iteration,source,alpha
530,CALCE_CX2_33.pkl,2.3558365234583795e-17
530,CALCE_CX2_34.pkl,0.06275728344917297
530,CALCE_CX2_35.pkl,0.05419289693236351
530,CALCE_CX2_36.pkl,1.6940010435485765e-17
530,CALCE_CX2_38.pkl,0.8655259609222412
540,CALCE_CX2_16.pkl,0.01756758615374565
540,CALCE_CX2_33.pkl,2.3350435189645115e-17
540,CALCE_CX2_34.pkl,0.0638059675693512
540,CALCE_CX2_35.pkl,0.05437039956450462
540,CALCE_CX2_36.pkl,1.6795996636479058e-17
540,CALCE_CX2_38.pkl,0.8642560243606567
550,CALCE_CX2_16.pkl,0.01745600253343582
550,CALCE_CX2_33.pkl,2.396793213436085e-17
550,CALCE_CX2_34.pkl,0.06353791058063507
550,CALCE_CX2_35.pkl,0.053538475185632706
550,CALCE_CX2_36.pkl,1.727796665527288e-17
550,CALCE_CX2_38.pkl,0.8654676079750061
560,CALCE_CX2_16.pkl,0.017548611387610435
560,CALCE_CX2_33.pkl,2.3326365888181047e-17
560,CALCE_CX2_34.pkl,0.06443791091442108
560,CALCE_CX2_35.pkl,0.054354045540094376
560,CALCE_CX2_36.pkl,1.679081683148325e-17
560,CALCE_CX2_38.pkl,0.8636594414710999
570,CALCE_CX2_16.pkl,0.01756894774734974
570,CALCE_CX2_33.pkl,2.2989671946008688e-17
570,CALCE_CX2_34.pkl,0.0658421441912651
570,CALCE_CX2_35.pkl,0.05465163290500641
570,CALCE_CX2_36.pkl,1.650379839381715e-17
570,CALCE_CX2_38.pkl,0.8619372844696045
580,CALCE_CX2_16.pkl,0.017513297498226166
580,CALCE_CX2_33.pkl,2.3130704586087754e-17
580,CALCE_CX2_34.pkl,0.06655983626842499
580,CALCE_CX2_35.pkl,0.05439596250653267
580,CALCE_CX2_36.pkl,1.659371127204044e-17
580,CALCE_CX2_38.pkl,0.8615309000015259
590,CALCE_CX2_16.pkl,0.017529554665088654
590,CALCE_CX2_33.pkl,2.3083303828266015e-17
590,CALCE_CX2_34.pkl,0.06824635714292526
590,CALCE_CX2_35.pkl,0.054532699286937714
590,CALCE_CX2_36.pkl,1.6536817789509043e-17
590,CALCE_CX2_38.pkl,0.8596913814544678
600,CALCE_CX2_16.pkl,0.017410583794116974
600,CALCE_CX2_33.pkl,2.3634078730412e-17
600,CALCE_CX2_34.pkl,0.06781093776226044
600,CALCE_CX2_35.pkl,0.05381333455443382
600,CALCE_CX2_36.pkl,1.695123527639811e-17
600,CALCE_CX2_38.pkl,0.8609651327133179
610,CALCE_CX2_16.pkl,0.017373016104102135
610,CALCE_CX2_33.pkl,2.361516772724781e-17
610,CALCE_CX2_34.pkl,0.06861282140016556
610,CALCE_CX2_35.pkl,0.05361079052090645
610,CALCE_CX2_36.pkl,1.6896922597377878e-17
610,CALCE_CX2_38.pkl,0.8604033589363098
620,CALCE_CX2_16.pkl,0.017556864768266678
620,CALCE_CX2_33.pkl,2.2730416998422318e-17
620,CALCE_CX2_34.pkl,0.07259100675582886
620,CALCE_CX2_35.pkl,0.05482364073395729
620,CALCE_CX2_36.pkl,1.616706805569784e-17
620,CALCE_CX2_38.pkl,0.855028510093689
630,CALCE_CX2_16.pkl,0.01746593602001667
630,CALCE_CX2_33.pkl,2.3055656143472043e-17
630,CALCE_CX2_34.pkl,0.07377152144908905
630,CALCE_CX2_35.pkl,0.054282296448946
630,CALCE_CX2_36.pkl,1.6378907356211445e-17
630,CALCE_CX2_38.pkl,0.8544802665710449
640,CALCE_CX2_16.pkl,0.017461875453591347
640,CALCE_CX2_33.pkl,2.2880634652023173e-17
640,CALCE_CX2_34.pkl,0.0742797702550888
640,CALCE_CX2_35.pkl,0.054340433329343796
640,CALCE_CX2_36.pkl,1.6240114721231172e-17
640,CALCE_CX2_38.pkl,0.8539178967475891
650,CALCE_CX2_16.pkl,0.017379680648446083
650,CALCE_CX2_33.pkl,2.3075141209981342e-17
650,CALCE_CX2_34.pkl,0.07243076711893082
650,CALCE_CX2_35.pkl,0.05383868142962456
650,CALCE_CX2_36.pkl,1.6418962750193713e-17
650,CALCE_CX2_38.pkl,0.8563508987426758
660,CALCE_CX2_16.pkl,0.017252009361982346
660,CALCE_CX2_33.pkl,2.350828937466106e-17
660,CALCE_CX2_34.pkl,0.0706724300980568
660,CALCE_CX2_35.pkl,0.053063713014125824
660,CALCE_CX2_36.pkl,1.6768148773976848e-17
660,CALCE_CX2_38.pkl,0.8590118288993835
670,CALCE_CX2_16.pkl,0.017339827492833138
670,CALCE_CX2_33.pkl,2.303097969143836e-17
670,CALCE_CX2_34.pkl,0.07099588215351105
670,CALCE_CX2_35.pkl,0.05368614196777344
670,CALCE_CX2_36.pkl,1.642000168904308e-17
670,CALCE_CX2_38.pkl,0.8579781651496887
680,CALCE_CX2_16.pkl,0.017370352521538734
680,CALCE_CX2_33.pkl,2.2864552606553917e-17
680,CALCE_CX2_34.pkl,0.07164028286933899
680,CALCE_CX2_35.pkl,0.05387835577130318
680,CALCE_CX2_36.pkl,1.6288757904332966e-17
680,CALCE_CX2_38.pkl,0.8571110367774963
690,CALCE_CX2_16.pkl,0.01734628528356552
690,CALCE_CX2_33.pkl,2.3018247727449945e-17
690,CALCE_CX2_34.pkl,0.07253566384315491
690,CALCE_CX2_35.pkl,0.05362219363451004
690,CALCE_CX2_36.pkl,1.6382523789849527e-17
690,CALCE_CX2_38.pkl,0.8564958572387695
700,CALCE_CX2_16.pkl,0.01735231839120388
700,CALCE_CX2_33.pkl,2.2986609723381017e-17
700,CALCE_CX2_34.pkl,0.0732041597366333
700,CALCE_CX2_35.pkl,0.053495414555072784
700,CALCE_CX2_36.pkl,1.634858953240015e-17
700,CALCE_CX2_38.pkl,0.8559480905532837
710,CALCE_CX2_16.pkl,0.017304085195064545
710,CALCE_CX2_33.pkl,2.33003014270795e-17
710,CALCE_CX2_34.pkl,0.07234601676464081
710,CALCE_CX2_35.pkl,0.05280521884560585
710,CALCE_CX2_36.pkl,1.6606889913559635e-17
710,CALCE_CX2_38.pkl,0.8575446605682373
720,CALCE_CX2_16.pkl,0.017284980043768883
720,CALCE_CX2_33.pkl,2.330098467826547e-17
720,CALCE_CX2_34.pkl,0.07010985910892487
720,CALCE_CX2_35.pkl,0.05245727673172951
720,CALCE_CX2_36.pkl,1.665439985922223e-17
720,CALCE_CX2_38.pkl,0.8601478934288025
730,CALCE_CX2_16.pkl,0.01740712858736515
730,CALCE_CX2_33.pkl,2.2830621657826992e-17
730,CALCE_CX2_34.pkl,0.0705268383026123
730,CALCE_CX2_35.pkl,0.052906375378370285
730,CALCE_CX2_36.pkl,1.632339857402546e-17
730,CALCE_CX2_38.pkl,0.8591596484184265
740,CALCE_CX2_16.pkl,0.01744776964187622
740,CALCE_CX2_33.pkl,2.269973852386395e-17
740,CALCE_CX2_34.pkl,0.07062212377786636
740,CALCE_CX2_35.pkl,0.05295427888631821
740,CALCE_CX2_36.pkl,1.623532865420694e-17
740,CALCE_CX2_38.pkl,0.8589758276939392
750,CALCE_CX2_16.pkl,0.01749313250184059
750,CALCE_CX2_33.pkl,2.245559120298525e-17
750,CALCE_CX2_34.pkl,0.07088988274335861
750,CALCE_CX2_35.pkl,0.05318446457386017
750,CALCE_CX2_36.pkl,1.6063668824767486e-17
750,CALCE_CX2_38.pkl,0.8584325313568115
760,CALCE_CX2_16.pkl,0.017498362809419632
760,CALCE_CX2_33.pkl,2.242033014783334e-17
760,CALCE_CX2_34.pkl,0.07043701410293579
760,CALCE_CX2_35.pkl,0.05305183306336403
760,CALCE_CX2_36.pkl,1.6050880612497416e-17
760,CALCE_CX2_38.pkl,0.8590127825737
770,CALCE_CX2_16.pkl,0.017438028007745743
770,CALCE_CX2_33.pkl,2.2671819523829062e-17
770,CALCE_CX2_34.pkl,0.06895112246274948
770,CALCE_CX2_35.pkl,0.0525066964328289
770,CALCE_CX2_36.pkl,1.6264923522162863e-17
770,CALCE_CX2_38.pkl,0.8611041307449341
780,CALCE_CX2_16.pkl,0.017416413873434067
780,CALCE_CX2_33.pkl,2.2738996515735718e-17
780,CALCE_CX2_34.pkl,0.06800192594528198
780,CALCE_CX2_35.pkl,0.05221404880285263
780,CALCE_CX2_36.pkl,1.6339493854384518e-17
780,CALCE_CX2_38.pkl,0.8623676300048828
790,CALCE_CX2_16.pkl,0.01751071773469448
790,CALCE_CX2_33.pkl,2.2304683680753526e-17
790,CALCE_CX2_34.pkl,0.06856279820203781
790,CALCE_CX2_35.pkl,0.052732545882463455
790,CALCE_CX2_36.pkl,1.602364651800972e-17
790,CALCE_CX2_38.pkl,0.8611939549446106
800,CALCE_CX2_16.pkl,0.017479490488767624
800,CALCE_CX2_33.pkl,2.2344176591919258e-17
800,CALCE_CX2_34.pkl,0.06826307624578476
800,CALCE_CX2_35.pkl,0.052526362240314484
800,CALCE_CX2_36.pkl,1.6059954783817123e-17
800,CALCE_CX2_38.pkl,0.8617310523986816
810,CALCE_CX2_16.pkl,0.01742466352880001
810,CALCE_CX2_33.pkl,2.2268272844550167e-17
810,CALCE_CX2_34.pkl,0.06705015152692795
810,CALCE_CX2_35.pkl,0.052431028336286545
810,CALCE_CX2_36.pkl,1.6016818969233708e-17
810,CALCE_CX2_38.pkl,0.86309415102005
820,CALCE_CX2_16.pkl,0.017319906502962112
820,CALCE_CX2_33.pkl,2.247999799413924e-17
820,CALCE_CX2_34.pkl,0.06536538898944855
820,CALCE_CX2_35.pkl,0.05189313367009163
820,CALCE_CX2_36.pkl,1.6186726830135775e-17
820,CALCE_CX2_38.pkl,0.8654215931892395
830,CALCE_CX2_16.pkl,0.017281316220760345
830,CALCE_CX2_33.pkl,2.262696813665521e-17
830,CALCE_CX2_34.pkl,0.06471801549196243
830,CALCE_CX2_35.pkl,0.051617614924907684
830,CALCE_CX2_36.pkl,1.63084034438811e-17
830,CALCE_CX2_38.pkl,0.8663830757141113
840,CALCE_CX2_16.pkl,0.0171030405908823
840,CALCE_CX2_33.pkl,2.3263609349467874e-17
840,CALCE_CX2_34.pkl,0.06115441024303436
840,CALCE_CX2_35.pkl,0.05053197965025902
840,CALCE_CX2_36.pkl,1.6832662244311083e-17
840,CALCE_CX2_38.pkl,0.8712105751037598
850,CALCE_CX2_16.pkl,0.017068913206458092
850,CALCE_CX2_33.pkl,2.3332154498107693e-17
850,CALCE_CX2_34.pkl,0.05977671220898628
850,CALCE_CX2_35.pkl,0.050243452191352844
850,CALCE_CX2_36.pkl,1.6901639181230655e-17
850,CALCE_CX2_38.pkl,0.8729109168052673
860,CALCE_CX2_16.pkl,0.017051076516509056
860,CALCE_CX2_33.pkl,2.337578331233619e-17
860,CALCE_CX2_34.pkl,0.05872116610407829
860,CALCE_CX2_35.pkl,0.04996400326490402
860,CALCE_CX2_36.pkl,1.6946555088492285e-17
860,CALCE_CX2_38.pkl,0.8742637634277344
870,CALCE_CX2_16.pkl,0.01704682968556881
870,CALCE_CX2_33.pkl,2.3389610463455627e-17
870,CALCE_CX2_34.pkl,0.05866505950689316
870,CALCE_CX2_35.pkl,0.04978346824645996
