horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,12,34,701.15685099611,617.7400866202275,701.15685099611,617.7400866202275,102.44552223653204,572.895345484385,0.11764705882352941,421.11061298020206
80,ok,,12,34,332.2911784993865,274.1162866632641,332.2911784993865,274.1162866632641,41.24162176126441,207.1716139315558,0.2647058823529412,314.5968300693369
100,ok,,12,34,222.73883190778568,138.70064873648624,222.73883190778568,138.70064873648624,16.176061058611793,-31.947502096003518,0.5,179.908116312063
120,ok,,12,34,210.39730733275493,131.007124350073,210.39730733275493,131.007124350073,15.898476152189781,-38.2586384260737,0.4411764705882353,158.7167289313973
140,ok,,12,34,199.60010802159027,124.61459443562856,199.60010802159027,124.61459443562856,15.301694765304017,-39.97682490440496,0.4117647058823529,136.6468185779022
160,ok,,12,34,198.0438301077889,117.19257732280704,198.0438301077889,117.19257732280704,14.148953977705306,-48.032496058369695,0.4117647058823529,115.53463834316379
180,ok,,12,34,195.4205137251611,111.89426956005883,195.4205137251611,111.89426956005883,13.98111497010239,-42.5299094460311,0.4117647058823529,111.57028816192084
200,ok,,12,34,193.731284399189,107.46200433774057,193.731284399189,107.46200433774057,13.823873021932506,-45.06125840431041,0.4411764705882353,107.89139367475205
220,ok,,12,34,196.11210513579684,107.30170964660107,196.11210513579684,107.30170964660107,14.338366650817914,-50.09351624737866,0.4117647058823529,104.36199879559683
240,ok,,12,34,195.40450406237755,106.84995857094718,195.40450406237755,106.84995857094718,14.903615276407727,-55.26199904843478,0.38235294117647056,101.07025717314487
260,ok,,12,34,193.23825539184318,106.0742419384156,193.23825539184318,106.0742419384156,15.488446382342879,-56.246834385775145,0.4411764705882353,101.04205200241752
280,ok,,12,34,190.35979846962994,103.98275484015812,190.35979846962994,103.98275484015812,15.954028652570004,-51.89620722623958,0.5,101.57226656481514
300,ok,,12,34,190.76508119218965,101.9578986382546,190.76508119218965,101.9578986382546,16.438502157993323,-56.30381839776461,0.4411764705882353,101.54513352874889
320,ok,,12,34,196.64747013814159,106.56682466297754,196.64747013814159,106.56682466297754,18.101211984354553,-69.13910475667122,0.4117647058823529,98.83943754987294
340,ok,,12,34,199.2503658963478,108.9428465356702,199.2503658963478,108.9428465356702,19.62711732325688,-75.35608819795524,0.4117647058823529,99.02106937879857
360,ok,,12,34,208.6879700414718,119.70325137924709,208.6879700414718,119.70325137924709,22.906539463129306,-89.12584484767825,0.35294117647058826,98.44323322955918
380,ok,,12,34,213.60500576883317,125.74687343203232,213.60500576883317,125.74687343203232,25.75579068802542,-96.32441706107159,0.3235294117647059,97.58915873960451
400,ok,,12,34,217.38733892920507,130.86713613282515,217.38733892920507,130.86713613282515,29.590522886959498,-103.54350644983911,0.3235294117647059,92.65264611383675
420,ok,,12,34,222.36674783657014,138.0998295628883,222.36674783657014,138.0998295628883,36.85874193526424,-113.08879034421412,0.20588235294117646,89.22287975023173
440,ok,,12,34,230.22042604460316,143.07217811453518,230.22042604460316,143.07217811453518,51.721395160462535,-122.00272131207772,0.17647058823529413,83.64217016962573
460,ok,,12,30,260.2726995587937,171.4210251216705,260.2726995587937,171.4210251216705,104.28678346601605,-153.58739285946618,0.13333333333333333,85.5337009577239
480,ok,,12,28,280.2552824492482,187.24442872221547,280.2552824492482,187.24442872221547,66.98647462879309,-170.94918125561932,0.10714285714285714,87.82190450315703
500,ok,,12,26,295.03255476231794,201.58030808833902,295.03255476231794,201.58030808833902,61.521198616872894,-184.75656178982842,0.07692307692307693,89.75396512733354
520,ok,,12,25,313.60521415945067,219.5774790176005,313.60521415945067,219.5774790176005,65.90060365712839,-205.41628579847193,0.08,88.77080371689816
540,ok,,12,24,331.0749519741615,234.12932220594726,331.0749519741615,234.12932220594726,47.41237294148717,-221.85796550380556,0.08333333333333333,86.28665510069625
560,ok,,12,24,341.6260443910409,241.72710241389822,341.6260443910409,241.72710241389822,51.679186377779864,-229.95772169122924,0.08333333333333333,80.6253249833408
580,ok,,12,24,348.67493852894614,248.07782100732024,348.67493852894614,248.07782100732024,57.290411574872216,-237.92090046931708,0.08333333333333333,79.31206004519754
600,ok,,12,24,367.9345117707679,264.4759972619091,367.9345117707679,264.4759972619091,62.95984362455257,-260.527126829548,0.125,74.58637160879836
