horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,12,34,131.01562010328283,92.89079599223508,131.01562010328283,92.89079599223508,12.523463101999905,13.654145347035278,0.9411764705882353,461.1244628348073
80,ok,,12,34,138.09051501372565,95.96890089225612,138.09051501372565,95.96890089225612,13.946931529234382,21.12594179089165,0.7941176470588235,378.4056136085866
100,ok,,12,34,126.79958204479796,96.4182285469134,126.79958204479796,96.4182285469134,14.549919738373163,3.392306018068467,0.7352941176470589,302.797084393828
120,ok,,12,34,115.79718563726209,87.88359845167967,115.79718563726209,87.88359845167967,13.63232575414655,1.7596347549091902,0.7352941176470589,263.3354881036046
140,ok,,12,34,105.14336829094215,78.74111315495708,105.14336829094215,78.74111315495708,12.779313659759971,-0.0653759380854992,0.6176470588235294,216.59255475549503
160,ok,,12,34,101.31387775401011,76.731258077055,101.31387775401011,76.731258077055,12.677005784691115,-3.561284063561947,0.6176470588235294,185.77773155932414
180,ok,,12,34,95.60811801894799,69.99267947121407,95.60811801894799,69.99267947121407,12.18396108976315,7.27505949158998,0.6176470588235294,175.08140864621276
200,ok,,12,34,89.02071731928517,69.5553883901126,89.02071731928517,69.5553883901126,12.227702917282972,-4.612512752189095,0.5588235294117647,153.09889930760187
220,ok,,12,34,90.68303104033694,70.35373394925034,90.68303104033694,70.35373394925034,12.7004076605089,-4.157796109437362,0.5294117647058824,145.99192217666655
240,ok,,12,34,86.59331513250368,68.19889413083416,86.59331513250368,68.19889413083416,12.827411606742691,-10.066233009602122,0.47058823529411764,136.26875713681807
260,ok,,12,34,87.91574478044447,69.61676024608312,87.91574478044447,69.61676024608312,13.668282337297372,-7.694859587090805,0.5588235294117647,139.69756500290646
280,ok,,12,34,94.8927638743111,74.21906038906204,94.8927638743111,74.21906038906204,15.043422956051458,-4.1302107886761386,0.5294117647058824,131.56267223910478
300,ok,,12,34,92.60421248874027,69.8527191275392,92.60421248874027,69.8527191275392,14.74684770973347,-8.980375535729626,0.5294117647058824,116.13358472953735
320,ok,,12,34,88.7406522053879,64.2678458240311,88.7406522053879,64.2678458240311,14.238815790797696,-6.974935584916104,0.5882352941176471,112.12102582837755
340,ok,,12,34,89.05976043974057,63.91617712736417,89.05976043974057,63.91617712736417,14.80613105115141,-3.7136829734750902,0.5588235294117647,109.56316553551169
360,ok,,12,34,85.31330988687458,63.74130776131777,85.31330988687458,63.74130776131777,15.593852150583556,-13.410798607172115,0.5294117647058824,98.08956453260902
380,ok,,12,34,87.3088174723629,65.27689750782015,87.3088174723629,65.27689750782015,17.338505319496647,-10.148062316638539,0.47058823529411764,96.25835097190047
400,ok,,12,34,90.43834485003761,68.47675632397923,90.43834485003761,68.47675632397923,20.234255583644845,-4.318437208573325,0.4411764705882353,97.2848923399014
420,ok,,12,34,85.98506853632622,65.36589968374447,85.98506853632622,65.36589968374447,22.432732703549004,-7.248185297983226,0.4411764705882353,89.2177601121299
440,ok,,12,33,82.62500745472201,63.678434908865654,82.62500745472201,63.678434908865654,24.513329863170593,-10.747194328458079,0.42424242424242425,86.02798594761495
460,ok,,12,33,79.68784787682637,62.18208743496689,79.68784787682637,62.18208743496689,37.38138757566256,-14.418916697682313,0.3939393939393939,80.59529169450252
480,ok,,12,30,83.10620135662373,66.66760582639326,83.10620135662373,66.66760582639326,89.0297038114529,-14.551698711890163,0.4,82.78032315462845
500,ok,,12,27,85.81930156658275,68.12588014562999,85.81930156658275,68.12588014562999,56.414925250583046,-15.821782205623116,0.37037037037037035,84.80891967889774
520,ok,,12,25,88.54649650146014,71.00712119975448,88.54649650146014,71.00712119975448,24.716602349131698,-11.4843341792421,0.32,87.36207958937992
540,ok,,12,25,85.47808743604989,69.2015547138157,85.47808743604989,69.2015547138157,27.64281373116864,-9.388131204485425,0.32,87.54980774851394
560,ok,,12,24,81.93428780086495,66.31830659270703,81.93428780086495,66.31830659270703,29.553169594985114,-13.48468016570647,0.375,89.30211652453801
580,ok,,12,24,79.93556159307722,62.906150814922434,79.93556159307722,62.906150814922434,37.330535594768094,-23.684195674463044,0.4583333333333333,84.6651265241613
600,ok,,12,23,78.55311274705674,63.635144008965156,78.55311274705674,63.635144008965156,59.16524518520493,-15.718174348433902,0.43478260869565216,89.91998331903335
