fold,seed,model,cell_id,alpha,beta,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,inference_latency_ms,inference_latency_median_ms,inference_latency_std_ms,current_cycle,num_context_points,num_target_points,reference_cycles
0,42,soh_only_anp,HUST_1-1,0.1,0.0,ok,,0.020078962644632294,0.00048252882999055835,-2.7918990528109737,0.9675276752767528,0.07648073440806283,0.6880495464429259,0.6722558755427599,0.05322638991196853,150,128,1355,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.2,0.0,ok,,0.016772923938894485,2.7751637639017446e-05,-2.9088395579887703,0.9892116182572614,0.07192027679663072,0.6666489876806736,0.639329431578517,0.06753300442244603,300,128,1205,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.3,0.0,ok,,0.012181906020832616,0.0008843027609632959,-3.1935914487998605,1.0,0.06408114578444436,0.6518694572150707,0.6392844952642918,0.03785514108038952,451,128,1054,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.4,0.0,ok,,0.008051360405451867,0.0009692387867701324,-3.538778662982739,1.0,0.05274877327393843,0.6903518689796329,0.6616814061999321,0.10090747080485446,601,128,904,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.5,0.0,ok,,0.0049687153110332186,0.00083378821304958,-3.6784329589214257,1.0,0.04251746435717754,0.6868995493277907,0.6352714262902737,0.14084155552028646,752,128,753,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.6,0.0,ok,,0.010134584187229439,0.00021124088435187094,-3.448285440250058,0.9966832504145937,0.03620595752201023,0.6716032745316625,0.6626078393310308,0.025973342299490214,902,128,603,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-1,0.7,0.0,ok,,0.007821130651129733,0.0012416468932590075,-3.48715505766634,1.0,0.03312964753697324,0.6857517408207059,0.6612853612750769,0.08288756117942354,1052,128,453,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.1,0.0,ok,,0.024190439218157438,0.005830569660385088,-2.7923538470407028,0.992112676056338,0.09347191670640663,0.6623050197958946,0.6615414749830961,0.0067012873679011325,197,128,1775,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.2,0.0,ok,,0.02558427797793458,0.0023360572787023415,-2.790879608976573,0.9980988593155894,0.08698794680456375,0.6877337116748095,0.6641903892159462,0.0869079405290249,394,128,1578,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.3,0.0,ok,,0.041962907936812656,0.0016212376151301111,-1.955300032121328,0.6024619840695149,0.07770698600667787,0.6491181440651417,0.6472992245107889,0.00946416232727778,591,128,1381,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.4,0.0,ok,,0.05390702290231882,0.002305785216094147,0.08156994401616005,0.25422297297297297,0.06167262594387294,0.6466618040576577,0.6449897773563862,0.009404380148643199,788,128,1184,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.5,0.0,ok,,0.05947971585425772,0.00039130767556994073,3.7881070658888243,0.12056737588652482,0.048400481608101814,0.6472351495176554,0.6447490304708481,0.011408518622873585,985,128,987,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.6,0.0,ok,,0.05276317352649622,0.005545197230644061,5.370296732944917,0.04050632911392405,0.041059492700826705,0.6437334232032299,0.6420398131012917,0.008315484008741592,1182,128,790,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_1-5,0.7,0.0,ok,,0.03824412884972801,0.011670377760364725,2.612598138044974,0.003372681281618887,0.037773697329924555,0.6458211224526167,0.6445795297622681,0.007200330338504802,1379,128,593,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.1,0.0,ok,,0.01917663900826488,0.0015837237861575648,-3.27677338147237,0.9955588452997779,0.06956212297333474,0.6483208853751421,0.6455662660300732,0.010679868862929338,149,128,1351,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.2,0.0,ok,,0.01914861293708924,0.0004282876469199337,-3.210690151389265,0.9966694421315571,0.06726784920758408,0.6476577837020159,0.6465029437094927,0.007401713262783677,299,128,1201,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.3,0.0,ok,,0.016404460832328282,0.0029703579090372134,-3.152740097187501,0.9952426260704091,0.06140742070466087,0.6448371801525354,0.6416139658540487,0.008979214937022285,449,128,1051,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.4,0.0,ok,,0.00811098775618667,0.0018547008511871077,-3.424110471575433,0.9977802441731409,0.051977027451939536,0.6443358026444912,0.6420547142624855,0.006773842385905305,599,128,901,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.5,0.0,ok,,0.01058990169255712,0.0008463646312319995,-3.5426157745000166,0.9986684420772304,0.04233844696247114,0.6430383073166013,0.6410623900592327,0.007413982022826055,749,128,751,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.6,0.0,ok,,0.01597518218837496,0.0002865116801540335,-3.017080822008405,0.8801996672212978,0.03699856411504307,0.6465309765189886,0.6431620568037033,0.00999446843692366,899,128,601,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-4,0.7,0.0,ok,,0.011629607207385647,0.0026820646948526594,-3.119145578198123,0.9645232815964523,0.03440392916383523,0.6488623330369592,0.6499495357275009,0.006216841076099229,1049,128,451,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.1,0.0,ok,,0.02875404559818781,0.010682707750250042,-2.4720104294547993,0.9178013111447302,0.08700975547393745,0.6491061998531222,0.6453455425798893,0.009264259050085762,220,128,1983,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.2,0.0,ok,,0.03000650955409849,0.0022863878927541492,-2.710331444367374,0.9710720363017583,0.08667368265643173,0.6440994329750538,0.6426060572266579,0.008046456635903781,440,128,1763,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.3,0.0,ok,,0.02442955883736369,0.0012861947196529666,-2.8993740070105565,0.9889825016202204,0.07871729260460805,0.6459923926740885,0.6413380615413189,0.010235693692158824,660,128,1543,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.4,0.0,ok,,0.014975164907858033,0.002260626209336536,-3.2253792202370106,0.9977324263038548,0.061222094505523246,0.6434667157009244,0.6420293357223272,0.007617091818840611,880,128,1323,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.5,0.0,ok,,0.0072298773909867204,0.0018382817679689634,-3.6086319193928182,1.0,0.04425650122043302,0.6475804373621941,0.6451955996453762,0.008474439955735446,1101,128,1102,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.6,0.0,ok,,0.004727244458959379,0.0014082552453318353,-3.86079184379672,1.0,0.03406695166771178,0.6459741154685616,0.6447790656238794,0.007908468791899754,1321,128,882,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_2-7,0.7,0.0,ok,,0.005214259179276071,0.0012836361796371154,-3.852775211364395,1.0,0.03026036289303286,0.6461097858846188,0.6442987360060215,0.011637302801643589,1541,128,662,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.1,0.0,ok,,0.02519914494374775,0.009894487957640363,-2.5475415443920646,0.9299610894941635,0.08956474392166001,0.6484313867986202,0.6471241358667612,0.008971608273974762,228,128,2056,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.2,0.0,ok,,0.023992663531881196,0.0022408862012262,-2.8772276277562168,0.9983588621444202,0.08867029497095759,0.6471997825428843,0.6439934950321913,0.009690981973272417,456,128,1828,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.3,0.0,ok,,0.017629199340636344,0.0018110944460578704,-3.0274153883440444,1.0,0.07875753803446323,0.6473180139437318,0.6441036239266396,0.009898643245525517,684,128,1600,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.4,0.0,ok,,0.014659499118785358,0.001986808151136943,-3.1760763885457712,0.9978118161925602,0.06171784162065816,0.646102731116116,0.6442738231271505,0.009770281038463327,913,128,1371,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.5,0.0,ok,,0.019194462638601886,0.0020794445907934556,-2.938754342138783,0.8600174978127734,0.045628038089200865,0.6464347941800952,0.6448898930102587,0.008661276245581221,1141,128,1143,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.6,0.0,ok,,0.019670205655568734,0.0002420673112006888,-2.3286637745234,0.5617486338797815,0.036907631286187806,0.645261281169951,0.6443946622312069,0.007765256742049618,1369,128,915,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-2,0.7,0.0,ok,,0.01630316878743572,0.0048347820564538235,-2.2973845463473164,0.5451895043731778,0.03454665146541508,0.6443061400204897,0.6420251447707415,0.008181056878413693,1598,128,686,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.1,0.0,ok,,0.020217913695783313,0.007629254299816424,-2.9707649905705398,0.9508748317631225,0.06915274574163717,0.6460526259616017,0.6425455212593079,0.00947634956268605,164,128,1486,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.2,0.0,ok,,0.01643461298908238,0.00019030796871533084,-3.032482717876168,0.9621498864496594,0.06933535972935514,0.646053021773696,0.6423050072044134,0.010195801527661058,329,128,1321,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.3,0.0,ok,,0.011204008090376895,0.00068643888087494,-3.278894917526202,0.9965397923875432,0.06582859984116332,0.647845002822578,0.6445189937949181,0.009359688751743058,494,128,1156,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.4,0.0,ok,,0.011416034104447373,0.0022756521847322464,-3.411020024653749,1.0,0.054598307594157465,0.6462594494223595,0.6444794125854969,0.00976238673667417,659,128,991,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.5,0.0,ok,,0.016566255575484228,0.000586870126331851,-2.9992208659163175,0.837772397094431,0.04181303607835117,0.6472731940448284,0.6454454269260168,0.008338321492845692,824,128,826,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.6,0.0,ok,,0.013640696627398651,0.00040471316094792265,-3.0454057913583514,0.81089258698941,0.033481342190608915,0.643904646858573,0.6413939408957958,0.009368368514597412,989,128,661,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-3,0.7,0.0,ok,,0.007518920699695767,0.0024008927086530685,-3.455698557755314,0.9899193548387096,0.029916491031804555,0.6492679705843329,0.6470992229878902,0.008124360406529758,1154,128,496,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-4,0.1,0.0,ok,,0.027429576057939192,0.0006666540375110941,-2.6701057189425503,0.9742300439974858,0.08462451408507563,0.6453126901760697,0.6433972157537937,0.008252716949871963,176,128,1591,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-4,0.2,0.0,ok,,0.026805169169714302,0.0014251176536019816,-2.6196359629312043,0.9462517680339463,0.08051954817946416,0.643048039637506,0.6422598380595446,0.007458440491275417,353,128,1414,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-4,0.3,0.0,ok,,0.02282209184379373,0.001906222973050209,-2.7818985090610506,0.9596122778675282,0.07179382723774172,0.6473975023254752,0.6459217984229326,0.008313979676295003,529,128,1238,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-4,0.4,0.0,ok,,0.017964200602030394,0.002609085287322399,-3.0829531332533713,0.9877474081055608,0.05779239243627857,0.6518733454868197,0.6487616337835789,0.010289015758488802,706,128,1061,"5,6,7,8,9,10"
0,42,soh_only_anp,HUST_3-4,0.5,0.0,ok,,0.02064044655048635,0.0021225667402611226,-2.8185428150619107,0.7952488687782805,0.04355457742160541,0.6467434577643871,0.6460973527282476,0.010404093690560657,883,128,884,"5,6,7,8,9,10"
