step,loss,voltage_nll,voltage_huber,endpoint_nll,endpoint_huber,kl,q_monotonic,endpoint_monotonic,temporal_smoothness,kl_coefficient,gradient_norm,prior_std,posterior_std,validation_voltage_rmse_v,validation_voltage_crps_v,best_validation_score,best_step,stale_validations,elapsed_seconds,sampling_seconds,cells,cut_cycles,future_counts
1941,-0.8728641271591187,-0.09008552134037018,0.03812301531434059,-1.6428273916244507,0.0006593950092792511,7.861401557922363,0.008598939515650272,0.002040489576756954,0.056523971259593964,0.003882,162.76075744628906,0.6235235929489136,0.38244524598121643,,,0.12027264916279884,500,2,26.672486615832895,0.0007151840254664421,MATR_b4c5|MATR_b4c28|MATR_b4c39|MATR_b4c5,457|582|542|347,64|64|64|64
1942,0.9680877923965454,1.1614292860031128,0.040480464696884155,-0.47178760170936584,0.0006874680402688682,8.741113662719727,0.008224164135754108,0.0024225502274930477,0.0554833821952343,0.0038840000000000003,348.1400451660156,0.629207193851471,0.41558021306991577,,,0.12027264916279884,500,2,26.685540441889316,0.0009367070160806179,MATR_b2c34|MATR_b1c15|MATR_b4c27|MATR_b2c31,248|238|314|230,64|64|64|64
1943,-1.5948686599731445,-0.7286497354507446,0.027548274025321007,-1.841937780380249,0.0004259521374478936,12.571388244628906,0.009180502966046333,0.0022023096680641174,0.06106123328208923,0.003886,128.29095458984375,0.6614852547645569,0.35849273204803467,,,0.12027264916279884,500,2,26.697515866719186,0.0006960378959774971,MATR_b2c39|MATR_b4c2|MATR_b3c34|MATR_b2c46,336|480|428|195,64|64|64|64
1944,-2.4261860847473145,-1.1884815692901611,0.018739312887191772,-2.560114622116089,0.0001862662029452622,9.852598190307617,0.01084338128566742,0.0022179153747856617,0.07420589029788971,0.003888,44.84621810913086,0.6712009906768799,0.3559573292732239,,,0.12027264916279884,500,2,26.709850081708282,0.0007151742465794086,MATR_b2c47|MATR_b3c44|MATR_b2c47|MATR_b2c25,519|351|454|179,64|64|64|64
1945,1.5044018030166626,1.3091415166854858,0.04856693372130394,0.29531440138816833,0.0012078303843736649,9.535944938659668,0.010096835903823376,0.00209757499396801,0.0689912959933281,0.0038900000000000002,206.63734436035156,0.6703709363937378,0.3430372476577759,,,0.12027264916279884,500,2,26.722098144702613,0.0009209979325532913,MATR_b4c37|MATR_b4c26|MATR_b1c23|MATR_b4c2,644|464|480|289,64|64|64|64
1946,-1.708996295928955,-0.7161174416542053,0.026569588109850883,-2.0831732749938965,0.0003706484567373991,11.040315628051758,0.01352537889033556,0.00229287170805037,0.08139358460903168,0.003892,121.05860137939453,0.6490151882171631,0.4083130955696106,,,0.12027264916279884,500,2,26.734322464559227,0.000921919010579586,MATR_b1c41|MATR_b4c13|MATR_b1c23|MATR_b3c19,503|466|422|322,64|64|64|64
1947,-0.5846223831176758,0.030341261997818947,0.0529010035097599,-1.3234487771987915,0.0010640672408044338,9.081703186035156,0.01615101285278797,0.002491133753210306,0.097946897149086,0.0038940000000000003,163.85060119628906,0.6363725066184998,0.34917423129081726,,,0.12027264916279884,500,2,26.747941374778748,0.0008359290659427643,MATR_b2c43|MATR_b4c0|MATR_b2c17|MATR_b4c39,270|634|226|297,64|64|64|64
1948,-1.807185173034668,-0.6604509949684143,0.028572414070367813,-2.3831839561462402,0.00031425486668013036,9.947185516357422,0.013072962872684002,0.0019273482030257583,0.08185029029846191,0.003896,115.81320190429688,0.5878693461418152,0.35877594351768494,,,0.12027264916279884,500,2,26.760650988668203,0.0008919141255319118,MATR_b4c19|MATR_b1c9|MATR_b3c25|MATR_b2c42,433|822|278|261,64|64|64|64
1949,-1.9070184230804443,-0.9069425463676453,0.024555103853344917,-2.0946736335754395,0.00039433722849935293,10.751934051513672,0.013414882123470306,0.002519527217373252,0.08246970176696777,0.003898,69.59329986572266,0.6130784749984741,0.34950894117355347,,,0.12027264916279884,500,2,26.772953393869102,0.000897653866559267,MATR_b2c46|MATR_b3c44|MATR_b1c15|MATR_b1c17,280|296|314|361,64|64|64|64
1950,-1.411709189414978,-0.48239055275917053,0.041645243763923645,-1.951065182685852,0.0005242177285254002,9.579346656799316,0.014756321907043457,0.0022111372090876102,0.09364988654851913,0.0039000000000000003,113.49616241455078,0.7112269401550293,0.3559594750404358,,,0.12027264916279884,500,2,26.78553214482963,0.0008245678618550301,MATR_b2c39|MATR_b2c35|MATR_b3c28|MATR_b4c16,238|387|333|498,64|64|64|64
1951,-1.8883415460586548,-0.8379805088043213,0.02781980112195015,-2.1860387325286865,0.0004157163202762604,9.39846420288086,0.011565862223505974,0.0023425298277288675,0.07454376667737961,0.003902,51.67200469970703,0.668682336807251,0.39190319180488586,,,0.12027264916279884,500,2,26.797941909637302,0.0008092392235994339,MATR_b3c21|MATR_b3c40|MATR_b2c39|MATR_b2c35,549|396|182|237,64|64|64|64
1952,-1.7548658847808838,-0.7485069632530212,0.024657219648361206,-2.129913330078125,0.0003745374851860106,13.634889602661133,0.013480992056429386,0.0029185242019593716,0.08425306528806686,0.0039040000000000004,66.76911163330078,0.6482906937599182,0.41708511114120483,,,0.12027264916279884,500,2,26.8105599838309,0.0008704843930900097,MATR_b3c39|MATR_b2c4|MATR_b2c47|MATR_b4c0,504|277|376|553,64|64|64|64
1953,-1.7481657266616821,-0.9925544857978821,0.02598448470234871,-1.5844430923461914,0.0004273346858099103,7.9452080726623535,0.008670688606798649,0.001989705953747034,0.05926637724041939,0.003906,184.5200958251953,0.6424026489257812,0.39613819122314453,,,0.12027264916279884,500,2,26.823800267651677,0.000922441016882658,MATR_b3c5|MATR_b3c21|MATR_b2c35|MATR_b1c16,591|274|187|620,64|64|64|64
1954,-1.3257265090942383,-0.5367602705955505,0.0480273962020874,-1.8350757360458374,0.000902172178030014,30.245880126953125,0.016493957489728928,0.0053502400405704975,0.095616415143013,0.003908,23.588285446166992,0.6548223495483398,0.5148263573646545,,,0.12027264916279884,500,2,26.835819012951106,0.0008028573356568813,MATR_b1c44|MATR_b4c19|MATR_b4c43|MATR_b4c4,269|606|668|494,64|64|64|64
1955,-1.5832563638687134,-0.6763628125190735,0.043257731944322586,-2.030160903930664,0.0006823730655014515,25.29418182373047,0.015136763453483582,0.0054136160761117935,0.0884258970618248,0.00391,53.725196838378906,0.666796088218689,0.5116980075836182,,,0.12027264916279884,500,2,26.848135774955153,0.0008306489326059818,MATR_b4c14|MATR_b4c31|MATR_b4c38|MATR_b1c33,380|534|893|363,64|64|64|64
1956,-1.1900887489318848,-0.48761749267578125,0.0343041829764843,-1.4957544803619385,0.0004719090065918863,9.747871398925781,0.009152167476713657,0.0023833669256418943,0.06014372408390045,0.003912,205.9353790283203,0.6513338088989258,0.42372697591781616,,,0.12027264916279884,500,2,26.86037409072742,0.0008394061587750912,MATR_b2c14|MATR_b2c10|MATR_b2c18|MATR_b3c40,260|253|198|464,64|64|64|64
1957,-1.718418836593628,-0.8435237407684326,0.03117263875901699,-1.8421138525009155,0.0003769458853639662,10.104962348937988,0.010012499988079071,0.002415273105725646,0.06374602019786835,0.003914,139.56224060058594,0.6748701930046082,0.4601684808731079,,,0.12027264916279884,500,2,26.872411741875112,0.0008967621251940727,MATR_b3c25|MATR_b1c16|MATR_b1c43|MATR_b2c13,354|473|512|300,64|64|64|64
1958,-2.0263941287994385,-0.9588067531585693,0.026607263833284378,-2.217128038406372,0.0003493143885862082,9.00771427154541,0.011032020673155785,0.002207924844697118,0.07376421988010406,0.003916,61.408695220947266,0.7224547266960144,0.3972409963607788,,,0.12027264916279884,500,2,26.88495991472155,0.0008452157489955425,MATR_b2c0|MATR_b4c24|MATR_b2c28|MATR_b2c47,256|379|252|265,64|64|64|64
1959,-2.1309409141540527,-1.0822234153747559,0.034434497356414795,-2.208792209625244,0.00047511892626062036,12.345643997192383,0.009709893725812435,0.002176153939217329,0.06510566174983978,0.003918,34.02281951904297,0.7077087163925171,0.3963329792022705,,,0.12027264916279884,500,2,26.897768183611333,0.0009592892602086067,MATR_b4c24|MATR_b4c27|MATR_b1c29|MATR_b4c8,705|280|332|579,64|64|64|64
1960,-2.1796514987945557,-1.0788778066635132,0.025842037051916122,-2.3158764839172363,0.0002505405864212662,13.180695533752441,0.011012127622961998,0.0020466658752411604,0.07169739156961441,0.00392,60.288150787353516,0.7589385509490967,0.4022643566131592,,,0.12027264916279884,500,2,26.909670161549002,0.0008321618661284447,MATR_b4c33|MATR_b2c0|MATR_b1c9|MATR_b3c12,414|184|313|537,64|64|64|64
1961,-2.4104089736938477,-1.1638706922531128,0.02189636044204235,-2.581815481185913,0.00017540721455588937,10.126588821411133,0.009924451820552349,0.0019504392985254526,0.06719410419464111,0.003922,56.51216125488281,0.7462801933288574,0.4124217927455902,,,0.12027264916279884,500,2,26.921655584592372,0.0008547250181436539,MATR_b2c46|MATR_b4c20|MATR_b3c0|MATR_b2c13,316|378|473|286,64|64|64|64
1962,-2.1994919776916504,-1.0529718399047852,0.021657394245266914,-2.3766183853149414,0.0003005398320965469,9.455989837646484,0.010874392464756966,0.002028655493631959,0.07297810912132263,0.003924,80.56017303466797,0.7132171392440796,0.401364803314209,,,0.12027264916279884,500,2,26.934437564574182,0.0008640820160508156,MATR_b2c23|MATR_b2c23|MATR_b1c9|MATR_b3c4,423|214|697|696,64|64|64|64
1963,-2.1062684059143066,-1.0156115293502808,0.02171109989285469,-2.2933640480041504,0.0003125817747786641,13.070902824401855,0.011568627320230007,0.0018450802890583873,0.07625175267457962,0.003926,73.66805267333984,0.8084472417831421,0.34654706716537476,,,0.12027264916279884,500,2,26.947164210956544,0.0007656579837203026,MATR_b2c4|MATR_b2c46|MATR_b3c22|MATR_b2c4,343|332|584|256,64|64|64|64
1964,-2.4249424934387207,-1.2027026414871216,0.02516395039856434,-2.5507946014404297,0.00019256261293776333,12.18097972869873,0.009531749412417412,0.0022662957198917866,0.06371968984603882,0.003928,14.24093246459961,0.7695220112800598,0.40228450298309326,,,0.12027264916279884,500,2,26.95954398997128,0.0008993870578706264,MATR_b4c30|MATR_b3c40|MATR_b3c34|MATR_b2c36,363|623|511|360,64|64|64|64
1965,-1.5945273637771606,-0.8315346837043762,0.024920856580138206,-1.6502685546875,0.0006137246382422745,14.408425331115723,0.012398350052535534,0.0024704590905457735,0.07672638446092606,0.00393,40.17707824707031,0.8542075753211975,0.4716816842556,,,0.12027264916279884,500,2,26.972274523694068,0.0008164523169398308,MATR_b3c16|MATR_b2c25|MATR_b4c22|MATR_b2c1,536|365|492|122,64|64|64|47
1966,-2.1571600437164307,-1.0730979442596436,0.03292660787701607,-2.273299217224121,0.0003949051024392247,11.60146427154541,0.009756957180798054,0.0025152096059173346,0.06533463299274445,0.003932,33.579002380371094,0.7640776634216309,0.410702645778656,,,0.12027264916279884,500,2,26.985515649896115,0.0008063642308115959,MATR_b1c45|MATR_b1c44|MATR_b3c0|MATR_b4c41,412|287|605|772,64|64|64|64
1967,-2.412870168685913,-1.2575387954711914,0.02200799435377121,-2.3907222747802734,0.0002974961535073817,8.971137046813965,0.010025754570960999,0.0020075011998414993,0.066632941365242,0.003934,48.72536087036133,0.7725913524627686,0.42503076791763306,,,0.12027264916279884,500,2,26.99817860685289,0.0008624391630291939,MATR_b4c23|MATR_b1c16|MATR_b2c14|MATR_b1c40,503|415|283|583,64|64|64|64
1968,-2.3595452308654785,-1.1838797330856323,0.023063091561198235,-2.470327854156494,0.00022189022274687886,13.864734649658203,0.01106283999979496,0.0020315046422183514,0.07232459634542465,0.003936,28.107051849365234,0.7540820837020874,0.36416593194007874,,,0.12027264916279884,500,2,27.011256658937782,0.0008561369031667709,MATR_b1c45|MATR_b2c25|MATR_b3c27|MATR_b4c13,275|316|277|584,64|64|64|64
1969,-2.6535587310791016,-1.3432246446609497,0.019136814400553703,-2.7095656394958496,0.00017998815746977925,10.244346618652344,0.010002130642533302,0.002423115773126483,0.06449658423662186,0.003938,44.176143646240234,0.7640013098716736,0.43332409858703613,,,0.12027264916279884,500,2,27.023985118605196,0.0008907010778784752,MATR_b2c34|MATR_b3c26|MATR_b3c26|MATR_b1c1,195|624|391|1485,64|64|64|64
1970,-2.5693681240081787,-1.2341336011886597,0.02069609984755516,-2.7630367279052734,0.0001552901230752468,10.628732681274414,0.010046903043985367,0.0021358300000429153,0.0680060163140297,0.00394,18.721927642822266,0.7541637420654297,0.41520509123802185,,,0.12027264916279884,500,2,27.03710373584181,0.001036583911627531,MATR_b1c7|MATR_b3c4|MATR_b1c29|MATR_b2c32,604|339|541|245,64|64|64|64
1971,-1.7006291151046753,-0.8563733100891113,0.04653787612915039,-1.847801923751831,0.000859142979606986,17.675968170166016,0.011947889812290668,0.003323100507259369,0.07665444910526276,0.003942,30.44672203063965,0.7626979947090149,0.45298367738723755,,,0.12027264916279884,500,2,27.04961589258164,0.0007743742316961288,MATR_b4c25|MATR_b1c40|MATR_b4c20|MATR_b4c4,395|620|539|474,64|64|64|64
1972,-1.9754607677459717,-0.9241049289703369,0.029401419684290886,-2.20310115814209,0.00045130838407203555,11.121466636657715,0.012084424495697021,0.0025921661872416735,0.07908085733652115,0.003944,40.61796188354492,0.7712576389312744,0.4200022220611572,,,0.12027264916279884,500,2,27.06184127368033,0.0007023499347269535,MATR_b2c6|MATR_b4c43|MATR_b2c11|MATR_b1c36,309|389|384|348,64|64|64|64
1973,-2.2156763076782227,-1.1031078100204468,0.02552606165409088,-2.3084521293640137,0.0001833904825616628,9.18238639831543,0.012091384269297123,0.0030138499569147825,0.07598321884870529,0.003946,31.61456871032715,0.7305307388305664,0.42860275506973267,,,0.12027264916279884,500,2,27.073882221709937,0.00087326904758811,MATR_b4c14|MATR_b1c41|MATR_b4c35|MATR_b4c35,567|619|889|500,64|64|64|64
1974,-1.40041184425354,-0.4520927965641022,0.05691267549991608,-2.0113818645477295,0.0007063731318339705,11.507462501525879,0.010578567162156105,0.002951366826891899,0.0693795382976532,0.003948,134.13319396972656,0.8688970804214478,0.4504021406173706,,,0.12027264916279884,500,2,27.085961901582778,0.0008228849619626999,MATR_b2c36|MATR_b2c4|MATR_b4c14|MATR_b4c41,327|293|590|754,64|64|64|64
1975,-2.0870201587677,-0.9986246228218079,0.02698756940662861,-2.2820982933044434,0.0002467942249495536,11.884750366210938,0.009819832630455494,0.002474203472957015,0.0649399533867836,0.00395,101.39313507080078,0.7582910656929016,0.3975831866264343,,,0.12027264916279884,500,2,27.098232516553253,0.0006839446723461151,MATR_b2c23|MATR_b3c0|MATR_b2c17|MATR_b2c45,413|479|225|330,64|64|64|64
1976,-2.236792802810669,-1.138109803199768,0.03283541277050972,-2.2834291458129883,0.000302508327877149,9.14921760559082,0.007697454188019037,0.002326701767742634,0.0553881861269474,0.003952,120.54766845703125,0.7231175899505615,0.40403205156326294,,,0.12027264916279884,500,2,27.11050570756197,0.000843963585793972,MATR_b3c13|MATR_b1c38|MATR_b4c33|MATR_b2c27,387|463|266|191,64|64|64|64
1977,-2.164175271987915,-1.051902174949646,0.02869967371225357,-2.3180150985717773,0.00048014859203249216,10.255996704101562,0.010765721090137959,0.002370912116020918,0.07097043842077255,0.003954,53.99176025390625,0.7370322942733765,0.3836595416069031,,,0.12027264916279884,500,2,27.123297064565122,0.0008501359261572361,MATR_b2c10|MATR_b4c44|MATR_b1c38|MATR_b4c28,297|467|407|584,64|64|64|64
1978,-1.0852062702178955,-0.4421519935131073,0.05636535957455635,-1.4230372905731201,0.0011259380262345076,14.239910125732422,0.015543394722044468,0.0048232232220470905,0.09160755574703217,0.003956,87.17911529541016,0.7880558371543884,0.5366725325584412,,,0.12027264916279884,500,2,27.13609009468928,0.0009628459811210632,MATR_b3c21|MATR_b3c5|MATR_b4c4|MATR_b1c0,564|281|624|501,64|64|64|64
1979,-1.8157172203063965,-0.8076983690261841,0.03807858005166054,-2.12964129447937,0.0006887149065732956,12.284504890441895,0.011696860194206238,0.002658700803294778,0.07613520324230194,0.003958,46.921234130859375,0.7900812029838562,0.4093140959739685,,,0.12027264916279884,500,2,27.148317419923842,0.0008938871324062347,MATR_b4c0|MATR_b2c2|MATR_b4c41|MATR_b2c29,276|320|596|219,64|64|64|64
1980,-2.087723731994629,-1.0296530723571777,0.029382003471255302,-2.1887519359588623,0.0004789691884070635,7.576360702514648,0.00967962946742773,0.0024221562780439854,0.06608429551124573,0.00396,68.33487701416016,0.7209058403968811,0.40365105867385864,,,0.12027264916279884,500,2,27.160817653872073,0.0008420711383223534,MATR_b3c27|MATR_b1c20|MATR_b1c43|MATR_b4c37,663|354|391|290,64|64|64|64
1981,-2.26188325881958,-1.1566742658615112,0.023785071447491646,-2.349386215209961,0.0003548217355273664,16.235755920410156,0.012285380624234676,0.0024203015491366386,0.07663260400295258,0.003962,52.026790618896484,0.685526967048645,0.3985646069049835,,,0.12027264916279884,500,2,27.17270924290642,0.0008932859636843204,MATR_b1c24|MATR_b4c22|MATR_b1c0|MATR_b2c5,289|349|586|231,64|64|64|64
1982,-1.968734622001648,-0.9458764791488647,0.033431440591812134,-2.166049003601074,0.0006111981347203255,13.35147476196289,0.013011308386921883,0.003701403271406889,0.0821867361664772,0.003964,35.772159576416016,0.7469251155853271,0.42786040902137756,,,0.12027264916279884,500,2,27.184469326864928,0.0008772760629653931,MATR_b2c10|MATR_b2c0|MATR_b2c14|MATR_b4c4,246|198|212|496,64|64|64|64
