step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.9322218894958496,2.9322142601013184,0.03796329349279404,0.0,0.0,0.0002,,True,100,"MATR_b3c34,MATR_b4c20,MATR_b3c4,MATR_b2c31,MATR_b4c39,MATR_b2c18,MATR_b1c25,MATR_b1c26,MATR_b2c43,MATR_b4c24,MATR_b4c1,MATR_b4c26,MATR_b3c27,MATR_b3c13,MATR_b2c28","MATR_b3c25,MATR_b1c31,MATR_b1c4,MATR_b1c3,MATR_b2c0,MATR_b1c37,MATR_b1c30,MATR_b2c17",299.0,1705.0,,0.16064594266936183
2,1.054075002670288,1.0540685653686523,0.016006456688046455,0.0,0.0,0.0004,1.016606330871582,False,240,"MATR_b4c14,MATR_b4c2,MATR_b1c3,MATR_b3c10,MATR_b3c6,MATR_b4c7,MATR_b4c22,MATR_b2c11,MATR_b1c27,MATR_b3c4,MATR_b2c13,MATR_b3c34,MATR_b2c44","MATR_b3c1,MATR_b1c42,MATR_b4c41,MATR_b3c35,MATR_b2c28,MATR_b1c15,MATR_b3c9,MATR_b1c35",508.0,1091.0,,0.30553613090887666
3,2.162719249725342,2.1627120971679688,0.012005156837403774,0.0,0.0,0.0006,6.148861408233643,False,240,"MATR_b4c8,MATR_b3c18,MATR_b1c3,MATR_b1c5,MATR_b4c7,MATR_b2c45,MATR_b2c27,MATR_b4c28,MATR_b4c17,MATR_b3c28,MATR_b4c42,MATR_b3c36,MATR_b3c6,MATR_b4c2,MATR_b2c32","MATR_b3c15,MATR_b1c36,MATR_b3c9,MATR_b4c19,MATR_b4c6,MATR_b3c4,MATR_b2c12,MATR_b1c4",456.0,1705.0,,0.4435168909840286
4,4.326697826385498,4.32659912109375,0.12362724542617798,0.0,0.0,0.0008,,True,280,"MATR_b2c0,MATR_b1c17,MATR_b4c26,MATR_b2c44,MATR_b2c19,MATR_b1c32,MATR_b3c8,MATR_b4c20,MATR_b4c42,MATR_b3c29,MATR_b1c29","MATR_b1c37,MATR_b3c26,MATR_b3c38,MATR_b4c0,MATR_b1c19,MATR_b1c6,MATR_b1c30,MATR_b1c0",633.0,1932.0,,0.5564210657030344
5,1.0836048126220703,1.0835802555084229,0.02457142435014248,0.0,0.0,0.001,3.5130646228790283,False,100,"MATR_b1c16,MATR_b3c13,MATR_b1c32,MATR_b2c47,MATR_b4c39,MATR_b2c27,MATR_b1c38,MATR_b3c35,MATR_b2c38,MATR_b3c18,MATR_b1c5,MATR_b1c15,MATR_b3c15,MATR_b2c17","MATR_b1c37,MATR_b2c14,MATR_b4c15,MATR_b3c29,MATR_b1c6,MATR_b1c33,MATR_b1c40,MATR_b2c13",482.0,964.0,,0.6323352009057999
6,1.1444867849349976,1.1444063186645508,0.06709496676921844,0.0,0.0,0.0012,4.49020528793335,False,180,"MATR_b4c22,MATR_b2c18,MATR_b1c19,MATR_b1c33,MATR_b1c26,MATR_b2c12,MATR_b3c33,MATR_b1c40,MATR_b3c18","MATR_b1c30,MATR_b1c35,MATR_b4c31,MATR_b4c34,MATR_b1c15,MATR_b2c19,MATR_b3c21,MATR_b2c44",455.0,891.0,,0.6902216109447181
7,1.0874663591384888,1.0874404907226562,0.01847304031252861,0.0,0.0,0.0014,1.3473751544952393,False,100,"MATR_b3c29,MATR_b1c33,MATR_b2c38,MATR_b3c24,MATR_b4c41,MATR_b2c13,MATR_b4c26,MATR_b3c25,MATR_b1c26","MATR_b2c45,MATR_b1c40,MATR_b3c1,MATR_b4c6,MATR_b1c35,MATR_b3c21,MATR_b2c44,MATR_b4c40",455.0,1061.0,,0.7316262787207961
8,0.9198786020278931,0.9198402166366577,0.024005744606256485,0.0,0.0,0.0016,1.1287894248962402,False,200,"MATR_b2c14,MATR_b4c39,MATR_b1c43,MATR_b2c11,MATR_b4c1,MATR_b1c17,MATR_b3c28,MATR_b1c15,MATR_b2c31,MATR_b2c0,MATR_b4c30,MATR_b3c24","MATR_b3c14,MATR_b1c6,MATR_b3c1,MATR_b3c36,MATR_b4c43,MATR_b4c40,MATR_b2c17,MATR_b1c32",493.0,1061.0,,0.7934068548493087
9,1.6648086309432983,1.6647610664367676,0.02639327384531498,0.0,0.0,0.0018,3.740537405014038,False,280,"MATR_b1c25,MATR_b2c18,MATR_b1c34,MATR_b2c45,MATR_b4c31,MATR_b4c30,MATR_b4c42,MATR_b3c24,MATR_b1c37,MATR_b1c16,MATR_b2c31,MATR_b4c19","MATR_b2c27,MATR_b1c41,MATR_b1c29,MATR_b1c15,MATR_b2c0,MATR_b3c33,MATR_b1c19,MATR_b1c38",299.0,1282.0,,0.853945389855653
10,1.9531731605529785,1.9531358480453491,0.018669351935386658,0.0,0.0,0.002,4.654311656951904,False,200,"MATR_b4c34,MATR_b1c38,MATR_b1c17,MATR_b3c35,MATR_b1c24,MATR_b2c17,MATR_b2c31,MATR_b1c43","MATR_b3c16,MATR_b4c41,MATR_b3c40,MATR_b3c27,MATR_b2c19,MATR_b1c33,MATR_b2c20,MATR_b4c19",460.0,1635.0,,0.9121416728012264
11,0.9125402569770813,0.9125269651412964,0.006028583273291588,0.0,0.0,0.0022,1.3222501277923584,False,180,"MATR_b1c40,MATR_b2c45,MATR_b1c27,MATR_b4c41,MATR_b2c20,MATR_b4c17,MATR_b4c39,MATR_b3c14,MATR_b3c6,MATR_b1c29,MATR_b4c34,MATR_b3c16","MATR_b4c44,MATR_b1c37,MATR_b4c43,MATR_b3c22,MATR_b3c24,MATR_b2c39,MATR_b1c30,MATR_b1c32",458.0,1000.0,,0.9668316999450326
12,2.4016053676605225,2.401580810546875,0.010231003165245056,0.0,0.0,0.0024,7.365246772766113,False,120,"MATR_b2c26,MATR_b4c41,MATR_b4c44,MATR_b3c38,MATR_b4c30,MATR_b2c11,MATR_b1c33,MATR_b1c17,MATR_b4c0,MATR_b3c24,MATR_b4c28,MATR_b3c21,MATR_b3c25,MATR_b3c26","MATR_b3c9,MATR_b1c31,MATR_b4c26,MATR_b1c0,MATR_b1c15,MATR_b3c41,MATR_b3c13,MATR_b4c31",476.0,1858.0,,1.0114527069963515
13,0.8191747665405273,0.8191649317741394,0.0037727057933807373,0.0,0.0,0.0026,1.7120882272720337,False,120,"MATR_b1c19,MATR_b2c37,MATR_b2c18,MATR_b4c7,MATR_b3c35,MATR_b1c34,MATR_b3c10,MATR_b1c0,MATR_b2c22,MATR_b1c35,MATR_b1c37,MATR_b3c39","MATR_b1c25,MATR_b1c15,MATR_b1c31,MATR_b3c27,MATR_b2c45,MATR_b3c36,MATR_b1c16,MATR_b1c30",486.0,921.0,,1.0600246470421553
