step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.1299784183502197,2.129976749420166,0.008118714205920696,0.0,0.0,0.0002,,True,140,"MATR_b2c41,MATR_b1c26,MATR_b2c14,MATR_b1c15,MATR_b3c27,MATR_b2c45,MATR_b3c8,MATR_b2c31,MATR_b1c40,MATR_b1c5,MATR_b1c44,MATR_b2c13,MATR_b1c20,MATR_b2c23","MATR_b4c41,MATR_b3c31,MATR_b1c7,MATR_b4c38,MATR_b1c0,MATR_b2c40,MATR_b4c28,MATR_b1c38",498.0,1858.0,,0.15688155172392726
2,4.364616394042969,4.364604473114014,0.030057890340685844,0.0,0.0,0.0004,,True,220,"MATR_b1c27,MATR_b2c24,MATR_b2c26,MATR_b3c36,MATR_b3c25,MATR_b1c30,MATR_b4c25,MATR_b3c12,MATR_b1c32,MATR_b1c9,MATR_b2c13,MATR_b1c28","MATR_b4c41,MATR_b1c20,MATR_b4c4,MATR_b3c27,MATR_b1c0,MATR_b2c14,MATR_b1c40,MATR_b1c1",484.0,2154.0,,0.2676355387084186
3,0.9233651161193848,0.9233611226081848,0.006691033020615578,0.0,0.0,0.0006,1.4496684074401855,False,100,"MATR_b2c26,MATR_b1c27,MATR_b1c24,MATR_b3c17,MATR_b4c29,MATR_b2c19,MATR_b1c0,MATR_b3c25,MATR_b3c4,MATR_b2c40,MATR_b2c13,MATR_b4c28,MATR_b3c41","MATR_b4c37,MATR_b1c44,MATR_b4c15,MATR_b4c3,MATR_b2c20,MATR_b3c14,MATR_b3c1,MATR_b2c31",491.0,1061.0,,0.3641545297577977
4,1.4181679487228394,1.418156623840332,0.014133796095848083,0.0,0.0,0.0008,2.0666933059692383,False,240,"MATR_b2c24,MATR_b1c32,MATR_b2c21,MATR_b2c11,MATR_b1c15,MATR_b1c9,MATR_b1c20,MATR_b3c44","MATR_b2c33,MATR_b2c41,MATR_b1c14,MATR_b1c18,MATR_b3c21,MATR_b1c3,MATR_b1c5,MATR_b3c5",428.0,1431.0,,0.4529760708101094
5,0.8682177066802979,0.8682073950767517,0.010291429236531258,0.0,0.0,0.001,1.4122711420059204,False,120,"MATR_b2c24,MATR_b4c28,MATR_b2c22,MATR_b2c40,MATR_b1c37,MATR_b2c30,MATR_b4c9,MATR_b1c32,MATR_b4c15,MATR_b3c21,MATR_b2c33,MATR_b2c3","MATR_b3c8,MATR_b3c27,MATR_b2c37,MATR_b3c12,MATR_b2c25,MATR_b3c24,MATR_b3c40,MATR_b1c21",460.0,930.0,,0.5378225198946893
6,1.133540153503418,1.1335301399230957,0.008340627886354923,0.0,0.0,0.0012,4.6650872230529785,False,220,"MATR_b3c33,MATR_b4c21,MATR_b3c0,MATR_b2c21,MATR_b2c46,MATR_b4c37,MATR_b4c40,MATR_b4c9,MATR_b4c3,MATR_b2c10,MATR_b2c37,MATR_b1c23,MATR_b3c4,MATR_b4c34,MATR_b2c5","MATR_b2c35,MATR_b2c11,MATR_b3c14,MATR_b2c13,MATR_b1c39,MATR_b4c42,MATR_b2c43,MATR_b2c2",437.0,856.0,,0.6602333206683397
7,0.7446075081825256,0.7445551156997681,0.037421077489852905,0.0,0.0,0.0014,1.8650104999542236,False,220,"MATR_b4c11,MATR_b2c30,MATR_b3c15,MATR_b4c12,MATR_b2c21,MATR_b1c7,MATR_b4c34,MATR_b1c44,MATR_b2c20,MATR_b1c35","MATR_b4c42,MATR_b4c39,MATR_b1c14,MATR_b4c9,MATR_b3c12,MATR_b4c3,MATR_b1c30,MATR_b3c40",442.0,930.0,,0.7256840690970421
8,3.4260079860687256,3.4259390830993652,0.04304272681474686,0.0,0.0,0.0016,13.198862075805664,False,160,"MATR_b2c24,MATR_b2c5,MATR_b1c23,MATR_b1c3,MATR_b1c26,MATR_b1c32,MATR_b4c15,MATR_b1c11,MATR_b1c18","MATR_b4c42,MATR_b3c15,MATR_b1c1,MATR_b3c17,MATR_b1c15,MATR_b4c39,MATR_b2c43,MATR_b4c11",461.0,2154.0,,0.7641958459280431
9,3.386988639831543,3.3868889808654785,0.05535288155078888,0.0,0.0,0.0018,11.82422161102295,False,200,"MATR_b3c41,MATR_b3c39,MATR_b1c1,MATR_b3c21,MATR_b2c24,MATR_b4c42,MATR_b2c46,MATR_b4c36,MATR_b4c32,MATR_b1c21","MATR_b1c20,MATR_b3c24,MATR_b1c2,MATR_b1c9,MATR_b2c40,MATR_b1c45,MATR_b4c34,MATR_b2c22",498.0,2237.0,,0.8288925806991756
10,1.558704137802124,1.5586764812469482,0.013822333887219429,0.0,0.0,0.002,2.4120192527770996,False,140,"MATR_b4c26,MATR_b1c42,MATR_b4c15,MATR_b2c10,MATR_b4c40,MATR_b1c28,MATR_b3c0,MATR_b2c26,MATR_b2c19,MATR_b2c22,MATR_b1c25,MATR_b1c4","MATR_b1c21,MATR_b3c20,MATR_b2c37,MATR_b2c33,MATR_b2c14,MATR_b3c39,MATR_b1c3,MATR_b3c5",477.0,1431.0,,0.88963962206617
