step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.1677559614181519,1.167755365371704,0.0032465774565935135,0.0,0.0,0.0002,1.5250320434570312,False,120,"MATR_b3c15,MATR_b3c22,MATR_b1c3,MATR_b3c39,MATR_b1c38,MATR_b4c3,MATR_b1c25,MATR_b2c19,MATR_b2c14,MATR_b3c14,MATR_b3c6,MATR_b3c36,MATR_b2c17","MATR_b4c34,MATR_b1c32,MATR_b4c44,MATR_b3c35,MATR_b4c26,MATR_b1c40,MATR_b2c32,MATR_b4c31",476.0,1091.0,,0.15058819623664021
2,4.010863780975342,4.010855197906494,0.02093869261443615,0.0,0.0,0.0004,,True,200,"MATR_b1c17,MATR_b3c39,MATR_b3c6,MATR_b3c10,MATR_b1c24,MATR_b4c30,MATR_b1c44,MATR_b4c24,MATR_b3c28,MATR_b4c44,MATR_b4c19,MATR_b4c20,MATR_b4c17,MATR_b1c4","MATR_b4c31,MATR_b1c0,MATR_b4c39,MATR_b2c13,MATR_b1c15,MATR_b3c21,MATR_b3c16,MATR_b1c5",482.0,1858.0,,0.2946757050231099
3,0.7897570133209229,0.7897495627403259,0.012461123988032341,0.0,0.0,0.0006,2.0948326587677,False,300,"MATR_b4c42,MATR_b4c6,MATR_b4c19,MATR_b3c27,MATR_b4c31,MATR_b4c40,MATR_b3c25,MATR_b4c17,MATR_b3c0,MATR_b3c26,MATR_b1c37,MATR_b1c6,MATR_b1c38,MATR_b4c23","MATR_b1c35,MATR_b3c24,MATR_b1c5,MATR_b4c41,MATR_b1c34,MATR_b3c36,MATR_b3c4,MATR_b4c20",701.0,1071.0,,0.43352146726101637
4,0.8921277523040771,0.8921209573745728,0.00848441757261753,0.0,0.0,0.0008,1.5177809000015259,False,120,"MATR_b1c40,MATR_b3c27,MATR_b3c41,MATR_b3c6,MATR_b4c41,MATR_b3c29,MATR_b2c18,MATR_b2c14,MATR_b4c44,MATR_b4c1,MATR_b1c37,MATR_b1c35,MATR_b4c40,MATR_b2c12","MATR_b3c36,MATR_b4c31,MATR_b4c17,MATR_b4c22,MATR_b4c15,MATR_b1c43,MATR_b3c1,MATR_b4c14",559.0,1061.0,,0.5224991743452847
5,1.3399549722671509,1.339928388595581,0.026592014357447624,0.0,0.0,0.001,3.400862693786621,False,120,"MATR_b1c33,MATR_b3c16,MATR_b2c28,MATR_b4c44,MATR_b4c42,MATR_b1c32,MATR_b4c41,MATR_b1c0,MATR_b4c43,MATR_b4c39,MATR_b3c26,MATR_b1c38,MATR_b2c26,MATR_b1c16","MATR_b3c40,MATR_b2c2,MATR_b2c45,MATR_b3c22,MATR_b2c32,MATR_b2c18,MATR_b4c19,MATR_b4c34",437.0,1000.0,,0.6019862280227244
6,1.0083996057510376,1.008379340171814,0.016848841682076454,0.0,0.0,0.0012,1.457741379737854,False,240,"MATR_b2c22,MATR_b4c6,MATR_b2c12,MATR_b3c40,MATR_b4c3,MATR_b3c33,MATR_b1c33,MATR_b4c12,MATR_b1c5,MATR_b4c20,MATR_b2c19,MATR_b2c13,MATR_b2c28","MATR_b4c15,MATR_b1c27,MATR_b2c37,MATR_b1c32,MATR_b4c0,MATR_b3c35,MATR_b1c6,MATR_b4c7",477.0,1091.0,,0.6874652770347893
7,0.8145792484283447,0.8145650029182434,0.010172361508011818,0.0,0.0,0.0014,2.5951483249664307,False,260,"MATR_b2c0,MATR_b3c29,MATR_b4c39,MATR_b1c15,MATR_b4c7,MATR_b4c26,MATR_b1c27,MATR_b3c4,MATR_b1c16,MATR_b4c6,MATR_b1c3,MATR_b1c5,MATR_b4c8,MATR_b1c29,MATR_b1c34","MATR_b2c27,MATR_b4c15,MATR_b1c43,MATR_b3c15,MATR_b4c41,MATR_b1c44,MATR_b4c1,MATR_b4c43",467.0,874.0,,0.7626513373106718
8,1.2352701425552368,1.2352467775344849,0.014592178165912628,0.0,0.0,0.0016,4.060243606567383,False,240,"MATR_b1c41,MATR_b4c14,MATR_b4c24,MATR_b4c42,MATR_b1c35,MATR_b2c22,MATR_b4c7,MATR_b3c14,MATR_b1c31,MATR_b4c32,MATR_b3c34,MATR_b2c27,MATR_b1c17,MATR_b4c17","MATR_b2c26,MATR_b3c13,MATR_b3c22,MATR_b4c1,MATR_b2c44,MATR_b2c14,MATR_b2c38,MATR_b3c6",455.0,1000.0,,0.8497851979918778
9,0.979123592376709,0.979087233543396,0.0201907679438591,0.0,0.0,0.0018,0.4610086679458618,False,100,"MATR_b4c44,MATR_b4c8,MATR_b4c15,MATR_b4c39,MATR_b1c36,MATR_b1c30,MATR_b1c44,MATR_b1c17,MATR_b2c43,MATR_b2c39,MATR_b4c28","MATR_b1c15,MATR_b4c0,MATR_b3c6,MATR_b3c26,MATR_b3c41,MATR_b4c24,MATR_b2c22,MATR_b2c17",493.0,1025.0,,0.9074727920815349
10,0.8742024898529053,0.8741813898086548,0.010535813868045807,0.0,0.0,0.002,0.7652094960212708,False,180,"MATR_b4c24,MATR_b3c8,MATR_b4c3,MATR_b3c10,MATR_b4c40,MATR_b4c14,MATR_b2c18,MATR_b2c44,MATR_b3c33,MATR_b2c31,MATR_b2c2,MATR_b2c47,MATR_b3c9,MATR_b1c40,MATR_b4c15,MATR_b1c33","MATR_b3c21,MATR_b3c15,MATR_b1c42,MATR_b3c27,MATR_b2c39,MATR_b1c19,MATR_b3c1,MATR_b1c37",458.0,1061.0,,0.9831251869909465
