step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8320114016532898,0.8319934606552124,0.08979877829551697,0.0,0.0,0.0002,1.4756823778152466,False,140,"MATR_b1c38,MATR_b1c18,MATR_b3c31,MATR_b2c42,MATR_b1c0,MATR_b1c1,MATR_b2c33,MATR_b1c34","MATR_b3c5,MATR_b3c20,MATR_b1c30,MATR_b3c30,MATR_b3c36,MATR_b4c27,MATR_b4c0,MATR_b1c21",500.0,933.0,,0.12359254527837038
2,1.446557641029358,1.4465560913085938,0.0038152500055730343,0.0,0.0,0.0004,1.5781018733978271,False,200,"MATR_b2c33,MATR_b4c10,MATR_b3c0,MATR_b2c6,MATR_b3c40,MATR_b4c36,MATR_b4c21,MATR_b4c18,MATR_b2c25,MATR_b1c34,MATR_b3c36,MATR_b4c1,MATR_b1c41,MATR_b1c5,MATR_b4c6,MATR_b4c7","MATR_b3c33,MATR_b3c18,MATR_b2c13,MATR_b1c20,MATR_b1c37,MATR_b4c42,MATR_b2c44,MATR_b2c34",455.0,1282.0,,0.2840256760828197
3,1.0437804460525513,1.04376220703125,0.03034285083413124,0.0,0.0,0.0006,1.2061458826065063,False,240,"MATR_b4c15,MATR_b3c33,MATR_b2c4,MATR_b2c44,MATR_b3c36,MATR_b2c17,MATR_b2c45,MATR_b4c7,MATR_b4c31,MATR_b1c16","MATR_b3c19,MATR_b2c37,MATR_b1c30,MATR_b3c14,MATR_b1c19,MATR_b3c24,MATR_b1c9,MATR_b4c36",477.0,1152.0,,0.39015433192253113
4,2.584902048110962,2.5848288536071777,0.09137897193431854,0.0,0.0,0.0008,,True,260,"MATR_b4c3,MATR_b2c6,MATR_b3c28,MATR_b3c33,MATR_b3c10,MATR_b4c9,MATR_b4c15,MATR_b4c8,MATR_b1c21,MATR_b2c46","MATR_b3c25,MATR_b2c41,MATR_b2c24,MATR_b2c37,MATR_b1c7,MATR_b1c9,MATR_b3c24,MATR_b1c0",428.0,1858.0,,0.48494605626910925
5,0.7592435479164124,0.7592406868934631,0.002872154116630554,0.0,0.0,0.001,2.1162593364715576,False,300,"MATR_b4c36,MATR_b4c29,MATR_b1c29,MATR_b2c2,MATR_b4c35,MATR_b4c1,MATR_b4c21,MATR_b1c18,MATR_b2c36,MATR_b3c18,MATR_b4c27,MATR_b2c24,MATR_b3c19,MATR_b3c22,MATR_b1c38","MATR_b4c18,MATR_b3c14,MATR_b4c4,MATR_b3c0,MATR_b4c42,MATR_b1c19,MATR_b4c11,MATR_b4c6",656.0,1007.0,,0.5870424918830395
6,1.045964002609253,1.0458457469940186,0.09852167963981628,0.0,0.0,0.0012,2.0236546993255615,False,200,"MATR_b2c13,MATR_b2c21,MATR_b2c41,MATR_b3c12,MATR_b1c35,MATR_b1c19,MATR_b1c1,MATR_b4c16,MATR_b2c36","MATR_b4c3,MATR_b4c44,MATR_b4c18,MATR_b4c4,MATR_b2c4,MATR_b2c42,MATR_b4c33,MATR_b2c35",443.0,942.0,,0.6617511231452227
7,1.2324035167694092,1.2323858737945557,0.012603935785591602,0.0,0.0,0.0014,2.0695056915283203,False,100,"MATR_b4c29,MATR_b2c40,MATR_b4c21,MATR_b1c29,MATR_b1c31,MATR_b1c14,MATR_b4c5,MATR_b4c14,MATR_b4c42,MATR_b3c28,MATR_b1c42,MATR_b1c7","MATR_b1c36,MATR_b2c3,MATR_b1c9,MATR_b4c16,MATR_b2c37,MATR_b2c21,MATR_b2c25,MATR_b3c20",334.0,1052.0,,0.736698682885617
8,3.257634162902832,3.257570266723633,0.0398973785340786,0.0,0.0,0.0016,,True,280,"MATR_b2c24,MATR_b1c34,MATR_b3c5,MATR_b3c19,MATR_b3c33,MATR_b3c15,MATR_b2c40,MATR_b3c6,MATR_b1c5,MATR_b1c7,MATR_b2c30","MATR_b4c35,MATR_b4c9,MATR_b3c36,MATR_b1c1,MATR_b1c11,MATR_b2c41,MATR_b4c44,MATR_b4c42",428.0,2154.0,,0.8048257222399116
9,2.2424917221069336,2.24241304397583,0.0436544232070446,0.0,0.0,0.0018,5.5869855880737305,False,100,"MATR_b4c33,MATR_b1c20,MATR_b4c27,MATR_b1c34,MATR_b1c19,MATR_b1c9,MATR_b2c42,MATR_b2c22,MATR_b1c24","MATR_b1c18,MATR_b2c46,MATR_b4c4,MATR_b4c0,MATR_b3c15,MATR_b3c31,MATR_b1c41,MATR_b3c7",428.0,1834.0,,0.850757225882262
10,1.4503659009933472,1.4503575563430786,0.004194062203168869,0.0,0.0,0.002,2.4700124263763428,False,240,"MATR_b4c28,MATR_b2c23,MATR_b1c41,MATR_b3c4,MATR_b3c38,MATR_b4c5,MATR_b3c25,MATR_b1c31,MATR_b1c7,MATR_b1c11,MATR_b3c6,MATR_b1c37,MATR_b2c37","MATR_b4c13,MATR_b1c21,MATR_b3c18,MATR_b3c19,MATR_b3c5,MATR_b2c42,MATR_b4c15,MATR_b3c33",465.0,1282.0,,0.9246854190714657
