epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.48867693543434143,0.46450148820877074,deterministic_post_update_meta_query_loss,0.9296289682388306,1.813120504291747,2.588058343855664,0.001,0.9025200009346008,0.5647916793823242,0.9283583760261536,0.4847065508365631,0.9249039888381958,0.44903844594955444,0.9775413274765015,0.5200914740562439,0.9148209691047668,0.42475634813308716
2,0.45767465233802795,0.43637224435806277,deterministic_post_update_meta_query_loss,0.8899879455566406,1.7790148036972266,5.46184182097204,0.001,0.8641268014907837,0.5308164954185486,0.8888764977455139,0.45395880937576294,0.884358286857605,0.41914722323417664,0.9375906586647034,0.48757001757621765,0.8749874830245972,0.3968806862831116
3,0.4269053041934967,0.4079029381275177,deterministic_post_update_meta_query_loss,0.8503509759902954,1.747241228281481,8.262562799965963,0.001,0.8263046741485596,0.4977428913116455,0.849921464920044,0.42318102717399597,0.8468021154403687,0.3900546729564667,0.8939324617385864,0.4547378718852997,0.8347941040992737,0.36881008744239807
4,0.39595046639442444,0.37899901270866393,deterministic_post_update_meta_query_loss,0.8108516931533813,1.7150995799108741,11.101206715917215,0.001,0.7836806774139404,0.46286702156066895,0.8103989362716675,0.3930239677429199,0.8063283562660217,0.36060595512390137,0.8569594621658325,0.4229211211204529,0.7968910336494446,0.34033411741256714
5,0.3635048568248749,0.34959697127342226,deterministic_post_update_meta_query_loss,0.7674044966697693,1.6803960390281831,13.931239563971758,0.001,0.7463707327842712,0.42725852131843567,0.7642652988433838,0.3599747121334076,0.7637253999710083,0.3302181363105774,0.8118199110031128,0.38939565420150757,0.7508412599563599,0.31067726016044617
6,0.33217939734458923,0.3196394622325897,deterministic_post_update_meta_query_loss,0.726692795753479,1.6435242388214368,16.870386635884643,0.001,0.7041274309158325,0.3928028345108032,0.7258956432342529,0.32883697748184204,0.7261132597923279,0.3009297847747803,0.7678979635238647,0.3567807674407959,0.7094296216964722,0.28154662251472473
7,0.3009067475795746,0.2891065090894699,deterministic_post_update_meta_query_loss,0.6884495615959167,1.6052825750564723,19.719320361036807,0.001,0.6668846607208252,0.3571433424949646,0.6873174905776978,0.2978677451610565,0.6798821687698364,0.2700992226600647,0.7327902913093567,0.32489633560180664,0.6753729581832886,0.25452715158462524
8,0.26895520091056824,0.2580185145139694,deterministic_post_update_meta_query_loss,0.6481443047523499,1.5601464981371538,22.563991783885285,0.001,0.6258971095085144,0.32287922501564026,0.6512823700904846,0.2659223675727844,0.6420407295227051,0.24122150242328644,0.68827885389328,0.2903428077697754,0.6332224607467651,0.2244100570678711
9,0.23682628571987152,0.2264307290315628,deterministic_post_update_meta_query_loss,0.5992729663848877,1.5078927879291726,25.416228401008993,0.001,0.5760196447372437,0.28604409098625183,0.5966307520866394,0.23452161252498627,0.594440221786499,0.21070055663585663,0.6406279802322388,0.2567521631717682,0.5886462330818176,0.19611290097236633
10,0.2045275717973709,0.1944517731666565,deterministic_post_update_meta_query_loss,0.5570334792137146,1.4469395974885475,28.367279717931524,0.001,0.5381568670272827,0.2500067353248596,0.552414059638977,0.20259833335876465,0.5603059530258179,0.18056516349315643,0.5900702476501465,0.2216145098209381,0.5442201495170593,0.16785305738449097
