step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.811396837234497,2.8113925457000732,0.02109515853226185,0.0,0.0,0.0002,,True,60,"MATR_b3c34,MATR_b4c20,MATR_b3c4,MATR_b2c31,MATR_b4c39,MATR_b2c18,MATR_b1c25,MATR_b1c26,MATR_b2c43,MATR_b4c24,MATR_b4c1,MATR_b4c26,MATR_b3c27,MATR_b3c13,MATR_b2c28","MATR_b3c25,MATR_b1c31,MATR_b1c4,MATR_b1c3,MATR_b2c0,MATR_b1c37,MATR_b1c30,MATR_b2c17",299.0,1705.0,,0.25947054428979754
2,0.7833549380302429,0.7833484411239624,0.01629192754626274,0.0,0.0,0.0004,1.9084550142288208,False,460,"MATR_b4c14,MATR_b4c2,MATR_b1c29,MATR_b3c14,MATR_b3c8,MATR_b4c7,MATR_b4c22,MATR_b1c6,MATR_b1c26,MATR_b3c40,MATR_b2c13,MATR_b4c28,MATR_b2c6","MATR_b3c13,MATR_b1c40,MATR_b3c15,MATR_b3c36,MATR_b2c32,MATR_b1c15,MATR_b4c0,MATR_b1c34",518.0,964.0,,0.5405075470916927
3,2.3427634239196777,2.342756986618042,0.010716323740780354,0.0,0.0,0.0006,7.032983779907227,False,440,"MATR_b4c28,MATR_b3c21,MATR_b1c3,MATR_b1c5,MATR_b1c29,MATR_b2c47,MATR_b2c28,MATR_b3c8,MATR_b4c17,MATR_b3c28,MATR_b4c42,MATR_b3c36,MATR_b3c6,MATR_b4c2,MATR_b2c37","MATR_b3c16,MATR_b1c36,MATR_b3c9,MATR_b4c19,MATR_b2c38,MATR_b3c4,MATR_b2c12,MATR_b1c38",456.0,1635.0,,0.7750917500816286
4,2.5473806858062744,2.5473432540893555,0.046654172241687775,0.0,0.0,0.0008,,True,500,"MATR_b1c42,MATR_b4c7,MATR_b4c24,MATR_b3c14,MATR_b2c20,MATR_b1c30,MATR_b4c1,MATR_b4c20,MATR_b4c14,MATR_b3c38,MATR_b1c26","MATR_b1c34,MATR_b3c35,MATR_b3c40,MATR_b4c12,MATR_b1c17,MATR_b1c41,MATR_b1c29,MATR_b1c0",742.0,1858.0,,0.9369500549510121
5,1.0352336168289185,1.0352190732955933,0.014566639438271523,0.0,0.0,0.001,3.5532445907592773,False,60,"MATR_b1c16,MATR_b3c13,MATR_b1c32,MATR_b2c47,MATR_b4c39,MATR_b2c27,MATR_b1c38,MATR_b3c35,MATR_b2c38,MATR_b3c18,MATR_b1c5,MATR_b1c15,MATR_b3c15,MATR_b2c17","MATR_b1c37,MATR_b2c14,MATR_b4c15,MATR_b3c29,MATR_b1c6,MATR_b1c33,MATR_b1c40,MATR_b2c13",482.0,964.0,,1.04750599199906
6,1.072073221206665,1.0720126628875732,0.05044408142566681,0.0,0.0,0.0012,4.338313579559326,False,260,"MATR_b4c22,MATR_b2c18,MATR_b1c19,MATR_b1c33,MATR_b1c26,MATR_b2c12,MATR_b3c33,MATR_b1c40,MATR_b3c18","MATR_b1c30,MATR_b1c35,MATR_b4c31,MATR_b4c34,MATR_b1c15,MATR_b2c19,MATR_b3c21,MATR_b2c44",455.0,891.0,,1.1569686313159764
7,1.0698468685150146,1.0698003768920898,0.03317539393901825,0.0,0.0,0.0014,1.1274402141571045,False,60,"MATR_b3c29,MATR_b1c33,MATR_b2c38,MATR_b3c24,MATR_b4c41,MATR_b2c13,MATR_b4c26,MATR_b3c25,MATR_b1c26","MATR_b2c45,MATR_b1c40,MATR_b3c1,MATR_b4c6,MATR_b1c35,MATR_b3c21,MATR_b2c44,MATR_b4c40",455.0,1061.0,,1.248172540217638
8,0.9778792858123779,0.9778332710266113,0.02874491736292839,0.0,0.0,0.0016,1.480906367301941,False,320,"MATR_b2c14,MATR_b4c39,MATR_b1c43,MATR_b2c12,MATR_b4c1,MATR_b1c17,MATR_b3c28,MATR_b1c15,MATR_b2c32,MATR_b2c11,MATR_b4c30,MATR_b3c24","MATR_b3c14,MATR_b1c5,MATR_b3c10,MATR_b3c36,MATR_b4c43,MATR_b4c40,MATR_b2c17,MATR_b1c32",493.0,1076.0,,1.3553820750676095
9,0.8431153893470764,0.8430705666542053,0.02489030547440052,0.0,0.0,0.0018,2.672358751296997,False,520,"MATR_b1c19,MATR_b1c43,MATR_b1c31,MATR_b3c21,MATR_b4c32,MATR_b4c30,MATR_b3c40,MATR_b3c36,MATR_b1c32,MATR_b1c16,MATR_b3c13,MATR_b4c20","MATR_b3c1,MATR_b1c35,MATR_b1c26,MATR_b1c15,MATR_b1c40,MATR_b3c4,MATR_b1c17,MATR_b1c34",701.0,1061.0,,1.452649577986449
10,1.9875062704086304,1.9874510765075684,0.027568485587835312,0.0,0.0,0.002,4.866057395935059,False,300,"MATR_b3c28,MATR_b1c38,MATR_b1c17,MATR_b3c36,MATR_b1c24,MATR_b2c17,MATR_b2c32,MATR_b1c43","MATR_b3c16,MATR_b4c41,MATR_b3c40,MATR_b3c27,MATR_b2c19,MATR_b1c33,MATR_b2c22,MATR_b4c19",460.0,1635.0,,1.5160365640185773
11,1.478150725364685,1.4781386852264404,0.005484291352331638,0.0,0.0,0.0022,2.253999710083008,False,300,"MATR_b1c40,MATR_b2c45,MATR_b1c27,MATR_b4c41,MATR_b2c22,MATR_b4c17,MATR_b1c4,MATR_b3c14,MATR_b3c8,MATR_b1c29,MATR_b4c34,MATR_b3c16","MATR_b4c44,MATR_b1c37,MATR_b4c43,MATR_b3c24,MATR_b3c25,MATR_b2c43,MATR_b1c3,MATR_b1c32",461.0,1431.0,,1.5891709481365979
12,2.5407307147979736,2.5406994819641113,0.013037130236625671,0.0,0.0,0.0024,8.033347129821777,False,120,"MATR_b2c26,MATR_b4c41,MATR_b4c44,MATR_b3c38,MATR_b4c30,MATR_b2c11,MATR_b1c33,MATR_b1c17,MATR_b4c0,MATR_b3c24,MATR_b4c28,MATR_b3c21,MATR_b3c25,MATR_b3c26","MATR_b3c9,MATR_b1c31,MATR_b4c26,MATR_b1c0,MATR_b1c15,MATR_b3c41,MATR_b3c13,MATR_b4c31",476.0,1858.0,,1.65287609025836
13,0.8084348440170288,0.8083863258361816,0.018657438457012177,0.0,0.0,0.0026,1.7576744556427002,False,120,"MATR_b1c19,MATR_b2c37,MATR_b2c18,MATR_b4c7,MATR_b3c35,MATR_b1c34,MATR_b3c10,MATR_b1c0,MATR_b2c22,MATR_b1c35,MATR_b1c37,MATR_b3c39","MATR_b1c25,MATR_b1c15,MATR_b1c31,MATR_b3c27,MATR_b2c45,MATR_b3c36,MATR_b1c16,MATR_b1c30",486.0,921.0,,1.6959008150734007
14,1.141287088394165,1.1412436962127686,0.015482197515666485,0.0,0.0,0.0028,1.238343596458435,False,300,"MATR_b4c42,MATR_b1c33,MATR_b4c26,MATR_b1c25,MATR_b4c15,MATR_b4c23,MATR_b1c37,MATR_b2c38,MATR_b3c38,MATR_b3c8,MATR_b4c40,MATR_b2c13,MATR_b1c42","MATR_b3c4,MATR_b2c39,MATR_b4c31,MATR_b1c32,MATR_b2c32,MATR_b1c41,MATR_b3c14,MATR_b4c12",458.0,1049.0,,1.7691054809838533
