horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,12,34,252.62469977161007,140.17628219350897,252.62469977161007,140.17628219350897,16.011948286968167,-84.13870975590616,0.8235294117647058,398.6397307482908
80,ok,,12,34,201.7120473205792,114.89859519935146,201.7120473205792,114.89859519935146,15.258510671266212,-24.34452664580124,0.9117647058823529,394.2046714334143
100,ok,,12,34,135.4347088457305,92.24508937632694,135.4347088457305,92.24508937632694,13.863297851374897,0.6284163360725271,0.8529411764705882,356.56956913574084
120,ok,,12,34,136.79838399791186,101.22877558549436,136.79838399791186,101.22877558549436,15.158217502242927,-3.551188318506457,0.7941176470588235,286.7332249499521
140,ok,,12,34,139.85578451014285,94.93658226585481,139.85578451014285,94.93658226585481,14.509873940604212,-8.635755642185197,0.7352941176470589,260.84622107143275
160,ok,,12,34,153.27825358825157,96.82639541571325,153.27825358825157,96.82639541571325,14.692187489781594,-11.92370909950257,0.7647058823529411,232.92382193889097
180,ok,,12,34,155.57616561225433,91.27943872788663,155.57616561225433,91.27943872788663,14.762502806659562,15.329589500510238,0.7647058823529411,240.42828654450156
200,ok,,12,34,135.879220695132,87.40960360994598,135.879220695132,87.40960360994598,14.720383597736808,12.678994839325783,0.7058823529411765,226.201591973708
220,ok,,12,34,147.06762068114918,93.29743851532142,147.06762068114918,93.29743851532142,16.50288773850684,36.95372796614578,0.8235294117647058,239.6011866750927
240,ok,,12,34,105.41758932308782,71.99638520955196,105.41758932308782,71.99638520955196,13.51197461761022,-1.4651786225200534,0.7941176470588235,213.7232456682947
260,ok,,12,34,101.07178148102798,67.21515147867905,101.07178148102798,67.21515147867905,13.666303529309637,3.639074069970892,0.8235294117647058,214.52125924138568
280,ok,,12,34,95.48292965662571,66.69128459333444,95.48292965662571,66.69128459333444,15.334914020802279,12.210950711608698,0.8529411764705882,207.20184634765593
300,ok,,12,34,89.97707518269307,68.73531211470693,89.97707518269307,68.73531211470693,18.62629139066593,6.5960903491398994,0.7941176470588235,174.04903994944493
320,ok,,12,34,94.0759811501217,74.22372084864772,94.0759811501217,74.22372084864772,29.88812629837025,27.01004050971509,0.6764705882352942,176.4448990199105
340,ok,,12,33,81.83958833823648,59.500946329242645,81.83958833823648,59.500946329242645,15.062755667769117,4.86480186969329,0.8181818181818182,167.17419641878868
360,ok,,12,33,81.6943661383181,59.59636837963268,81.6943661383181,59.59636837963268,17.037481760802123,11.114318422223723,0.696969696969697,162.48675869308252
380,ok,,12,33,84.54188169712471,63.025198405598886,84.54188169712471,63.025198405598886,20.6621532116951,23.081480729730924,0.6666666666666666,165.69716901384209
400,ok,,12,33,82.20332311142135,60.40283369156682,82.20332311142135,60.40283369156682,23.538287029149604,15.30426547524265,0.6363636363636364,157.37084811569602
420,ok,,12,33,78.42070720720196,54.5374098519404,78.42070720720196,54.5374098519404,34.43690516128227,8.11326956445845,0.6666666666666666,146.53275745001648
440,ok,,12,32,80.0327545386237,55.10471958918805,80.0327545386237,55.10471958918805,22.963821536279912,3.1415207097867075,0.6875,137.35295189929067
460,ok,,12,31,81.63406327658831,57.89978401748569,81.63406327658831,57.89978401748569,19.837332160445733,8.31456871347123,0.7096774193548387,142.41064087167982
480,ok,,12,31,81.89686482432376,55.73988680594456,81.89686482432376,55.73988680594456,21.348521444225465,0.839720490856841,0.7419354838709677,131.83608789340843
500,ok,,12,30,87.73986191525717,64.06698266960767,87.73986191525717,64.06698266960767,29.369726490751507,11.785936167264431,0.6,132.23577480536122
520,ok,,12,28,90.69841279185383,65.22257020738975,90.69841279185383,65.22257020738975,37.301976315464934,3.1892292446231107,0.5714285714285714,133.60015119222916
540,ok,,12,27,84.9970515867081,64.18284662490441,84.9970515867081,64.18284662490441,24.221445388174114,10.640199702128434,0.5925925925925926,135.17263390660597
560,ok,,12,27,85.82753981987504,62.796238537095114,85.82753981987504,62.796238537095114,25.486869418760477,7.252760976234969,0.5925925925925926,132.4951268703675
580,ok,,12,27,85.8934806237606,59.85261912647325,85.8934806237606,59.85261912647325,26.536493257286224,-2.147003917221944,0.5555555555555556,123.16787351624104
600,ok,,12,27,82.22762914469145,56.83944334247255,82.22762914469145,56.83944334247255,30.214850168169967,-5.349660994172437,0.6296296296296297,123.32505809694521
