step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8622248768806458,0.8622214198112488,0.017389480024576187,0.0,0.0,0.0002,1.6630663871765137,False,160,"MATR_b3c28,MATR_b1c32,MATR_b3c26,MATR_b1c34,MATR_b3c0,MATR_b3c39,MATR_b2c17,MATR_b3c18,MATR_b4c8,MATR_b1c0,MATR_b4c7,MATR_b3c24","MATR_b1c25,MATR_b4c28,MATR_b4c14,MATR_b1c35,MATR_b3c22,MATR_b3c1,MATR_b1c33,MATR_b3c40",607.0,1061.0,,0.14652865193784237
2,1.3404382467269897,1.3404227495193481,0.03866290673613548,0.0,0.0,0.0004,1.5992443561553955,False,200,"MATR_b3c35,MATR_b1c36,MATR_b3c41,MATR_b4c28,MATR_b1c40,MATR_b2c44,MATR_b3c29,MATR_b1c41,MATR_b4c32,MATR_b1c4,MATR_b1c44,MATR_b1c33,MATR_b2c27,MATR_b3c24","MATR_b4c17,MATR_b3c1,MATR_b4c7,MATR_b4c19,MATR_b2c0,MATR_b2c47,MATR_b1c26,MATR_b2c17",299.0,1061.0,,0.27636820496991277
3,1.0251208543777466,1.025104284286499,0.02766890451312065,0.0,0.0,0.0006,2.095484733581543,False,180,"MATR_b3c40,MATR_b2c27,MATR_b3c18,MATR_b3c29,MATR_b3c21,MATR_b2c32,MATR_b3c41,MATR_b1c36,MATR_b3c25,MATR_b1c4,MATR_b3c24,MATR_b4c42","MATR_b3c13,MATR_b2c17,MATR_b3c8,MATR_b4c12,MATR_b2c2,MATR_b3c27,MATR_b4c26,MATR_b4c14",437.0,847.0,,0.3696332247927785
4,0.7534287571907043,0.7534059286117554,0.028561174869537354,0.0,0.0,0.0008,1.7158595323562622,False,220,"MATR_b3c14,MATR_b4c44,MATR_b4c6,MATR_b3c34,MATR_b4c24,MATR_b3c18,MATR_b1c0,MATR_b1c26,MATR_b2c43,MATR_b2c11,MATR_b1c40","MATR_b3c29,MATR_b3c24,MATR_b1c42,MATR_b4c0,MATR_b1c34,MATR_b2c6,MATR_b1c44,MATR_b1c33",510.0,856.0,,0.4676508060656488
5,0.8090108633041382,0.809005618095398,0.005258326418697834,0.0,0.0,0.001,1.3459564447402954,False,140,"MATR_b1c5,MATR_b3c8,MATR_b1c29,MATR_b4c34,MATR_b2c2,MATR_b4c41,MATR_b1c27,MATR_b2c18,MATR_b4c30,MATR_b4c31,MATR_b1c38,MATR_b1c26,MATR_b1c31,MATR_b1c33,MATR_b2c17,MATR_b1c17","MATR_b1c42,MATR_b4c32,MATR_b3c14,MATR_b1c43,MATR_b4c44,MATR_b2c39,MATR_b1c15,MATR_b4c28",458.0,942.0,,0.5828287480399013
6,0.9127164483070374,0.9126979112625122,0.015450864098966122,0.0,0.0,0.0012,0.7637033462524414,False,120,"MATR_b3c34,MATR_b3c35,MATR_b4c22,MATR_b1c36,MATR_b4c42,MATR_b1c6,MATR_b2c12,MATR_b3c0,MATR_b3c16","MATR_b4c3,MATR_b4c32,MATR_b2c37,MATR_b4c24,MATR_b1c41,MATR_b1c33,MATR_b4c39,MATR_b1c43",477.0,1049.0,,0.6516307396814227
7,0.643817663192749,0.6437718868255615,0.03269575536251068,0.0,0.0,0.0014,1.9993473291397095,False,160,"MATR_b2c18,MATR_b4c14,MATR_b1c31,MATR_b2c13,MATR_b3c38,MATR_b1c5,MATR_b3c1,MATR_b2c2,MATR_b4c7,MATR_b3c27,MATR_b1c29","MATR_b4c6,MATR_b3c24,MATR_b1c43,MATR_b4c22,MATR_b4c8,MATR_b1c33,MATR_b4c17,MATR_b1c36",649.0,827.0,,0.6995914219878614
8,2.6197926998138428,2.6197779178619385,0.009255040436983109,0.0,0.0,0.0016,,True,200,"MATR_b4c23,MATR_b3c9,MATR_b1c4,MATR_b1c15,MATR_b4c6,MATR_b4c2,MATR_b1c19,MATR_b4c19,MATR_b3c27,MATR_b1c27,MATR_b1c29,MATR_b3c41","MATR_b4c20,MATR_b3c21,MATR_b1c3,MATR_b3c16,MATR_b4c14,MATR_b3c40,MATR_b1c32,MATR_b3c18",607.0,1635.0,,0.7721603941172361
9,1.2185447216033936,1.2185146808624268,0.016669416800141335,0.0,0.0,0.0018,1.8859257698059082,False,140,"MATR_b1c44,MATR_b3c13,MATR_b4c0,MATR_b4c1,MATR_b4c28,MATR_b3c26,MATR_b4c23,MATR_b2c39,MATR_b4c41,MATR_b3c41,MATR_b3c33,MATR_b4c22,MATR_b1c30,MATR_b2c38,MATR_b4c43","MATR_b2c11,MATR_b2c17,MATR_b3c24,MATR_b1c32,MATR_b1c15,MATR_b2c22,MATR_b2c14,MATR_b3c39",476.0,1154.0,,0.8468868569470942
10,1.0095181465148926,1.0095057487487793,0.006179453805088997,0.0,0.0,0.002,2.8374924659729004,False,120,"MATR_b3c27,MATR_b2c37,MATR_b2c27,MATR_b4c0,MATR_b4c43,MATR_b4c32,MATR_b2c0,MATR_b4c31","MATR_b2c18,MATR_b4c42,MATR_b4c14,MATR_b2c19,MATR_b1c32,MATR_b3c40,MATR_b2c12,MATR_b3c13",456.0,814.0,,0.8824299620464444
