horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,34,297.27748039751725,210.89286797623757,297.27748039751725,210.89286797623757,36.915381426494285,147.338621247824,0.7058823529411765,498.72990110423865
80,ok,,16,34,266.91807725945773,175.76687065775113,266.91807725945773,175.76687065775113,36.11864550851558,121.5689844307586,0.7352941176470589,415.22369032594753
100,ok,,16,34,270.9921821925671,162.78397170477803,270.9921821925671,162.78397170477803,41.85360478903425,112.07546891282938,0.7058823529411765,337.10435922250826
120,ok,,16,34,261.00151980837376,145.41418588292345,261.00151980837376,145.41418588292345,61.59244301715846,103.77144644980314,0.7647058823529411,293.73770024249296
140,ok,,16,34,199.63784672223662,114.27386155511944,199.63784672223662,114.27386155511944,205.7865750252467,57.24821940984355,0.6764705882352942,267.85024321463595
160,ok,,16,33,165.47850680412967,98.3777878943154,165.47850680412967,98.3777878943154,14.775994285277369,39.323060705509974,0.7575757575757576,258.25699583361603
180,ok,,16,33,147.204218395651,88.18245021226262,147.204218395651,88.18245021226262,13.436534152064064,35.96602617654829,0.7575757575757576,245.4794537376123
200,ok,,16,33,97.14621571421591,69.39212538951558,97.14621571421591,69.39212538951558,11.355431055997647,23.38082487379354,0.7575757575757576,223.67424847243376
220,ok,,16,33,125.12553638857995,86.10130088222346,125.12553638857995,86.10130088222346,14.039146598707756,49.528483289428124,0.696969696969697,229.7623055137315
240,ok,,16,33,96.96641905254057,70.28379716099985,96.96641905254057,70.28379716099985,12.213292467733659,17.5456761310749,0.7575757575757576,208.6295389629879
260,ok,,16,33,89.74063646451384,63.915650288418185,89.74063646451384,63.915650288418185,11.967840324780475,11.432933080082211,0.7575757575757576,200.14764780026428
280,ok,,16,33,95.43136144468127,64.16105029465089,95.43136144468127,64.16105029465089,12.365505025297404,11.580967923106058,0.7272727272727273,186.4940879820178
300,ok,,16,33,69.56330688462774,43.93691061174714,69.56330688462774,43.93691061174714,9.65809504226834,-15.761515171623808,0.7575757575757576,157.8514138993506
320,ok,,16,33,73.89029690022964,49.91088388166772,73.89029690022964,49.91088388166772,11.521386446901008,-6.558931194899296,0.7575757575757576,150.47768770175307
340,ok,,16,33,76.64451784825057,51.53152774513891,76.64451784825057,51.53152774513891,12.100174702695123,-3.2858945955147485,0.7575757575757576,146.22039998083048
360,ok,,16,33,75.36919085631472,48.709292910611346,75.36919085631472,48.709292910611346,12.274225750127862,-0.11096474012207684,0.696969696969697,143.2844044448934
380,ok,,16,33,69.95659527354915,40.878888280490365,69.95659527354915,40.878888280490365,12.364368487221006,-14.480501565629035,0.7272727272727273,135.771769420081
400,ok,,16,33,72.15665462485262,44.295989299395885,72.15665462485262,44.295989299395885,15.48711265694076,-1.6449789639103567,0.7575757575757576,138.50767911835734
420,ok,,16,33,75.13610449988013,40.66929248355421,75.13610449988013,40.66929248355421,19.548629676397212,-18.548835496140892,0.7272727272727273,128.6242575882751
440,ok,,16,32,70.16364729591166,36.9251452405875,70.16364729591166,36.9251452405875,48.13592667825192,-15.53182076534422,0.71875,126.21238865000238
460,ok,,16,29,71.96587966927818,40.815417207140825,71.96587966927818,40.815417207140825,18.832194686355184,-5.548509647450279,0.7586206896551724,135.7609278090147
480,ok,,16,27,74.53916528990831,43.24387275276595,74.53916528990831,43.24387275276595,32.271489519349,-11.396375446830502,0.7777777777777778,135.8826304055516
500,ok,,16,24,80.72602567901355,49.10140124812343,80.72602567901355,49.10140124812343,29.203114659131195,-0.6994800928505805,0.7916666666666666,145.54333191862258
520,ok,,16,23,84.67736073727484,52.28933955404286,84.67736073727484,52.28933955404286,40.39003100944641,8.63995363005921,0.782608695652174,149.01261510081065
540,ok,,16,20,86.79183608478723,51.447192165838,86.79183608478723,51.447192165838,19.457024587813365,-0.10391616772392923,0.8,158.5641239366862
560,ok,,16,18,92.56886232600972,57.02372634685056,92.56886232600972,57.02372634685056,11.663598011856118,-26.513995373950568,0.8333333333333334,158.01810009510072
580,ok,,16,18,89.16128493226216,53.461085324286536,89.16128493226216,53.461085324286536,11.307312863757952,-7.141918770562004,0.8333333333333334,157.31200300914966
600,ok,,16,18,88.9286576555609,53.734481080817766,88.9286576555609,53.734481080817766,14.19144899036018,-6.394630652963991,0.8333333333333334,158.654786116938
