step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.1677559614181519,1.167755365371704,0.0032465774565935135,0.0,0.0,0.0002,1.5250320434570312,False,120,"MATR_b3c15,MATR_b3c22,MATR_b1c3,MATR_b3c39,MATR_b1c38,MATR_b4c3,MATR_b1c25,MATR_b2c19,MATR_b2c14,MATR_b3c14,MATR_b3c6,MATR_b3c36,MATR_b2c17","MATR_b4c34,MATR_b1c32,MATR_b4c44,MATR_b3c35,MATR_b4c26,MATR_b1c40,MATR_b2c32,MATR_b4c31",476.0,1091.0,,0.14984395913779736
2,4.043622016906738,4.043613433837891,0.02153773233294487,0.0,0.0,0.0004,,True,200,"MATR_b1c17,MATR_b3c39,MATR_b3c6,MATR_b3c10,MATR_b1c24,MATR_b4c30,MATR_b1c44,MATR_b4c24,MATR_b3c28,MATR_b4c44,MATR_b4c19,MATR_b4c20,MATR_b4c17,MATR_b1c4","MATR_b4c31,MATR_b1c0,MATR_b4c39,MATR_b2c13,MATR_b1c15,MATR_b3c21,MATR_b3c16,MATR_b1c5",482.0,1858.0,,0.29374223202466965
3,0.7763042449951172,0.776296854019165,0.01230158656835556,0.0,0.0,0.0006,1.9763574600219727,False,300,"MATR_b4c42,MATR_b4c6,MATR_b4c19,MATR_b3c27,MATR_b4c31,MATR_b4c40,MATR_b3c25,MATR_b4c17,MATR_b3c0,MATR_b3c26,MATR_b1c37,MATR_b1c6,MATR_b1c38,MATR_b4c23","MATR_b1c35,MATR_b3c24,MATR_b1c5,MATR_b4c41,MATR_b1c34,MATR_b3c36,MATR_b3c4,MATR_b4c20",701.0,1071.0,,0.4305897979065776
4,0.8996252417564392,0.8996181488037109,0.008851752616465092,0.0,0.0,0.0008,1.7248629331588745,False,120,"MATR_b1c40,MATR_b3c27,MATR_b3c41,MATR_b3c6,MATR_b4c41,MATR_b3c29,MATR_b2c18,MATR_b2c14,MATR_b4c44,MATR_b4c1,MATR_b1c37,MATR_b1c35,MATR_b4c40,MATR_b2c12","MATR_b3c36,MATR_b4c31,MATR_b4c17,MATR_b4c22,MATR_b4c15,MATR_b1c43,MATR_b3c1,MATR_b4c14",559.0,1061.0,,0.5186026869341731
5,1.3704326152801514,1.370405673980713,0.02688508667051792,0.0,0.0,0.001,3.7843449115753174,False,120,"MATR_b1c33,MATR_b3c16,MATR_b2c28,MATR_b4c44,MATR_b4c42,MATR_b1c32,MATR_b4c41,MATR_b1c0,MATR_b4c43,MATR_b4c39,MATR_b3c26,MATR_b1c38,MATR_b2c26,MATR_b1c16","MATR_b3c40,MATR_b2c2,MATR_b2c45,MATR_b3c22,MATR_b2c32,MATR_b2c18,MATR_b4c19,MATR_b4c34",437.0,1000.0,,0.5976888132281601
6,1.0245535373687744,1.0245320796966553,0.01783512718975544,0.0,0.0,0.0012,1.825517177581787,False,240,"MATR_b2c22,MATR_b4c6,MATR_b2c12,MATR_b3c40,MATR_b4c3,MATR_b3c33,MATR_b1c33,MATR_b4c12,MATR_b1c5,MATR_b4c20,MATR_b2c19,MATR_b2c13,MATR_b2c28","MATR_b4c15,MATR_b1c27,MATR_b2c37,MATR_b1c32,MATR_b4c0,MATR_b3c35,MATR_b1c6,MATR_b4c7",477.0,1091.0,,0.6835045940242708
7,0.8458229303359985,0.8458091020584106,0.009896399453282356,0.0,0.0,0.0014,2.974743604660034,False,260,"MATR_b2c0,MATR_b3c29,MATR_b4c39,MATR_b1c15,MATR_b4c7,MATR_b4c26,MATR_b1c27,MATR_b3c4,MATR_b1c16,MATR_b4c6,MATR_b1c3,MATR_b1c5,MATR_b4c8,MATR_b1c29,MATR_b1c34","MATR_b2c27,MATR_b4c15,MATR_b1c43,MATR_b3c15,MATR_b4c41,MATR_b1c44,MATR_b4c1,MATR_b4c43",467.0,874.0,,0.7589086480438709
8,1.314058542251587,1.3140342235565186,0.015232526697218418,0.0,0.0,0.0016,4.866718769073486,False,240,"MATR_b1c41,MATR_b4c14,MATR_b4c24,MATR_b4c42,MATR_b1c35,MATR_b2c22,MATR_b4c7,MATR_b3c14,MATR_b1c31,MATR_b4c32,MATR_b3c34,MATR_b2c27,MATR_b1c17,MATR_b4c17","MATR_b2c26,MATR_b3c13,MATR_b3c22,MATR_b4c1,MATR_b2c44,MATR_b2c14,MATR_b2c38,MATR_b3c6",455.0,1000.0,,0.8477445910684764
9,0.9927535057067871,0.9927154779434204,0.021128986030817032,0.0,0.0,0.0018,0.9123033285140991,False,100,"MATR_b4c44,MATR_b4c8,MATR_b4c15,MATR_b4c39,MATR_b1c36,MATR_b1c30,MATR_b1c44,MATR_b1c17,MATR_b2c43,MATR_b2c39,MATR_b4c28","MATR_b1c15,MATR_b4c0,MATR_b3c6,MATR_b3c26,MATR_b3c41,MATR_b4c24,MATR_b2c22,MATR_b2c17",493.0,1025.0,,0.9057323350571096
10,0.8748083710670471,0.8747864961624146,0.010950525291264057,0.0,0.0,0.002,0.7388514876365662,False,180,"MATR_b4c24,MATR_b3c8,MATR_b4c3,MATR_b3c10,MATR_b4c40,MATR_b4c14,MATR_b2c18,MATR_b2c44,MATR_b3c33,MATR_b2c31,MATR_b2c2,MATR_b2c47,MATR_b3c9,MATR_b1c40,MATR_b4c15,MATR_b1c33","MATR_b3c21,MATR_b3c15,MATR_b1c42,MATR_b3c27,MATR_b2c39,MATR_b1c19,MATR_b3c1,MATR_b1c37",458.0,1061.0,,0.9821406211704016
