horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,33,488.4281606094197,396.1083577608559,488.4281606094197,396.1083577608559,66.19022645797453,372.49367911115314,0.21212121212121213,410.69870044803554
80,ok,,8,33,367.32205136008685,262.40054130624304,367.32205136008685,262.40054130624304,38.82397157090373,249.06732521690097,0.3333333333333333,316.57234732547755
100,ok,,8,33,167.37142642948697,110.17304787939189,167.37142642948697,110.17304787939189,15.262381278899136,0.5571085322034254,0.5454545454545454,243.24593709749416
120,ok,,8,33,151.6476268691366,100.79825515726175,151.6476268691366,100.79825515726175,14.023807898940161,-14.493262124520092,0.5757575757575758,239.1751577264472
140,ok,,8,33,131.70488659038526,87.89368287339767,131.70488659038526,87.89368287339767,13.444198727280337,-13.73501747395811,0.5757575757575758,203.91235231892395
160,ok,,8,33,120.73510982620395,82.45250018982105,120.73510982620395,82.45250018982105,13.462770251147097,-10.157301044690021,0.5757575757575758,191.21755966344904
180,ok,,8,33,129.35441209511114,82.31878838206607,129.35441209511114,82.31878838206607,12.87824525811698,-2.5006317129718414,0.6666666666666666,188.9027353247248
200,ok,,8,33,147.68524523100183,93.14770774291998,147.68524523100183,93.14770774291998,14.860329707557588,-11.88896578384166,0.5151515151515151,167.21049155990553
220,ok,,8,33,152.1884145002169,88.47336260815257,152.1884145002169,88.47336260815257,14.655021613753929,-4.2475432922899365,0.5757575757575758,158.3899502314023
240,ok,,8,33,147.5390737436129,97.02126912331028,147.5390737436129,97.02126912331028,17.706324072961937,-29.547652647212587,0.45454545454545453,142.51684335631592
260,ok,,8,33,155.6174003989705,93.04956320792559,155.6174003989705,93.04956320792559,18.656009071042163,-15.969539190227062,0.5151515151515151,150.1993420401188
280,ok,,8,33,152.73208539960228,96.18127077071676,152.73208539960228,96.18127077071676,25.236609971438234,-25.848740726342378,0.5757575757575758,140.46266446592702
300,ok,,8,32,154.79985168876107,97.86077256471363,154.79985168876107,97.86077256471363,16.83832008221199,-31.378341943932494,0.5625,140.3143492041367
320,ok,,8,32,148.42751378745558,100.38740183471,148.42751378745558,100.38740183471,18.728666518339,-48.75135125440179,0.5625,149.88937273508557
340,ok,,8,32,153.27161793196396,104.12432311643576,153.27161793196396,104.12432311643576,20.455372901391552,-52.49592634683963,0.53125,139.88417040227
360,ok,,8,32,145.80807904069343,101.68660121335085,145.80807904069343,101.68660121335085,21.859522402482654,-55.8003267188754,0.5625,135.87946776511848
380,ok,,8,32,159.14435506222142,107.461269686331,159.14435506222142,107.461269686331,24.90073467672323,-53.228657707157026,0.46875,143.83306137448977
400,ok,,8,32,176.87227590202718,122.44941105520421,176.87227590202718,122.44941105520421,31.984109495705866,-64.80992264534412,0.40625,135.55819832308657
420,ok,,8,32,188.86579921219277,141.7760119651363,188.86579921219277,141.7760119651363,47.142052098222734,-89.87163412559548,0.21875,120.79203864701446
440,ok,,8,32,210.36048515973533,160.0365040652484,210.36048515973533,160.0365040652484,67.567929664516,-101.25837947198656,0.15625,116.59074368375111
460,ok,,8,32,213.0174232873142,166.5357103853067,213.0174232873142,166.5357103853067,340.2028814966988,-108.35365377959076,0.125,115.01717711345131
480,ok,,8,28,242.80342629551689,197.44816479817646,242.80342629551689,197.44816479817646,208.92196344062833,-126.1747643720379,0.10714285714285714,124.8480414427121
500,ok,,8,25,348.1121873653045,261.798915919798,348.1121873653045,261.798915919798,115.74394649706625,-261.798915919798,0.16,127.85171536996936
520,ok,,8,24,356.5561477239985,283.74775628339796,356.5561477239985,283.74775628339796,82.37757437025715,-283.74775628339796,0.041666666666666664,117.75196293368748
540,ok,,8,24,353.51177940914886,293.2918349075638,353.51177940914886,293.2918349075638,98.87083272026604,-293.2918349075638,0.0,121.8840123965216
560,ok,,8,24,370.06856812679155,319.12106566337445,370.06856812679155,319.12106566337445,126.77337670083972,-319.12106566337445,0.0,119.44801846377356
580,ok,,8,24,378.8940434050382,334.59230876734165,378.8940434050382,334.59230876734165,180.02390660475075,-334.59230876734165,0.0,114.59072056619782
600,ok,,8,23,415.0286632590963,377.04239455927024,415.0286632590963,377.04239455927024,208.46621692240217,-377.04239455927024,0.0,101.52758200527795
