horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,12,34,584.5021792531487,542.2183054279283,584.5021792531487,542.2183054279283,92.01156417242635,485.62248616925837,0.7647058823529411,1394.715361220152
80,ok,,12,34,552.4997341608353,511.00416186891977,552.4997341608353,511.00416186891977,84.31504895343932,467.1355663799011,0.7352941176470589,1252.5729760268905
100,ok,,12,34,217.28410499819984,168.15171509262888,217.28410499819984,168.15171509262888,25.89168334525928,88.25173318999863,0.7647058823529411,431.70707925107416
120,ok,,12,34,179.0163941587099,128.04246871194184,179.0163941587099,128.04246871194184,19.483139967032763,30.67358718490785,0.7647058823529411,400.20366492482754
140,ok,,12,34,164.13272965782681,111.63540261881708,164.13272965782681,111.63540261881708,16.79599611248278,18.14756994401995,0.7352941176470589,368.7580413225495
160,ok,,12,34,169.70821076633328,108.2482368453678,169.70821076633328,108.2482368453678,16.489768013248625,1.7483579220771166,0.7941176470588235,359.33942422233054
180,ok,,12,34,163.02007506498427,115.46558747687195,163.02007506498427,115.46558747687195,18.33079523816899,30.591166248685767,0.8235294117647058,367.4346746426714
200,ok,,12,34,158.97849912480996,110.27736405593052,158.97849912480996,110.27736405593052,17.864503362415043,23.90944711915623,0.8235294117647058,361.9925666292992
220,ok,,12,34,158.59492614647633,110.23420530965294,158.59492614647633,110.23420530965294,18.343233675181803,25.872628524209823,0.8235294117647058,367.42430587774504
240,ok,,12,34,152.31899680070921,100.66821131451282,152.31899680070921,100.66821131451282,17.32140975353301,7.872347002756828,0.8235294117647058,359.9321286016574
260,ok,,12,34,153.56823530530673,104.06371628795259,153.56823530530673,104.06371628795259,18.650957174535094,14.504059100936262,0.7941176470588235,360.4282155975483
280,ok,,12,34,142.76147668188364,93.6833387084612,142.76147668188364,93.6833387084612,17.853426918871662,-2.8200868648442463,0.8235294117647058,346.92664975740746
300,ok,,12,34,136.44372829682777,86.48646873290038,136.44372829682777,86.48646873290038,19.4325758225266,-11.380612111729763,0.8235294117647058,329.87641853243133
320,ok,,12,34,138.50038935412888,92.35016765217453,138.50038935412888,92.35016765217453,27.385640314295568,-1.153528279354619,0.8235294117647058,332.6854409226972
340,ok,,12,33,140.4692857772657,99.20058098958641,140.4692857772657,99.20058098958641,24.52368659630019,10.489715324420368,0.8181818181818182,341.7792248403585
360,ok,,12,33,142.24921610656384,92.67679185638336,142.24921610656384,92.67679185638336,23.608323387851186,-26.673029305612005,0.7878787878787878,309.18729599860916
380,ok,,12,33,139.71339753532382,91.84815031628521,139.71339753532382,91.84815031628521,26.84438526153213,-29.86394532879091,0.7878787878787878,308.93453426442125
400,ok,,12,33,139.5939067304239,91.565323638716,139.5939067304239,91.565323638716,31.174504424943493,-44.93600078527884,0.7575757575757576,304.3657716455591
420,ok,,12,33,143.6055963396737,97.36367345609304,143.6055963396737,97.36367345609304,42.52433956722746,-47.04373188480571,0.7575757575757576,301.67698986423227
440,ok,,12,32,147.247208378897,104.37881738159149,147.247208378897,104.37881738159149,52.48950620135816,-50.595321313065114,0.71875,307.46866374629843
460,ok,,12,31,154.41578307443595,109.9424508770451,154.41578307443595,109.9424508770451,39.39855676422502,-40.68780246057232,0.7096774193548387,317.8044057117955
480,ok,,12,31,160.68172247157676,116.87611132998987,160.68172247157676,116.87611132998987,57.792079137016096,-73.65239082097,0.6129032258064516,299.89864817489166
500,ok,,12,30,203.2833510788667,129.79647055020365,203.2833510788667,129.79647055020365,73.01226251256399,-89.5293101438612,0.5666666666666667,274.3955506177596
520,ok,,12,28,199.80899080925224,131.2043556690726,199.80899080925224,131.2043556690726,61.4469737826951,-90.10149533149954,0.6071428571428571,297.0893289307805
540,ok,,12,27,209.3985985300672,139.46483317162452,209.3985985300672,139.46483317162452,53.636424638571455,-108.66709507447761,0.6296296296296297,299.5978193382294
560,ok,,12,27,205.25476233354945,147.7907874549264,205.25476233354945,147.7907874549264,63.700110007486245,-129.30971442051302,0.5185185185185185,288.4257927261375
580,ok,,12,27,207.12299720920367,155.2832574183589,207.12299720920367,155.2832574183589,74.89133515984405,-146.74292069512356,0.4444444444444444,283.25875029071506
600,ok,,12,27,244.1762075104379,208.43968701269912,244.1762075104379,208.43968701269912,125.46495653075362,-208.43968701269912,0.2962962962962963,260.7855167706964
