horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,33,534.3735009500941,457.8307423529975,534.3735009500941,457.8307423529975,77.55632400527209,441.06290251733293,0.21212121212121213,439.30641808856285
80,ok,,16,33,337.3229862230245,274.0015777050147,337.3229862230245,274.0015777050147,42.443368815846846,261.29429104509825,0.36363636363636365,389.8795905720622
100,ok,,16,33,130.27610150446938,97.82282471077085,130.27610150446938,97.82282471077085,14.439919818283933,29.14386169317214,0.8181818181818182,384.0945396424365
120,ok,,16,33,107.9535594968755,74.7921757981766,107.9535594968755,74.7921757981766,10.733453432149878,-7.1077823172462935,0.8484848484848485,341.95550053636646
140,ok,,16,33,83.59464721628046,63.133636524240515,83.59464721628046,63.133636524240515,9.964410125999967,-2.5047849900123933,0.8787878787878788,279.83214502145285
160,ok,,16,33,79.98669877591624,57.82522883146203,79.98669877591624,57.82522883146203,10.00443279598118,12.890046650705822,0.8181818181818182,242.37360818648344
180,ok,,16,33,98.47321615174802,64.20545824316719,98.47321615174802,64.20545824316719,10.33162580341303,18.51774445535851,0.8181818181818182,215.4302384547521
200,ok,,16,33,109.57132538978215,67.39441999354409,109.57132538978215,67.39441999354409,11.05789080444451,20.05965936530469,0.7878787878787878,207.64376185251842
220,ok,,16,33,108.39338315634295,65.14108100272968,108.39338315634295,65.14108100272968,11.172108459457306,19.68289564577199,0.7575757575757576,200.07996194554684
240,ok,,16,33,95.70962871386729,60.67889252875751,95.70962871386729,60.67889252875751,11.612741628190436,-3.32172164217232,0.7878787878787878,183.94039533167097
260,ok,,16,33,94.19884458450704,59.5451410403514,94.19884458450704,59.5451410403514,13.094253567616002,-2.9855422547707247,0.7575757575757576,181.99590699240446
280,ok,,16,33,90.00007384717854,55.68211921056797,90.00007384717854,55.68211921056797,15.0495328434219,-0.45576458537597847,0.7878787878787878,180.51729834660662
300,ok,,16,32,85.20931975537061,53.766793833002225,85.20931975537061,53.766793833002225,11.005485681723236,1.2648675689637958,0.75,182.7851626524344
320,ok,,16,32,71.38039708189991,53.5809329844238,71.38039708189991,53.5809329844238,12.783425378378935,-16.85528164153154,0.8125,179.41364516537058
340,ok,,16,32,86.0718590128002,61.229261520432644,86.0718590128002,61.229261520432644,14.584738186023404,6.415882635934754,0.78125,185.39237214037243
360,ok,,16,32,71.19880301155361,53.70565486408566,71.19880301155361,53.70565486408566,15.740413038821654,-17.937586310553588,0.71875,166.5810920469578
380,ok,,16,32,89.02177242259606,59.931545565450655,89.02177242259606,59.931545565450655,19.26808643118193,-3.0018758957810014,0.625,175.0296006724927
400,ok,,16,32,121.48316839894943,82.90412482076216,121.48316839894943,82.90412482076216,28.11297225909702,1.504117467157295,0.59375,176.50855172873412
420,ok,,16,32,130.6272652038297,94.94415682422101,130.6272652038297,94.94415682422101,47.72631037200953,-46.37963133356274,0.46875,148.51760561228704
440,ok,,16,32,153.56480693413687,107.1363578146366,153.56480693413687,107.1363578146366,83.18418791273899,-36.47280873618632,0.46875,157.6782529940441
460,ok,,16,32,160.7821740219141,115.23942783805151,160.7821740219141,115.23942783805151,577.3376343651684,-54.0703399639016,0.46875,149.61288445012383
480,ok,,16,28,182.0464957901356,131.10246991629086,182.0464957901356,131.10246991629086,310.3945895991197,-50.642011021576806,0.5,163.37366740467834
500,ok,,16,25,243.18357003206063,152.17254844265906,243.18357003206063,152.17254844265906,102.33260214999848,-120.05995578152474,0.56,195.97003821960857
520,ok,,16,24,245.07179235265727,155.45850539510187,245.07179235265727,155.45850539510187,42.77800038007503,-140.58901249682395,0.5,195.0832923612736
540,ok,,16,24,249.78534628674083,175.15549516429996,249.78534628674083,175.15549516429996,65.83566476189127,-173.8980398299998,0.4583333333333333,188.27670534010588
560,ok,,16,24,260.6950805999576,199.38270615685622,260.6950805999576,199.38270615685622,98.26917237905329,-199.38270615685622,0.375,187.31670470010786
580,ok,,16,24,278.36448835156875,230.35054891851806,278.36448835156875,230.35054891851806,169.9403298870678,-230.35054891851806,0.25,189.54893865344764
600,ok,,16,23,310.9001749878378,270.07384897366245,310.9001749878378,270.07384897366245,203.41393993645974,-270.07384897366245,0.13043478260869565,198.5049493180706
