step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8372848033905029,0.8372823596000671,0.012112528085708618,0.0,0.0,0.0002,1.536232590675354,False,180,"MATR_b2c11,MATR_b2c24,MATR_b3c7,MATR_b4c34,MATR_b2c25,MATR_b1c14,MATR_b4c35,MATR_b4c25,MATR_b4c26,MATR_b2c39,MATR_b4c33","MATR_b4c22,MATR_b1c17,MATR_b1c20,MATR_b4c42,MATR_b3c44,MATR_b3c31,MATR_b2c32,MATR_b4c9",442.0,938.0,,0.14544204529374838
2,0.9456329941749573,0.9456010460853577,0.07980349659919739,0.0,0.0,0.0004,0.8001309633255005,False,260,"MATR_b2c32,MATR_b3c39,MATR_b2c27,MATR_b4c33,MATR_b1c26,MATR_b3c38,MATR_b3c31,MATR_b1c1,MATR_b3c14,MATR_b1c44","MATR_b4c1,MATR_b2c29,MATR_b4c16,MATR_b1c20,MATR_b4c5,MATR_b1c14,MATR_b4c25,MATR_b3c22",453.0,1000.0,,0.2529737763106823
3,1.0621817111968994,1.0621774196624756,0.007106717675924301,0.0,0.0,0.0006,1.5028777122497559,False,280,"MATR_b4c22,MATR_b1c20,MATR_b4c19,MATR_b4c16,MATR_b3c39,MATR_b4c38,MATR_b3c31,MATR_b4c26,MATR_b3c36,MATR_b3c24,MATR_b1c33","MATR_b4c9,MATR_b4c23,MATR_b1c28,MATR_b1c16,MATR_b4c18,MATR_b4c39,MATR_b3c3,MATR_b4c27",442.0,1113.0,,0.36478588124737144
4,1.1799674034118652,1.1799092292785645,0.0726785808801651,0.0,0.0,0.0008,inf,True,300,"MATR_b1c19,MATR_b2c4,MATR_b1c43,MATR_b2c30,MATR_b3c26,MATR_b1c44,MATR_b4c8,MATR_b2c22","MATR_b1c28,MATR_b4c22,MATR_b4c29,MATR_b1c16,MATR_b3c39,MATR_b3c35,MATR_b4c15,MATR_b3c34",671.0,1156.0,,0.46603191923350096
5,1.0484460592269897,1.0484349727630615,0.011071834713220596,0.0,0.0,0.001,1.6383056640625,False,100,"MATR_b3c44,MATR_b1c43,MATR_b2c32,MATR_b3c9,MATR_b4c5,MATR_b3c19,MATR_b4c32,MATR_b4c8,MATR_b4c27,MATR_b3c20,MATR_b4c22,MATR_b4c3,MATR_b4c23,MATR_b2c18,MATR_b3c6","MATR_b3c36,MATR_b3c11,MATR_b3c34,MATR_b1c32,MATR_b1c9,MATR_b2c22,MATR_b4c34,MATR_b4c33",505.0,1156.0,,0.5521521843038499
6,2.1543755531311035,2.154343366622925,0.026770710945129395,0.0,0.0,0.0012,,True,280,"MATR_b2c28,MATR_b3c9,MATR_b2c24,MATR_b3c44,MATR_b3c39,MATR_b4c26,MATR_b4c9,MATR_b2c19,MATR_b4c19,MATR_b1c28,MATR_b2c38,MATR_b1c44","MATR_b3c7,MATR_b1c29,MATR_b1c18,MATR_b1c27,MATR_b1c16,MATR_b2c11,MATR_b4c37,MATR_b1c34",476.0,1834.0,,0.643652263097465
7,0.972302258014679,0.9722893238067627,0.009253287687897682,0.0,0.0,0.0014,1.396636724472046,False,140,"MATR_b3c31,MATR_b4c11,MATR_b4c19,MATR_b2c39,MATR_b1c16,MATR_b3c45,MATR_b2c31,MATR_b4c3,MATR_b4c18,MATR_b3c1,MATR_b1c29,MATR_b2c44,MATR_b4c33,MATR_b1c26","MATR_b4c34,MATR_b4c26,MATR_b3c9,MATR_b2c14,MATR_b2c22,MATR_b1c25,MATR_b1c20,MATR_b1c36",476.0,1036.0,,0.7222644942812622
8,0.8272119760513306,0.8272013664245605,0.006618444807827473,0.0,0.0,0.0016,1.1340928077697754,False,260,"MATR_b2c11,MATR_b1c32,MATR_b1c36,MATR_b2c28,MATR_b3c13,MATR_b2c29,MATR_b3c39,MATR_b2c44,MATR_b4c3,MATR_b1c17,MATR_b3c3,MATR_b4c22,MATR_b3c45,MATR_b3c29,MATR_b3c11,MATR_b1c35","MATR_b2c17,MATR_b1c19,MATR_b4c35,MATR_b1c29,MATR_b3c14,MATR_b1c43,MATR_b4c32,MATR_b4c44",493.0,1081.0,,0.8035338362678885
9,2.073601484298706,2.0735926628112793,0.004890658892691135,0.0,0.0,0.0018,5.691933631896973,False,160,"MATR_b4c38,MATR_b2c28,MATR_b4c19,MATR_b1c42,MATR_b3c18,MATR_b2c29,MATR_b1c20,MATR_b2c33,MATR_b3c26,MATR_b4c37,MATR_b1c29,MATR_b3c29,MATR_b2c4,MATR_b1c33,MATR_b1c31,MATR_b4c10","MATR_b4c4,MATR_b3c14,MATR_b1c28,MATR_b1c4,MATR_b1c27,MATR_b2c12,MATR_b3c3,MATR_b2c32",456.0,1705.0,,0.8858977002091706
10,0.8318154215812683,0.8317971229553223,0.009156592190265656,0.0,0.0,0.002,2.1677536964416504,False,200,"MATR_b1c1,MATR_b2c27,MATR_b4c33,MATR_b1c31,MATR_b2c46,MATR_b3c17,MATR_b2c22,MATR_b2c38,MATR_b1c44,MATR_b3c22,MATR_b1c36,MATR_b2c10,MATR_b2c33,MATR_b3c28,MATR_b3c34,MATR_b3c26","MATR_b2c14,MATR_b4c39,MATR_b4c15,MATR_b2c40,MATR_b2c43,MATR_b1c26,MATR_b1c28,MATR_b4c1",461.0,868.0,,0.9635388399474323
11,1.3364286422729492,1.336417555809021,0.005035256966948509,0.0,0.0,0.0022,2.8099937438964844,False,180,"MATR_b4c8,MATR_b4c18,MATR_b4c42,MATR_b2c40,MATR_b4c35,MATR_b3c33,MATR_b4c23,MATR_b3c13,MATR_b1c28,MATR_b3c3,MATR_b1c4,MATR_b3c19,MATR_b3c36,MATR_b2c31,MATR_b2c11,MATR_b3c20","MATR_b3c34,MATR_b3c18,MATR_b2c0,MATR_b1c35,MATR_b4c39,MATR_b1c17,MATR_b4c38,MATR_b4c5",299.0,1156.0,,1.016426700167358
12,3.8054306507110596,3.8053622245788574,0.02853027731180191,0.0,0.0,0.0024,inf,True,100,"MATR_b1c42,MATR_b3c1,MATR_b4c11,MATR_b4c13,MATR_b3c19,MATR_b1c27,MATR_b3c3,MATR_b3c14,MATR_b2c11,MATR_b2c19","MATR_b3c7,MATR_b3c22,MATR_b4c38,MATR_b1c4,MATR_b2c14,MATR_b3c33,MATR_b2c29,MATR_b4c22",484.0,1834.0,,1.0504063060507178
