horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,12,34,255.19702733455392,159.46676424025517,255.19702733455392,159.46676424025517,17.143372270130964,-38.564864640809446,0.7941176470588235,488.4609368633074
80,ok,,12,34,245.1038181799795,156.57329833488802,245.1038181799795,156.57329833488802,17.729440662625105,-17.99415604526154,0.7941176470588235,441.77981529267197
100,ok,,12,34,237.72626678686734,148.48162745736067,237.72626678686734,148.48162745736067,16.895687444043347,-29.575665336012815,0.8529411764705882,388.3404268029413
120,ok,,12,34,224.41870812890025,137.0731922855887,224.41870812890025,137.0731922855887,16.112170018369394,-29.110731366251105,0.8529411764705882,375.23384766544024
140,ok,,12,34,212.12293071099606,121.16175967846681,212.12293071099606,121.16175967846681,13.734844617961803,-43.223098051114356,0.8529411764705882,367.4982401089663
160,ok,,12,34,208.5924080460827,117.04692018580076,208.5924080460827,117.04692018580076,13.493818974420527,-53.752607741002535,0.7941176470588235,306.5694612865078
180,ok,,12,34,193.4963977146903,112.48441576643224,193.4963977146903,112.48441576643224,14.176511863469688,-23.09373293270304,0.7941176470588235,298.8257704483903
200,ok,,12,34,186.24657168367312,100.2297740103629,186.24657168367312,100.2297740103629,12.854676430080023,-40.743131492446295,0.8235294117647058,259.3585448939466
220,ok,,12,34,175.2099955558365,97.2036915723526,175.2099955558365,97.2036915723526,13.218448751445539,-22.37884728836107,0.7647058823529411,269.91093487468675
240,ok,,12,34,174.5379702074733,93.8992051888921,174.5379702074733,93.8992051888921,12.655905955703178,-42.55850652393721,0.7941176470588235,239.21564341653422
260,ok,,12,34,167.91105528909674,91.15944928928636,167.91105528909674,91.15944928928636,13.078827844409707,-34.959670929396125,0.7647058823529411,234.94674207809877
280,ok,,12,34,159.66672241432676,90.61076185175727,159.66672241432676,90.61076185175727,13.832182134956794,-21.94625130235723,0.7647058823529411,232.88115605887455
300,ok,,12,34,151.08974378178186,82.1449690788394,151.08974378178186,82.1449690788394,13.203640337850192,-26.97528397151223,0.7647058823529411,216.5509420349615
320,ok,,12,34,148.3247907674158,78.18278823832058,148.3247907674158,78.18278823832058,12.822170699029481,-25.53423574830456,0.7647058823529411,218.02730880980812
340,ok,,12,34,151.93140115849448,76.99633543124118,151.93140115849448,76.99633543124118,12.477791562177044,-35.88648689327071,0.8235294117647058,207.44838227376337
360,ok,,12,34,149.23793924922091,74.86714870078403,149.23793924922091,74.86714870078403,12.625741883106024,-35.86136902078107,0.8529411764705882,201.23634461409753
380,ok,,12,34,148.6117539636661,72.90251562110703,148.6117539636661,72.90251562110703,12.736754762094632,-33.791716113047855,0.8235294117647058,192.5543506324008
400,ok,,12,34,146.30109470875266,71.72572462522547,146.30109470875266,71.72572462522547,13.429077438287143,-28.91083704450544,0.7647058823529411,185.33008249820577
420,ok,,12,34,142.5290671172212,70.50083693435914,142.5290671172212,70.50083693435914,15.909035444617142,-39.973212015681064,0.8235294117647058,178.13729936396587
440,ok,,12,34,138.94410675416734,69.5274777493669,138.94410675416734,69.5274777493669,21.87006381778437,-36.64049865643238,0.7647058823529411,175.9877445574534
460,ok,,12,30,143.90378385605112,77.45819819168673,143.90378385605112,77.45819819168673,18.49743466201947,-39.827129423683694,0.7333333333333333,189.16047889410012
480,ok,,12,28,142.1407353561999,79.31053124796496,142.1407353561999,79.31053124796496,18.027963010597748,-32.060214395351395,0.7142857142857143,190.51032880142802
500,ok,,12,26,139.4149962177828,83.03709693855677,139.4149962177828,83.03709693855677,17.74252800559911,-30.3256768702816,0.7307692307692307,199.43749164742889
520,ok,,12,25,126.91147346070294,80.5530510037075,126.91147346070294,80.5530510037075,17.701155135822056,-16.163421010613206,0.72,197.1630187002261
540,ok,,12,24,119.88589379782876,79.28248099447949,119.88589379782876,79.28248099447949,16.746215200370465,-28.77948722943196,0.7083333333333334,196.71987602728294
560,ok,,12,24,113.02784632047081,69.41358327616409,113.02784632047081,69.41358327616409,16.793554307860965,-24.33264089151905,0.75,193.32412602773323
580,ok,,12,24,105.83625308565632,64.7319798398912,105.83625308565632,64.7319798398912,17.642986461439143,-9.74766193153395,0.7916666666666666,191.02122452371225
600,ok,,12,24,109.21054462710437,64.50637423879947,109.21054462710437,64.50637423879947,19.608013160323857,-16.828295737038072,0.7916666666666666,187.3682961898461
