step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8622248768806458,0.8622214198112488,0.017389480024576187,0.0,0.0,0.0002,1.6630663871765137,False,160,"MATR_b3c28,MATR_b1c32,MATR_b3c26,MATR_b1c34,MATR_b3c0,MATR_b3c39,MATR_b2c17,MATR_b3c18,MATR_b4c8,MATR_b1c0,MATR_b4c7,MATR_b3c24","MATR_b1c25,MATR_b4c28,MATR_b4c14,MATR_b1c35,MATR_b3c22,MATR_b3c1,MATR_b1c33,MATR_b3c40",607.0,1061.0,,0.15212728129699826
2,1.3690060377120972,1.3689905405044556,0.038705192506313324,0.0,0.0,0.0004,1.9098870754241943,False,200,"MATR_b3c35,MATR_b1c36,MATR_b3c41,MATR_b4c28,MATR_b1c40,MATR_b2c44,MATR_b3c29,MATR_b1c41,MATR_b4c32,MATR_b1c4,MATR_b1c44,MATR_b1c33,MATR_b2c27,MATR_b3c24","MATR_b4c17,MATR_b3c1,MATR_b4c7,MATR_b4c19,MATR_b2c0,MATR_b2c47,MATR_b1c26,MATR_b2c17",299.0,1061.0,,0.2818220122717321
3,1.058209776878357,1.0581929683685303,0.028092382475733757,0.0,0.0,0.0006,2.3466012477874756,False,180,"MATR_b3c40,MATR_b2c27,MATR_b3c18,MATR_b3c29,MATR_b3c21,MATR_b2c32,MATR_b3c41,MATR_b1c36,MATR_b3c25,MATR_b1c4,MATR_b3c24,MATR_b4c42","MATR_b3c13,MATR_b2c17,MATR_b3c8,MATR_b4c12,MATR_b2c2,MATR_b3c27,MATR_b4c26,MATR_b4c14",437.0,847.0,,0.3737763003446162
4,0.7390463352203369,0.73902428150177,0.02754509635269642,0.0,0.0,0.0008,1.7136977910995483,False,220,"MATR_b3c14,MATR_b4c44,MATR_b4c6,MATR_b3c34,MATR_b4c24,MATR_b3c18,MATR_b1c0,MATR_b1c26,MATR_b2c43,MATR_b2c11,MATR_b1c40","MATR_b3c29,MATR_b3c24,MATR_b1c42,MATR_b4c0,MATR_b1c34,MATR_b2c6,MATR_b1c44,MATR_b1c33",510.0,856.0,,0.4682817030698061
5,0.7911659479141235,0.7911607027053833,0.0052488576620817184,0.0,0.0,0.001,1.273638129234314,False,140,"MATR_b1c5,MATR_b3c8,MATR_b1c29,MATR_b4c34,MATR_b2c2,MATR_b4c41,MATR_b1c27,MATR_b2c18,MATR_b4c30,MATR_b4c31,MATR_b1c38,MATR_b1c26,MATR_b1c31,MATR_b1c33,MATR_b2c17,MATR_b1c17","MATR_b1c42,MATR_b4c32,MATR_b3c14,MATR_b1c43,MATR_b4c44,MATR_b2c39,MATR_b1c15,MATR_b4c28",458.0,942.0,,0.5803330191411078
6,0.9025850296020508,0.9025672674179077,0.014822588302195072,0.0,0.0,0.0012,0.7281653881072998,False,120,"MATR_b3c34,MATR_b3c35,MATR_b4c22,MATR_b1c36,MATR_b4c42,MATR_b1c6,MATR_b2c12,MATR_b3c0,MATR_b3c16","MATR_b4c3,MATR_b4c32,MATR_b2c37,MATR_b4c24,MATR_b1c41,MATR_b1c33,MATR_b4c39,MATR_b1c43",477.0,1049.0,,0.6486790920607746
7,0.5778926014900208,0.5778528451919556,0.028380300849676132,0.0,0.0,0.0014,2.00691819190979,False,160,"MATR_b2c18,MATR_b4c14,MATR_b1c31,MATR_b2c13,MATR_b3c38,MATR_b1c5,MATR_b3c1,MATR_b2c2,MATR_b4c7,MATR_b3c27,MATR_b1c29","MATR_b4c6,MATR_b3c24,MATR_b1c43,MATR_b4c22,MATR_b4c8,MATR_b1c33,MATR_b4c17,MATR_b1c36",649.0,827.0,,0.6962257912382483
8,2.989727258682251,2.989711284637451,0.009935369715094566,0.0,0.0,0.0016,,True,200,"MATR_b4c23,MATR_b3c9,MATR_b1c4,MATR_b1c15,MATR_b4c6,MATR_b4c2,MATR_b1c19,MATR_b4c19,MATR_b3c27,MATR_b1c27,MATR_b1c29,MATR_b3c41","MATR_b4c20,MATR_b3c21,MATR_b1c3,MATR_b3c16,MATR_b4c14,MATR_b3c40,MATR_b1c32,MATR_b3c18",607.0,1635.0,,0.7679952159523964
9,1.2282735109329224,1.2282483577728271,0.01396888680756092,0.0,0.0,0.0018,1.9127860069274902,False,140,"MATR_b1c44,MATR_b3c13,MATR_b4c0,MATR_b4c1,MATR_b4c28,MATR_b3c26,MATR_b4c23,MATR_b2c39,MATR_b4c41,MATR_b3c41,MATR_b3c33,MATR_b4c22,MATR_b1c30,MATR_b2c38,MATR_b4c43","MATR_b2c11,MATR_b2c17,MATR_b3c24,MATR_b1c32,MATR_b1c15,MATR_b2c22,MATR_b2c14,MATR_b3c39",476.0,1154.0,,0.8411601991392672
10,0.930927038192749,0.9309173822402954,0.004823267459869385,0.0,0.0,0.002,2.9277150630950928,False,120,"MATR_b3c27,MATR_b2c37,MATR_b2c27,MATR_b4c0,MATR_b4c43,MATR_b4c32,MATR_b2c0,MATR_b4c31","MATR_b2c18,MATR_b4c42,MATR_b4c14,MATR_b2c19,MATR_b1c32,MATR_b3c40,MATR_b2c12,MATR_b3c13",456.0,814.0,,0.876281148288399
