iteration,source,support_loss,query_loss,alpha
1,CALCE_CX2_16.pkl,1.0090138912200928,0.4714374244213104,0.018297769129276276
1,CALCE_CX2_33.pkl,1.0341941118240356,0.3994308114051819,6.363406153780611e-18
1,CALCE_CX2_34.pkl,1.0337128639221191,0.3665168285369873,0.21146802604198456
1,CALCE_CX2_35.pkl,1.0873433351516724,0.4250156581401825,0.12332011759281158
1,CALCE_CX2_36.pkl,1.0269910097122192,0.34678441286087036,5.2505938718584286e-18
1,CALCE_CX2_38.pkl,1.0367528200149536,0.3300359845161438,0.6469140648841858
2,CALCE_CX2_16.pkl,0.9634336233139038,0.43951818346977234,0.018167298287153244
2,CALCE_CX2_33.pkl,0.9899864792823792,0.3696956932544708,5.944856486141535e-18
2,CALCE_CX2_34.pkl,0.9886685013771057,0.3396393954753876,0.21773536503314972
2,CALCE_CX2_35.pkl,1.0414949655532837,0.39518117904663086,0.12500950694084167
2,CALCE_CX2_36.pkl,0.9808387160301208,0.31966713070869446,4.891879141008989e-18
2,CALCE_CX2_38.pkl,0.9919325709342957,0.30356675386428833,0.6390878558158875
