step,support_loss
1,0.049706052988767624
2,0.005516234785318375
3,0.003340782830491662
4,0.003331397660076618
5,0.0030043493025004864
6,0.0026641651056706905
7,0.003104069735854864
8,0.0028528457041829824
9,0.0023950240574777126
10,0.002381562488153577
11,0.00258434796705842
12,0.002723897574469447
13,0.00269590737298131
14,0.0026438364293426275
15,0.0023586407769471407
16,0.0023866125848144293
17,0.002230574144050479
18,0.0025274171493947506
19,0.002262828638777137
20,0.001998499734327197
