step,loss,soh_nll,soh_huber,kl,effective_kl_coefficient,future_voltage,endpoint,monotonic,prior_std_mean,posterior_std_mean,gradient_norm,validation_soh_rmse,validation_soh_nll,validation_soh_crps,selection_metric,validation_selection_score,best_validation_score,best_validation_soh_rmse,best_validation_soh_crps,best_step,stale_validations,elapsed_seconds,sampling_seconds,cells,current_cycles,betas
2096,-3.2997989654541016,-3.396048069000244,0.0001150403986684978,21.639925003051758,0.004192,0.026737503707408905,0.0014803259400650859,0.001592095009982586,0.38169363141059875,0.14139237999916077,265.5872802734375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,212.6836720709689,0.0040923780761659145,MATR_b2c5|MATR_b3c4|MATR_b2c18|MATR_b2c39|MATR_b3c25|MATR_b3c39|MATR_b2c32|MATR_b1c28,248|229|278|259|463|662|295|464,0.6400|0.2257|0.3871|0.5400|0.5551|0.4868|0.4245|0.1009
2097,-3.075056314468384,-3.189722776412964,0.0001954472390934825,25.971715927124023,0.004194,0.027826087549328804,0.0011887080036103725,0.0017948438180610538,0.4187217652797699,0.1335068643093109,250.3485565185547,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,212.7781483111903,0.0033355122432112694,MATR_b2c18|MATR_b2c47|MATR_b3c11|MATR_b4c44|MATR_b1c20|MATR_b4c30|MATR_b2c14|MATR_b1c15,187|423|240|553|208|500|247|240,0.3064|0.1908|0.2554|0.6125|0.1968|0.6298|0.5143|0.3403
2098,-3.1024959087371826,-3.24432373046875,0.00010259862028760836,31.24106788635254,0.004196,0.051962960511446,0.0030861105769872665,0.0018711863085627556,0.3739057183265686,0.1298942267894745,67.84030151367188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,212.87289480585605,0.0029065790586173534,MATR_b2c14|MATR_b2c38|MATR_b2c1|MATR_b4c8|MATR_b2c47|MATR_b2c17|MATR_b4c28|MATR_b1c38,405|346|100|519|204|171|198|483,0.6550|0.6734|0.6151|0.4716|0.3048|0.6469|0.6028|0.6907
2099,-3.0359227657318115,-3.233976125717163,0.00016826287901494652,45.518760681152344,0.004198,0.033699747174978256,0.0017131948843598366,0.0020838254131376743,0.45476770401000977,0.13477739691734314,331.990966796875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,212.97427418408915,0.003078239969909191,MATR_b2c1|MATR_b4c20|MATR_b2c20|MATR_b2c1|MATR_b4c14|MATR_b4c19|MATR_b2c36|MATR_b3c27,100|246|174|100|356|463|154|656,0.3994|0.6598|0.4924|0.1271|0.2613|0.5991|0.2512|0.3030
2100,-3.177503824234009,-3.2768263816833496,0.00013285754539538175,22.58834457397461,0.0042,0.021528325974941254,0.0010466164676472545,0.0014758261386305094,0.39312729239463806,0.13767099380493164,762.0344848632812,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.07299921521917,0.00441708555445075,MATR_b3c34|MATR_b4c35|MATR_b2c14|MATR_b2c38|MATR_b3c8|MATR_b4c8|MATR_b3c0|MATR_b4c25,538|481|304|286|624|352|564|179,0.1294|0.1963|0.4543|0.3314|0.2963|0.3710|0.5034|0.6365
2101,-2.8530995845794678,-2.982884645462036,0.0002398546930635348,29.094741821289062,0.004202,0.03622312471270561,0.002066892571747303,0.0029750040266662836,0.43842142820358276,0.14729000627994537,755.1892700195312,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.1746849459596,0.004028779920190573,MATR_b4c43|MATR_b3c0|MATR_b1c31|MATR_b4c37|MATR_b4c35|MATR_b4c44|MATR_b4c31|MATR_b3c35,535|416|179|457|374|484|523|813,0.1210|0.4226|0.6254|0.6701|0.4302|0.1412|0.5285|0.5505
2102,-3.3091964721679688,-3.421346664428711,8.210368105210364e-05,25.301414489746094,0.004204,0.027976427227258682,0.0015912889502942562,0.0012426440371200442,0.4174547791481018,0.15038859844207764,318.60699462890625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.27352117514238,0.004336946178227663,MATR_b1c44|MATR_b4c39|MATR_b3c44|MATR_b4c23|MATR_b3c27|MATR_b3c34|MATR_b2c6|MATR_b1c28,394|253|550|524|342|319|234|399,0.5829|0.5403|0.3157|0.1099|0.4833|0.5570|0.1155|0.6004
2103,-3.0448033809661865,-3.1457881927490234,0.00017048159497790039,22.276782989501953,0.004206,0.03514659032225609,0.0021136323921382427,0.0013732874067500234,0.3923812508583069,0.14726078510284424,531.4478149414062,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.37137748021632,0.0036256248131394386,MATR_b2c26|MATR_b3c22|MATR_b1c44|MATR_b1c28|MATR_b3c39|MATR_b1c9|MATR_b1c39|MATR_b4c43,340|268|215|367|728|383|368|566,0.6205|0.2773|0.2926|0.5255|0.5228|0.5376|0.1088|0.4276
2104,-2.9987952709198,-3.08898663520813,0.00013810598466079682,19.35653305053711,0.004208,0.04284791275858879,0.001268249237909913,0.0015057919081300497,0.37673699855804443,0.13985511660575867,668.2335205078125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.4726854339242,0.003896381240338087,MATR_b3c0|MATR_b2c14|MATR_b3c11|MATR_b4c30|MATR_b2c43|MATR_b3c8|MATR_b4c44|MATR_b2c46,339|114|218|573|268|189|859|299,0.6394|0.1431|0.2555|0.1894|0.5242|0.2065|0.1578|0.6870
2105,-2.8738644123077393,-3.0432894229888916,0.0001568436564411968,38.979583740234375,0.00421,0.025661051273345947,0.001426403527148068,0.0014788680709898472,0.40734586119651794,0.176906555891037,508.5642395019531,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.57101384317502,0.0035658827982842922,MATR_b2c44|MATR_b3c38|MATR_b4c27|MATR_b2c4|MATR_b2c27|MATR_b1c20|MATR_b3c28|MATR_b2c45,239|419|232|290|246|180|170|170,0.6337|0.4628|0.6369|0.2824|0.2227|0.5274|0.1869|0.3229
2106,-3.323037624359131,-3.4351272583007812,7.115057087503374e-05,24.242321014404297,0.0042120000000000005,0.04880869388580322,0.0019187686266377568,0.0012867576442658901,0.32691729068756104,0.1297360360622406,354.1920471191406,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.66673042392358,0.0033913766965270042,MATR_b2c14|MATR_b2c6|MATR_b1c39|MATR_b4c8|MATR_b2c11|MATR_b2c0|MATR_b3c0|MATR_b3c35,125|418|376|552|302|186|651|618,0.6394|0.4727|0.4719|0.4426|0.7032|0.3283|0.1465|0.5488
2107,-3.345659017562866,-3.4593489170074463,9.92550267255865e-05,25.89598846435547,0.004214,0.02190321311354637,0.001515817129984498,0.0012212404981255531,0.42893800139427185,0.15402866899967194,303.28863525390625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.7680815588683,0.0037807151675224304,MATR_b3c28|MATR_b1c1|MATR_b1c9|MATR_b4c24|MATR_b1c38|MATR_b3c19|MATR_b1c9|MATR_b3c25,310|1480|685|447|271|725|509|700,0.3973|0.3291|0.2104|0.2218|0.2582|0.1775|0.1979|0.6819
2108,-2.5743513107299805,-2.6992616653442383,0.00024131110694725066,28.230300903320312,0.004216,0.02857792191207409,0.0011371183209121227,0.0013850979739800096,0.3814420700073242,0.1415797770023346,536.4890747070312,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.86646225489676,0.0034987367689609528,MATR_b1c26|MATR_b1c38|MATR_b1c7|MATR_b2c31|MATR_b4c24|MATR_b4c26|MATR_b3c39|MATR_b2c11,663|183|395|257|256|370|685|235,0.3089|0.2121|0.6155|0.4115|0.4365|0.3162|0.2449|0.5825
2109,-3.2844181060791016,-3.3799054622650146,0.00012950814561918378,21.079349517822266,0.004218,0.03185263276100159,0.0016375331906601787,0.0014288300881162286,0.40579041838645935,0.14230340719223022,645.3887939453125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,213.96187727199867,0.0035521271638572216,MATR_b4c27|MATR_b1c39|MATR_b1c38|MATR_b4c30|MATR_b3c34|MATR_b2c43|MATR_b2c32|MATR_b2c47,435|209|156|269|356|301|184|219,0.4713|0.2913|0.3446|0.1158|0.3804|0.6509|0.2496|0.6318
2110,-3.337711811065674,-3.4515585899353027,0.0001282125449506566,25.343551635742188,0.00422,0.03364162892103195,0.0012834328226745129,0.0014616117114201188,0.36853644251823425,0.13928000628948212,413.0981140136719,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.0571199161932,0.0035163299180567265,MATR_b4c19|MATR_b3c10|MATR_b1c32|MATR_b2c46|MATR_b1c29|MATR_b4c37|MATR_b2c25|MATR_b2c43,543|351|533|331|574|602|204|116,0.6416|0.4320|0.5907|0.3532|0.3763|0.2878|0.4727|0.6052
2111,-3.0778262615203857,-3.160423994064331,0.0001125872804550454,17.892929077148438,0.004222,0.0343492217361927,0.0013760876609012485,0.0023979751858860254,0.30449461936950684,0.13069948554039001,51.82357406616211,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.15873584710062,0.0037615089677274227,MATR_b1c44|MATR_b4c44|MATR_b4c19|MATR_b3c35|MATR_b4c14|MATR_b2c23|MATR_b2c42|MATR_b2c5,356|365|796|731|499|389|231|337,0.3243|0.4288|0.4385|0.2537|0.1706|0.6116|0.4604|0.5310
2112,-3.3822758197784424,-3.4883837699890137,8.875115599948913e-05,23.549882888793945,0.004224,0.03235560283064842,0.0012972283875569701,0.0014678756706416607,0.3869771361351013,0.1495247483253479,715.1764526367188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.2569780140184,0.003890099935233593,MATR_b1c28|MATR_b3c44|MATR_b1c32|MATR_b2c38|MATR_b4c24|MATR_b3c34|MATR_b2c2|MATR_b1c39,395|335|247|329|393|456|190|418,0.1625|0.2541|0.4988|0.2488|0.4797|0.5850|0.3976|0.3116
2113,-3.0425219535827637,-3.1572065353393555,0.00016120902728289366,25.953323364257812,0.004226,0.023891424760222435,0.0018014991655945778,0.0015125030186027288,0.37029752135276794,0.14948107302188873,349.5929260253906,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.35287425108254,0.003837580792605877,MATR_b4c27|MATR_b2c13|MATR_b4c13|MATR_b3c11|MATR_b2c35|MATR_b4c44|MATR_b3c26|MATR_b3c38,322|216|185|609|377|481|749|1174,0.3827|0.2611|0.5478|0.6487|0.3379|0.5455|0.6896|0.2383
2114,-3.011089324951172,-3.1052558422088623,0.00015028024790808558,21.174556732177734,0.004228,0.022334620356559753,0.001197797479107976,0.0023740006145089865,0.3605174720287323,0.1373155266046524,141.8336639404297,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.45407302118838,0.003714841790497303,MATR_b4c28|MATR_b2c20|MATR_b4c23|MATR_b3c35|MATR_b2c35|MATR_b4c31|MATR_b4c38|MATR_b2c14,374|328|555|390|167|420|946|381,0.3766|0.3026|0.6106|0.2741|0.2976|0.4332|0.6120|0.3442
2115,-3.163949728012085,-3.2822635173797607,0.00011992458166787401,26.86867332458496,0.00423,0.02239076793193817,0.0014258386800065637,0.001459284219890833,0.42608407139778137,0.14997541904449463,224.95372009277344,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.5515459291637,0.0032069110311567783,MATR_b3c39|MATR_b2c14|MATR_b1c20|MATR_b1c20|MATR_b3c4|MATR_b1c20|MATR_b2c43|MATR_b3c16,364|293|314|211|399|174|161|832,0.4547|0.2434|0.4111|0.2344|0.1199|0.5684|0.6157|0.3430
2116,-2.539134979248047,-2.647304058074951,0.00023534962383564562,24.201868057250977,0.0042320000000000005,0.02769390679895878,0.0014513395726680756,0.0015958868898451328,0.4160879850387573,0.14283138513565063,1178.99365234375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.6525762830861,0.0036879009567201138,MATR_b4c27|MATR_b3c0|MATR_b3c41|MATR_b4c22|MATR_b3c34|MATR_b3c41|MATR_b3c12|MATR_b3c21,148|517|269|468|489|195|510|491,0.3813|0.2451|0.5119|0.5966|0.3858|0.4171|0.4591|0.6925
2117,-2.8092799186706543,-2.933922052383423,0.0001684863236732781,27.75979995727539,0.004234,0.034120865166187286,0.0023406315594911575,0.001493518240749836,0.4273717999458313,0.170954167842865,480.05487060546875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.74922670191154,0.003709211014211178,MATR_b1c1|MATR_b2c46|MATR_b3c28|MATR_b3c34|MATR_b2c11|MATR_b3c10|MATR_b4c40|MATR_b3c21,1008|324|140|718|113|799|267|603,0.4839|0.5903|0.1398|0.6261|0.4590|0.6244|0.2321|0.6558
2118,-3.3473310470581055,-3.444887638092041,9.148888784693554e-05,21.574344635009766,0.004236,0.029787283390760422,0.0017802726943045855,0.001388078322634101,0.37042534351348877,0.13960790634155273,272.88421630859375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.84409587690607,0.0036876113153994083,MATR_b2c25|MATR_b1c20|MATR_b2c42|MATR_b3c10|MATR_b3c34|MATR_b3c26|MATR_b2c44|MATR_b2c34,333|402|263|422|778|334|145|295,0.3383|0.2497|0.1369|0.5478|0.6117|0.1958|0.4221|0.6374
2119,-3.40301251411438,-3.5240821838378906,7.331720553338528e-05,27.421772003173828,0.0042380000000000004,0.023420199751853943,0.0014352684374898672,0.0013712226646021008,0.39010047912597656,0.1650204360485077,424.55230712890625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,214.94564818916842,0.0035348148085176945,MATR_b2c27|MATR_b2c39|MATR_b3c5|MATR_b3c41|MATR_b2c2|MATR_b2c25|MATR_b1c17|MATR_b3c16,122|280|338|428|194|334|665|334,0.1199|0.6036|0.2470|0.5725|0.5822|0.1993|0.2848|0.3964
2120,-2.84820556640625,-2.94254994392395,0.00011127290053991601,21.10146713256836,0.00424,0.023576708510518074,0.0012021481525152922,0.0016373413382098079,0.3479025363922119,0.1341276913881302,882.2420043945312,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.0429947101511,0.003678163979202509,MATR_b4c27|MATR_b4c28|MATR_b3c27|MATR_b4c22|MATR_b4c39|MATR_b1c23|MATR_b1c40|MATR_b4c20,221|468|321|566|495|600|578|518,0.2577|0.2584|0.1027|0.5507|0.5004|0.4540|0.5337|0.1608
2121,-3.3418850898742676,-3.454627513885498,0.00012724794214591384,25.413223266601562,0.004242,0.02385466732084751,0.0012969651725143194,0.0013433885760605335,0.42882582545280457,0.13962271809577942,428.01422119140625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.13812073599547,0.0034603653475642204,MATR_b4c37|MATR_b4c2|MATR_b4c44|MATR_b1c15|MATR_b3c5|MATR_b1c45|MATR_b2c46|MATR_b3c27,407|560|365|329|389|310|126|614,0.1195|0.5692|0.4028|0.3210|0.5243|0.3814|0.1335|0.4393
2122,-3.236842155456543,-3.350681781768799,7.897280738689005e-05,25.698131561279297,0.004244,0.022864114493131638,0.0017469297163188457,0.0013367505744099617,0.4153529405593872,0.14841969311237335,488.4518737792969,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.2327622352168,0.003796214237809181,MATR_b2c11|MATR_b3c26|MATR_b4c20|MATR_b4c38|MATR_b1c32|MATR_b4c22|MATR_b1c29|MATR_b4c23,219|537|493|327|373|182|507|584,0.3507|0.5343|0.4713|0.6406|0.6737|0.1249|0.2759|0.5188
2123,-3.124065399169922,-3.2283852100372314,0.00014927270240150392,23.1827392578125,0.004246,0.02874140255153179,0.0009465570328757167,0.0013131758896633983,0.3484516441822052,0.13938701152801514,147.0408172607422,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.3337987922132,0.0036009480245411396,MATR_b4c44|MATR_b2c43|MATR_b2c36|MATR_b3c26|MATR_b2c0|MATR_b4c35|MATR_b4c8|MATR_b2c46,332|282|432|454|189|619|380|253,0.1314|0.6036|0.5831|0.3358|0.1551|0.4377|0.2590|0.3571
2124,-3.0874288082122803,-3.1961851119995117,0.00011461049143690616,24.608413696289062,0.004248,0.020418163388967514,0.0009866482578217983,0.001446389127522707,0.40064677596092224,0.13680192828178406,735.3737182617188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.43306314200163,0.004150747321546078,MATR_b3c44|MATR_b3c10|MATR_b3c13|MATR_b4c25|MATR_b1c38|MATR_b3c25|MATR_b3c41|MATR_b1c15,602|586|259|221|423|656|219|548,0.3889|0.3871|0.2679|0.4620|0.2741|0.6598|0.1430|0.3885
2125,-3.0884580612182617,-3.2161624431610107,0.00014303151692729443,28.808246612548828,0.00425,0.025366894900798798,0.0014827229315415025,0.0019180545350536704,0.3914525508880615,0.13511396944522858,456.662841796875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.53436312219128,0.003239762969315052,MATR_b4c26|MATR_b3c4|MATR_b3c5|MATR_b2c10|MATR_b2c32|MATR_b2c2|MATR_b2c27|MATR_b4c27,332|246|350|313|110|202|366|436,0.6797|0.1799|0.3856|0.2552|0.1139|0.1887|0.3218|0.2146
2126,-2.977627754211426,-3.089379072189331,0.0001637873356230557,25.273454666137695,0.004252000000000001,0.02052200958132744,0.0013512985315173864,0.0016351478407159448,0.3911583721637726,0.1340569108724594,577.7410888671875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.6328866961412,0.003552868962287903,MATR_b4c33|MATR_b2c25|MATR_b2c2|MATR_b4c33|MATR_b2c27|MATR_b1c36|MATR_b4c43|MATR_b4c35,176|233|255|139|169|529|309|579,0.2952|0.6710|0.4577|0.5758|0.4463|0.5477|0.2028|0.1140
2127,-2.7648086547851562,-2.9338605403900146,0.00020062070689164102,38.44453048706055,0.004254,0.026344535872340202,0.001821073703467846,0.001790457172319293,0.4122104048728943,0.20046371221542358,455.8373718261719,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.73468760307878,0.004120130091905594,MATR_b1c1|MATR_b1c43|MATR_b1c0|MATR_b1c7|MATR_b4c23|MATR_b4c13|MATR_b2c6|MATR_b4c22,719|512|1011|340|660|244|297|295,0.1615|0.4903|0.5310|0.1197|0.6453|0.3103|0.4134|0.4853
2128,-2.895965576171875,-3.0085487365722656,0.00011438107321737334,24.748958587646484,0.004256,0.03512481972575188,0.001851553563028574,0.001844097743742168,0.47155284881591797,0.14764952659606934,593.9281616210938,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.83366884291172,0.004155986942350864,MATR_b4c43|MATR_b4c38|MATR_b3c39|MATR_b1c38|MATR_b3c39|MATR_b3c19|MATR_b1c33|MATR_b4c16,617|926|896|131|374|655|207|373,0.5044|0.4543|0.5800|0.2626|0.5290|0.3927|0.3171|0.6255
2129,-2.7202110290527344,-2.9363982677459717,0.00012681088992394507,49.19709777832031,0.0042580000000000005,0.032692912966012955,0.0012149352114647627,0.0020552463829517365,0.3891044855117798,0.19880524277687073,406.56707763671875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,215.93309132987633,0.003316827118396759,MATR_b4c19|MATR_b2c1|MATR_b1c1|MATR_b2c31|MATR_b2c20|MATR_b2c14|MATR_b2c5|MATR_b2c10,600|100|519|157|372|257|169|442,0.3697|0.2093|0.3765|0.6255|0.3522|0.1309|0.4854|0.4460
2130,-2.97450590133667,-3.0731656551361084,0.0001866670063463971,22.031841278076172,0.00426,0.0232224203646183,0.0010513929883018136,0.0017284877831116319,0.3754073977470398,0.14577531814575195,186.0221710205078,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.02901334501803,0.003743085078895092,MATR_b2c47|MATR_b3c21|MATR_b1c26|MATR_b4c22|MATR_b2c43|MATR_b1c17|MATR_b4c38|MATR_b2c27,377|511|376|301|373|547|287|179,0.5380|0.3558|0.1936|0.1427|0.2155|0.4264|0.2199|0.2862
2131,-3.352449893951416,-3.444089889526367,9.030567889567465e-05,20.553844451904297,0.004262,0.019274922087788582,0.0015153794083744287,0.001478825812228024,0.3403019309043884,0.13869082927703857,294.79827880859375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.12476786691695,0.003394793253391981,MATR_b2c45|MATR_b4c35|MATR_b2c5|MATR_b2c31|MATR_b1c43|MATR_b1c31|MATR_b3c35|MATR_b3c5,355|724|333|293|322|673|290|218,0.6341|0.1162|0.6131|0.6396|0.2490|0.3925|0.3170|0.2479
2132,-3.312967300415039,-3.417004346847534,6.621137436013669e-05,22.987415313720703,0.004264,0.029482057318091393,0.0009458983549848199,0.001428931369446218,0.35649386048316956,0.13790574669837952,294.831298828125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.22502196999267,0.003480392973870039,MATR_b2c38|MATR_b2c23|MATR_b1c40|MATR_b1c9|MATR_b1c7|MATR_b2c0|MATR_b2c26|MATR_b1c28,171|217|248|821|445|159|381|323,0.4955|0.5667|0.2612|0.3589|0.2783|0.2403|0.2968|0.5821
2133,-2.788332223892212,-2.9252469539642334,0.00026027936837635934,30.507736206054688,0.004266,0.03242575377225876,0.0019826246425509453,0.003304345766082406,0.3843727111816406,0.14061452448368073,231.9932861328125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.32362485304475,0.0038238861598074436,MATR_b4c31|MATR_b3c35|MATR_b2c0|MATR_b4c5|MATR_b2c31|MATR_b3c39|MATR_b4c43|MATR_b1c28,501|751|110|418|365|284|423|517,0.2430|0.6943|0.3197|0.6751|0.6483|0.2158|0.5088|0.4681
2134,-3.0194637775421143,-3.1399223804473877,0.0001498260098742321,26.64523696899414,0.004268,0.032984692603349686,0.0009427418699488044,0.0015601529739797115,0.3993183374404907,0.13638901710510254,481.3948669433594,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.42458224110305,0.003431993070989847,MATR_b4c30|MATR_b4c24|MATR_b2c18|MATR_b1c33|MATR_b2c0|MATR_b3c35|MATR_b1c41|MATR_b1c16,333|656|174|198|205|599|529|626,0.2902|0.1299|0.4712|0.4746|0.3215|0.4782|0.5747|0.2161
2135,-3.1701505184173584,-3.2704854011535645,7.350759551627561e-05,22.299631118774414,0.00427,0.02468126267194748,0.0015194473089650273,0.0012657898478209972,0.3807750344276428,0.13987776637077332,303.8154296875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.52275718329474,0.0036600688472390175,MATR_b1c31|MATR_b1c16|MATR_b2c6|MATR_b2c25|MATR_b1c36|MATR_b2c38|MATR_b1c26|MATR_b3c0,281|199|141|240|522|241|444|764,0.1617|0.1720|0.4108|0.5024|0.6225|0.6247|0.4259|0.4031
2136,-3.362165689468384,-3.4689857959747314,0.00011598031414905563,24.033416748046875,0.004272000000000001,0.019883383065462112,0.0013227902818471193,0.001751675270497799,0.4164031147956848,0.14374160766601562,62.379852294921875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.6239677052945,0.00363138597458601,MATR_b3c35|MATR_b2c35|MATR_b3c4|MATR_b2c2|MATR_b3c44|MATR_b4c14|MATR_b4c0|MATR_b4c2,318|219|613|275|404|343|351|436,0.6128|0.3445|0.1715|0.3797|0.4400|0.6255|0.2238|0.5645
2137,-3.1468873023986816,-3.2772395610809326,0.0001326299534412101,29.50839614868164,0.004274,0.02043497934937477,0.0010330992517992854,0.0016716507961973548,0.41998642683029175,0.18203404545783997,218.39369201660156,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.72245773626491,0.004030040930956602,MATR_b3c26|MATR_b4c27|MATR_b3c41|MATR_b4c17|MATR_b2c31|MATR_b1c1|MATR_b1c16|MATR_b2c47,523|354|379|325|238|558|559|402,0.1731|0.4500|0.4173|0.1154|0.7059|0.1853|0.2050|0.3267
2138,-3.1206912994384766,-3.230916976928711,0.00020630027574952692,23.442583084106445,0.004276,0.0488777831196785,0.0014941445551812649,0.001886560581624508,0.38183653354644775,0.13889040052890778,111.33135986328125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.81754520023242,0.003464323002845049,MATR_b4c19|MATR_b4c43|MATR_b3c5|MATR_b1c24|MATR_b4c30|MATR_b2c17|MATR_b1c45|MATR_b2c26,391|212|643|502|342|395|293|145,0.6535|0.4105|0.4841|0.4983|0.4435|0.6169|0.4547|0.5149
2139,-3.2003190517425537,-3.290698528289795,0.0001116641506087035,20.084156036376953,0.0042780000000000006,0.021458711475133896,0.001297364360652864,0.0015565427020192146,0.3397603929042816,0.13872332870960236,164.51315307617188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,216.9187269890681,0.0038776369765400887,MATR_b1c16|MATR_b2c31|MATR_b4c28|MATR_b1c29|MATR_b2c36|MATR_b4c35|MATR_b2c46|MATR_b1c17,625|271|333|391|447|336|219|371,0.1414|0.2372|0.4316|0.4160|0.1467|0.5102|0.6909|0.3184
2140,-3.2319607734680176,-3.3395233154296875,8.850770973367617e-05,23.864086151123047,0.00428,0.026356225833296776,0.00119491433724761,0.00158749520778656,0.37938249111175537,0.13412368297576904,81.51554107666016,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,217.01733271731064,0.0034630410373210907,MATR_b2c10|MATR_b2c45|MATR_b2c10|MATR_b2c42|MATR_b4c17|MATR_b4c30|MATR_b2c45|MATR_b3c12,273|250|412|232|236|246|294|325,0.6350|0.5358|0.4826|0.5124|0.1099|0.2275|0.3458|0.3228
2141,-3.1668965816497803,-3.320648431777954,0.00012756868090946227,34.847198486328125,0.004282,0.021588880568742752,0.0017709140665829182,0.0015640642959624529,0.45533934235572815,0.1731766164302826,341.2727966308594,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,217.1146573680453,0.003993774298578501,MATR_b2c23|MATR_b3c22|MATR_b3c40|MATR_b1c0|MATR_b1c17|MATR_b3c8|MATR_b3c16|MATR_b1c28,215|749|428|878|204|256|701|213,0.2631|0.4427|0.1722|0.5730|0.5787|0.3254|0.5654|0.1153
2142,-3.126701593399048,-3.234405040740967,0.00026279938174411654,23.893173217773438,0.0042840000000000005,0.025431174784898758,0.0019017060985788703,0.0016097958432510495,0.32900458574295044,0.12817394733428955,116.05719757080078,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,217.21594752930105,0.003798938822001219,MATR_b1c39|MATR_b1c29|MATR_b1c44|MATR_b2c47|MATR_b4c4|MATR_b2c34|MATR_b3c41|MATR_b2c32,446|667|235|536|294|228|493|311,0.6661|0.1325|0.2793|0.3403|0.1835|0.3459|0.5830|0.2580
2143,-3.113410234451294,-3.275089740753174,0.00012767335283569992,36.55745315551758,0.004286,0.024161119014024734,0.0011904160492122173,0.001737424056045711,0.41202378273010254,0.19566018879413605,282.6485290527344,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,3,217.31510293623433,0.004538242239505053,MATR_b1c39|MATR_b1c1|MATR_b1c1|MATR_b4c23|MATR_b3c13|MATR_b3c22|MATR_b4c30|MATR_b1c28,182|1309|812|553|241|501|195|517,0.6244|0.5059|0.3415|0.4100|0.2561|0.5100|0.2266|0.5461
