iteration,source,support_loss,query_loss,alpha
1,CALCE_CX2_16.pkl,0.8293095231056213,0.38851138949394226,0.0
1,CALCE_CX2_33.pkl,0.778611958026886,0.30517882108688354,5.220125203907618e-21
1,CALCE_CX2_34.pkl,0.7914524674415588,0.2650480568408966,0.0
1,CALCE_CX2_35.pkl,0.8639811873435974,0.3339581787586212,0.04455685243010521
1,CALCE_CX2_36.pkl,0.7759276628494263,0.2604348361492157,0.14307016134262085
1,CALCE_CX2_38.pkl,0.7939254641532898,0.23343445360660553,0.8123729825019836
2,CALCE_CX2_16.pkl,0.7873120903968811,0.36091092228889465,0.0
2,CALCE_CX2_33.pkl,0.7513192296028137,0.2793579399585724,5.457990924908114e-21
2,CALCE_CX2_34.pkl,0.7489229440689087,0.24329358339309692,0.0
2,CALCE_CX2_35.pkl,0.8188329935073853,0.30845606327056885,0.04456687346100807
2,CALCE_CX2_36.pkl,0.7323598265647888,0.23902347683906555,0.14307686686515808
2,CALCE_CX2_38.pkl,0.7526480555534363,0.2134099006652832,0.8123562335968018
