step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.2811377048492432,1.2811203002929688,0.08718797564506531,0.0,0.0,0.0002,2.3876476287841797,False,280,"MATR_b1c35,MATR_b4c35,MATR_b1c44,MATR_b1c31,MATR_b4c11,MATR_b1c42,MATR_b1c19,MATR_b2c28,MATR_b4c38,MATR_b4c19,MATR_b4c5,MATR_b1c17,MATR_b2c25","MATR_b2c4,MATR_b4c29,MATR_b3c39,MATR_b4c27,MATR_b2c17,MATR_b4c42,MATR_b2c19,MATR_b3c1",443.0,1154.0,,0.16590849310159683
2,2.6395695209503174,2.639561891555786,0.019265351817011833,0.0,0.0,0.0004,,True,140,"MATR_b4c32,MATR_b3c24,MATR_b1c9,MATR_b3c28,MATR_b4c37,MATR_b4c38,MATR_b3c7,MATR_b1c25,MATR_b3c35,MATR_b2c26,MATR_b4c4,MATR_b4c10,MATR_b1c42","MATR_b2c28,MATR_b2c24,MATR_b4c22,MATR_b2c43,MATR_b2c40,MATR_b3c38,MATR_b2c25,MATR_b3c33",460.0,1932.0,,0.291142696980387
3,1.4558155536651611,1.4558051824569702,0.017341753467917442,0.0,0.0,0.0006,5.766665935516357,False,140,"MATR_b4c5,MATR_b4c18,MATR_b1c36,MATR_b2c32,MATR_b4c32,MATR_b2c39,MATR_b3c19,MATR_b2c18,MATR_b1c20,MATR_b2c22,MATR_b2c12,MATR_b3c44,MATR_b4c11,MATR_b4c26,MATR_b3c31,MATR_b1c17","MATR_b3c34,MATR_b1c33,MATR_b3c26,MATR_b4c38,MATR_b3c39,MATR_b1c5,MATR_b3c17,MATR_b4c10",754.0,1313.0,,0.419378484133631
4,0.9952328205108643,0.9952191710472107,0.01706892065703869,0.0,0.0,0.0008,1.5574759244918823,False,240,"MATR_b4c8,MATR_b4c42,MATR_b2c44,MATR_b1c1,MATR_b1c43,MATR_b2c39,MATR_b1c42,MATR_b2c19,MATR_b4c16,MATR_b1c33,MATR_b1c31,MATR_b2c0","MATR_b2c43,MATR_b3c22,MATR_b4c10,MATR_b4c23,MATR_b3c18,MATR_b1c19,MATR_b1c35,MATR_b1c32",461.0,1143.0,,0.5182470600120723
5,1.5719549655914307,1.5718786716461182,0.07631336897611618,0.0,0.0,0.001,4.932694435119629,False,140,"MATR_b4c32,MATR_b4c22,MATR_b3c18,MATR_b1c31,MATR_b1c1,MATR_b1c20,MATR_b1c25,MATR_b3c13,MATR_b3c20,MATR_b1c42","MATR_b3c11,MATR_b4c11,MATR_b1c34,MATR_b2c1,MATR_b2c0,MATR_b4c25,MATR_b1c9,MATR_b2c14",147.0,1052.0,,0.5855068890377879
6,1.6903579235076904,1.690320372581482,0.031260184943675995,0.0,0.0,0.0012,2.7807211875915527,False,260,"MATR_b1c1,MATR_b1c33,MATR_b1c19,MATR_b1c26,MATR_b4c3,MATR_b4c5,MATR_b1c25,MATR_b1c44,MATR_b3c35,MATR_b4c25,MATR_b4c35,MATR_b2c46","MATR_b4c37,MATR_b1c4,MATR_b3c11,MATR_b4c30,MATR_b4c6,MATR_b3c34,MATR_b1c18,MATR_b2c12",456.0,1705.0,,0.6693000649102032
7,1.2360583543777466,1.2359882593154907,0.05010779947042465,0.0,0.0,0.0014,4.623182773590088,False,280,"MATR_b4c29,MATR_b1c42,MATR_b2c39,MATR_b1c44,MATR_b3c29,MATR_b3c44,MATR_b3c36,MATR_b2c42,MATR_b1c4,MATR_b4c3,MATR_b1c26,MATR_b2c44","MATR_b2c43,MATR_b2c24,MATR_b4c8,MATR_b2c32,MATR_b2c14,MATR_b2c46,MATR_b2c4,MATR_b1c34",428.0,742.0,,0.7340681892819703
8,1.1104176044464111,1.1103596687316895,0.036221377551555634,0.0,0.0,0.0016,1.5995506048202515,False,300,"MATR_b4c44,MATR_b3c17,MATR_b3c31,MATR_b4c35,MATR_b2c14,MATR_b4c32,MATR_b2c32,MATR_b4c11,MATR_b1c5,MATR_b1c28,MATR_b1c32,MATR_b2c10,MATR_b4c22","MATR_b2c40,MATR_b3c44,MATR_b1c14,MATR_b2c19,MATR_b4c8,MATR_b4c27,MATR_b3c3,MATR_b1c20",460.0,1113.0,,0.8148704119957983
9,0.9365605711936951,0.9365293979644775,0.017307626083493233,0.0,0.0,0.0018,1.725401759147644,False,220,"MATR_b4c9,MATR_b4c33,MATR_b3c7,MATR_b4c29,MATR_b4c15,MATR_b2c38,MATR_b2c27,MATR_b2c18,MATR_b2c29","MATR_b4c34,MATR_b3c26,MATR_b1c19,MATR_b4c8,MATR_b1c26,MATR_b4c6,MATR_b2c32,MATR_b2c22",512.0,1025.0,,0.8909617741592228
10,1.7569390535354614,1.7569025754928589,0.018231132999062538,0.0,0.0,0.002,2.8426718711853027,False,180,"MATR_b3c19,MATR_b4c13,MATR_b2c43,MATR_b3c26,MATR_b3c31,MATR_b3c3,MATR_b1c44,MATR_b4c44,MATR_b1c33","MATR_b3c34,MATR_b3c20,MATR_b4c3,MATR_b2c24,MATR_b2c17,MATR_b1c4,MATR_b4c5,MATR_b2c27",467.0,1705.0,,0.9311306648887694
11,2.0862951278686523,2.086273431777954,0.009863312356173992,0.0,0.0,0.0022,4.565715312957764,False,180,"MATR_b4c39,MATR_b2c27,MATR_b1c44,MATR_b1c42,MATR_b3c44,MATR_b2c29,MATR_b2c25,MATR_b3c26,MATR_b2c40,MATR_b1c32,MATR_b4c15,MATR_b3c13,MATR_b2c28,MATR_b1c18","MATR_b3c38,MATR_b1c25,MATR_b3c19,MATR_b2c17,MATR_b1c16,MATR_b4c5,MATR_b2c24,MATR_b2c10",493.0,1932.0,,0.9815423982217908
12,1.0087342262268066,1.0086746215820312,0.024815671145915985,0.0,0.0,0.0024,2.188805341720581,False,180,"MATR_b4c9,MATR_b3c17,MATR_b2c42,MATR_b4c34,MATR_b1c1,MATR_b3c19,MATR_b3c38,MATR_b1c43,MATR_b3c36,MATR_b3c28,MATR_b3c39,MATR_b1c5,MATR_b3c22","MATR_b2c4,MATR_b4c32,MATR_b2c26,MATR_b1c29,MATR_b1c20,MATR_b1c35,MATR_b2c32,MATR_b1c42",443.0,915.0,,1.0252168872393668
13,1.6274434328079224,1.6273399591445923,0.03979663923382759,0.0,0.0,0.0026,1.9995301961898804,False,160,"MATR_b2c42,MATR_b2c31,MATR_b1c27,MATR_b4c15,MATR_b4c13,MATR_b3c45,MATR_b4c34,MATR_b2c30,MATR_b4c22,MATR_b3c7","MATR_b1c4,MATR_b1c28,MATR_b4c8,MATR_b4c32,MATR_b2c46,MATR_b2c11,MATR_b3c22,MATR_b3c11",428.0,1705.0,,1.0865799100138247
