iteration,source,support_loss,query_loss,path_mean_query_loss,path_dispersion,path_worst_query_loss,alpha,query_loss_step_1,query_loss_step_3,query_loss_step_5,query_loss_step_10
6,CALCE_CX2_16.pkl,0.1199031099677085,0.122715026140213,0.0675295814871788,0.0815142467617988,0.2067571431398391,0.0202114675194025,0.2067571431398391,0.0426674261689186,0.0060943998396396,0.014599360525608
6,CALCE_CX2_33.pkl,0.1234387084841728,0.1023715212941169,0.0619594827294349,0.059594240039587,0.164013385772705,0.0027967996429651,0.164013385772705,0.0297501944005489,0.0145002016797661,0.0395741425454616
6,CALCE_CX2_34.pkl,0.1233773231506347,0.0932622551918029,0.0591847822070121,0.0507234521210193,0.1447712182998657,0.1229321956634521,0.1447712182998657,0.024959772825241,0.0180750209838151,0.0489331223070621
6,CALCE_CX2_35.pkl,0.1310274600982666,0.1112270802259445,0.0661436766386032,0.0663972944021225,0.1800799816846847,0.0774969384074211,0.1800799816846847,0.0315501391887664,0.0140503523871302,0.0388942398130893
6,CALCE_CX2_36.pkl,0.1229295656085014,0.0862786397337913,0.055742397904396,0.0459763184189796,0.131911039352417,0.0,0.131911039352417,0.020629508420825,0.0182153433561325,0.0522137060761451
6,CALCE_CX2_38.pkl,0.1244965344667434,0.0940141007304191,0.0693589448928833,0.0388988144695758,0.1290807425975799,0.7765625715255737,0.1290807425975799,0.0315481387078762,0.038203228265047,0.0786036550998687
7,CALCE_CX2_16.pkl,0.108425535261631,0.1094143092632293,0.0597853250801563,0.0731124877929687,0.1851887851953506,0.020192451775074,0.1851887851953506,0.0335923843085765,0.0052648563869297,0.0150952665135264
7,CALCE_CX2_33.pkl,0.1116841658949852,0.0912045836448669,0.0562536604702472,0.0516641251742839,0.1443932503461837,0.0025390738155692,0.1443932503461837,0.023356569930911,0.0163834039121866,0.0408814139664173
7,CALCE_CX2_34.pkl,0.1118368133902549,0.0832896381616592,0.0541592761874198,0.0436774976551532,0.1270032376050949,0.1211151555180549,0.1270032376050949,0.0201535169035196,0.0203513335436582,0.049129020422697
7,CALCE_CX2_35.pkl,0.1190180778503418,0.0994948893785476,0.0599134601652622,0.0583361387252807,0.1599030494689941,0.0771392807364463,0.1599030494689941,0.0248846746981143,0.0156525578349828,0.0392135605216026
7,CALCE_CX2_36.pkl,0.1111496686935424,0.0774496793746948,0.051500130444765,0.0395726412534713,0.1157256811857223,0.0,0.1157256811857223,0.0166551731526851,0.0211049001663923,0.0525147654116153
7,CALCE_CX2_38.pkl,0.1125697866082191,0.0864735543727874,0.0661582052707672,0.0333416499197483,0.114077940583229,0.7790140509605408,0.114077940583229,0.0288520064204931,0.0421123877167701,0.0795904621481895
8,CALCE_CX2_16.pkl,0.0974391251802444,0.0967012345790863,0.0525944679975509,0.0648295804858207,0.1641919463872909,0.020166790112853,0.1641919463872909,0.0255054533481597,0.0051986672915518,0.0154818044975399
8,CALCE_CX2_33.pkl,0.1007930561900138,0.0809977129101753,0.0509866885840892,0.044522751122713,0.1265080273151397,0.0022369020152837,0.1265080273151397,0.0185923781245946,0.0183261707425117,0.0405201837420463
8,CALCE_CX2_34.pkl,0.1004441529512405,0.0744387060403823,0.0501868352293968,0.0369019657373428,0.1102923527359962,0.1190652400255203,0.1102923527359962,0.016470780596137,0.0237749274820089,0.0502092763781547
8,CALCE_CX2_35.pkl,0.107465960085392,0.0886164754629135,0.0544191896915435,0.0505216382443904,0.1406866908073425,0.0767579078674316,0.1406866908073425,0.0195379499346017,0.0179857201874256,0.0394663996994495
8,CALCE_CX2_36.pkl,0.1002160832285881,0.0691896975040435,0.0479513928294181,0.0331739112734794,0.0997306928038597,0.0,0.0997306928038597,0.0139886271208524,0.0247468575835227,0.0533394031226635
8,CALCE_CX2_38.pkl,0.1015467196702957,0.0799110978841781,0.0640692859888076,0.0280630644410848,0.0993734672665596,0.7817731499671936,0.0993734672665596,0.0277077592909336,0.0475531443953514,0.0816427916288375
9,CALCE_CX2_16.pkl,0.0870221778750419,0.0835536122322082,0.0455215647816658,0.0558070167899131,0.1418427228927612,0.0201488994061946,0.1418427228927612,0.0182549189776182,0.0058848299086093,0.0161037854850292
9,CALCE_CX2_33.pkl,0.0900663658976554,0.0709839761257171,0.0460529252886772,0.0372486561536788,0.1085284948348999,0.0018472325755283,0.1085284948348999,0.0149421812966465,0.0207032654434442,0.0400377549231052
9,CALCE_CX2_34.pkl,0.0898790135979652,0.0665605962276458,0.0469285510480403,0.0305795334279537,0.094877190887928,0.117113284766674,0.094877190887928,0.0145821738988161,0.0274362321943044,0.0508186072111129
9,CALCE_CX2_35.pkl,0.0960624441504478,0.0776243954896926,0.049044732004404,0.0424472726881504,0.1209161058068275,0.0764538422226905,0.1209161058068275,0.0154020031914114,0.0204684101045131,0.0393924117088317
9,CALCE_CX2_36.pkl,0.0894829556345939,0.0615217164158821,0.0446812435984611,0.0273051504045724,0.084737978875637,0.0,0.084737978875637,0.0124622909352183,0.028333019465208,0.0531916804611682
9,CALCE_CX2_38.pkl,0.0906234607100486,0.0729402303695678,0.0610375627875328,0.0233637113124132,0.0852845460176467,0.7844367623329163,0.0852845460176467,0.0272370353341102,0.0515413396060466,0.0800873190164566
10,CALCE_CX2_16.pkl,0.0769134908914566,0.0722307190299034,0.0395352132618427,0.0479400195181369,0.122377224266529,0.0201499816030263,0.122377224266529,0.0130209056660532,0.0068555288016796,0.0158871952444314
10,CALCE_CX2_33.pkl,0.0798005610704422,0.0623358488082885,0.0424726270139217,0.0301369056105613,0.0917886048555374,0.0013503509107977,0.0917886048555374,0.0130762048065662,0.024196209385991,0.0408294945955276
10,CALCE_CX2_34.pkl,0.0796708166599273,0.0583480969071388,0.0434694327414035,0.0242368802428245,0.0787472054362297,0.1152595654129982,0.0787472054362297,0.0135342711582779,0.0309288129210472,0.0506674423813819
10,CALCE_CX2_35.pkl,0.0853000804781913,0.067976139485836,0.0448541864752769,0.034711804240942,0.1026301980018615,0.0762119069695472,0.1026301980018615,0.0129091860726475,0.0239549744874238,0.0399223901331424
10,CALCE_CX2_36.pkl,0.0793978944420814,0.0548595674335956,0.0423690117895603,0.0218575708568096,0.0704736486077308,5.035606591263786e-05,0.0704736486077308,0.0124351792037487,0.032713770866394,0.0538534484803676
10,CALCE_CX2_38.pkl,0.0803972035646438,0.0702801644802093,0.0600481703877449,0.019935855641961,0.0810402780771255,0.7869778275489807,0.0731571614742279,0.0289298202842474,0.0570654161274433,0.0810402780771255
11,CALCE_CX2_16.pkl,0.0678560063242912,0.0613452494144439,0.0340677984058856,0.0400136858224868,0.1031639128923416,0.0201817508786916,0.1031639128923416,0.0088895391672849,0.0081224348396062,0.0160953048616647
11,CALCE_CX2_33.pkl,0.07040985673666,0.0543836317956447,0.0390062555670738,0.0239008199423551,0.0766149312257766,1.4107373441189778e-17,0.0766149312257766,0.0121698398143053,0.0268238820135593,0.0404163710772991
11,CALCE_CX2_34.pkl,0.0703256875276565,0.0520475879311561,0.0412448421120643,0.0190466288477182,0.0654091984033584,0.1156833916902542,0.0654091984033584,0.0141834551468491,0.0346103087067604,0.0507763996720314
11,CALCE_CX2_35.pkl,0.075505793094635,0.0592422187328338,0.0410798266530036,0.0277243871241807,0.0860050097107887,0.0764012262225151,0.0860050097107887,0.0119718154892325,0.0266929827630519,0.0396495014429092
11,CALCE_CX2_36.pkl,0.0700390860438346,0.0490903817117214,0.0403933972120285,0.0174047499895095,0.0577765814960002,0.0008294163853861,0.0577765814960002,0.0135600250214338,0.03660823777318,0.0536287501454353
11,CALCE_CX2_38.pkl,0.0710163041949272,0.0682445019483566,0.0583541318774223,0.0176287572830915,0.0802868530154228,0.7869042158126831,0.0614673122763633,0.0310204476118087,0.0606419220566749,0.0802868530154228
12,CALCE_CX2_16.pkl,0.059745080769062,0.0526426807045936,0.0300315134227275,0.0332265123724937,0.0872496664524078,0.0201437417417764,0.0872496664524078,0.0066503756679594,0.0097258137539029,0.0165001954883337
12,CALCE_CX2_33.pkl,0.062136597931385,0.0480461120605468,0.0369319058954715,0.0182183943688869,0.0631703287363052,1.3937788180726606e-17,0.0631703287363052,0.0129854436963796,0.0301676224917173,0.041404228657484
12,CALCE_CX2_34.pkl,0.0619075559079647,0.0465015172958374,0.039439357817173,0.0146623468026518,0.0530256554484367,0.1110808178782463,0.0530256554484367,0.0159571319818496,0.0382646135985851,0.0505100339651107
12,CALCE_CX2_35.pkl,0.0667644664645195,0.051692321896553,0.0379371717572212,0.0215564668178558,0.0714013129472732,0.0754062086343765,0.0714013129472732,0.012236189097166,0.0291459634900093,0.0389652140438556
12,CALCE_CX2_36.pkl,0.0615659467875957,0.046044323593378,0.0387864597141742,0.0142185986042022,0.0535993129014968,0.000929279369302,0.0459310859441757,0.0156186502426862,0.0399967841804027,0.0535993129014968
12,CALCE_CX2_38.pkl,0.0626341924071312,0.0667289346456527,0.0571467280387878,0.0164688490331172,0.0790066942572593,0.7924399375915527,0.0513301491737365,0.0342167504131794,0.0640333071351051,0.0790066942572593
13,CALCE_CX2_16.pkl,0.0523549020290374,0.043636929243803,0.0257240179926157,0.0263997763395309,0.0709758773446083,0.0201104246079921,0.0709758773446083,0.0052213077433407,0.0107565633952617,0.0159423295408487
13,CALCE_CX2_33.pkl,0.0543739758431911,0.0418162643909454,0.0340789221227169,0.0136203449219465,0.0514079518616199,1.379726839262732e-17,0.0514079518616199,0.0139503553509712,0.0314360484480857,0.03952132537961
13,CALCE_CX2_34.pkl,0.0543923266232013,0.0437158904969692,0.0377614125609397,0.0117895286530256,0.0497897900640964,0.1063298061490058,0.0427712686359882,0.0182640366256237,0.0402205511927604,0.0497897900640964
13,CALCE_CX2_35.pkl,0.0587714798748493,0.0450421832501888,0.0354136377573013,0.0159038472920656,0.0580239742994308,0.0744099095463752,0.0580239742994308,0.0136726479977369,0.0312736816704273,0.038684245198965
13,CALCE_CX2_36.pkl,0.0541955940425396,0.0449075996875762,0.0378654338419437,0.0126158939674496,0.0534182116389274,0.0010205337312072,0.0364767462015152,0.0186896119266748,0.0428771711885929,0.0534182116389274
13,CALCE_CX2_38.pkl,0.0548772029578685,0.0659449100494384,0.0564413703978061,0.0164866726845502,0.0779688581824302,0.7981293201446533,0.0431984402239322,0.0379094406962394,0.0666887387633323,0.0779688581824302
14,CALCE_CX2_16.pkl,0.0459209494292736,0.0365332104265689,0.022511975839734,0.0207648184150457,0.0578321032226085,0.0200921986252069,0.0578321032226085,0.0047830268740653,0.011696146801114,0.0157366264611482
14,CALCE_CX2_33.pkl,0.047749888151884,0.0369122289121151,0.0322015881538391,0.0100081944838166,0.0410359501838684,1.364956619526924e-17,0.0410359501838684,0.0156709998846054,0.0329083502292633,0.0391910523176193
14,CALCE_CX2_34.pkl,0.0476614795625209,0.0418537482619285,0.0362266451120376,0.0103089464828372,0.0484261140227317,0.101536326110363,0.0345641709864139,0.0205179490149021,0.0413983464241027,0.0484261140227317
14,CALCE_CX2_35.pkl,0.0517608784139156,0.0399548113346099,0.0337192229926586,0.0114740142598748,0.0471875667572021,0.0734501853585243,0.0471875667572021,0.0158111900091171,0.0332311391830444,0.0386469960212707
14,CALCE_CX2_36.pkl,0.0475742705166339,0.0435383841395378,0.0367560014128685,0.0119666783139109,0.0519188493490219,0.0010836094152182,0.0294527187943458,0.0214536003768444,0.0441988296806812,0.0519188493490219
14,CALCE_CX2_38.pkl,0.0481753312051296,0.0645035579800605,0.0552012845873832,0.0167025532573461,0.0757078230381012,0.8038376569747925,0.0365952737629413,0.0410714782774448,0.0674305707216262,0.0757078230381012
15,CALCE_CX2_16.pkl,0.0404277183115482,0.0309298690408468,0.0200842395424842,0.016165530309081,0.0473012290894985,0.0200758222490549,0.0473012290894985,0.0050574652850627,0.012500686571002,0.0154775762930512
15,CALCE_CX2_33.pkl,0.0419233031570911,0.0343407206237316,0.0305466372519731,0.0077233621850609,0.0379996038973331,1.3578620568491789e-17,0.0331356450915336,0.0175905097275972,0.0334607884287834,0.0379996038973331
15,CALCE_CX2_34.pkl,0.0418921113014221,0.0411489978432655,0.0355257987976074,0.0101421019062399,0.0478764921426773,0.0967797338962555,0.0279595013707876,0.0233812108635902,0.0428859815001487,0.0478764921426773
15,CALCE_CX2_35.pkl,0.0456209555268287,0.0356115996837616,0.0319841615855693,0.0083804232999682,0.0381134860217571,0.0725510418415069,0.0379316769540309,0.0177280306816101,0.034163448959589,0.0381134860217571
15,CALCE_CX2_36.pkl,0.0418879948556423,0.0429190918803215,0.0359697006642818,0.0125271761789917,0.0512400828301906,0.0010856523877009,0.0226566661149263,0.0246134754270315,0.0453685782849788,0.0512400828301906
15,CALCE_CX2_38.pkl,0.0422624684870243,0.0656143054366111,0.0561017356812953,0.0177811961621046,0.0763708129525184,0.8095077276229858,0.0326356031000614,0.0454919375479221,0.0699085816740989,0.0763708129525184
16,CALCE_CX2_16.pkl,0.0352713279426097,0.0261258240789175,0.0179889518767595,0.0122440829873085,0.0382923521101474,0.020069072023034,0.0382923521101474,0.0055912244133651,0.0129202054813504,0.0151520241051912
16,CALCE_CX2_33.pkl,0.0368795059621334,0.0339382216334342,0.0301139168441295,0.0070579447783529,0.0383531935513019,1.3565407185386869e-17,0.0272384621202945,0.0200590547174215,0.0348049588501453,0.0383531935513019
16,CALCE_CX2_34.pkl,0.0367003791034221,0.0404427126049995,0.0347445011138916,0.0104784490540623,0.0470588952302932,0.0923129171133041,0.0231187865138053,0.0256778951734304,0.0431224219501018,0.0470588952302932
16,CALCE_CX2_35.pkl,0.0402394831180572,0.0338496565818786,0.0305648241192102,0.0066661085002124,0.037038043141365,0.0717669129371643,0.0316020958125591,0.0195100083947181,0.0341091454029083,0.037038043141365
16,CALCE_CX2_36.pkl,0.0367362722754478,0.0424001440405845,0.0355026125907897,0.0129923978820443,0.0501003414392471,0.0010178808588534,0.0186735708266496,0.0272264182567596,0.0460101142525672,0.0501003414392471
16,CALCE_CX2_38.pkl,0.0374270416796207,0.0647479742765426,0.0553958229720592,0.0182284731417894,0.0745759457349777,0.8148332238197327,0.028812900185585,0.0484391897916793,0.0697552561759948,0.0745759457349777
17,CALCE_CX2_16.pkl,0.0313174836337566,0.0228378772735595,0.0167247019708156,0.0093340836465358,0.0318433120846748,0.0201380476355552,0.0318433120846748,0.0063676699064671,0.0135300084948539,0.0151578160002827
17,CALCE_CX2_33.pkl,0.0327535383403301,0.0331075116991996,0.0293332263827323,0.006979233585298,0.0374511443078517,1.3231053337167423e-17,0.0228765774518251,0.0219500511884689,0.0350551381707191,0.0374511443078517
17,CALCE_CX2_34.pkl,0.0325746349990367,0.0392386391758918,0.0335360020399093,0.0108566684648394,0.0454898811876773,0.087902583181858,0.018959205597639,0.0273423325270414,0.0423525869846344,0.0454898811876773
17,CALCE_CX2_35.pkl,0.0356829538941383,0.0326941534876823,0.0294121876358985,0.0061246994882822,0.0364153422415256,0.0709538757801055,0.0258748549968004,0.0212571918964386,0.0341013632714748,0.0364153422415256
17,CALCE_CX2_36.pkl,0.0325933322310447,0.0417239889502525,0.034908827394247,0.0132834985852241,0.0488859675824642,0.0009762704139575,0.0157221443951129,0.0294901933521032,0.0455370061099529,0.0488859675824642
17,CALCE_CX2_38.pkl,0.0329173319041729,0.0641272366046905,0.0550238192081451,0.0183799117803573,0.0730575695633888,0.8200291991233826,0.0267104394733905,0.0509009771049022,0.0694262906908989,0.0730575695633888
18,CALCE_CX2_16.pkl,0.0276357363909482,0.0196746122092008,0.0151161849498748,0.0070564919151365,0.0262934025377035,0.0202504936605691,0.0262934025377035,0.0067860609851777,0.0130589799955487,0.0143262958154082
18,CALCE_CX2_33.pkl,0.0290004201233387,0.0314862020313739,0.0276692677289247,0.0072344173677265,0.0357025861740112,1.281133031382944e-17,0.0188269075006246,0.0223161876201629,0.0338313914835453,0.0357025861740112
18,CALCE_CX2_34.pkl,0.0288469679653644,0.0383057110011577,0.0327687487006187,0.0110211484134197,0.0438954420387744,0.0838964283466339,0.0165321808308362,0.0287898853421211,0.041857473552227,0.0438954420387744
18,CALCE_CX2_35.pkl,0.0317497365176677,0.0306444633752107,0.027436975389719,0.0060378205962479,0.0342290960252285,0.0702209919691085,0.0211193449795246,0.0217378418892622,0.0326616242527961,0.0342290960252285
18,CALCE_CX2_36.pkl,0.0288107525557279,0.0412162952125072,0.0345024168491363,0.0136388605460524,0.0477190762758255,0.0008645446505397,0.0136581622064113,0.0310421343892812,0.0455903001129627,0.0477190762758255
18,CALCE_CX2_38.pkl,0.0291539020836353,0.0629811659455299,0.0541609451174736,0.0183025412261486,0.0711392983794212,0.824767529964447,0.0250663515180349,0.0521018393337726,0.0683362782001495,0.0711392983794212
19,CALCE_CX2_16.pkl,0.0246413331478834,0.0174332316964864,0.0141584072262048,0.0052227778360247,0.0220349319279193,0.0203691963106393,0.0220349319279193,0.007372532505542,0.0131506286561489,0.0140755353495478
19,CALCE_CX2_33.pkl,0.0258669797331094,0.0310659352689981,0.0272292532026767,0.0075047244317829,0.0350712575018405,1.256795392528164e-17,0.0166948102414608,0.0236161835491657,0.0335347577929496,0.0350712575018405
19,CALCE_CX2_34.pkl,0.0257273819297552,0.0386377349495887,0.0329565778374671,0.0117145897820591,0.0439666174352169,0.0805725529789924,0.0146725969389081,0.0308078117668628,0.0423792824149131,0.0439666174352169
19,CALCE_CX2_35.pkl,0.0283786505460739,0.0300910212099552,0.0267820619046688,0.00642234319821,0.0335955619812011,0.0697123110294342,0.0183506123721599,0.0227865930646657,0.0323954783380031,0.0335955619812011
19,CALCE_CX2_36.pkl,0.0257642548531293,0.0392631776630878,0.032905213534832,0.0131783075630664,0.0451587699353694,0.000561425986234,0.0120393922552466,0.0312089789658784,0.0432137176394462,0.0451587699353694
19,CALCE_CX2_38.pkl,0.0259995609521865,0.0623253658413887,0.0538357496261596,0.0181198790669441,0.0696743503212928,0.8287845253944397,0.0243929587304592,0.0534596964716911,0.0678159892559051,0.0696743503212928
20,CALCE_CX2_16.pkl,0.0219309106469154,0.0155840115621685,0.013164828531444,0.003994922619313,0.0188466366380453,0.0205474477261304,0.0188466366380453,0.0075785778462886,0.0127021148800849,0.0135319819673895
20,CALCE_CX2_33.pkl,0.0232648961246013,0.0292837228626012,0.0255804508924484,0.0074687199667096,0.0329248197376728,1.2337324389973278e-17,0.014396914280951,0.0232135578989982,0.0317865125834941,0.0329248197376728
20,CALCE_CX2_34.pkl,0.0229690168052911,0.0375747717916965,0.0321078449487686,0.0115301329642534,0.0424454174935817,0.0782202333211898,0.0136771546676754,0.0310322176665067,0.0412765964865684,0.0424454174935817
20,CALCE_CX2_35.pkl,0.0256275739520788,0.029299009591341,0.0260108448565006,0.0066507933661341,0.0325127132236957,0.0694672837853431,0.0162408091127872,0.0235299989581108,0.0317598544061183,0.0325127132236957
20,CALCE_CX2_36.pkl,0.0231200382113456,0.0398749336600303,0.0334650874137878,0.013676076196134,0.0454284027218818,5.598995267064311e-05,0.0113059366121888,0.0329944640398025,0.0441315546631813,0.0454284027218818
20,CALCE_CX2_38.pkl,0.0232026800513267,0.0615647844970226,0.0533568784594535,0.0179009903222322,0.0682875216007232,0.8317090272903442,0.0238380506634712,0.0542832165956497,0.0670187249779701,0.0682875216007232
21,CALCE_CX2_16.pkl,0.0198548715561628,0.0138767017051577,0.0121051110327243,0.0030335001647472,0.0161579716950655,0.0206578243523836,0.0161579716950655,0.0076175914146006,0.0120478449389338,0.012597038410604
21,CALCE_CX2_33.pkl,0.0209601260721683,0.0283179897814989,0.0246861632913351,0.0074820746667683,0.0317314006388187,1.0850757579304217e-17,0.0130300065502524,0.0232636481523513,0.0307195968925952,0.0317314006388187
21,CALCE_CX2_34.pkl,0.0206442344933748,0.0359878912568092,0.0307553298771381,0.0112586645409464,0.0404269061982631,0.0743230283260345,0.0124477408826351,0.0305436942726373,0.0396029762923717,0.0404269061982631
21,CALCE_CX2_35.pkl,0.0229894313961267,0.0287487544119358,0.0254514217376709,0.0068971128202974,0.0317436382174491,0.0685150697827339,0.0146814240142703,0.0241780467331409,0.0312025751918554,0.0317436382174491
21,CALCE_CX2_36.pkl,0.0206197127699852,0.0382465384900569,0.032179407775402,0.0130175659433007,0.0434303618967533,7.893707657796576e-18,0.0108018796890974,0.032607227563858,0.041878156363964,0.0434303618967533
21,CALCE_CX2_38.pkl,0.0209758579730987,0.0590414069592952,0.0512835159897804,0.0170999113470315,0.0652151554822921,0.8365041017532349,0.0227326340973377,0.0534196160733699,0.0637666508555412,0.0652151554822921
22,CALCE_CX2_16.pkl,0.0178828667849302,0.0128758577629923,0.0114917196333408,0.0024418039247393,0.014586467295885,0.020710414275527,0.014586467295885,0.0077534168958663,0.0116009004414081,0.0120260939002037
22,CALCE_CX2_33.pkl,0.0192087832838296,0.0279972590506076,0.0243819840252399,0.007691103965044,0.0311519838869571,1.0161353823939248e-17,0.0119618009775877,0.0240010172128677,0.0304131396114826,0.0311519838869571
22,CALCE_CX2_34.pkl,0.0187266506254673,0.0339211449027061,0.0291175097227096,0.0104458080604672,0.0378862544894218,0.0704476162791252,0.0118679478764534,0.0297480933368206,0.0369677431881427,0.0378862544894218
22,CALCE_CX2_35.pkl,0.0209933593869209,0.0276046190410852,0.0244650524109601,0.0066841295920312,0.0303391851484775,0.067492201924324,0.013770705088973,0.0238568913191556,0.0298934318125247,0.0303391851484775
