iteration,weighted_meta_loss,ema_source_meta_loss,weighted_path_mean_query_loss,weighted_path_dispersion,weighted_path_worst_query_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
50,0.0099911140277981,0.0772693673445211,0.0089267492294311,0.001586646772921,0.0115975579246878,1.0229142904281616,2.310856819152832,0.0003126980914107,0.0404224744123627,OSQP:optimal,0.001,1004.6407587990398,45208.83414595679,20.13707748102024,71591936,4808769536
51,0.0102199790999293,0.0759283795796293,0.0088880388066172,0.0020277318544685,0.0121880657970905,1.0186816453933716,2.297096967697144,0.0003122040908315,0.0409563371304783,OSQP:optimal,0.001,1024.8195750860032,45192.53381114551,20.0549822220346,71588864,4808769536
52,0.0084672458469867,0.0745791569049764,0.007345454301685,0.0017134880181401,0.0101191289722919,1.0144050121307373,2.283022165298462,0.000312217441317,0.0414622182164426,OSQP:optimal,0.001,1045.0867834159872,45179.90555998345,20.14393923501484,71595008,4808769536
53,0.0090785240754485,0.0732691442483859,0.0075166774913668,0.002396409632638,0.0113676562905311,1.0097591876983645,2.267732858657837,0.0003124931295317,0.0420107768875376,OSQP:optimal,0.001,1065.421102112974,45169.834272600994,20.20522068697028,71590400,4808769536
54,0.0075987861491739,0.0719557370864016,0.0070085115730762,0.0010108724236488,0.0083587355911731,1.0046381950378418,2.250751495361328,0.0003134962415931,0.0425289309353025,OSQP:optimal,0.001,1085.4526799629675,45146.7910962375,19.906120726955123,71604736,4808769536
55,0.0081735271960496,0.0706800928885946,0.0074444408528506,0.0012796545634046,0.0090811308473348,0.999613344669342,2.2340757846832275,0.0003144838880437,0.0429976814991051,OSQP:optimal,0.001,1105.754323674948,45134.88103000469,20.177838293020613,71585792,4808769536
56,0.0075190365314483,0.0694168717614516,0.0068183410912752,0.0010669017210602,0.0085542201995849,0.9961751103401184,2.222578525543213,0.0003153216964387,0.043273102695504,OSQP:optimal,0.001,1126.0463237429503,45122.284829985365,20.16556190594565,71594496,4808769536
57,0.0082359630614519,0.0681932535874516,0.0059273643419146,0.0033938665874302,0.0117678912356495,0.9941307306289672,2.2157094478607178,0.0003154303333989,0.0434419272197957,OSQP:optimal,0.001,1146.1897583820391,45103.57242194586,20.01470089505892,71590912,4808769536
58,0.0071381437592208,0.066972151390887,0.0056150569580495,0.0022423358168452,0.0094650695100426,0.9919378757476808,2.2084507942199707,0.0003157862661873,0.0436526712136871,OSQP:optimal,0.001,1166.4025265310192,45087.49076694044,20.088012460968457,71592448,4808769536
59,0.00724853342399,0.0657776790315491,0.0068288692273199,0.0007904026424512,0.0077171237207949,0.9892055988311768,2.199403762817383,0.0003164205950415,0.0438810585885216,OSQP:optimal,0.001,1186.474843060947,45065.93429321326,19.94490638794377,71600640,4808769536
60,0.0078586069867014,0.0646192975906521,0.0075423857197165,0.000554303987883,0.0082529671490192,0.9877886772155762,2.194540977478028,0.000316472859571,0.043956072748657,OSQP:optimal,0.001,1206.6604180099675,45048.655605705455,20.061079462990165,71592960,4808769536
61,0.0075934724882245,0.0634787810886036,0.0069805216044187,0.0009355968795716,0.0084967268630862,0.9872995615005492,2.1926589012146,0.0003159239997695,0.0439535140532393,OSQP:optimal,0.001,1226.7879188760417,45029.15000595832,19.984344196971502,71593472,4808769536
62,0.007256094366312,0.0623543273541577,0.006758814677596,0.0007735770777799,0.0079743573442101,0.9870349168777466,2.1914587020874023,0.000315263734904,0.0439240039129319,OSQP:optimal,0.001,1246.89582168404,45008.91691820777,19.98344072990585,71585280,4808769536
63,0.0071845361962914,0.0612509315310004,0.0065270345658063,0.0012500196462497,0.0079070217907428,0.9868731498718262,2.1905033588409424,0.0003144103624607,0.0438590991254548,OSQP:optimal,0.001,1267.1507002130384,44993.906609151854,20.129511730978265,71591936,4808769536
64,0.0068296268582344,0.0601625054375451,0.0062263389118015,0.0009447681950405,0.0076947212219238,0.9865039587020874,2.1888303756713867,0.0003133838331741,0.043798931150737,OSQP:optimal,0.001,1287.423193200957,44979.34781245844,20.14433869800996,71596544,4808769536
65,0.0068026222288608,0.0590953077733714,0.006011176854372,0.0011863752733916,0.0079905837774276,0.985509991645813,2.185208320617676,0.0003125627905145,0.0438004665292193,OSQP:optimal,0.001,1307.499444223009,44957.865505206544,19.889348365017213,71591424,4808769536
66,0.0071971234865486,0.0580573440876349,0.006533914245665,0.0011678487062454,0.0080189006403088,0.9836922883987428,2.1791160106658936,0.0003118581263331,0.0439140084846885,OSQP:optimal,0.001,1327.758880726993,44942.626356728826,20.13402515894268,71596544,4808769536
67,0.0075425626710057,0.0570470484593024,0.0065747406333684,0.0015136575093492,0.0089323716238141,0.9807850122451782,2.1697020530700684,0.0003118760518318,0.0441269808703645,OSQP:optimal,0.001,1347.921630169032,44924.01492787237,20.03938296693377,71600640,4808769536
68,0.0072215269319713,0.0560505380287557,0.0061710230074822,0.0015970043605193,0.0087760342285037,0.9768855571746826,2.157341718673706,0.0003125355086941,0.0444242040519839,OSQP:optimal,0.001,1368.1975500249537,44909.07252434848,20.14983967004809,71591936,4808769536
69,0.0061753266490995,0.0550530338011626,0.0054408987052738,0.0011017073411494,0.007276901975274,0.9725039601325988,2.143657922744751,0.0003134786236025,0.044761233193969,OSQP:optimal,0.001,1388.4525120930048,44893.297891007154,20.12789743207395,71589376,4808769536
70,0.0057670483365654,0.0540673140918707,0.0052659423090517,0.0007707579643465,0.0064996080473065,0.9675078392028807,2.128176212310791,0.0003150571470372,0.0451069378551407,OSQP:optimal,0.001,1408.5480158949504,44872.31536351056,19.969611207954586,71585792,4808769536
71,0.0052653169259428,0.0530912741485521,0.0048082508146762,0.0007112196180969,0.0059252944774925,0.9623932242393494,2.1125214099884038,0.0003164600065338,0.0454646491762104,OSQP:optimal,0.001,1428.87018954393,44858.47397878056,20.1875836889958,71589376,4808769536
72,0.0063198944553732,0.0521558465546885,0.0059378412552177,0.0005764620145782,0.0068895928561687,0.9574140310287476,2.0974409580230717,0.0003179198678947,0.0458065647871571,OSQP:optimal,0.001,1448.9958461920032,44838.37146271921,20.004750258056447,71581696,4808769536
73,0.0061142700724303,0.0512350150250434,0.0056245354935526,0.0008275702130049,0.0067559015005826,0.9532482028007508,2.0849788188934326,0.0003185793553922,0.0461083836824358,OSQP:optimal,0.001,1469.0398393749492,44815.777017644,19.91927760001272,71580672,4808769536
74,0.0049085244536399,0.0503084852136153,0.0046008778735995,0.0004599057429004,0.0053715603426098,0.9504815340042114,2.076739549636841,0.0003186560069846,0.0462970951323247,OSQP:optimal,0.001,1489.2948085640091,44799.59789004709,20.12980398407672,71585792,4808769536
75,0.003992754034698,0.0493821705900369,0.0035966178402304,0.0006213607848621,0.0045598032884299,0.9478340744972228,2.068932056427002,0.000318499856806,0.0464846914298083,OSQP:optimal,0.001,1509.4428391329711,44780.13756094481,20.02814952994231,71589888,4808769536
76,0.0041973516345024,0.0484784742109263,0.0035801224876195,0.0009447040501981,0.0051043350249528,0.945220112800598,2.061283588409424,0.000318449954119,0.0466763280705785,OSQP:optimal,0.001,1529.6066040790174,44761.11957199651,20.04244660702534,71594496,4808769536
77,0.0045606563799083,0.0476001178543059,0.0041092210449278,0.0007610701723024,0.0051538916304707,0.9433692693710328,2.0559306144714355,0.0003178917129148,0.0468334062377239,OSQP:optimal,0.001,1549.8838898519753,44745.349183648585,20.157061358098872,71593472,4808769536
78,0.0035572950728237,0.0467192613986762,0.0032960854005068,0.0004480699426494,0.003892854321748,0.939035177230835,2.043421030044556,0.0003187443861074,0.0471282574291218,OSQP:optimal,0.001,1570.0295786310453,44725.71440664337,20.020931290928274,71586816,4808769536
79,0.0043261218816041,0.0458713986083348,0.0036134948022663,0.0010748506756499,0.0053891530260443,0.933914303779602,2.0287771224975586,0.0003199468996295,0.047455418264215,OSQP:optimal,0.001,1590.3294766929466,44710.40212322828,20.176537583000027,71598080,4808769536
80,0.0027563169132918,0.0450090969744339,0.0025107637047767,0.000423329649493,0.0030696482863277,0.9290779829025269,2.015133857727051,0.0003205740409147,0.0477852416695917,OSQP:optimal,0.001,1610.5507818249753,44692.78419564306,20.102489168057215,71604224,4808769536
81,0.0037223740946501,0.0441833625168383,0.0031004734337329,0.0010285454336553,0.0045595290139317,0.9229956865310668,1.9981744289398196,0.0003216228116601,0.0481690098473455,OSQP:optimal,0.001,1630.6713832230307,44672.34320212228,19.98881130991504,71591424,4808769536
82,0.0114801544696092,0.0435292983558937,0.0092263836413621,0.0034204551484435,0.0148210106417536,0.9220820069313048,1.9956865310668943,0.0003205937847382,0.0482815624948456,OSQP:optimal,0.001,1650.9978446989553,44657.47828710101,20.201473388937305,71586304,4808769536
83,0.0031479932367801,0.0427216722535114,0.0028125552926212,0.0005237877485342,0.0036305205430835,0.92220538854599,1.9960968494415283,0.0003195555389253,0.0483619733056379,OSQP:optimal,0.001,1671.1108963680454,44636.781412625984,19.986974950996228,71592448,4808769536
84,0.0042310804128646,0.0419518604166985,0.003808518173173,0.0006713417824357,0.0048274248838424,0.92065691947937,1.991868495941162,0.0003189790861256,0.0485146794820348,OSQP:optimal,0.001,1691.364306161995,44619.80121970215,20.13009721506387,71587328,4808769536
85,0.0050673400983214,0.0412141700103309,0.0047972542233765,0.0005078142276033,0.0053697815164923,0.9204136729240416,1.991254806518555,0.0003178636523172,0.0486109332475965,OSQP:optimal,0.001,1711.7511647760402,44606.22152916387,20.262396379956044,71595520,4808769536
86,0.0059313201345503,0.0405085130128153,0.0050640986301004,0.0013198420638218,0.0072131440974771,0.920984148979187,1.9929065704345703,0.0003164059885151,0.0486773812917619,OSQP:optimal,0.001,1731.812905726023,44584.11364276064,19.94207076600287,71587840,4808769536
87,0.0049657057970762,0.0397976568685005,0.0047211735509335,0.0003901218879036,0.0053091812878847,0.9231711626052856,1.9990432262420652,0.0003144368229328,0.0486614010371755,OSQP:optimal,0.001,1752.03723695199,44566.1885675259,20.09552071604412,71594496,4808769536
88,0.0056757805868983,0.0391152193428685,0.0051846052519977,0.0008795603644102,0.0062697450630366,0.925834894180298,2.0065698623657227,0.0003119061711628,0.0486374678275565,OSQP:optimal,0.001,1772.315829991945,44549.57518116117,20.15300621604547,71598080,4808769536
89,0.0050595747306942,0.038434106450625,0.0047434503212571,0.0004808371595572,0.0055271070450544,0.928481101989746,2.0140953063964844,0.0003093162948781,0.0485944793665163,OSQP:optimal,0.001,1792.4573504000437,44529.47417679209,20.017725721932948,71587840,4808769536
90,0.0048717698082327,0.0377628597177771,0.0045261769555509,0.0005468296585604,0.0053617190569639,0.930493950843811,2.0198843479156494,0.0003067786436133,0.0485808922551875,OSQP:optimal,0.001,1812.721013776027,44512.37156050021,20.13477415405214,71580160,4808769536
91,0.0048462059348821,0.0371045266421192,0.0043514794670045,0.0007485583773814,0.0055818269029259,0.93200945854187,2.024278163909912,0.0003045717732891,0.0485818655399214,OSQP:optimal,0.001,1832.8485613149824,44491.895296096656,20.0007473930018,71592960,4808769536
92,0.0043890196830034,0.0364502165029369,0.0040405569598078,0.0005266434745863,0.0049077649600803,0.9330466985702516,2.027286529541016,0.0003029023196718,0.0485707933233868,OSQP:optimal,0.001,1853.0439733229575,44473.055359750986,20.07536976004485,71582720,4808769536
93,0.0051300078630447,0.0358238123301391,0.0044712326489388,0.0009752411860972,0.0061310930177569,0.9335416555404664,2.028751850128174,0.000301463522255,0.048591214965401,OSQP:optimal,0.001,1873.2816484259677,44455.18922662484,20.114149548928253,71597568,4808769536
94,0.0046049300581216,0.0351994346846987,0.0041409386321902,0.0007228243630379,0.0052740811370313,0.9334956407546996,2.028676271438598,0.0003003162485251,0.0486424641562851,OSQP:optimal,0.001,1893.4185217339543,44434.907010054296,20.01475547696464,71591424,4808769536
95,0.0050417194142937,0.0345962803792906,0.0044424370862543,0.0009464189060963,0.0058931494131684,0.933017075061798,2.027369499206543,0.0002994669864164,0.0487181510467462,OSQP:optimal,0.001,1913.6298717639877,44416.35649725887,20.089358301018365,71592960,4808769536
96,0.0048962547443807,0.0340022798665924,0.0043026017956435,0.0008890904136933,0.0057881223037838,0.9320751428604126,2.0247609615325928,0.0002988413956541,0.0488424430629034,OSQP:optimal,0.001,1933.9554495810296,44400.39386329781,20.20515687600709,71587840,4808769536
97,0.0043267523869872,0.0334087693170003,0.0039691212587058,0.000578380364459,0.0048212646506726,0.9306724667549132,2.020846128463745,0.0002987297210511,0.0490098684518655,OSQP:optimal,0.001,1954.0713731410212,44379.57974257392,19.99420406797435,71587328,4808769536
98,0.0043400567956268,0.0328273950665728,0.0039670038968324,0.0005964533775113,0.0048627634532749,0.9288291335105896,2.0156681537628174,0.0002992435382246,0.0492014763169808,OSQP:optimal,0.001,1974.387476415024,44363.27778638656,20.192674139980227,71584256,4808769536
99,0.0047315657138824,0.032265478479519,0.0040936288423836,0.0009494986734353,0.0056958775967359,0.9264360666275024,2.008974313735962,0.0003001454491221,0.0494440059880464,OSQP:optimal,0.001,1994.4009583960287,44340.16676191575,19.88665029197,71595520,4808769536
100,0.0037389046046882,0.0316949470020224,0.0033742771483957,0.0005719334585592,0.0042608529329299,0.9234261512756348,2.000598907470703,0.0003013961112916,0.049718812345582,OSQP:optimal,0.001,2014.6362844569376,44321.99825805263,20.11479431996122,71580672,4808769536
101,0.0031545171514153,0.0311241384050103,0.0029246374033391,0.0003501516475807,0.0034940047189593,0.9196336269378662,1.9900988340377808,0.0003031944159976,0.0500208529958347,OSQP:optimal,0.001,2034.902888208977,44304.469813579606,20.059564445982687,71597056,4808769536
102,0.0033608393277972,0.030568872423466,0.0030033169314265,0.000578612962272,0.0038547932635992,0.915052890777588,1.9775341749191284,0.0003052332737305,0.0503441833670407,OSQP:optimal,0.001,2054.964617962949,44282.47284590747,19.938394311000597,71586304,4808769536
103,0.0027737086638808,0.0300129691482743,0.0025621864479035,0.0003289997112005,0.0030792753677815,0.909793734550476,1.963256239891052,0.0003075892967925,0.0506656946655083,OSQP:optimal,0.001,2075.247525347979,44265.231196014654,20.157960825017653,71600640,4808769536
104,0.0027417140081524,0.0294675440454719,0.0023444981779903,0.000617803831119,0.0033155567944049,0.9042401313781738,1.948387026786804,0.0003097709296003,0.0509854285039912,OSQP:optimal,0.001,2095.567489853944,44248.71353576212,20.199639604077674,71595008,4808769536
105,0.0022581492085009,0.0289233561487325,0.0021215539891272,0.0002255792642245,0.0024423557333648,0.8987448215484619,1.9338977336883545,0.0003114673159437,0.0513035171300847,OSQP:optimal,0.001,2115.655977963936,44227.28449172228,19.965117610991,71597568,4808769536
106,0.0025727418251335,0.0283963438622605,0.0023960475809872,0.0003197881160303,0.0027830363251268,0.8935873508453369,1.9204843044281008,0.0003129245520203,0.0516008700240434,OSQP:optimal,0.001,2135.957362242043,44210.28729017965,20.175892353989184,71600128,4808769536
