horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
100,ok,,16,34,156.15073218275109,108.05333365225272,156.15073218275109,108.05333365225272,15.70858795327344,28.79629277759357,0.7058823529411765,282.83386608091945
120,ok,,16,34,154.9373810139939,119.89338265606887,154.9373810139939,119.89338265606887,18.36946681290748,45.74548640926428,0.6176470588235294,238.78952509413833
140,ok,,16,34,150.03295550025985,108.02146835725928,150.03295550025985,108.02146835725928,16.45037664026094,31.430000418564212,0.5882352941176471,209.92093486980275
160,ok,,16,34,158.04038098632176,111.57804873806374,158.04038098632176,111.57804873806374,17.370380681673563,41.35049095923873,0.5588235294117647,192.81028594648973
180,ok,,16,34,148.52716658877983,105.42257634189441,148.52716658877983,105.42257634189441,16.94770822598725,33.997257633177426,0.6176470588235294,182.93978586074556
200,ok,,16,34,146.74473488507084,105.04469644978757,146.74473488507084,105.04469644978757,17.78135756261757,42.62932866879925,0.5588235294117647,181.5047038819723
220,ok,,16,34,141.57400997546466,103.66226384927418,141.57400997546466,103.66226384927418,18.155257806216596,30.84162334656602,0.6470588235294118,182.22293212647443
240,ok,,16,34,133.132195928291,100.38950668011837,133.132195928291,100.38950668011837,18.596296888837475,31.829581512626767,0.6470588235294118,177.39577288472148
260,ok,,16,34,127.5643255435244,95.81682434156713,127.5643255435244,95.81682434156713,19.06665663131388,28.501722912974216,0.6470588235294118,174.8609414187772
280,ok,,16,34,127.23260341250656,97.66598290109278,127.23260341250656,97.66598290109278,20.9408361192135,33.4286222234029,0.6176470588235294,171.8570645743665
300,ok,,16,34,120.71751130672207,92.84535117225299,120.71751130672207,92.84535117225299,22.35421511636121,26.289620832502663,0.6176470588235294,165.7027986179903
