epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.3141031265258789,0.2976681619882583,deterministic_post_update_meta_query_loss,0.7873305678367615,1.3575539588928225,6.198487278074026,0.001,0.8206655979156494,0.3902857303619385,0.7533503770828247,0.309263527393341,0.7668652534484863,0.2686211466789245,0.8476353287696838,0.3381789326667785,0.7481363415718079,0.264166384935379
2,0.2896465957164764,0.2748222589492798,deterministic_post_update_meta_query_loss,0.7501367330551147,1.3303396701812744,12.31634364509955,0.001,0.7807883620262146,0.3632737994194031,0.7201879620552063,0.2859054803848266,0.7310612201690674,0.2463690042495727,0.8002475500106812,0.3116087317466736,0.7183984518051147,0.2410759180784225
3,0.2648325562477112,0.2514306962490081,deterministic_post_update_meta_query_loss,0.7105051875114441,1.3021578788757324,18.616622769040987,0.001,0.740837574005127,0.3341815769672394,0.682734489440918,0.2604292035102844,0.6908445358276367,0.2248933762311935,0.7632704377174377,0.2849605977535248,0.6748390197753906,0.2196979969739914
4,0.2401601821184158,0.2275028049945831,deterministic_post_update_meta_query_loss,0.6704472899436951,1.2708091735839844,24.89639832999092,0.001,0.7032039761543274,0.3057957589626312,0.6464952826499939,0.2360038161277771,0.648565948009491,0.2023900300264358,0.7193381786346436,0.2589276731014251,0.6346330642700195,0.1976836174726486
5,0.2145571708679199,0.2030890375375747,deterministic_post_update_meta_query_loss,0.6297548413276672,1.2359211444854736,31.18658369209152,0.001,0.6571886539459229,0.2752955853939056,0.6005172729492188,0.2108189463615417,0.6135002970695496,0.1780158281326294,0.6791427135467529,0.2322468310594558,0.5984252691268921,0.1764086931943893
6,0.1891930848360061,0.1782640725374221,deterministic_post_update_meta_query_loss,0.5908193588256836,1.1923763751983645,37.60688127402682,0.001,0.6164063215255737,0.2452712208032608,0.5732958316802979,0.1847796589136123,0.5731433629989624,0.1563553214073181,0.6333093643188477,0.2063304930925369,0.5579420328140259,0.1532287299633026
7,0.1641568541526794,0.153148290514946,deterministic_post_update_meta_query_loss,0.5461459159851074,1.1436928510665894,43.95358057098929,0.001,0.5752332210540771,0.214402288198471,0.5234509706497192,0.1617036461830139,0.524416446685791,0.1341985464096069,0.591526448726654,0.1787536293268203,0.5161025524139404,0.1317261904478073
8,0.1386870145797729,0.1279366016387939,deterministic_post_update_meta_query_loss,0.5048611760139465,1.0828884840011597,50.29431009606924,0.001,0.5310858488082886,0.1859344393014907,0.4822648763656616,0.1354001611471176,0.4854731559753418,0.1127626374363899,0.5488452911376953,0.151724174618721,0.4766366481781006,0.1076136529445648
9,0.1141051575541496,0.1029588639736175,deterministic_post_update_meta_query_loss,0.4611344337463379,1.0111145973205566,56.73378333309665,0.001,0.4854607284069061,0.1553204208612442,0.4386379420757293,0.1133355796337127,0.4454861283302307,0.0896264165639877,0.5015884637832642,0.1249217242002487,0.4344987571239471,0.0873216092586517
10,0.0895310267806053,0.0787628062069416,deterministic_post_update_meta_query_loss,0.4148035049438476,0.9193611145019532,63.05176029505674,0.001,0.4361721277236938,0.125090479850769,0.3949968218803406,0.0883834809064865,0.401746928691864,0.0684062242507934,0.4528507590293884,0.098266027867794,0.3882508873939514,0.0675089433789253
11,0.0669524669647216,0.0561934471130371,deterministic_post_update_meta_query_loss,0.3703572452068329,0.8112168312072754,69.49971826409455,0.001,0.3911077380180359,0.0959374904632568,0.35443115234375,0.0660281777381897,0.3561993539333343,0.0498336926102638,0.4080832004547119,0.0743017941713333,0.3419647216796875,0.0486611910164356
12,0.0473274104297161,0.0364907208830118,deterministic_post_update_meta_query_loss,0.32466721534729,0.6828299760818481,75.88447550707497,0.001,0.345860481262207,0.0707176327705383,0.3053383827209472,0.0473933219909668,0.3102686405181885,0.033512994647026,0.3560931086540222,0.0532710179686546,0.305775374174118,0.0317420773208141
13,0.0295665804296731,0.0213491287082433,deterministic_post_update_meta_query_loss,0.2757909297943115,0.5184600353240967,82.25246658409014,0.001,0.2937954664230346,0.0463607162237167,0.2665796875953674,0.0297175608575344,0.2609439492225647,0.020425796508789,0.3048719465732574,0.0327635444700717,0.2527635991573334,0.0185652803629636
14,0.0168518032878637,0.0127078184857964,deterministic_post_update_meta_query_loss,0.2276411354541778,0.3327634930610657,88.77966479107272,0.001,0.2470647245645523,0.0261795334517955,0.2115144431591034,0.0178523808717727,0.2182094901800155,0.0109600517898797,0.2536767721176147,0.0189256109297275,0.2077401578426361,0.0103414384648203
15,0.0098050218075513,0.0119290443137288,deterministic_post_update_meta_query_loss,0.1809888780117035,0.1234355866909027,95.17691079701764,0.001,0.192164659500122,0.0126175200566649,0.1713266968727111,0.0105237243697047,0.1737643331289291,0.0078945346176624,0.2030432820320129,0.0109142083674669,0.1646453738212585,0.0070751206949353
16,0.009062198922038,0.0179935573600232,deterministic_post_update_meta_query_loss,0.1387345939874649,0.0753292366862297,101.6903392020613,0.001,0.1461270004510879,0.0055339564569294,0.1262004077434539,0.0099898595362901,0.1307828575372696,0.010691094212234,0.1583121716976165,0.0095721269026398,0.1322505325078964,0.0095239551737904
17,0.0134730963036417,0.0264931738376617,deterministic_post_update_meta_query_loss,0.1002958193421363,0.2234250009059906,108.0779569420265,0.001,0.1083772033452987,0.0051621403545141,0.0934633016586303,0.013545112684369,0.0975602641701698,0.0174416098743677,0.1164529770612716,0.0148382848128676,0.0856253579258918,0.0163783375173807
18,0.0191420242190361,0.0331147860735654,deterministic_post_update_meta_query_loss,0.0711851194500923,0.2725858092308044,114.44929134310225,0.001,0.0788261145353317,0.0076816380023956,0.0642944276332855,0.0189310032874345,0.0681558549404144,0.0248831752687692,0.0838677957653999,0.0205764807760715,0.0607813969254493,0.0236378200352191
