step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8622248768806458,0.8622214198112488,0.017389480024576187,0.0,0.0,0.0002,1.6630663871765137,False,160,"MATR_b3c28,MATR_b1c32,MATR_b3c26,MATR_b1c34,MATR_b3c0,MATR_b3c39,MATR_b2c17,MATR_b3c18,MATR_b4c8,MATR_b1c0,MATR_b4c7,MATR_b3c24","MATR_b1c25,MATR_b4c28,MATR_b4c14,MATR_b1c35,MATR_b3c22,MATR_b3c1,MATR_b1c33,MATR_b3c40",607.0,1061.0,,0.15052381623536348
2,1.3495993614196777,1.3495837450027466,0.03901807963848114,0.0,0.0,0.0004,1.7030678987503052,False,200,"MATR_b3c35,MATR_b1c36,MATR_b3c41,MATR_b4c28,MATR_b1c40,MATR_b2c44,MATR_b3c29,MATR_b1c41,MATR_b4c32,MATR_b1c4,MATR_b1c44,MATR_b1c33,MATR_b2c27,MATR_b3c24","MATR_b4c17,MATR_b3c1,MATR_b4c7,MATR_b4c19,MATR_b2c0,MATR_b2c47,MATR_b1c26,MATR_b2c17",299.0,1061.0,,0.28016105527058244
3,1.035963773727417,1.0359470844268799,0.02790282852947712,0.0,0.0,0.0006,2.1937763690948486,False,180,"MATR_b3c40,MATR_b2c27,MATR_b3c18,MATR_b3c29,MATR_b3c21,MATR_b2c32,MATR_b3c41,MATR_b1c36,MATR_b3c25,MATR_b1c4,MATR_b3c24,MATR_b4c42","MATR_b3c13,MATR_b2c17,MATR_b3c8,MATR_b4c12,MATR_b2c2,MATR_b3c27,MATR_b4c26,MATR_b4c14",437.0,847.0,,0.37195706414058805
4,0.7485196590423584,0.7484970092773438,0.02834685519337654,0.0,0.0,0.0008,1.7152270078659058,False,220,"MATR_b3c14,MATR_b4c44,MATR_b4c6,MATR_b3c34,MATR_b4c24,MATR_b3c18,MATR_b1c0,MATR_b1c26,MATR_b2c43,MATR_b2c11,MATR_b1c40","MATR_b3c29,MATR_b3c24,MATR_b1c42,MATR_b4c0,MATR_b1c34,MATR_b2c6,MATR_b1c44,MATR_b1c33",510.0,856.0,,0.4673455241136253
5,0.8026370406150818,0.8026317358016968,0.005329560488462448,0.0,0.0,0.001,1.3257888555526733,False,140,"MATR_b1c5,MATR_b3c8,MATR_b1c29,MATR_b4c34,MATR_b2c2,MATR_b4c41,MATR_b1c27,MATR_b2c18,MATR_b4c30,MATR_b4c31,MATR_b1c38,MATR_b1c26,MATR_b1c31,MATR_b1c33,MATR_b2c17,MATR_b1c17","MATR_b1c42,MATR_b4c32,MATR_b3c14,MATR_b1c43,MATR_b4c44,MATR_b2c39,MATR_b1c15,MATR_b4c28",458.0,942.0,,0.5804665172472596
6,0.9082460403442383,0.9082276225090027,0.01535007730126381,0.0,0.0,0.0012,0.7450268268585205,False,120,"MATR_b3c34,MATR_b3c35,MATR_b4c22,MATR_b1c36,MATR_b4c42,MATR_b1c6,MATR_b2c12,MATR_b3c0,MATR_b3c16","MATR_b4c3,MATR_b4c32,MATR_b2c37,MATR_b4c24,MATR_b1c41,MATR_b1c33,MATR_b4c39,MATR_b1c43",477.0,1049.0,,0.6489800671115518
7,0.6200694441795349,0.6200243234634399,0.032231442630290985,0.0,0.0,0.0014,2.0039408206939697,False,160,"MATR_b2c18,MATR_b4c14,MATR_b1c31,MATR_b2c13,MATR_b3c38,MATR_b1c5,MATR_b3c1,MATR_b2c2,MATR_b4c7,MATR_b3c27,MATR_b1c29","MATR_b4c6,MATR_b3c24,MATR_b1c43,MATR_b4c22,MATR_b4c8,MATR_b1c33,MATR_b4c17,MATR_b1c36",649.0,827.0,,0.6955085159279406
8,2.739318370819092,2.73930287361145,0.009649092331528664,0.0,0.0,0.0016,,True,200,"MATR_b4c23,MATR_b3c9,MATR_b1c4,MATR_b1c15,MATR_b4c6,MATR_b4c2,MATR_b1c19,MATR_b4c19,MATR_b3c27,MATR_b1c27,MATR_b1c29,MATR_b3c41","MATR_b4c20,MATR_b3c21,MATR_b1c3,MATR_b3c16,MATR_b4c14,MATR_b3c40,MATR_b1c32,MATR_b3c18",607.0,1635.0,,0.7673501581884921
9,1.220548391342163,1.2205199003219604,0.015849538147449493,0.0,0.0,0.0018,1.9056158065795898,False,140,"MATR_b1c44,MATR_b3c13,MATR_b4c0,MATR_b4c1,MATR_b4c28,MATR_b3c26,MATR_b4c23,MATR_b2c39,MATR_b4c41,MATR_b3c41,MATR_b3c33,MATR_b4c22,MATR_b1c30,MATR_b2c38,MATR_b4c43","MATR_b2c11,MATR_b2c17,MATR_b3c24,MATR_b1c32,MATR_b1c15,MATR_b2c22,MATR_b2c14,MATR_b3c39",476.0,1154.0,,0.8413229822181165
10,0.9826110601425171,0.9825992584228516,0.005907044745981693,0.0,0.0,0.002,2.9078359603881836,False,120,"MATR_b3c27,MATR_b2c37,MATR_b2c27,MATR_b4c0,MATR_b4c43,MATR_b4c32,MATR_b2c0,MATR_b4c31","MATR_b2c18,MATR_b4c42,MATR_b4c14,MATR_b2c19,MATR_b1c32,MATR_b3c40,MATR_b2c12,MATR_b3c13",456.0,814.0,,0.876061525195837
