step,support_train_loss,support_eval_loss,support_validation_mae_fraction,support_validation_mae_percent,query_mae_fraction,query_mae_percent,query_rmse_percent,query_r2,gradient_norm,gradient_norm_before_clip,gradient_norm_after_clip,parameter_update_norm,relative_update_norm,hidden_to_hidden_update_norm,output_bias_update_norm,relative_update_warning,learning_rate,sampling_mode,selected_split_indices,first_predicted_soh,last_predicted_soh,predicted_eol,predicted_rul,oracle_query_selection
0,,0.49456459283828735,,,0.6124898476266971,61.248984762669714,61.561791758997465,-98.06797095047347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.05,random,[],0.5754104852676392,0.10172246396541595,500,0,True
1,0.23372358083724976,0.29206401109695435,,,0.4681961295606567,46.81961295606567,47.154933465217866,-57.12527731740498,2.65381273605089,2.65381273605089,0.9999995927969118,0.04999998268034869,0.0038632533817159307,0.014599748217190605,0.024014435708522797,False,0.05,random,"[453, 331, 30, 482, 145, 191, 209, 396, 405, 116, 195, 497, 52, 344, 217, 341, 104, 244, 129, 280, 301, 87, 423, 80, 437, 413, 3, 64, 207, 474, 125, 440, 2, 337, 289, 36, 128, 312, 182, 16, 380, 60, 362, 159, 416, 188, 162, 495, 420, 325, 468, 374, 19, 230, 348, 216, 247, 394, 421, 221, 48, 219, 226, 199]",0.670507550239563,0.23122581839561462,500,0,True
2,0.11317973583936691,0.08647079020738602,,,0.24553172651535426,24.553172651535426,24.975138988548977,-15.305217362271186,2.2103368251939437,2.2103368251939437,0.9999996559630122,0.0499999824869911,0.003862538815494398,0.01683255444043349,0.021021176129579544,False,0.05,random,"[370, 366, 438, 128, 248, 331, 341, 214, 236, 30, 147, 425, 427, 185, 428, 387, 65, 298, 144, 148, 89, 460, 55, 343, 151, 210, 350, 94, 104, 84, 163, 33, 415, 311, 72, 158, 472, 458, 49, 52, 407, 426, 286, 453, 113, 46, 27, 293, 373, 25, 132, 282, 410, 194, 262, 462, 253, 221, 367, 271, 108, 19, 339, 260]",0.7678718566894531,0.38919001817703247,510,10,True
3,0.025124114006757736,0.005837076343595982,,,0.18282901817020555,18.282901817020555,18.778730297688952,-8.218138188503717,1.1438823010306278,1.1438823010306278,0.9999992133575535,0.04999996483448044,0.0038616625961567725,0.018165177032638792,0.0189608633518219,False,0.05,random,"[73, 422, 157, 74, 265, 327, 58, 437, 53, 456, 111, 425, 92, 462, 59, 283, 10, 180, 116, 259, 395, 371, 57, 385, 495, 211, 36, 95, 228, 481, 392, 499, 320, 5, 137, 380, 204, 424, 167, 86, 401, 99, 126, 198, 352, 281, 275, 123, 268, 306, 247, 448, 242, 498, 350, 393, 197, 272, 312, 258, 20, 493, 478, 148]",0.8694194555282593,0.8711038827896118,1072,572,True
4,0.002327771857380867,0.004261590540409088,,,0.05399396935711929,5.399396935711929,5.75488146639983,0.13426787990389943,0.30121937522749254,0.30121937522749254,0.30121937522749254,0.015060969164119411,0.001162907745003162,0.005757405086144637,0.005158446729183197,False,0.05,random,"[54, 337, 356, 34, 40, 223, 269, 130, 83, 375, 385, 13, 400, 476, 225, 64, 373, 427, 468, 263, 361, 171, 309, 7, 403, 129, 94, 280, 499, 413, 180, 179, 276, 465, 390, 459, 66, 386, 109, 210, 39, 202, 316, 482, 306, 16, 166, 44, 189, 290, 191, 216, 370, 8, 92, 272, 262, 388, 224, 257, 401, 351, 440, 161]",0.8377005457878113,0.6939302086830139,1058,558,True
5,0.0009451640071347356,0.0021327752619981766,,,0.12279081035496192,12.279081035496192,12.731443755849181,-3.2370742704529922,0.1577853890652907,0.1577853890652907,0.1577853890652907,0.007889269340716798,0.0006092067999693736,0.003015131564197319,0.0027771927416324615,False,0.05,random,"[70, 296, 397, 94, 109, 427, 371, 201, 180, 345, 171, 21, 302, 387, 385, 383, 191, 289, 293, 46, 297, 176, 242, 269, 35, 36, 446, 362, 328, 357, 63, 303, 81, 284, 492, 330, 295, 413, 90, 91, 234, 451, 493, 274, 121, 141, 112, 249, 359, 203, 244, 165, 437, 486, 285, 374, 173, 421, 132, 403, 342, 270, 478, 20]",0.8534278273582458,0.7934914827346802,1072,572,True
