horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,34,649.9518261148216,603.4131363869817,649.9518261148216,603.4131363869817,131.62977674461638,538.5570504725016,0.29411764705882354,879.3197368897029
80,ok,,8,34,447.04637643413963,402.7358069676852,447.04637643413963,402.7358069676852,88.0547880930878,347.50639181813733,0.3235294117647059,695.596649798078
100,ok,,8,34,245.62825410063485,151.33621415268823,245.62825410063485,151.33621415268823,52.650647441615085,69.12553088569301,0.8823529411764706,440.8578316053979
120,ok,,8,34,239.3382778112941,137.38174059140766,239.3382778112941,137.38174059140766,83.45291385120404,66.13493162915881,0.8529411764705882,380.00060968495495
140,ok,,8,34,234.03830699221768,130.9437818067387,234.03830699221768,130.9437818067387,306.3685700138296,59.48573733389058,0.7941176470588235,344.9557571602453
160,ok,,8,33,180.43719208227864,103.9234051310059,180.43719208227864,103.9234051310059,15.58157380917826,28.088142491360237,0.8181818181818182,313.81802496878345
180,ok,,8,33,173.49423409284483,100.24242447421233,173.49423409284483,100.24242447421233,15.146037406471379,39.896339220180025,0.8787878787878788,302.655361715472
200,ok,,8,33,139.73765362931059,88.7150889272018,139.73765362931059,88.7150889272018,13.972998046575963,19.298229491989332,0.8484848484848485,285.18810858444203
220,ok,,8,33,141.4037863695857,90.83474908758704,141.4037863695857,90.83474908758704,14.763362403606578,30.08745453947657,0.8787878787878788,289.9587845094217
240,ok,,8,33,122.99961346303986,79.8244300632198,122.99961346303986,79.8244300632198,13.637809044294302,12.311707842493675,0.8787878787878788,279.0898123884472
260,ok,,8,33,131.3681975912396,84.63225451373741,131.3681975912396,84.63225451373741,15.326722451452191,11.794434496129785,0.7878787878787878,276.04143804366106
280,ok,,8,33,124.46797370994473,77.72522963532057,124.46797370994473,77.72522963532057,14.500882427127992,3.730065123789867,0.8484848484848485,271.244709350681
300,ok,,8,33,111.4792055488893,64.83551758083661,111.4792055488893,64.83551758083661,13.309604365536549,-16.850702177325626,0.8787878787878788,258.77212344412186
320,ok,,8,33,120.4015797561013,55.708678451645326,120.4015797561013,55.708678451645326,12.215756957087551,-38.378511419548666,0.8787878787878788,247.10503437173787
340,ok,,8,33,123.1682742697647,59.58516729266593,123.1682742697647,59.58516729266593,15.385829083610114,-46.116117366755475,0.8181818181818182,250.85772590943657
360,ok,,8,33,123.6903668099123,63.626448431436195,123.6903668099123,63.626448431436195,19.01138061990566,-57.62329406938442,0.8181818181818182,245.2064221749481
380,ok,,8,33,124.75370327635007,71.69770978895677,124.75370327635007,71.69770978895677,27.62626835570923,-68.40226833775516,0.7272727272727273,244.5851452637205
400,ok,,8,33,127.86708530277946,80.22739161034487,127.86708530277946,80.22739161034487,40.519351181518445,-77.2834476258783,0.6666666666666666,246.1475086196549
420,ok,,8,33,144.21472431910644,98.41056057010279,144.21472431910644,98.41056057010279,73.6979424036874,-96.84582439401726,0.5757575757575758,241.7922058773384
440,ok,,8,32,163.19920410929527,114.94928479384274,163.19920410929527,114.94928479384274,166.39271823660172,-114.04031390685664,0.53125,240.79051150446907
460,ok,,8,29,182.4024668869217,134.6784831010461,182.4024668869217,134.6784831010461,128.67690439272178,-134.6784831010461,0.4482758620689655,252.08667545974728
480,ok,,8,27,193.97080517046655,149.2268522814676,193.97080517046655,149.2268522814676,159.1925595757922,-149.2268522814676,0.37037037037037035,267.0500704719562
500,ok,,8,24,221.25770932933955,171.64919961914157,221.25770932933955,171.64919961914157,185.61856232498118,-171.64919961914157,0.3333333333333333,282.22598221295885
520,ok,,8,23,274.03807667874145,211.26774444327998,274.03807667874145,211.26774444327998,237.66521736307786,-211.26774444327998,0.17391304347826086,277.85704218454936
540,ok,,8,20,335.7222104034131,258.8959485305739,335.7222104034131,258.8959485305739,120.952749316718,-258.8959485305739,0.05,280.24335895365755
560,ok,,8,18,390.0177237731167,313.9081801476392,390.0177237731167,313.9081801476392,85.37682787587593,-313.9081801476392,0.0,269.41833279324925
580,ok,,8,18,409.6736806682738,337.1442800429273,409.6736806682738,337.1442800429273,106.6286211972388,-337.1442800429273,0.0,254.10130048215737
600,ok,,8,18,430.0209367547755,356.2727815485191,430.0209367547755,356.2727815485191,142.06550160106426,-356.2727815485191,0.0,240.5726359607434
