fold,seed,model,cell_id,alpha,beta,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,inference_latency_ms,inference_latency_median_ms,inference_latency_std_ms,current_cycle,num_context_points,num_target_points,reference_cycles
0,42,partial_iv_anp,MATR_b1c14,0.3,0.0,ok,,0.02132734641484277,0.00043747750333844593,-3.2431281140677255,1.0,0.098927012304592,0.8629180258139968,0.8617043495178223,0.009083522991255815,263,128,616,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.3,0.25,ok,,0.018577707846604122,0.0008269081730377659,-3.3384713359456586,1.0,0.09461118857802538,0.8584829978644848,0.8567655459046364,0.0056657997847923145,263,128,616,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.3,0.5,ok,,0.019712361051968257,0.000896585655639659,-3.304366575856973,1.0,0.09628137362789921,0.8562927367165685,0.855087535455823,0.0060198005169177235,263,128,616,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.3,0.75,ok,,0.022261670300818867,0.0009290405957300685,-3.248775667545907,1.0,0.09855827226535085,0.8552638348191977,0.855202553793788,0.005348480888571166,263,128,616,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.3,1.0,ok,,0.024762788839957875,0.0008723148853371221,-3.1979078277471755,1.0,0.09981348401603896,0.8555267937481403,0.8549422491341829,0.006945524776816054,263,128,616,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.5,0.0,ok,,0.005034797196641975,0.0002907992955603067,-3.8817149398033175,0.9977272727272727,0.05578205019137203,0.8800126379355788,0.8794183377176523,0.00819557908333919,439,128,440,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.5,0.25,ok,,0.016958690071882887,0.0010932306385339485,-3.0703653915189233,0.9818181818181818,0.07731053535584308,0.8692460600286722,0.8683723863214254,0.009556528060577439,439,128,440,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.5,0.5,ok,,0.012234780639099508,0.0005652224109521375,-3.3803235838168093,0.9954545454545455,0.06816568313146863,0.868601119145751,0.8674704004079103,0.006483827350237965,439,128,440,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.5,0.75,ok,,0.00817526363604623,0.00011155724735301131,-3.667438207126977,1.0,0.0609361244346148,0.8705097949132323,0.866639195010066,0.011022740884247035,439,128,440,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.5,1.0,ok,,0.006523400315682934,0.00014379275239262412,-3.7981216703656657,1.0,0.05750624880463912,0.8730621542781591,0.8706615772098303,0.009634111652931055,439,128,440,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.7,0.0,ok,,0.010050587685101637,0.0013457211212817288,-3.8142925732671693,1.0,0.038798857151429784,0.8671721909195185,0.8657076396048069,0.008212043530624682,614,128,265,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.7,0.25,ok,,0.007076504824718648,0.0013425567191245324,-3.798630774405187,1.0,0.03680416960473977,0.8682787884026766,0.8668943773955107,0.0073728586287803806,614,128,265,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.7,0.5,ok,,0.0071227266314906005,0.0014787284704014247,-3.752712307877533,0.9811320754716981,0.03677904574074905,0.870862090960145,0.8700962644070387,0.005525327624874445,614,128,265,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.7,0.75,ok,,0.007780726277144529,0.0014871517246579646,-3.7716955445877116,0.9924528301886792,0.03700950675894339,0.8697719546034932,0.8683570194989443,0.00526900168495292,614,128,265,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c14,0.7,1.0,ok,,0.009426155867980755,0.0017130950347293838,-3.7380868156090274,0.9849056603773585,0.03695887921372689,0.8662434760481119,0.8650557138025761,0.007113801141224412,614,128,265,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.3,0.0,ok,,0.062156893247797225,0.0006965072228923841,-1.6720230047699345,0.4865424430641822,0.09403990287400245,0.8665498811751604,0.8655919227749109,0.006014591840072418,206,128,483,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.3,0.25,ok,,0.05838725605811979,0.0009539628721465521,-1.7027297288651304,0.4865424430641822,0.09068268333212905,0.8690485032275319,0.8679467719048262,0.0072237790113799695,206,128,483,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.3,0.5,ok,,0.06120053617296545,0.0010062794099551242,-1.6336960449748321,0.463768115942029,0.09315360599175561,0.8694394025951624,0.8683532942086458,0.005094459092625717,206,128,483,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.3,0.75,ok,,0.06409736603899997,0.0010859196495504042,-1.5528210136166185,0.43685300207039335,0.0953889475564678,0.8650719886645675,0.8649311494082212,0.005566383278108504,206,128,483,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.3,1.0,ok,,0.06685262463812928,0.0010603002941002027,-1.4446691735103023,0.4140786749482402,0.09570110939804004,0.8671104675158858,0.8648301009088755,0.008992771563797656,206,128,483,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.5,0.0,ok,,0.033008196783273804,0.0009794970249733526,-2.002754561479871,0.5420289855072464,0.07134326343529886,0.8670129580423236,0.8656370919197798,0.00502300878716003,344,128,345,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.5,0.25,ok,,0.02897771039031845,0.0008459134232237098,-2.0488880036384574,0.5652173913043478,0.06882622057543991,0.865803356282413,0.8649358060210943,0.007035841133097625,344,128,345,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.5,0.5,ok,,0.029556847813626715,0.0009265053633736864,-2.060591485069384,0.5739130434782609,0.07013719202919247,0.8642436936497688,0.8638340514153242,0.004824507557146522,344,128,345,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.5,0.75,ok,,0.031236512325689702,0.0009033878857999111,-1.996591054381109,0.553623188405797,0.07115469784607543,0.8656172547489405,0.8634335827082396,0.008838259903400675,344,128,345,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.5,1.0,ok,,0.035503535050352655,0.0009660958702097933,-1.8363179841778232,0.5130434782608696,0.07232277567488044,0.8665739791467786,0.8660526946187019,0.004555046253782068,344,128,345,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.7,0.0,ok,,0.012303104872478569,0.000158518471885305,-3.8596704896090555,0.9951923076923077,0.031169541474238067,0.8664848282933235,0.8667190559208393,0.006544421145225839,481,128,208,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.7,0.25,ok,,0.016844434060589088,0.00025847231542308613,-3.6242379839464243,0.8413461538461539,0.028131360476630982,0.8646111935377121,0.8628519717603922,0.0070593495625586545,481,128,208,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.7,0.5,ok,,0.016366681800956188,0.00025040845346446794,-3.6709043005532584,0.8653846153846154,0.028674252882697863,0.8655389305204153,0.8635781705379486,0.008996386455343432,481,128,208,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.7,0.75,ok,,0.01479901226828877,0.00010213548445947573,-3.7718131572938294,0.9519230769230769,0.029539878693643204,0.8599611232057214,0.8583834860473871,0.006896628825749067,481,128,208,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c18,0.7,1.0,ok,,0.012299123358000675,0.00021530595365282235,-3.890626747742665,0.9903846153846154,0.030551696219928225,0.8651223033666611,0.8649760857224464,0.004700875823485375,481,128,208,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c19,0.3,0.0,ok,,0.04876879101475123,0.00013479763512747045,-1.7852578304937097,0.532608695652174,0.07245905636863186,0.861352845095098,0.8608533535152674,0.0057919837085330045,235,128,552,"5,6,7,8,9,10"
0,42,partial_iv_anp,MATR_b1c19,0.3,0.25,ok,,0.04504698704522345,0.0001821006252988866,-1.8653977687530698,0.5380434782608695,0.06800655253254131,0.8621811866760254,0.8617499843239784,0.006892497026339785,235,128,552,"5,6,7,8,9,10"
