fold,seed,model,alpha,beta,metric,mean,std,num_cells
0,42,partial_iv_anp,0.5,1.0,coverage_95,0.8383003837883921,0.25267035650794195,34
0,42,partial_iv_anp,0.5,1.0,interval_width_95,0.09956648026003029,0.08016316150447649,34
0,42,partial_iv_anp,0.5,1.0,inference_latency_ms,0.8642786771387738,0.0037093572196878048,34
0,42,partial_iv_anp,0.7,0.0,future_rmse,0.019154837314085845,0.013177776094069834,34
0,42,partial_iv_anp,0.7,0.0,current_soh_abs_error,0.0018202812502183252,0.0025640774081376284,34
0,42,partial_iv_anp,0.7,0.0,nll,-3.003784505149273,0.8108772258755079,34
0,42,partial_iv_anp,0.7,0.0,coverage_95,0.9169608215060092,0.1795514162184248,34
0,42,partial_iv_anp,0.7,0.0,interval_width_95,0.07456567914099733,0.05664795822225095,34
0,42,partial_iv_anp,0.7,0.0,inference_latency_ms,0.8633640950874371,0.0026033926615181336,34
0,42,partial_iv_anp,0.7,0.25,future_rmse,0.0190473263380839,0.012461433795217311,34
0,42,partial_iv_anp,0.7,0.25,current_soh_abs_error,0.0017754539803694314,0.0025491117673427347,34
0,42,partial_iv_anp,0.7,0.25,nll,-2.9873854092406353,0.8704341609774112,34
0,42,partial_iv_anp,0.7,0.25,coverage_95,0.9132443856289612,0.18035755167491532,34
0,42,partial_iv_anp,0.7,0.25,interval_width_95,0.0756968232457317,0.06064787437873084,34
0,42,partial_iv_anp,0.7,0.25,inference_latency_ms,0.863681363133604,0.002814651027905843,34
0,42,partial_iv_anp,0.7,0.5,future_rmse,0.019842657543375834,0.013401462576305059,34
0,42,partial_iv_anp,0.7,0.5,current_soh_abs_error,0.0018232750566349026,0.002681150819311709,34
0,42,partial_iv_anp,0.7,0.5,nll,-2.893473509098903,1.1953487097012303,34
0,42,partial_iv_anp,0.7,0.5,coverage_95,0.9055436081765154,0.18563560488860642,34
0,42,partial_iv_anp,0.7,0.5,interval_width_95,0.07668756164359408,0.061532863365451336,34
0,42,partial_iv_anp,0.7,0.5,inference_latency_ms,0.8634864462210852,0.003303003366520421,34
0,42,partial_iv_anp,0.7,0.75,future_rmse,0.020206025988110807,0.013800410532008367,34
0,42,partial_iv_anp,0.7,0.75,current_soh_abs_error,0.0018488107695096207,0.002571019219090406,34
0,42,partial_iv_anp,0.7,0.75,nll,-2.87337657165285,1.2361295548798001,34
0,42,partial_iv_anp,0.7,0.75,coverage_95,0.904995223377185,0.18502217772736343,34
0,42,partial_iv_anp,0.7,0.75,interval_width_95,0.07636990829778435,0.06030351423217485,34
0,42,partial_iv_anp,0.7,0.75,inference_latency_ms,0.8641149663804647,0.0027444012388745343,34
0,42,partial_iv_anp,0.7,1.0,future_rmse,0.021084941399367885,0.014648951219510434,34
0,42,partial_iv_anp,0.7,1.0,current_soh_abs_error,0.0018846353337034476,0.0023105913594578414,34
0,42,partial_iv_anp,0.7,1.0,nll,-2.858563768180556,1.1572472699005643,34
0,42,partial_iv_anp,0.7,1.0,coverage_95,0.8900822432198816,0.19113897599670293,34
0,42,partial_iv_anp,0.7,1.0,interval_width_95,0.07502760754000526,0.05798276086546498,34
0,42,partial_iv_anp,0.7,1.0,inference_latency_ms,0.8634409901466878,0.0023284476314074307,34
