epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.3111184537410736,0.2939468026161194,deterministic_post_update_meta_query_loss,0.804097592830658,1.3521244525909424,6.15319378208369,0.001,0.8273515701293945,0.38874319195747375,0.7792797088623047,0.3047659993171692,0.7855154275894165,0.2661747932434082,0.8625242710113525,0.33426421880722046,0.765816867351532,0.2616439461708069
2,0.28659746050834656,0.27113727331161497,deterministic_post_update_meta_query_loss,0.7667168974876404,1.3245548009872437,12.240058107068762,0.001,0.7856930494308472,0.3615274131298065,0.7430294156074524,0.28074634075164795,0.7491064667701721,0.2435721904039383,0.8196503520011902,0.3085158169269562,0.7361052632331848,0.23862546682357788
3,0.26155778765678406,0.24776328206062317,deterministic_post_update_meta_query_loss,0.7259479761123657,1.2975265979766846,18.51839241303969,0.001,0.7472548484802246,0.3316812813282013,0.7032961845397949,0.25613507628440857,0.7111682891845703,0.22031667828559875,0.7766436338424683,0.2828778624534607,0.6913766860961914,0.21677793562412262
4,0.23648694157600403,0.22383464574813844,deterministic_post_update_meta_query_loss,0.6856224536895752,1.266045331954956,24.76780867902562,0.001,0.7070680856704712,0.30232009291648865,0.6655965447425842,0.23162463307380676,0.6712438464164734,0.19795115292072296,0.7317163348197937,0.25598692893981934,0.6524875164031982,0.19455182552337646
5,0.2116742581129074,0.19939499199390412,deterministic_post_update_meta_query_loss,0.6418283581733704,1.2292003631591797,31.021796916029416,0.001,0.6592400670051575,0.27397623658180237,0.6208857297897339,0.20673644542694092,0.6281513571739197,0.17524756491184235,0.6905511021614075,0.22998696565628052,0.6103134751319885,0.17242415249347687
6,0.18592558801174164,0.17452850043773652,deterministic_post_update_meta_query_loss,0.6019010543823242,1.185382604598999,37.40714128606487,0.001,0.6202373504638672,0.24426333606243134,0.587827742099762,0.18042534589767456,0.5900791883468628,0.15193594992160797,0.6437344551086426,0.20324787497520447,0.5676267147064209,0.1497553586959839
7,0.16043329238891602,0.14935847073793412,deterministic_post_update_meta_query_loss,0.5571545958518982,1.1354179382324219,43.72283522307407,0.001,0.5770618915557861,0.21153362095355988,0.5395210981369019,0.15698759257793427,0.5399893522262573,0.1306687444448471,0.6013702154159546,0.17531722784042358,0.5278303027153015,0.12765926122665405
8,0.13576216995716095,0.12409146875143051,deterministic_post_update_meta_query_loss,0.5139362215995789,1.0754643678665161,50.1277338610962,0.001,0.5311186909675598,0.18333487212657928,0.4966055750846863,0.1332758367061615,0.4976405203342438,0.1091642826795578,0.557296872138977,0.14756427705287933,0.48701971769332886,0.10547160357236862
9,0.1105908751487732,0.09909328371286392,deterministic_post_update_meta_query_loss,0.47004586458206177,1.000235676765442,56.49436652404256,0.001,0.4850344955921173,0.15151964128017426,0.456328421831131,0.10739349573850632,0.456441193819046,0.08682063966989517,0.5088022351264954,0.12254506349563599,0.44362303614616394,0.08467552810907364
10,0.08669228851795197,0.07495971247553826,deterministic_post_update_meta_query_loss,0.4225916862487793,0.9084445238113403,62.817560948082246,0.001,0.43680375814437866,0.12263471633195877,0.4059772193431854,0.08497358113527298,0.41214218735694885,0.06592877954244614,0.4599919021129608,0.09620640426874161,0.39804327487945557,0.06371793895959854
11,0.06410755962133408,0.05261296927928925,deterministic_post_update_meta_query_loss,0.3752945363521576,0.7965416312217712,69.2604961040197,0.001,0.389512300491333,0.09389711916446686,0.3650081157684326,0.062161482870578766,0.36317479610443115,0.04722382128238678,0.4122966229915619,0.07082971185445786,0.3464808464050293,0.04642568901181221
