iteration,source,support_loss,query_loss,alpha
1,CALCE_CX2_16.pkl,0.9139329791069031,0.43570032715797424,0.0033012465573847294
1,CALCE_CX2_33.pkl,0.945545494556427,0.370160311460495,0.0
1,CALCE_CX2_34.pkl,0.9660981297492981,0.33708885312080383,0.0
1,CALCE_CX2_35.pkl,1.0118975639343262,0.392772912979126,0.13907112181186676
1,CALCE_CX2_36.pkl,0.9785601496696472,0.31457310914993286,0.0
1,CALCE_CX2_38.pkl,0.9852330684661865,0.3013114035129547,0.8576276302337646
2,CALCE_CX2_16.pkl,0.8751883506774902,0.4061332046985626,0.0033214676659554243
2,CALCE_CX2_33.pkl,0.9065515398979187,0.3419145941734314,3.630783986668999e-24
2,CALCE_CX2_34.pkl,0.9266621470451355,0.31118065118789673,0.0
2,CALCE_CX2_35.pkl,0.9710050821304321,0.36413413286209106,0.13903096318244934
2,CALCE_CX2_36.pkl,0.9386208653450012,0.2885829508304596,0.0
2,CALCE_CX2_38.pkl,0.9453821778297424,0.27739694714546204,0.8576475977897644
3,CALCE_CX2_16.pkl,0.8364001512527466,0.37550345063209534,0.0033590979874134064
3,CALCE_CX2_33.pkl,0.8668144345283508,0.31500598788261414,0.0
3,CALCE_CX2_34.pkl,0.8856269717216492,0.28392788767814636,4.366141978715206e-25
3,CALCE_CX2_35.pkl,0.9298295974731445,0.33515816926956177,0.13896995782852173
3,CALCE_CX2_36.pkl,0.8978902101516724,0.26283055543899536,0.0
3,CALCE_CX2_38.pkl,0.9044561386108398,0.2532302141189575,0.8576709628105164
4,CALCE_CX2_16.pkl,0.797265350818634,0.34334397315979004,0.003414101665839553
4,CALCE_CX2_33.pkl,0.8257511854171753,0.28509441018104553,0.0
4,CALCE_CX2_34.pkl,0.8449715971946716,0.2561127841472626,0.0
4,CALCE_CX2_35.pkl,0.8869507312774658,0.30514439940452576,0.1388896256685257
4,CALCE_CX2_36.pkl,0.8572465777397156,0.23774564266204834,0.0
4,CALCE_CX2_38.pkl,0.8631457090377808,0.22811533510684967,0.8576962947845459
5,CALCE_CX2_16.pkl,0.757512629032135,0.3110898435115814,0.0034842060413211584
5,CALCE_CX2_33.pkl,0.7859469056129456,0.25816240906715393,0.0
5,CALCE_CX2_34.pkl,0.8038343191146851,0.2293725460767746,0.0
5,CALCE_CX2_35.pkl,0.8453428149223328,0.27400901913642883,0.1387900561094284
5,CALCE_CX2_36.pkl,0.815845251083374,0.21189069747924805,0.0
5,CALCE_CX2_38.pkl,0.8212372660636902,0.2042360156774521,0.8577257394790649
6,CALCE_CX2_16.pkl,0.7163223624229431,0.2783709764480591,0.003558414289727807
6,CALCE_CX2_33.pkl,0.7446173429489136,0.228833869099617,0.0
6,CALCE_CX2_34.pkl,0.7621685862541199,0.202718123793602,0.0
6,CALCE_CX2_35.pkl,0.8015123009681702,0.24397903680801392,0.13861745595932007
6,CALCE_CX2_36.pkl,0.7733665704727173,0.18553869426250458,0.0
6,CALCE_CX2_38.pkl,0.7780472636222839,0.1793290674686432,0.8578241467475891
7,CALCE_CX2_16.pkl,0.6741862893104553,0.2446269690990448,0.0036098991986364126
7,CALCE_CX2_33.pkl,0.7015036940574646,0.1984984427690506,0.0
7,CALCE_CX2_34.pkl,0.7173253893852234,0.17480218410491943,0.0
7,CALCE_CX2_35.pkl,0.757666826248169,0.2128644734621048,0.13819292187690735
7,CALCE_CX2_36.pkl,0.7288241386413574,0.15953867137432098,0.0
7,CALCE_CX2_38.pkl,0.735984206199646,0.15593621134757996,0.8581971526145935
8,CALCE_CX2_16.pkl,0.6323127746582031,0.21271874010562897,0.0037121803034096956
8,CALCE_CX2_33.pkl,0.6571183204650879,0.16943921148777008,0.0
8,CALCE_CX2_34.pkl,0.6747046113014221,0.14818203449249268,0.0
8,CALCE_CX2_35.pkl,0.7121740579605103,0.182216614484787,0.13809847831726074
8,CALCE_CX2_36.pkl,0.6834473609924316,0.13347582519054413,0.0
8,CALCE_CX2_38.pkl,0.6884545683860779,0.13111858069896698,0.8581893444061279
9,CALCE_CX2_16.pkl,0.5879718661308289,0.1770796924829483,0.0038356974255293608
9,CALCE_CX2_33.pkl,0.6129728555679321,0.14000150561332703,0.0
9,CALCE_CX2_34.pkl,0.6303385496139526,0.12260997295379639,0.0
9,CALCE_CX2_35.pkl,0.6628870368003845,0.15010476112365723,0.1381063461303711
9,CALCE_CX2_36.pkl,0.6417571306228638,0.10883567482233047,0.0
9,CALCE_CX2_38.pkl,0.6433149576187134,0.10744081437587738,0.858057975769043
10,CALCE_CX2_16.pkl,0.5425775051116943,0.14501288533210754,0.00395740894600749
10,CALCE_CX2_33.pkl,0.5665588974952698,0.11135610938072205,0.0
10,CALCE_CX2_34.pkl,0.582517147064209,0.09549976885318756,1.0636281004854562e-22
10,CALCE_CX2_35.pkl,0.6173961758613586,0.12083473801612854,0.13806086778640747
10,CALCE_CX2_36.pkl,0.5934563279151917,0.08474890142679214,1.6506587537790548e-22
10,CALCE_CX2_38.pkl,0.5971641540527344,0.08657591044902802,0.8579817414283752
11,CALCE_CX2_16.pkl,0.49558234214782715,0.11252296715974808,0.004081460647284985
11,CALCE_CX2_33.pkl,0.5195128917694092,0.08515649288892746,0.0
11,CALCE_CX2_34.pkl,0.5348603129386902,0.07207948714494705,0.0
11,CALCE_CX2_35.pkl,0.5659319162368774,0.09176994115114212,0.1380096971988678
11,CALCE_CX2_36.pkl,0.542969822883606,0.062137115746736526,0.0
11,CALCE_CX2_38.pkl,0.5486314296722412,0.06570564210414886,0.8579088449478149
12,CALCE_CX2_16.pkl,0.4497866928577423,0.08308757841587067,0.004087189678102732
12,CALCE_CX2_33.pkl,0.47169962525367737,0.06087144464254379,5.666625384037616e-06
12,CALCE_CX2_34.pkl,0.48019930720329285,0.049811407923698425,1.932716941155377e-06
12,CALCE_CX2_35.pkl,0.5187378525733948,0.06539494544267654,0.13839663565158844
12,CALCE_CX2_36.pkl,0.4926035404205322,0.041548050940036774,0.002654059324413538
12,CALCE_CX2_38.pkl,0.4955931007862091,0.04788484424352646,0.8548545241355896
13,CALCE_CX2_16.pkl,0.4020126760005951,0.05466536059975624,0.00398863572627306
13,CALCE_CX2_33.pkl,0.4230577349662781,0.0395796112716198,5.4319184528139886e-06
13,CALCE_CX2_34.pkl,0.4348582923412323,0.03187914937734604,1.8536670722824056e-06
13,CALCE_CX2_35.pkl,0.4632050096988678,0.042297035455703735,0.13890762627124786
13,CALCE_CX2_36.pkl,0.4401715099811554,0.026321880519390106,0.006997699849307537
13,CALCE_CX2_38.pkl,0.44581133127212524,0.03462451696395874,0.850098729133606
14,CALCE_CX2_16.pkl,0.3583119511604309,0.031498342752456665,0.0037643860559910536
14,CALCE_CX2_33.pkl,0.3707793653011322,0.02328585833311081,5.1797278501908295e-06
14,CALCE_CX2_34.pkl,0.383109450340271,0.020033614709973335,1.7703483763398253e-06
14,CALCE_CX2_35.pkl,0.4130028188228607,0.02476138435304165,0.1393563151359558
14,CALCE_CX2_36.pkl,0.3921312689781189,0.016254641115665436,0.012926618568599224
14,CALCE_CX2_38.pkl,0.3957388997077942,0.027050931006669998,0.8439457416534424
15,CALCE_CX2_16.pkl,0.3076474666595459,0.01602102816104889,0.0035236249677836895
15,CALCE_CX2_33.pkl,0.3239637315273285,0.014960430562496185,4.903935405309312e-06
15,CALCE_CX2_34.pkl,0.33468225598335266,0.014623716473579407,1.6787038248367026e-06
15,CALCE_CX2_35.pkl,0.3579464256763458,0.014799031428992748,0.13975246250629425
15,CALCE_CX2_36.pkl,0.34133970737457275,0.01293510477989912,0.018856480717658997
15,CALCE_CX2_38.pkl,0.3486436605453491,0.027783114463090897,0.8378608226776123
16,CALCE_CX2_16.pkl,0.26475879549980164,0.0076761445961892605,0.003176612313836813
16,CALCE_CX2_33.pkl,0.27870973944664,0.013566316105425358,5.492584023158997e-06
16,CALCE_CX2_34.pkl,0.289927214384079,0.016901085153222084,1.8806595107889734e-06
16,CALCE_CX2_35.pkl,0.3130747377872467,0.013053826056420803,0.14087198674678802
16,CALCE_CX2_36.pkl,0.29812386631965637,0.017418010160326958,0.027678968384861946
16,CALCE_CX2_38.pkl,0.29954636096954346,0.03451080992817879,0.8282650709152222
17,CALCE_CX2_16.pkl,0.22936992347240448,0.006115710828453302,0.003106524934992194
17,CALCE_CX2_33.pkl,0.24330371618270874,0.01693897694349289,5.308263553160941e-06
17,CALCE_CX2_34.pkl,0.2529991865158081,0.022875413298606873,1.8179430298914667e-06
17,CALCE_CX2_35.pkl,0.2757873237133026,0.01643265038728714,0.14112216234207153
17,CALCE_CX2_36.pkl,0.261635422706604,0.025899415835738182,0.03047567792236805
17,CALCE_CX2_38.pkl,0.2629740834236145,0.04419492185115814,0.8252885341644287
18,CALCE_CX2_16.pkl,0.2078481912612915,0.006868347059935331,0.0030226027593016624
18,CALCE_CX2_33.pkl,0.21930284798145294,0.02044389769434929,5.127751137479208e-06
18,CALCE_CX2_34.pkl,0.22932687401771545,0.027921637520194054,1.7567771237736451e-06
18,CALCE_CX2_35.pkl,0.24748550355434418,0.020343365147709846,0.14134089648723602
18,CALCE_CX2_36.pkl,0.23515331745147705,0.03183327615261078,0.03326355665922165
18,CALCE_CX2_38.pkl,0.2389300912618637,0.052004341036081314,0.8223660588264465
19,CALCE_CX2_16.pkl,0.19099514186382294,0.0070279682986438274,0.0029407180845737457
19,CALCE_CX2_33.pkl,0.20355144143104553,0.0215667262673378,4.958764293405693e-06
19,CALCE_CX2_34.pkl,0.2136256843805313,0.030435604974627495,1.699553990874847e-06
19,CALCE_CX2_35.pkl,0.2333410680294037,0.02211528643965721,0.14153607189655304
19,CALCE_CX2_36.pkl,0.21755555272102356,0.03275464102625847,0.03589096665382385
19,CALCE_CX2_38.pkl,0.22173753380775452,0.054643142968416214,0.8196256160736084
20,CALCE_CX2_16.pkl,0.182242751121521,0.006291301921010017,0.0028497225139290094
20,CALCE_CX2_33.pkl,0.19845592975616455,0.02015095204114914,4.786323188454844e-06
20,CALCE_CX2_34.pkl,0.20603181421756744,0.02763979509472847,1.6412238892371533e-06
20,CALCE_CX2_35.pkl,0.22330354154109955,0.020011309534311295,0.14171959459781647
20,CALCE_CX2_36.pkl,0.2120680958032608,0.032437924295663834,0.03860745206475258
20,CALCE_CX2_38.pkl,0.21180327236652374,0.05120128393173218,0.8168168067932129
21,CALCE_CX2_16.pkl,0.1828409731388092,0.0056196171790361404,0.004676077049225569
21,CALCE_CX2_33.pkl,0.19481827318668365,0.017904892563819885,3.0891463639931744e-17
21,CALCE_CX2_34.pkl,0.20391666889190674,0.024295881390571594,1.0600772017662116e-17
21,CALCE_CX2_35.pkl,0.22238659858703613,0.01772124320268631,0.1363397091627121
21,CALCE_CX2_36.pkl,0.2082827389240265,0.02661534585058689,0.0017468499718233943
21,CALCE_CX2_38.pkl,0.20995032787322998,0.04730727896094322,0.8572373390197754
22,CALCE_CX2_16.pkl,0.18453140556812286,0.005640091374516487,0.004551501478999853
22,CALCE_CX2_33.pkl,0.20135806500911713,0.015350441448390484,3.33492091457289e-17
22,CALCE_CX2_34.pkl,0.2054077684879303,0.02012532390654087,1.1456443212053308e-17
22,CALCE_CX2_35.pkl,0.22513307631015778,0.0148374168202281,0.13631953299045563
22,CALCE_CX2_36.pkl,0.21310444176197052,0.02243269421160221,0.0044641075655817986
22,CALCE_CX2_38.pkl,0.2137746661901474,0.041468288749456406,0.8546648621559143
23,CALCE_CX2_16.pkl,0.19104284048080444,0.006553975865244865,0.004440531134605408
23,CALCE_CX2_33.pkl,0.20296120643615723,0.013083354569971561,3.5445460180228135e-17
23,CALCE_CX2_34.pkl,0.21210016310214996,0.016931798309087753,1.2187015746505042e-17
23,CALCE_CX2_35.pkl,0.23082584142684937,0.012856921181082726,0.1363568753004074
23,CALCE_CX2_36.pkl,0.21823987364768982,0.017946582287549973,0.007189624477177858
23,CALCE_CX2_38.pkl,0.2186875194311142,0.03587782755494118,0.8520129919052124
24,CALCE_CX2_16.pkl,0.19819770753383636,0.008558168075978756,0.004374355543404818
24,CALCE_CX2_33.pkl,0.20884235203266144,0.012192108668386936,3.5952717110347704e-17
24,CALCE_CX2_34.pkl,0.2187628597021103,0.014658394269645214,1.2368753944527843e-17
24,CALCE_CX2_35.pkl,0.2374567985534668,0.011687944643199444,0.1365317404270172
24,CALCE_CX2_36.pkl,0.22400470077991486,0.014725339598953724,0.009689177386462688
24,CALCE_CX2_38.pkl,0.22802793979644775,0.030771881341934204,0.8494047522544861
25,CALCE_CX2_16.pkl,0.20518402755260468,0.0116733368486166,0.004316926468163729
