source,CALCE_CX2_16.pkl,CALCE_CX2_33.pkl,CALCE_CX2_34.pkl,CALCE_CX2_35.pkl,CALCE_CX2_36.pkl,CALCE_CX2_38.pkl
CALCE_CX2_16.pkl,0.6213994678843844,0.4413826023956192,0.5291439584092626,0.4319683571589571,0.44296945093124135,0.5231154889852847
CALCE_CX2_33.pkl,0.4413826023956192,0.496830883705266,0.5443560417614502,0.4926492524453968,0.46046871288473523,0.5375680567418682
CALCE_CX2_34.pkl,0.5291439584092626,0.5443560417614502,0.6381579023498631,0.5777677607200319,0.5206550858500283,0.6294391559067214
CALCE_CX2_35.pkl,0.4319683571589571,0.4926492524453968,0.5777677607200319,0.5649966639911452,0.4720781927613628,0.5755458805366205
CALCE_CX2_36.pkl,0.44296945093124135,0.46046871288473523,0.5206550858500283,0.4720781927613628,0.44708576044756476,0.5141809140191433
CALCE_CX2_38.pkl,0.5231154889852847,0.5375680567418682,0.6294391559067214,0.5755458805366205,0.5141809140191433,0.6238838564090471
