step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.438584327697754,2.4385826587677,0.008640432730317116,0.0,0.0,0.0002,,True,260,"MATR_b2c4,MATR_b3c38,MATR_b3c35,MATR_b4c30,MATR_b1c25,MATR_b2c44,MATR_b2c38,MATR_b4c4,MATR_b3c44,MATR_b3c31,MATR_b2c17,MATR_b2c32,MATR_b2c0,MATR_b4c10","MATR_b3c36,MATR_b4c19,MATR_b4c3,MATR_b2c29,MATR_b3c3,MATR_b2c12,MATR_b2c18,MATR_b3c7",456.0,1834.0,,0.17065276391804218
2,0.8531910181045532,0.8531886339187622,0.005957801826298237,0.0,0.0,0.0004,3.1553521156311035,False,140,"MATR_b4c27,MATR_b2c24,MATR_b1c36,MATR_b3c26,MATR_b2c4,MATR_b1c20,MATR_b2c30,MATR_b3c19,MATR_b4c38,MATR_b4c4,MATR_b2c14,MATR_b1c5,MATR_b4c33","MATR_b4c34,MATR_b1c26,MATR_b2c10,MATR_b4c42,MATR_b3c11,MATR_b3c31,MATR_b2c32,MATR_b2c33",518.0,891.0,,0.29875750094652176
3,0.8817063570022583,0.8816947937011719,0.019244037568569183,0.0,0.0,0.0006,1.16524338722229,False,160,"MATR_b4c32,MATR_b2c28,MATR_b4c44,MATR_b4c8,MATR_b1c5,MATR_b1c44,MATR_b2c25,MATR_b1c19,MATR_b1c32,MATR_b4c39,MATR_b2c11,MATR_b4c3,MATR_b2c29,MATR_b3c45,MATR_b4c25,MATR_b4c4","MATR_b4c13,MATR_b2c17,MATR_b3c22,MATR_b3c20,MATR_b1c43,MATR_b1c31,MATR_b3c39,MATR_b1c27",493.0,1154.0,,0.4414691021665931
4,0.9484646916389465,0.9483788013458252,0.10733774304389954,0.0,0.0,0.0008,3.299320697784424,False,220,"MATR_b1c18,MATR_b3c14,MATR_b2c28,MATR_b1c4,MATR_b3c44,MATR_b3c7,MATR_b2c27,MATR_b1c26","MATR_b1c43,MATR_b3c24,MATR_b2c4,MATR_b2c31,MATR_b1c44,MATR_b2c22,MATR_b1c31,MATR_b1c28",443.0,875.0,,0.5235249251127243
5,2.682765007019043,2.6825637817382812,0.20118023455142975,0.0,0.0,0.001,,True,300,"MATR_b2c39,MATR_b4c15,MATR_b3c9,MATR_b2c29,MATR_b1c32,MATR_b4c34,MATR_b1c26,MATR_b1c20","MATR_b2c19,MATR_b3c29,MATR_b4c26,MATR_b3c7,MATR_b3c39,MATR_b4c44,MATR_b4c35,MATR_b4c33",460.0,1834.0,,0.6040453677996993
6,2.7839229106903076,2.7839102745056152,0.01052664965391159,0.0,0.0,0.0012,9.6008939743042,False,280,"MATR_b4c16,MATR_b3c13,MATR_b3c38,MATR_b2c30,MATR_b4c39,MATR_b1c9,MATR_b3c18,MATR_b1c29,MATR_b4c32","MATR_b3c45,MATR_b1c44,MATR_b3c14,MATR_b2c19,MATR_b4c22,MATR_b3c33,MATR_b3c26,MATR_b2c24",460.0,1799.0,,0.6849666540510952
7,0.8765700459480286,0.876567006111145,0.002182886004447937,0.0,0.0,0.0014,1.6775506734848022,False,220,"MATR_b4c35,MATR_b2c22,MATR_b1c16,MATR_b1c34,MATR_b4c26,MATR_b4c38,MATR_b1c35,MATR_b4c37,MATR_b2c14,MATR_b1c44,MATR_b3c3,MATR_b4c33,MATR_b1c25,MATR_b4c25","MATR_b2c43,MATR_b1c27,MATR_b3c14,MATR_b1c29,MATR_b3c29,MATR_b4c11,MATR_b2c10,MATR_b2c19",460.0,915.0,,0.7622821158729494
8,1.4102472066879272,1.410200595855713,0.02915879152715206,0.0,0.0,0.0016,2.3290958404541016,False,300,"MATR_b2c46,MATR_b4c30,MATR_b3c14,MATR_b3c34,MATR_b3c45,MATR_b2c4,MATR_b3c7,MATR_b4c37","MATR_b2c10,MATR_b4c25,MATR_b1c9,MATR_b3c39,MATR_b3c26,MATR_b4c33,MATR_b2c25,MATR_b3c1",453.0,1154.0,,0.8207563827745616
9,1.1253647804260254,1.1250383853912354,0.18132208287715912,0.0,0.0,0.0018,1.4608122110366821,False,260,"MATR_b1c42,MATR_b4c15,MATR_b3c7,MATR_b2c38,MATR_b1c27,MATR_b3c44,MATR_b1c1,MATR_b1c14","MATR_b4c3,MATR_b2c12,MATR_b3c1,MATR_b4c25,MATR_b2c10,MATR_b3c3,MATR_b1c44,MATR_b1c25",453.0,1113.0,,0.8754236898384988
10,1.3563921451568604,1.3563377857208252,0.027204103767871857,0.0,0.0,0.002,2.1117801666259766,False,100,"MATR_b4c5,MATR_b1c9,MATR_b1c18,MATR_b4c44,MATR_b2c29,MATR_b2c39,MATR_b4c30,MATR_b3c11,MATR_b3c26,MATR_b1c35","MATR_b1c25,MATR_b3c24,MATR_b2c4,MATR_b2c1,MATR_b3c18,MATR_b4c10,MATR_b4c37,MATR_b4c32",147.0,1143.0,,0.9116914691403508
11,0.7372798919677734,0.7372278571128845,0.023658305406570435,0.0,0.0,0.0022,1.4352351427078247,False,100,"MATR_b4c10,MATR_b3c31,MATR_b1c27,MATR_b4c39,MATR_b1c32,MATR_b1c18,MATR_b2c43,MATR_b1c36,MATR_b2c29,MATR_b2c10","MATR_b1c42,MATR_b3c14,MATR_b1c28,MATR_b4c42,MATR_b4c3,MATR_b4c27,MATR_b2c42,MATR_b3c29",465.0,858.0,,0.9450565441511571
12,0.8669213056564331,0.8668961524963379,0.010484864003956318,0.0,0.0,0.0024,1.108368992805481,False,180,"MATR_b1c42,MATR_b2c12,MATR_b3c13,MATR_b4c44,MATR_b3c38,MATR_b2c4,MATR_b2c43,MATR_b2c38,MATR_b2c14,MATR_b2c33","MATR_b3c1,MATR_b1c43,MATR_b2c10,MATR_b1c17,MATR_b4c30,MATR_b3c20,MATR_b4c4,MATR_b2c46",428.0,1061.0,,0.9852214218117297
13,2.714900016784668,2.714719772338867,0.06933274865150452,0.0,0.0,0.0026,8.108292579650879,False,160,"MATR_b4c34,MATR_b1c1,MATR_b4c32,MATR_b4c22,MATR_b3c17,MATR_b3c24,MATR_b4c10,MATR_b4c16","MATR_b1c29,MATR_b1c9,MATR_b2c26,MATR_b2c32,MATR_b3c39,MATR_b2c39,MATR_b3c7,MATR_b3c19",458.0,1834.0,,1.027352447155863
