horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,34,465.87533860821145,408.6358199011045,465.87533860821145,408.6358199011045,66.55257875247472,354.88064330948816,0.17647058823529413,367.5541065092651
80,ok,,8,34,392.77058035643694,327.593706317142,392.77058035643694,327.593706317142,50.86019143966273,306.3261234659654,0.17647058823529413,374.7166210128472
100,ok,,8,34,133.3004660127788,105.58026033045225,133.3004660127788,105.58026033045225,16.70157805158415,59.36352303785147,0.6470588235294118,264.9306389751119
120,ok,,8,34,154.1198773012522,120.12962606227522,154.1198773012522,120.12962606227522,19.201442867050865,48.737688661933376,0.4411764705882353,208.58841093589064
140,ok,,8,34,148.38222045396287,112.43932057187796,148.38222045396287,112.43932057187796,17.72742613439034,27.717170652136197,0.4411764705882353,160.76856386301293
160,ok,,8,34,156.26798536687951,118.53735103520907,156.26798536687951,118.53735103520907,19.062386293844582,24.004032910845215,0.38235294117647056,134.25418963264815
180,ok,,8,34,157.56777627903708,120.27015304419794,157.56777627903708,120.27015304419794,20.108582387595515,47.9237606974894,0.35294117647058826,138.1601780455028
200,ok,,8,34,149.1499679755026,111.58934298949859,149.1499679755026,111.58934298949859,19.236679988085978,26.78953202998227,0.4117647058823529,125.25327691617082
220,ok,,8,34,147.99015680242903,113.23232796967251,147.99015680242903,113.23232796967251,20.69187675345173,39.218141764092714,0.38235294117647056,132.29624998288818
240,ok,,8,34,147.5751811447875,112.61762920461332,147.5751811447875,112.61762920461332,21.7043118288153,31.86833368109569,0.38235294117647056,126.48588334026732
260,ok,,8,34,142.77453402497997,109.95405237810208,142.77453402497997,109.95405237810208,22.832731065707677,30.475646840811244,0.38235294117647056,126.9983919093094
280,ok,,8,34,142.6114707154691,110.51547913718771,142.6114707154691,110.51547913718771,24.904681036506236,39.5292242240106,0.35294117647058826,132.18027147832547
300,ok,,8,34,139.9361207505233,107.75740458933352,139.9361207505233,107.75740458933352,27.410622559867814,29.809669407025318,0.38235294117647056,124.86183658062836
320,ok,,8,34,137.11171693009732,105.4912078069378,137.11171693009732,105.4912078069378,30.85679447426763,14.683054218853293,0.3235294117647059,128.1847279470633
340,ok,,8,33,139.75747856318705,112.67929042650785,139.75747856318705,112.67929042650785,26.786589705113613,-6.876990582482671,0.24242424242424243,125.9676189623753
360,ok,,8,33,151.38251009497122,125.81464960051683,151.38251009497122,125.81464960051683,33.69610648939357,-51.113645448487354,0.21212121212121213,119.51625911304701
380,ok,,8,33,150.78229436977173,125.69805183378018,150.78229436977173,125.69805183378018,39.24364257993432,-56.83424986138746,0.21212121212121213,120.59975281250829
400,ok,,8,33,147.95132737022678,122.3926048103797,147.95132737022678,122.3926048103797,48.44124577318476,-56.64550720153276,0.30303030303030304,128.54450424128663
420,ok,,8,33,178.43807575922813,160.12325067984924,178.43807575922813,160.12325067984924,101.8139140730691,-118.08755596756826,0.09090909090909091,119.4506089781384
440,ok,,8,32,188.59920536072266,170.40988754044577,188.59920536072266,170.40988754044577,87.17029451423942,-132.08615873187446,0.125,119.65154244343474
460,ok,,8,31,202.69581966538328,184.18052506371112,202.69581966538328,184.18052506371112,89.83827873497648,-148.77606335311913,0.06451612903225806,122.91365698324611
480,ok,,8,31,207.85243182645212,190.70268500025514,207.85243182645212,190.70268500025514,143.96666163185654,-156.12629567231986,0.12903225806451613,125.13461406682673
500,ok,,8,30,312.9045119998648,238.64003964408707,312.9045119998648,238.64003964408707,187.6084399698439,-206.5892350386409,0.03333333333333333,108.56993091314725
520,ok,,8,28,330.47535560487256,266.30662314599095,330.47535560487256,266.30662314599095,186.07247622996078,-231.6584083523041,0.0,115.3527238806138
540,ok,,8,27,356.7041716294884,290.5776854327222,356.7041716294884,290.5776854327222,116.36037170839317,-274.9599894862618,0.037037037037037035,100.83338769128147
560,ok,,8,27,363.63716806494256,304.7230053044652,363.63716806494256,304.7230053044652,140.52775231141618,-297.12860923554064,0.1111111111111111,139.10730099186972
580,ok,,8,27,379.5924521052795,320.757253470876,379.5924521052795,320.757253470876,172.94873044110176,-319.66774896031376,0.07407407407407407,125.00302848728572
600,ok,,8,27,410.2906483437825,364.70784806137044,410.2906483437825,364.70784806137044,238.53064554482924,-364.70784806137044,0.037037037037037035,148.1678150438775
