step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse
11,1.9817918539047241,1.9815571308135986,0.10666944086551666,0.0022,3.4727237224578857,False,1024.0,1024.0,16,MATR_b2c32|MATR_b2c39|MATR_b1c0|MATR_b1c44|MATR_b1c24|MATR_b2c13|MATR_b4c43|MATR_b2c42|MATR_b3c5|MATR_b4c13|MATR_b4c5|MATR_b3c11|MATR_b3c0|MATR_b2c0|MATR_b3c12|MATR_b2c0,212|284|579|303|737|373|496|363|459|449|420|315|711|119|391|166,0.25|0.5|0.75|0.75|0.25|0|0.75|0.75|0|0.25|0.25|1|1|0.75|0.5|0.5,10,126,128,128,0.4127323363636364,0.9760852727272726,-6.983293056488037,0.6920796036720276,-0.26953125,-0.1199951171875,0.706706702709198,0.7671908736228943,0.5551267266273499,0.7839053273200989,0.5612800121307373,0.8206414580345154,0.51220703125,65.5927734375,176.0,0.0001,,16.13524245005101,
12,1.826137900352478,1.8258849382400513,0.10541164129972458,0.0024,2.523689031600952,False,1024.0,1024.0,16,MATR_b3c19|MATR_b2c36|MATR_b4c28|MATR_b1c40|MATR_b4c23|MATR_b4c5|MATR_b3c40|MATR_b4c14|MATR_b2c18|MATR_b4c16|MATR_b2c34|MATR_b1c7|MATR_b1c41|MATR_b2c27|MATR_b3c16|MATR_b3c44,375|127|187|513|469|358|309|445|389|625|135|512|763|278|417|243,0.75|0.75|0.75|0|1|0|0.75|0|0.25|1|0.25|0.5|0.5|1|0.75|0.75,20,125,128,128,0.4507227909090909,0.9853691818181818,-6.465693950653076,0.8185677528381348,-0.2509765625,-0.10205078125,0.7205644249916077,0.7764398455619812,0.5544000267982483,0.7832427620887756,0.5607566237449646,0.813627302646637,0.559326171875,65.5927734375,176.0,0.0001,,17.777089714072645,
13,2.13901686668396,2.138725757598877,0.11193308234214783,0.0026,3.797821521759033,False,1024.0,1024.0,16,MATR_b4c30|MATR_b4c33|MATR_b2c39|MATR_b1c24|MATR_b2c28|MATR_b4c25|MATR_b1c45|MATR_b2c31|MATR_b2c35|MATR_b2c18|MATR_b1c7|MATR_b4c41|MATR_b1c32|MATR_b2c26|MATR_b4c38|MATR_b2c11,405|339|174|465|156|184|441|264|308|254|555|681|544|264|839|384,0.5|0.5|1|0|0.25|1|0.5|0.25|0|0.5|0|0|0.25|0.25|1|0.25,21,119,121,128,0.3939060727272727,0.9837699090909089,-7.239790439605713,0.7967785000801086,-0.262939453125,-0.1300048828125,0.7261686325073242,0.7904846668243408,0.5535703897476196,0.7835077047348022,0.5620134472846985,0.812609076499939,0.3876953125,65.591796875,176.0,0.0001,,18.98268915503286,
14,4.577068328857422,4.5766425132751465,0.15207920968532562,0.0028,10.948907852172852,False,1024.0,1024.0,16,MATR_b4c43|MATR_b4c8|MATR_b2c32|MATR_b1c36|MATR_b2c23|MATR_b4c13|MATR_b1c39|MATR_b1c36|MATR_b2c20|MATR_b1c38|MATR_b1c38|MATR_b3c35|MATR_b1c20|MATR_b4c31|MATR_b1c29|MATR_b4c30,383|366|354|543|153|432|215|455|156|490|331|438|218|615|665|344,0|0.75|0.5|0|0.25|0.25|1|1|1|0|0|0.75|0.75|0|0.25|0.5,16,125,126,128,0.23376573636363635,0.9817417272727272,-9.421613693237305,0.769145667552948,-0.2861328125,-0.1485595703125,0.7264520525932312,0.7822495698928833,0.5537776947021484,0.7827129364013672,0.5608612895011902,0.8356152772903442,0.434814453125,65.5927734375,176.0,0.0001,,20.263630050001666,
15,3.904022216796875,3.903548240661621,0.15797841548919678,0.003,9.36280345916748,False,1024.0,1024.0,16,MATR_b4c8|MATR_b3c5|MATR_b3c44|MATR_b4c39|MATR_b1c29|MATR_b3c27|MATR_b4c4|MATR_b4c23|MATR_b4c31|MATR_b4c5|MATR_b3c13|MATR_b4c41|MATR_b4c14|MATR_b3c5|MATR_b2c26|MATR_b3c22,359|182|687|608|580|649|233|712|400|455|620|464|200|528|332|456,0|1|0|1|0.25|0.75|1|0.75|1|0.75|0.75|0.25|0.5|0.25|0.75|0.75,12,122,128,128,0.22817332727272724,0.9641806363636362,-9.497807502746582,0.5298855304718018,-0.2841796875,-0.1436767578125,0.7298265099525452,0.7938212752342224,0.5526381731033325,0.7817202806472778,0.5584577918052673,0.8202317953109741,0.60595703125,65.5927734375,176.0,0.0001,,21.81937444698997,
16,2.4191195964813232,2.4187893867492676,0.10318730771541595,0.0032,4.554024696350098,False,1024.0,1024.0,16,MATR_b2c43|MATR_b2c32|MATR_b2c10|MATR_b2c28|MATR_b3c40|MATR_b3c0|MATR_b1c23|MATR_b1c0|MATR_b3c19|MATR_b4c37|MATR_b2c28|MATR_b3c21|MATR_b1c1|MATR_b4c31|MATR_b2c10|MATR_b1c24,117|323|421|207|237|552|456|1386|862|517|424|458|590|242|200|514,0.25|0|1|0|0|0.75|0.25|1|1|0.75|0.25|0.25|0.5|1|0.5|1,16,115,117,128,0.23376573636363635,0.9798176363636363,-9.421613693237305,0.7429310083389282,-0.3408203125,-0.2059326171875,0.7415454983711243,0.786359965801239,0.5529487729072571,0.7806622982025146,0.5597108006477356,0.8076656460762024,0.528076171875,65.591796875,176.0,0.0001,,23.566070353845134,
17,2.1885173320770264,2.188002586364746,0.15137851238250732,0.0034,4.053121566772461,False,1024.0,1024.0,16,MATR_b3c44|MATR_b2c14|MATR_b4c25|MATR_b1c31|MATR_b2c45|MATR_b1c29|MATR_b2c14|MATR_b3c38|MATR_b3c38|MATR_b4c13|MATR_b2c34|MATR_b1c1|MATR_b1c17|MATR_b4c0|MATR_b3c38|MATR_b2c46,468|378|449|187|189|323|392|982|1333|602|377|1221|562|506|1062|319,1|0.75|1|0.75|0.75|0|0.25|0.75|0.75|0|0.5|0|0.75|1|0|0.25,15,103,117,128,0.4820561909090908,0.991902909090909,-6.038793563842773,0.9075861573219299,-0.318603515625,-0.2186279296875,0.7488819360733032,0.8158703446388245,0.5522242188453674,0.7855632901191711,0.5581448674201965,0.8376894593238831,0.5283203125,65.58984375,176.0,0.0001,,25.54872136306949,
18,1.9373202323913574,1.9368505477905273,0.1304686963558197,0.0036,3.2279531955718994,False,1024.0,1024.0,16,MATR_b2c32|MATR_b1c26|MATR_b3c35|MATR_b4c41|MATR_b3c28|MATR_b1c9|MATR_b3c34|MATR_b2c11|MATR_b2c35|MATR_b4c43|MATR_b3c40|MATR_b2c35|MATR_b3c11|MATR_b4c35|MATR_b3c39|MATR_b2c45,352|464|858|635|338|695|574|306|245|569|372|226|631|546|513|273,0.5|1|0|1|0.5|0.75|0.25|0|0.5|0.75|0.5|0.25|1|1|0.25|0.75,17,126,128,128,0.3939060727272727,0.9718841818181817,-7.239790439605713,0.634842038154602,-0.3173828125,-0.226318359375,0.7511342167854309,0.8124734163284302,0.552017331123352,0.7877554297447205,0.5573110580444336,0.8252249360084534,0.55908203125,65.5927734375,176.0,0.0001,,27.038397900061682,
19,1.2410062551498413,1.2407042980194092,0.07946238666772842,0.0038,0.786929726600647,False,1024.0,1024.0,16,MATR_b2c27|MATR_b2c45|MATR_b3c0|MATR_b3c40|MATR_b2c27|MATR_b4c20|MATR_b2c25|MATR_b1c17|MATR_b2c43|MATR_b2c25|MATR_b4c40|MATR_b2c29|MATR_b2c18|MATR_b2c39|MATR_b1c29|MATR_b2c46,330|310|797|509|101|552|113|583|385|249|762|157|162|224|249|212,0|0.75|0.5|0.75|0.75|0.5|0.5|0.25|0.5|0|0|0|1|0|0.5|0.5,13,128,102,128,0.7171081454545454,0.9790489999999998,-2.8363406658172607,0.732458770275116,-0.337890625,-0.234375,0.7653629183769226,0.8392127156257629,0.5525346398353577,0.7833089828491211,0.558562159538269,0.8133557438850403,0.403564453125,65.5927734375,176.0,0.0001,,28.19532710989006,
20,1.592512845993042,1.5921430587768555,0.09243330359458923,0.004,1.5573811531066895,False,1024.0,1024.0,16,MATR_b1c33|MATR_b1c33|MATR_b4c28|MATR_b2c23|MATR_b3c34|MATR_b2c0|MATR_b3c34|MATR_b1c16|MATR_b4c5|MATR_b3c8|MATR_b1c15|MATR_b3c35|MATR_b3c16|MATR_b4c0|MATR_b3c11|MATR_b4c26,164|471|489|364|546|141|403|627|638|275|333|292|425|341|241|261,0.25|0.75|1|0.5|0.5|1|0.75|0.25|0.75|0.5|0.25|0.75|0.5|0.25|0.5|0.75,14,126,128,128,0.4820003818181818,0.9915635454545454,-6.039554119110107,0.9029625058174133,-0.338134765625,-0.232421875,0.7652977108955383,0.8329926133155823,0.5510870814323425,0.7884870171546936,0.5577278733253479,0.822828471660614,0.57421875,65.5927734375,176.0,0.0001,,29.804538842989132,
21,1.7550177574157715,1.7544608116149902,0.13261795043945312,0.0042,2.6010196208953857,False,1024.0,1024.0,16,MATR_b2c10|MATR_b1c32|MATR_b2c46|MATR_b3c21|MATR_b2c31|MATR_b1c7|MATR_b2c5|MATR_b2c4|MATR_b2c44|MATR_b4c26|MATR_b2c35|MATR_b2c45|MATR_b4c20|MATR_b2c28|MATR_b4c26|MATR_b4c28,438|368|289|260|373|383|350|340|140|344|383|212|386|150|181|434,1|0|0|0.5|0.75|0.5|0.5|0.5|0.75|0|0.75|0|1|0.25|0.5|1,8,126,103,128,0.4820003818181818,0.9824156363636364,-6.039554119110107,0.7783272862434387,-0.3408203125,-0.236083984375,0.7698726654052734,0.8187989592552185,0.5507772564888,0.7884870171546936,0.5583534836769104,0.8310635685920715,0.4970703125,65.5927734375,176.0,0.0001,,30.87835911801085,
22,1.7848114967346191,1.7843936681747437,0.09495905786752701,0.0044,2.1834123134613037,False,1024.0,1024.0,16,MATR_b2c44|MATR_b3c16|MATR_b4c22|MATR_b1c17|MATR_b4c0|MATR_b4c25|MATR_b3c26|MATR_b2c38|MATR_b2c31|MATR_b4c13|MATR_b1c24|MATR_b1c33|MATR_b2c36|MATR_b1c36|MATR_b2c1|MATR_b3c39,246|822|521|404|373|250|766|176|147|646|207|302|211|394|120|783,0.25|1|0.75|0.25|0.5|0.5|0.5|0|0|0|0.5|0.75|0.75|0|0.75|1,12,128,50,128,0.4820561909090908,0.9829625454545454,-6.038793563842773,0.7857786417007446,-0.3681640625,-0.226806640625,0.7745972871780396,0.8367211222648621,0.5507772564888,0.7915513515472412,0.5578320622444153,0.8336822390556335,0.4658203125,65.5927734375,176.0,0.0001,,32.30567355104722,
23,1.4488996267318726,1.4485019445419312,0.08645516633987427,0.0046,1.1267801523208618,False,1024.0,1024.0,16,MATR_b3c27|MATR_b1c44|MATR_b4c38|MATR_b2c39|MATR_b4c24|MATR_b4c22|MATR_b2c10|MATR_b4c19|MATR_b1c38|MATR_b3c35|MATR_b3c4|MATR_b4c17|MATR_b4c35|MATR_b3c38|MATR_b1c1|MATR_b2c46,356|386|376|215|364|322|224|883|450|763|326|283|749|769|1621|125,0|1|0.75|1|1|0.25|0.75|1|0.5|0.25|0.75|0.25|0.75|0.25|0.25|0.5,11,126,128,128,0.5839974272727272,0.9803943636363636,-4.649900913238525,0.7507885694503784,-0.393310546875,-0.25537109375,0.7997162342071533,0.8496453762054443,0.5504675507545471,0.7905512452125549,0.5578320622444153,0.814374566078186,0.574462890625,65.5927734375,176.0,0.0001,,34.216028444934636,
24,1.3440921306610107,1.3435192108154297,0.11935381591320038,0.0048,1.424265742301941,False,1024.0,1024.0,16,MATR_b1c0|MATR_b1c16|MATR_b2c23|MATR_b4c40|MATR_b2c27|MATR_b4c17|MATR_b3c0|MATR_b2c25|MATR_b1c28|MATR_b1c31|MATR_b2c20|MATR_b2c13|MATR_b2c6|MATR_b1c0|MATR_b2c0|MATR_b1c0,1171|489|433|528|367|692|416|117|254|245|204|312|368|1383|136|1337,0|0.75|1|0.25|0.25|0.5|0|0.25|0.5|0.25|0|1|0.75|0.25|1|0.25,9,125,128,128,0.6294339363636363,0.9889642727272726,-4.030853271484375,0.8675488829612732,-0.44677734375,-0.228515625,0.7650368809700012,0.8581911325454712,0.5513970255851746,0.7930195927619934,0.5564781427383423,0.8369977474212646,0.434326171875,65.5927734375,176.0,0.0001,,35.93001990392804,
25,2.6558752059936523,2.655196189880371,0.13578179478645325,0.005,5.196529865264893,False,1024.0,1024.0,16,MATR_b3c0|MATR_b4c13|MATR_b2c45|MATR_b2c38|MATR_b4c0|MATR_b4c44|MATR_b4c19|MATR_b4c37|MATR_b4c39|MATR_b1c20|MATR_b1c28|MATR_b4c43|MATR_b1c23|MATR_b4c25|MATR_b3c13|MATR_b1c39,357|315|187|163|715|276|464|615|206|202|467|751|525|199|437|185,1|0.5|0.5|0.5|0|0.5|1|0.25|0|0.5|1|0.75|0.25|0.25|1|0.75,8,122,128,128,0.4127323363636364,0.9824126363636362,-6.983293056488037,0.7782864570617676,-0.402099609375,-0.249267578125,0.7753865718841553,0.8669325709342957,0.5495392680168152,0.7920183539390564,0.5555422902107239,0.8375511169433594,0.54345703125,65.5927734375,176.0,0.0001,,37.416564870858565,
26,1.4272267818450928,1.4266102313995361,0.11857244372367859,0.0052,1.2666634321212769,False,1024.0,1024.0,16,MATR_b1c36|MATR_b4c37|MATR_b2c47|MATR_b2c0|MATR_b1c9|MATR_b4c30|MATR_b2c13|MATR_b4c23|MATR_b4c17|MATR_b3c39|MATR_b4c16|MATR_b3c26|MATR_b4c8|MATR_b2c14|MATR_b1c23|MATR_b2c44,200|587|490|192|461|294|300|464|648|588|310|342|550|247|616|237,0.25|0.5|0|1|0.25|1|0|0.25|0|0.75|0|0.25|0|0|0.5|0.5,15,128,128,128,0.5425964181818181,0.9782383636363635,-5.2139668464660645,0.7214142680168152,-0.429931640625,-0.276611328125,0.799850583076477,0.8738805055618286,0.5501580238342285,0.791151225566864,0.5563741326332092,0.8327168226242065,0.32568359375,65.5927734375,176.0,0.0001,,38.88575599784963,
27,1.4039928913116455,1.4036033153533936,0.07215265184640884,0.0054,0.7525053024291992,False,1024.0,1024.0,16,MATR_b4c27|MATR_b2c36|MATR_b1c38|MATR_b2c29|MATR_b4c22|MATR_b1c24|MATR_b2c31|MATR_b1c33|MATR_b2c13|MATR_b2c18|MATR_b3c16|MATR_b4c24|MATR_b3c8|MATR_b3c11|MATR_b4c0|MATR_b4c38,208|225|176|137|202|317|114|271|404|143|547|744|258|389|328|515,0.75|0.25|1|0|1|0.25|0.75|0|0.75|0|0.5|0.5|1|0.5|1|0,9,126,116,128,0.5335607818181818,0.9851825454545453,-5.337072372436523,0.816024899482727,-0.5126953125,-0.291259765625,0.8148502707481384,0.8646713495254517,0.5490240454673767,0.7936875820159912,0.5540887713432312,0.8259790539741516,0.5126953125,65.5927734375,176.0,0.0001,,40.365488447016105,
28,1.7079501152038574,1.7072248458862305,0.12951937317848206,0.0056,2.3101789951324463,False,1024.0,1024.0,16,MATR_b3c26|MATR_b4c20|MATR_b4c44|MATR_b4c35|MATR_b4c5|MATR_b4c30|MATR_b4c13|MATR_b2c38|MATR_b3c16|MATR_b2c26|MATR_b2c39|MATR_b4c22|MATR_b3c39|MATR_b4c16|MATR_b2c38|MATR_b2c6,555|440|857|552|278|317|437|131|1103|349|210|365|637|768|162|423,0.5|0|0.5|1|0.5|0.75|1|0.25|0.75|0|0.5|0.5|0.5|1|1|0,15,121,122,128,0.5514941454545453,0.9807466363636362,-5.092740058898926,0.7555881142616272,-0.46337890625,-0.281005859375,0.8091533184051514,0.8740226626396179,0.5487151145935059,0.7920851111412048,0.5548151731491089,0.8458801507949829,0.543701171875,65.5927734375,176.0,0.0001,,41.9415389560163,
29,1.1903629302978516,1.1899718046188354,0.06743645668029785,0.0058,0.8624976277351379,False,1024.0,1024.0,16,MATR_b2c28|MATR_b1c39|MATR_b3c16|MATR_b3c44|MATR_b3c4|MATR_b4c2|MATR_b1c28|MATR_b3c40|MATR_b2c35|MATR_b1c9|MATR_b4c33|MATR_b2c44|MATR_b3c19|MATR_b2c46|MATR_b3c5|MATR_b1c16,201|190|1040|198|224|591|530|358|343|255|201|332|619|219|425|202,0|0|0.5|0|0.25|0.25|0.75|0.25|0.25|0|0.25|0|0.25|0|1|0,8,126,128,128,0.7205661363636363,0.9841302727272726,-2.7892274856567383,0.8016882538795471,-0.490966796875,-0.32275390625,0.8107784390449524,0.8728858232498169,0.5493331551551819,0.791951596736908,0.5527417063713074,0.813831090927124,0.232177734375,65.5927734375,176.0,0.0001,,43.416165390983224,
30,1.2940552234649658,1.293535828590393,0.08656002581119537,0.006,0.5540704131126404,False,1024.0,1024.0,16,MATR_b3c38|MATR_b2c28|MATR_b4c2|MATR_b1c0|MATR_b1c17|MATR_b4c5|MATR_b4c19|MATR_b1c0|MATR_b2c34|MATR_b1c20|MATR_b1c20|MATR_b2c28|MATR_b3c39|MATR_b1c39|MATR_b1c7|MATR_b2c46,824|271|159|965|304|615|310|998|405|166|149|429|921|433|498|258,0.25|0|0.5|0.25|0.25|0.75|0.75|0.5|0.25|0.75|1|0.25|0|0.75|0.25|0,23,127,112,128,0.5514941454545453,0.9736381818181817,-5.092740058898926,0.6587393283843994,-0.48291015625,-0.3193359375,0.8108461499214172,0.8863025307655334,0.5487151145935059,0.7892857193946838,0.5527417063713074,0.8122020363807678,0.403076171875,65.5927734375,176.0,0.0001,,45.21053407504223,
31,1.1515345573425293,1.151216745376587,0.05125495791435242,0.0062,0.4708958864212036,False,1024.0,1024.0,16,MATR_b1c38|MATR_b3c35|MATR_b4c30|MATR_b2c6|MATR_b1c9|MATR_b3c41|MATR_b3c10|MATR_b4c39|MATR_b2c38|MATR_b2c23|MATR_b3c21|MATR_b1c45|MATR_b3c39|MATR_b3c5|MATR_b2c28|MATR_b3c41,405|690|157|342|284|570|484|459|287|380|266|189|564|438|232|229,0.25|0.75|0.75|0.75|0|0.5|0.5|0.5|0.5|0|0.75|0.5|0.5|1|0|0.25,43,128,128,128,0.6165992636363636,0.982805909090909,-4.205718517303467,0.7836445569992065,-0.47900390625,-0.376220703125,0.8196857571601868,0.9007157683372498,0.5485092401504517,0.7902846932411194,0.552017331123352,0.8164827227592468,0.465576171875,65.5927734375,176.0,0.0001,,46.596425426891074,
