iteration,weighted_meta_loss,ema_source_meta_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
37,0.020132478326559,0.1400848353245941,0.5901310443878174,1.4669561386108398,6.8507083183178e-05,0.0436287295931441,OSQP:optimal,0.001,276.2686011349433,16897.1849829291,7.405597725999542,69524992,2514485248
38,0.0199161265045404,0.137681461148193,0.5908085107803345,1.4670977592468262,6.869282641508434e-05,0.0436725949715211,OSQP:optimal,0.001,283.86985288897995,16897.72650618086,7.556515832024161,69534208,2514485248
39,0.0193524528294801,0.1353148809818188,0.5909640789031982,1.4671047925949097,6.882198516611204e-05,0.0437203833641772,OSQP:optimal,0.001,291.2866806379752,16887.158587755435,7.368137737037614,69519360,2514485248
40,0.0188495945185422,0.1329855752525532,0.5918774604797363,1.4673209190368652,6.903204928765394e-05,0.0437555713448403,OSQP:optimal,0.001,298.7445672419853,16879.068049172172,7.41336212598253,69518848,2514485248
41,0.018423793837428,0.1306943396242507,0.5923819541931152,1.467431902885437,6.919023266849234e-05,0.0437903332345043,OSQP:optimal,0.001,306.3577284849598,16879.56362554937,7.568319963989779,69531136,2514485248
42,0.0180810168385505,0.1284420731685367,0.5925500988960266,1.4674526453018188,6.929840755220962e-05,0.0438224098707345,OSQP:optimal,0.001,313.8442159279948,16872.86284679553,7.44218184100464,69541888,2514485248
43,0.0179119668900966,0.1262314710429679,0.5925526022911072,1.4674309492111206,6.937311009536096e-05,0.0438487256261174,OSQP:optimal,0.001,321.4358110399917,16871.642453889795,7.545693500956986,69520896,2514485248
44,0.0178319904953241,0.124063481432015,0.5924332737922668,1.467379093170166,6.941977680696709e-05,0.0438690467245932,OSQP:optimal,0.001,328.85404264798854,16861.24364122414,7.373169096012134,69505024,2514485248
45,0.0175253488123416,0.1219327187796216,0.592280387878418,1.4673223495483398,6.944785359330741e-05,0.0438820042738979,OSQP:optimal,0.001,336.3141438959865,16853.075433009988,7.416315743001178,69518848,2514485248
46,0.0175618417561054,0.1198453012391512,0.5922062397003174,1.4672927856445312,6.947094486797756e-05,0.0438864967427242,OSQP:optimal,0.001,343.8639385739807,16849.332990125054,7.50421914603794,69526016,2514485248
47,0.0172353945672512,0.1177931031057132,0.592161238193512,1.467275857925415,6.948351613378367e-05,0.0438837137771877,OSQP:optimal,0.001,351.3348354739719,16841.64647495444,7.425723181979265,69524992,2514485248
48,0.0174692068248987,0.1157866251800969,0.5921481847763062,1.4672715663909912,6.948770057446652e-05,0.0438744523233472,OSQP:optimal,0.001,358.90577090595616,16838.66241833778,7.527008306991775,69526016,2514485248
49,0.0174782685935497,0.113820458048366,0.5921931266784668,1.4672870635986328,6.948708222676014e-05,0.0438590776165212,OSQP:optimal,0.001,366.3785594409565,16830.98239391006,7.427456080971751,69535232,2514485248
50,0.0174717493355274,0.1118934838741092,0.5922365188598633,1.467306137084961,6.947451065952848e-05,0.0438381595265214,OSQP:optimal,0.001,373.8567249529879,16823.552622884454,7.433489192975685,69530624,2514485248
51,0.0171603057533502,0.109998820311694,0.5923483371734619,1.467347264289856,6.94611085977348e-05,0.0438129796380033,OSQP:optimal,0.001,381.4457441679551,16821.00938497512,7.544319556036498,69524992,2514485248
52,0.0179935600608587,0.1081587151066773,0.5924497246742249,1.467387557029724,6.943864159658641e-05,0.0437849995664236,OSQP:optimal,0.001,388.8936567649944,16812.17193091745,7.403226891008671,69515776,2514485248
53,0.0174450278282165,0.1063444413611081,0.5925123691558838,1.4674196243286133,6.940500655661097e-05,0.0437552519804464,OSQP:optimal,0.001,396.4970879309694,16809.98031284695,7.55545375397196,69528064,2514485248
54,0.0173476822674274,0.1045645061792345,0.5925428867340088,1.4674439430236816,6.936162454362904e-05,0.0437239194693033,OSQP:optimal,0.001,403.9388589639566,16800.864393204563,7.396916143945418,69520896,2514485248
55,0.0170195456594228,0.1028136069688383,0.5925716161727905,1.467469573020935,6.931288547762371e-05,0.0436916435011363,OSQP:optimal,0.001,411.37770503095817,16791.68995990002,7.389479037025012,69492224,2514485248
56,0.0170918684452772,0.101099172198367,0.5924857258796692,1.4674638509750366,6.924795655416371e-05,0.0436612287918723,OSQP:optimal,0.001,418.9728047839599,16788.838820271532,7.551200317975599,69505536,2514485248
57,0.0168847702443599,0.0994148841592869,0.5923436880111694,1.4674423933029177,6.917577354004223e-05,0.0436325265549792,OSQP:optimal,0.001,426.3558257749537,16777.475740582828,7.339663712948095,69489152,2514485248
58,0.0170452799648046,0.0977674920753973,0.5920255780220032,1.4673718214035034,6.908431073093801e-05,0.0436080118273173,OSQP:optimal,0.001,433.770441844943,16767.471217523485,7.370730675000232,69484032,2514485248
59,0.0168393403291702,0.0961489290404727,0.5913786888122559,1.4672112464904783,6.895913589233249e-05,0.043590263283221,OSQP:optimal,0.001,441.3473284829524,16763.718019157568,7.525148773973342,69524992,2514485248
60,0.0165225826203823,0.0945564021120709,0.5912576913833618,1.46719491481781,6.889833428636027e-05,0.0435696235756851,OSQP:optimal,0.001,448.8253015529481,16756.14459131006,7.433718113985378,69549056,2518679552
61,0.0167462658137083,0.0930001993861036,0.5912977457046509,1.4672207832336426,6.886029874897392e-05,0.0435506273340347,OSQP:optimal,0.001,456.43006014695857,16753.2279453941,7.559294677979778,69534208,2518679552
62,0.016774870455265,0.0914756928074869,0.5914124250411987,1.467265486717224,6.883561028458995e-05,0.0435343267262465,OSQP:optimal,0.001,463.9143168919836,16745.81034200418,7.439834001997951,69536256,2518679552
63,0.0170684698969125,0.0899875483492754,0.5915018916130066,1.4673012495040894,6.881379387635445e-05,0.0435221106255068,OSQP:optimal,0.001,471.2907439879491,16734.56181430226,7.327155209030025,69495296,2518679552
64,0.0165103822946548,0.088518005028183,0.5915123224258423,1.4673131704330444,6.87895291160423e-05,0.0435147809898944,OSQP:optimal,0.001,478.8613859859761,16730.21967288504,7.525921548018232,69527552,2518679552
65,0.0167195331305265,0.0870820355902298,0.591579794883728,1.467338800430298,6.877665196358684e-05,0.0435100952256343,OSQP:optimal,0.001,486.3412186669884,16722.655749549525,7.435207263974007,69533184,2518679552
66,0.0164474230259656,0.0856693433389445,0.5916359424591064,1.4673593044281006,6.876890992391083e-05,0.0435091984056764,OSQP:optimal,0.001,493.9199389659916,16718.44157045493,7.53317526797764,69523456,2518679552
67,0.0162505451589822,0.0842809673753453,0.5917248725891113,1.4673864841461182,6.877123453141731e-05,0.0435113781852828,OSQP:optimal,0.001,501.4164370339713,16711.38662532624,7.450801822007634,69543424,2518679552
68,0.0163840390741825,0.082923028809322,0.5918012857437134,1.467408537864685,6.877702215357662e-05,0.043516556985731,OSQP:optimal,0.001,508.8229099619784,16701.363750516703,7.36276921996614,69510144,2518679552
69,0.0162306409329175,0.0815891810517939,0.5918605327606201,1.467424392700195,6.878501931795178e-05,0.0435243085369143,OSQP:optimal,0.001,516.4334454659838,16698.014736733476,7.565837994974572,69535744,2518679552
70,0.016575701534748,0.080288911461453,0.5919615626335144,1.4674508571624756,6.880061370617696e-05,0.0435334921706121,OSQP:optimal,0.001,523.9013889989583,16690.001392395385,7.423207240004558,69521408,2518679552
71,0.0161054953932762,0.0790052431400895,0.5920485854148865,1.4674731492996216,6.881595573027255e-05,0.0435437618564139,OSQP:optimal,0.001,531.3618233329616,16681.76766491791,7.414455135993194,69521408,2518679552
72,0.0161664839833974,0.0777484679569556,0.59211266040802,1.4674893617630005,6.882882816516833e-05,0.0435549478633118,OSQP:optimal,0.001,538.9437576739583,16677.315168021934,7.537430825992487,69513728,2518679552
73,0.0165370274335145,0.0765242391464868,0.5921548008918762,1.4674997329711914,6.883791326195432e-05,0.0435664308451501,OSQP:optimal,0.001,546.4034833569895,16669.048732000214,7.413244801980909,69519360,2518679552
74,0.0163065623492002,0.0753198856105411,0.5922434329986572,1.4675246477127075,6.884883326740976e-05,0.0435764884730382,OSQP:optimal,0.001,553.9879601879511,16664.556748356474,7.540375898010097,69524480,2518679552
75,0.0161223448812961,0.0741359347959562,0.5923284292221069,1.4675496816635132,6.885527832811711e-05,0.0435852931838524,OSQP:optimal,0.001,561.4629430569476,16656.73397735611,7.431074462016113,69520384,2518679552
76,0.0161789413541555,0.0729767949271202,0.5924251675605774,1.46757972240448,6.885875623097171e-05,0.0435925342513625,OSQP:optimal,0.001,568.9046604869654,16647.946906881723,7.396651979943272,69517824,2518679552
77,0.0159002467989921,0.0718352639645576,0.5925413370132446,1.467617154121399,6.885994008576368e-05,0.0435977215783134,OSQP:optimal,0.001,576.500530344958,16643.64518125768,7.547355823044199,69533184,2518679552
78,0.0162086393684148,0.0707227314726347,0.5926641225814819,1.4676584005355835,6.885530080980029e-05,0.0436003423592387,OSQP:optimal,0.001,583.9842932659667,16636.065379961256,7.439436518005095,69535232,2518679552
79,0.0152544947341084,0.0696133667378642,0.5928159356117249,1.4677101373672483,6.884831974829364e-05,0.0436000875098977,OSQP:optimal,0.001,591.4596876689466,16628.252738135827,7.427230525005143,69537280,2518679552
80,0.0158466547727584,0.0685380324985621,0.5929896831512451,1.4677700996398926,6.883951401004396e-05,0.0435978234802981,OSQP:optimal,0.001,599.0639161499566,16624.023673161297,7.559615436999593,69538816,2518679552
81,0.0161932911723852,0.0674911376720386,0.5931525230407715,1.4678291082382202,6.882413376796404e-05,0.0435935055172312,OSQP:optimal,0.001,606.546901335998,16616.389803266415,7.4363600699580275,69529088,2518679552
82,0.0156722217798233,0.0664547593541943,0.593291699886322,1.4678834676742554,6.880026579769716e-05,0.0435871507832655,OSQP:optimal,0.001,614.1655531959841,16612.429231569426,7.574343720974866,69534208,2518679552
83,0.0153919728472828,0.065433503624056,0.5934411883354187,1.467942237854004,6.877379487368884e-05,0.0435787894469186,OSQP:optimal,0.001,621.6497138069826,16604.788138675667,7.439281812985428,69525504,2518679552
84,0.0153168011456727,0.0644311695744884,0.5936175584793091,1.4680099487304688,6.874974478432438e-05,0.0435694703606945,OSQP:optimal,0.001,629.1617249199771,16597.88550503178,7.468169379979372,69538304,2518679552
85,0.015330403111875,0.0634491542452361,0.5938075184822083,1.468083381652832,6.87237868035595e-05,0.0435589490415692,OSQP:optimal,0.001,636.7570763479453,16593.14028365528,7.550689704017714,69528576,2518679552
86,0.0152035960927605,0.0624842430821866,0.5939011573791504,1.468129277229309,6.868562281014956e-05,0.0435495567434825,OSQP:optimal,0.001,644.2682985649444,16586.16294212543,7.457810629974119,69518848,2518679552
87,0.0151926008984446,0.0615384102385117,0.5940595269203186,1.468194842338562,6.865618786511263e-05,0.0435394578949689,OSQP:optimal,0.001,651.8712551199715,16581.506753798814,7.55019508197438,69515264,2518679552
88,0.0151556357741355,0.0606107547492242,0.5942192673683167,1.4682610034942627,6.862869379176129e-05,0.043529885361914,OSQP:optimal,0.001,659.3674068919499,16574.098909602195,7.451893607969396,69541376,2520776704
89,0.0146622853353619,0.059691785360947,0.594407856464386,1.468334674835205,6.861010612435603e-05,0.043521255743455,OSQP:optimal,0.001,666.8208053849521,16565.62697422617,7.406721660983749,69517312,2520776704
90,0.0151659557595849,0.0588012687689197,0.5946491956710815,1.4684232473373413,6.860414901643797e-05,0.0435139238743235,OSQP:optimal,0.001,674.3869563889457,16559.946373550778,7.521204776014201,69516288,2520776704
91,0.0153688676655292,0.0579326207468519,0.5948804020881653,1.4685077667236328,6.860175290601678e-05,0.0435084286541864,OSQP:optimal,0.001,681.8751081249793,16552.330921407465,7.434807489044033,69536768,2520776704
92,0.014657687395811,0.0570671220798311,0.5951235294342041,1.4685955047607422,6.860495195215588e-05,0.0435042260240369,OSQP:optimal,0.001,689.3276938149938,16543.864651559852,7.4079023619997315,69522432,2520776704
93,0.0150168314576148,0.0562261162673868,0.5953255295753479,1.468669295310974,6.860789686258251e-05,0.0435021890084,OSQP:optimal,0.001,696.890514942992,16538.0361987009,7.5171876779641025,69519872,2520776704
94,0.0147680891677737,0.0553969557253945,0.5955570340156555,1.4687515497207642,6.86181225054705e-05,0.0435014095806054,OSQP:optimal,0.001,704.3543316249852,16529.847399624654,7.419202596007381,69526016,2520776704
95,0.0148355886340141,0.0545857283835669,0.5957897901535034,1.4688342809677124,6.86305596785397e-05,0.0435015831781017,OSQP:optimal,0.001,711.9429622569587,16524.570860806252,7.54028657102026,69530624,2520776704
96,0.0144767155870795,0.0537835481276371,0.5960032343864441,1.468911051750183,6.864215930990625e-05,0.0435030634782601,OSQP:optimal,0.001,719.3439173789811,16514.937436492444,7.351794305024669,69492224,2520776704
97,0.0145638929679989,0.0529991550244444,0.5962420105934143,1.468995451927185,6.86588949967426e-05,0.0435053511139952,OSQP:optimal,0.001,726.8287029889761,16507.25394520324,7.440330354962498,69535232,2520776704
98,0.0148663707077503,0.0522364993381105,0.5964154005050659,1.4690594673156738,6.866916498238229e-05,0.0435088999379209,OSQP:optimal,0.001,734.4195401069592,16501.95742158698,7.5434239889727905,69539328,2520776704
99,0.0145049532875418,0.0514818684170991,0.5966304540634155,1.4691370725631714,6.868508800672579e-05,0.0435122605476228,OSQP:optimal,0.001,741.9003231699462,16494.16779087931,7.435581745987292,69515776,2520776704
100,0.0138248587027192,0.0507287282228115,0.5968152284622192,1.4692049026489258,6.869832549272203e-05,0.0435164175122099,OSQP:optimal,0.001,749.4845551099861,16488.660212419694,7.537513196002692,69521920,2520776704
101,0.013622991740703583,0.0499866134931694,0.5970161557197571,1.4692776203155518,6.871643092776214e-05,0.04351995346250287,OSQP:optimal,0.001,7.235872327000834,15911.683247074834,7.235583110013977,69365760,2480930816
102,0.013836255297064781,0.049263606329247304,0.597138524055481,1.4693251848220825,6.872720652995046e-05,0.04352432344825849,OSQP:optimal,0.001,14.381865590985399,15805.670284492953,7.143295816960745,69648896,2480930816
103,0.013337921351194382,0.048545092629686246,0.5972883701324463,1.4693814516067505,6.874315061178304e-05,0.0435275130933528,OSQP:optimal,0.001,21.81986294098897,15979.412960450922,7.401423366973177,69653504,2497708032
104,0.014338611625134945,0.04786096300959522,0.5974002480506897,1.4694260358810425,6.875568233688512e-05,0.04353039467330844,OSQP:optimal,0.001,29.143449052004144,15999.753529550275,7.2780717560090125,69627904,2497708032
105,0.013864601962268353,0.047181035788648684,0.5974813103675842,1.4694595336914062,6.876995678650744e-05,0.0435325114022146,OSQP:optimal,0.001,36.55788129300345,16048.909887628513,7.359707100025844,69642752,2497708032
106,0.01420033723115921,0.046521421817498895,0.5975607633590698,1.469491958618164,6.87902950893271e-05,0.04353287742717303,OSQP:optimal,0.001,44.091699113021605,16122.864642328233,7.491844548028894,69645312,2497708032
107,0.013173356652259827,0.04585446051419411,0.5975673198699951,1.4694987535476685,6.880865932068492e-05,0.0435330851853847,OSQP:optimal,0.001,51.46903021202888,16124.511893568479,7.3326425140257925,69618688,2497708032
108,0.013639249838888645,0.045210156300688,0.5975720286369324,1.4695043563842773,6.883060551776676e-05,0.04353281370054764,OSQP:optimal,0.001,58.92011489998549,16144.111482596025,7.408317796012852,69640192,2497708032
109,0.013477707281708717,0.04457550732030841,0.5974942445755005,1.4694820642471313,6.884577079990795e-05,0.04353330532347559,OSQP:optimal,0.001,66.52197758300463,16194.405876040348,7.558914884983096,69657088,2497708032
110,0.012720117345452309,0.043938399520811286,0.597385585308075,1.4694494009017944,6.88591282435036e-05,0.043534515965198556,OSQP:optimal,0.001,73.97689656098373,16200.940346855437,7.410060090012848,69635584,2497708032
111,0.013003905303776264,0.04331970963647059,0.5972599387168884,1.4694106578826904,6.886976999365135e-05,0.04353691499905912,OSQP:optimal,0.001,81.53082367399475,16224.633911124954,7.508114939031657,69623296,2497708032
112,0.012772209011018276,0.04270875962396154,0.5971397161483765,1.4693735837936401,6.888016231032523e-05,0.04353989673313567,OSQP:optimal,0.001,88.97330143401632,16222.798628135643,7.398237033979967,69629952,2497708032
113,0.012914512306451797,0.042112874677611344,0.5970150828361511,1.4693338871002197,6.889534279319598e-05,0.04354235188486209,OSQP:optimal,0.001,96.42069642897695,16220.927930013277,7.401355592010077,69630464,2497708032
114,0.013100964948534966,0.041532636483029815,0.5968700647354126,1.4692870378494263,6.891016275822892e-05,0.043544991698743776,OSQP:optimal,0.001,104.04530656902352,16245.931439991815,7.579978626046795,69641728,2497708032
115,0.012113831005990505,0.04094426037348903,0.5967251062393188,1.469238042831421,6.89321941395038e-05,0.04354671290131182,OSQP:optimal,0.001,111.52508391498122,16245.487223615599,7.434319957043044,69649408,2497708032
116,0.012563238851726055,0.040376639943053766,0.5965477824211121,1.4691790342330933,6.89514070002506e-05,0.0435487062120358,OSQP:optimal,0.001,118.99538860301254,16242.870544311212,7.425164844025858,69652480,2497708032
117,0.012497724033892155,0.03981906162487053,0.5963378548622131,1.4691102504730225,6.896455075700025e-05,0.043551386822234125,OSQP:optimal,0.001,126.61067294498207,16258.299943464463,7.569779863988515,69629952,2497708032
118,0.011917646043002605,0.039261033313233176,0.5961837768554688,1.469059944152832,6.898242571651281e-05,0.04355371575935627,OSQP:optimal,0.001,134.1011931580142,16256.044637265946,7.443415866990108,69654528,2497708032
119,0.011940998956561089,0.03871463262609973,0.5960196256637573,1.469005823135376,6.90006569143975e-05,0.04355607361073372,OSQP:optimal,0.001,141.7447793969768,16270.808624463496,7.598430832033046,69644800,2497708032
120,0.012675314210355282,0.03819384625778484,0.5959163308143616,1.468971848487854,6.902006345366196e-05,0.043558847697150044,OSQP:optimal,0.001,149.18438859598245,16261.098356962088,7.3936817980138585,69605888,2497708032
121,0.011721144430339336,0.03766439222123592,0.5957304835319519,1.4689111709594727,6.903599388163872e-05,0.04356076514009047,OSQP:optimal,0.001,156.67074475297704,16256.454896035093,7.439560981991235,69633024,2497708032
122,0.01107938215136528,0.037132692019838515,0.595488429069519,1.4688323736190796,6.904924974726612e-05,0.043562203985751995,OSQP:optimal,0.001,164.3238473390229,16268.060886563268,7.60753262299113,69638656,2497708032
123,0.011403377167880535,0.03661810572279935,0.5952925682067871,1.4687705039978027,6.905975962367972e-05,0.04356445395694651,OSQP:optimal,0.001,171.79591710300883,16260.857023184792,7.42613091901876,69623296,2497708032
124,0.011416537687182426,0.036114074362087016,0.5951086282730103,1.4687137603759766,6.906481403701203e-05,0.04356741452433563,OSQP:optimal,0.001,179.34850401198491,16260.931030419964,7.507251117029227,69658112,2518679552
125,0.011532622389495373,0.035622445322635185,0.5949264168739319,1.4686580896377563,6.906799636596794e-05,0.04357022019209909,OSQP:optimal,0.001,186.99746789602796,16268.779706954432,7.603456464014016,69654528,2518679552
126,0.011285848915576935,0.03513571339449402,0.5946333408355713,1.4685630798339844,6.908033455410578e-05,0.043569655245050055,OSQP:optimal,0.001,194.55362271802733,16267.675991884284,7.51070967403939,69662720,2518679552
127,0.011445150710642338,0.034661902140816984,0.5943479537963867,1.468470811843872,6.90928884744535e-05,0.04356864743474778,OSQP:optimal,0.001,202.207475313975,16273.957179898804,7.60887910600286,69634048,2518679552
128,0.01082590688019991,0.03418518223560464,0.5941200852394104,1.4683979749679565,6.910253254388543e-05,0.04356813498743711,OSQP:optimal,0.001,209.72147187998053,16268.394175832776,7.466478130023461,69635584,2518679552
129,0.0107086431235075,0.0337156514533627,0.5939682722091675,1.4683504104614258,6.911173010382132e-05,0.043568249294622025,OSQP:optimal,0.001,217.23984235100215,16263.024060138816,7.472872277954593,69643264,2518679552
130,0.011128965765237808,0.033263917739600204,0.593878984451294,1.4683239459991455,6.9118173379068e-05,0.04356891535751471,OSQP:optimal,0.001,224.90269261901267,16267.96143277525,7.618044768983964,69640704,2518679552
131,0.010854402557015419,0.03281572743594851,0.5937854051589966,1.4682958126068115,6.912381012269542e-05,0.043569036170588854,OSQP:optimal,0.001,232.42041338299168,16261.931504119642,7.4733567829825915,69638656,2518679552
132,0.010228107683360577,0.03236397504089675,0.5937126278877258,1.4682739973068237,6.913000930908186e-05,0.04356838383399783,OSQP:optimal,0.001,239.95830151397968,16257.174927572123,7.493262630014215,69637632,2518679552
133,0.010176423005759716,0.03192022400019401,0.5936574339866638,1.4682596921920776,6.91316780465634e-05,0.043567890669588785,OSQP:optimal,0.001,247.60380501998588,16259.31652964574,7.600267385947518,69636096,2518679552
