iteration,source,support_loss,query_loss,alpha
1,CALCE_CX2_16.pkl,0.8293095231056213,0.3885113894939422,0.0
1,CALCE_CX2_33.pkl,0.778611958026886,0.3051788210868835,5.220125203907618e-21
1,CALCE_CX2_34.pkl,0.7914524674415588,0.2650480568408966,0.0
1,CALCE_CX2_35.pkl,0.8639811873435974,0.3339581787586212,0.0445568524301052
1,CALCE_CX2_36.pkl,0.7759276628494263,0.2604348361492157,0.1430701613426208
1,CALCE_CX2_38.pkl,0.7939254641532898,0.2334344536066055,0.8123729825019836
2,CALCE_CX2_16.pkl,0.7873120903968811,0.3609109222888946,0.0
2,CALCE_CX2_33.pkl,0.7513192296028137,0.2793579399585724,5.4579909249081135e-21
2,CALCE_CX2_34.pkl,0.7489229440689087,0.2432935833930969,0.0
2,CALCE_CX2_35.pkl,0.8188329935073853,0.3084560632705688,0.044566873461008
2,CALCE_CX2_36.pkl,0.7323598265647888,0.2390234768390655,0.143076866865158
2,CALCE_CX2_38.pkl,0.7526480555534363,0.2134099006652832,0.8123562335968018
3,CALCE_CX2_16.pkl,0.747269332408905,0.3322037756443023,0.0
3,CALCE_CX2_33.pkl,0.7049130797386169,0.256151020526886,5.442528140449628e-21
3,CALCE_CX2_34.pkl,0.70552659034729,0.2213615030050277,0.0
3,CALCE_CX2_35.pkl,0.7753901481628418,0.2824566960334778,0.0445812866091728
3,CALCE_CX2_36.pkl,0.6875098943710327,0.2175380438566208,0.1430860608816146
3,CALCE_CX2_38.pkl,0.7127810120582581,0.1932749301195144,0.8123326301574707
4,CALCE_CX2_16.pkl,0.7058395147323608,0.3027556836605072,0.0
4,CALCE_CX2_33.pkl,0.6644846796989441,0.231307253241539,5.115694459366365e-21
4,CALCE_CX2_34.pkl,0.6682621240615845,0.1974427551031112,0.0
4,CALCE_CX2_35.pkl,0.735308825969696,0.2563242018222809,0.044598750770092
4,CALCE_CX2_36.pkl,0.651557981967926,0.1944253742694854,0.1430974453687667
4,CALCE_CX2_38.pkl,0.6770311594009399,0.1721685230731964,0.8123037815093994
5,CALCE_CX2_16.pkl,0.6633394956588745,0.273076593875885,0.0
5,CALCE_CX2_33.pkl,0.6321207284927368,0.2057347148656845,5.394628809207196e-21
5,CALCE_CX2_34.pkl,0.6278520822525024,0.1749641299247741,0.0
5,CALCE_CX2_35.pkl,0.6912539601325989,0.2291149944067001,0.0446229800581932
5,CALCE_CX2_36.pkl,0.6053145527839661,0.1726450324058532,0.1431198269128799
5,CALCE_CX2_38.pkl,0.6299455165863037,0.1530386060476303,0.8122571706771851
6,CALCE_CX2_16.pkl,0.6172311902046204,0.2438597083091735,0.0
6,CALCE_CX2_33.pkl,0.5860577821731567,0.1813750714063644,5.32927265508627e-21
6,CALCE_CX2_34.pkl,0.5820954442024231,0.1530890762805938,0.0
6,CALCE_CX2_35.pkl,0.6434307098388672,0.2032748609781265,0.0446427427232265
