step,support_train_loss,support_eval_loss,support_validation_mae_fraction,support_validation_mae_percent,query_mae_fraction,query_mae_percent,query_rmse_percent,query_r2,gradient_norm,gradient_norm_before_clip,gradient_norm_after_clip,parameter_update_norm,relative_update_norm,hidden_to_hidden_update_norm,output_bias_update_norm,relative_update_warning,learning_rate,sampling_mode,selected_split_indices,first_predicted_soh,last_predicted_soh,predicted_eol,predicted_rul,oracle_query_selection
0,,0.4542737305164337,,,0.5771144628174432,57.711446281744315,57.993012305162594,-86.91482187607109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.05,random,[],0.5514017343521118,0.13903458416461945,500,0,True
1,0.23973120748996735,0.0063075898215174675,,,0.010216331348224557,1.0216331348224557,1.2207089429159304,0.9610475285819038,2.6574459792026603,2.6574459792026603,2.6574459792026603,0.13287230324920124,0.009725364219416398,0.039176229764382106,0.061325378715991974,False,0.05,random,"[453, 331, 30, 482, 145, 191, 209, 396, 405, 116, 195, 497, 52, 344, 217, 341, 104, 244, 129, 280, 301, 87, 423, 80, 437, 413, 3, 64, 207, 474, 125, 440, 2, 337, 289, 36, 128, 312, 182, 16, 380, 60, 362, 159, 416, 188, 162, 495, 420, 325, 468, 374, 19, 230, 348, 216, 247, 394, 421, 221, 48, 219, 226, 199]",0.8305158019065857,0.6154103875160217,919,419,True
2,0.0024432758800685406,0.0027615786530077457,,,0.13618575529787644,13.618575529787643,13.914496705811462,-4.061109920890359,0.3467058054672833,0.3467058054672833,0.3467058054672833,0.01733528616413433,0.0012682944085101403,0.006580428312934399,0.005849536508321762,False,0.05,random,"[370, 366, 438, 128, 248, 331, 341, 214, 236, 30, 147, 425, 427, 185, 428, 387, 65, 298, 144, 148, 89, 460, 55, 343, 151, 210, 350, 94, 104, 84, 163, 33, 415, 311, 72, 158, 472, 458, 49, 52, 407, 426, 286, 453, 113, 46, 27, 293, 373, 25, 132, 282, 410, 194, 262, 462, 253, 221, 367, 271, 108, 19, 339, 260]",0.8677485585212708,0.8041695952415466,1072,572,True
3,0.0014276921283453703,0.0020806624088436365,,,0.05820768835413427,5.8207688354134275,6.106764505842498,0.025160517414356987,0.2140984057146518,0.2140984057146518,0.2140984057146518,0.010704920793631029,0.0007831385355136606,0.0038882939896531313,0.003559507429599762,False,0.05,random,"[73, 422, 157, 74, 265, 327, 58, 437, 53, 456, 111, 425, 92, 462, 59, 283, 10, 180, 116, 259, 395, 371, 57, 385, 495, 211, 36, 95, 228, 481, 392, 499, 320, 5, 137, 380, 204, 424, 167, 86, 401, 99, 126, 198, 352, 281, 275, 123, 268, 306, 247, 448, 242, 498, 350, 393, 197, 272, 312, 258, 20, 493, 478, 148]",0.8428758978843689,0.7003520727157593,1072,572,True
4,0.0009262613020837307,0.001419184380210936,,,0.10873188957219912,10.873188957219911,11.177132163492555,-2.265664292792785,0.13668898497522877,0.13668898497522877,0.13668898497522877,0.0068344488770041515,0.0005000110771103145,0.0026589885725093543,0.002283494919538498,False,0.05,random,"[54, 337, 356, 34, 40, 223, 269, 130, 83, 375, 385, 13, 400, 476, 225, 64, 373, 427, 468, 263, 361, 171, 309, 7, 403, 129, 94, 280, 499, 413, 180, 179, 276, 465, 390, 459, 66, 386, 109, 210, 39, 202, 316, 482, 306, 16, 166, 44, 189, 290, 191, 216, 370, 8, 92, 272, 262, 388, 224, 257, 401, 351, 440, 161]",0.8569960594177246,0.7707250714302063,1072,572,True
5,0.000658067874610424,0.0016432726988568902,,,0.06866030815350146,6.866030815350147,7.169855722473463,-0.34379059807756507,0.11036571931266696,0.11036571931266696,0.11036571931266696,0.005518287184300965,0.0004037073112793637,0.001999863560008546,0.0018486231565475464,False,0.05,random,"[70, 296, 397, 94, 109, 427, 371, 201, 180, 345, 171, 21, 302, 387, 385, 383, 191, 289, 293, 46, 297, 176, 242, 269, 35, 36, 446, 362, 328, 357, 63, 303, 81, 284, 492, 330, 295, 413, 90, 91, 234, 451, 493, 274, 121, 141, 112, 249, 359, 203, 244, 165, 437, 486, 285, 374, 173, 421, 132, 403, 342, 270, 478, 20]",0.8442761301994324,0.7169490456581116,1072,572,True
