iteration,gradient_norm
1,1.4681506156921387
2,1.4279059171676636
3,1.384807825088501
4,1.3432567119598389
5,1.2973084449768066
6,1.2518097162246704
7,1.2021304368972778
8,1.1515233516693115
9,1.0955878496170044
10,1.0370014905929565
11,0.9723579287528992
12,0.8988603949546814
13,0.8200372457504272
14,0.7299447059631348
15,0.6298656463623047
16,0.515312135219574
17,0.3839046061038971
18,0.23594899475574493
19,0.08616875112056732
20,0.0878956988453865
21,0.2281198650598526
22,0.3493620455265045
23,0.41531211137771606
24,0.4569542706012726
25,0.47165125608444214
26,0.45579448342323303
27,0.43238046765327454
28,0.3774928152561188
29,0.32241910696029663
30,0.25890257954597473
31,0.18196524679660797
32,0.12457802146673203
33,0.06596644222736359
34,0.03254159912467003
35,0.036011870950460434
36,0.06777898222208023
37,0.09539712965488434
38,0.12234814465045929
39,0.1295444667339325
40,0.1352405846118927
41,0.13593870401382446
42,0.13608792424201965
43,0.12680785357952118
44,0.12263884395360947
45,0.10608506202697754
46,0.09121380001306534
47,0.07464857399463654
48,0.05852307006716728
49,0.04429268091917038
50,0.036250412464141846
51,0.03677972033619881
52,0.03902113065123558
53,0.053456470370292664
54,0.06826525926589966
55,0.06863915920257568
56,0.07609006762504578
57,0.0850784182548523
58,0.07151435315608978
59,0.07496554404497147
60,0.07794775068759918
61,0.06911328434944153
62,0.0649404376745224
63,0.05778249725699425
64,0.045684270560741425
65,0.039923183619976044
66,0.03686302900314331
67,0.03507440537214279
68,0.0342247299849987
69,0.03576714172959328
70,0.03984454274177551
71,0.04048668593168259
72,0.03567761555314064
73,0.040710825473070145
74,0.03747585788369179
75,0.038423530757427216
76,0.0363287515938282
77,0.03504899516701698
78,0.036698080599308014
79,0.040801264345645905
80,0.04289289563894272
81,0.04092324152588844
82,0.04549769312143326
83,0.042591482400894165
84,0.047293487936258316
85,0.050449006259441376
86,0.04900102689862251
87,0.039251163601875305
88,0.054710593074560165
89,0.04891243204474449
90,0.0518374964594841
91,0.04603463038802147
92,0.04355007782578468
93,0.04958248510956764
94,0.04199827089905739
95,0.04855158552527428
96,0.041687168180942535
97,0.04092298075556755
98,0.04196964204311371
99,0.047617748379707336
100,0.045714981853961945
101,0.0427866093814373
102,0.05097426474094391
103,0.0484231598675251
104,0.04686567187309265
105,0.048940811306238174
106,0.05667160078883171
107,0.05613743141293526
108,0.05901171639561653
109,0.051721200346946716
110,0.054797470569610596
111,0.055078763514757156
112,0.05104468762874603
113,0.05604491010308266
114,0.06567084789276123
115,0.06574936956167221
116,0.06562405824661255
117,0.077259361743927
118,0.054270680993795395
119,0.05237928777933121
120,0.06421715021133423
121,0.06551537662744522
122,0.07194638252258301
123,0.05535871163010597
124,0.04586361348628998
125,0.046567339450120926
126,0.03918680548667908
127,0.03644682094454765
128,0.07191789895296097
129,0.08927544206380844
130,0.06290566176176071
131,0.02290297858417034
132,0.2501172125339508
133,0.5011529922485352
134,0.03184620663523674
135,0.41280999779701233
136,0.16652531921863556
137,0.09258128702640533
138,0.025040091946721077
139,0.0474851056933403
140,0.06060881167650223
141,0.045453332364559174
142,0.04025435820221901
143,0.03580624237656593
144,0.037062887102365494
145,0.03804647549986839
146,0.0492592416703701
147,0.036777716130018234
148,0.03370347619056702
149,0.07764292508363724
150,0.046647313982248306
151,0.07657746970653534
152,0.10938887298107147
153,0.11018449068069458
154,0.026411715894937515
155,0.09514542669057846
156,0.10909760743379593
157,0.05309302359819412
158,0.004414418712258339
159,0.08265990018844604
160,0.05028016120195389
161,0.019126256927847862
162,0.0342959389090538
163,0.05620427057147026
164,0.01501074805855751
165,0.08485815674066544
166,0.010014788247644901
167,0.039372995495796204
168,0.03437260538339615
169,0.011189608834683895
170,0.009106296114623547
171,0.02364603988826275
172,0.02706916630268097
173,0.0076047927141189575
174,0.008743349462747574
175,0.005117711611092091
176,0.017743851989507675
177,0.008369695395231247
178,0.009105482138693333
179,0.015664927661418915
180,0.018653016537427902
181,0.010135849937796593
182,0.0058360956609249115
183,0.005753409117460251
184,0.022932957857847214
185,0.013806380331516266
186,0.0028578736819326878
187,0.025382149964571
188,0.008428086526691914
189,0.014118674211204052
190,0.020160095766186714
191,0.015137695707380772
192,0.03609979525208473
193,0.025323079898953438
194,0.009985293261706829
195,0.03000747598707676
196,0.021020974963903427
197,0.002916416386142373
198,0.03342963382601738
199,0.03086649440228939
200,0.013933557085692883
201,0.008625215850770473
202,0.014205170795321465
203,0.021915582939982414
204,0.0017854503821581602
205,0.007666916120797396
206,0.055613160133361816
207,0.03354484215378761
208,0.00986965000629425
209,0.05623076856136322
210,0.02551165409386158
211,0.026404207572340965
212,0.048318564891815186
213,0.06635556370019913
214,0.00974187906831503
215,0.044212739914655685
216,0.02102656103670597
217,0.007234776858240366
218,0.02128572016954422
219,0.035711757838726044
220,0.0047295549884438515
221,0.014885172247886658
222,0.00284564308822155
223,0.015517008490860462
224,0.011060288175940514
225,0.04163570702075958
226,0.006598103791475296
227,0.03519967570900917
228,0.05456243455410004
229,0.00321792671456933
230,0.05715104937553406
231,0.024953827261924744
232,0.0010013877181336284
233,0.05281003564596176
234,0.01586536318063736
235,0.026936130598187447
236,0.030475283041596413
237,0.0374271497130394
238,0.008247774094343185
239,0.0141788674518466
240,0.013955408707261086
241,0.0030660685151815414
242,0.0009788634488359094
243,0.011905485764145851
244,0.030956560745835304
245,0.0457412414252758
246,0.021162308752536774
247,0.03940737992525101
248,0.007854516617953777
249,0.0037649439182132483
250,0.010624310933053493
251,0.03611795976758003
252,0.028387952595949173
253,0.009684502147138119
254,0.03043990582227707
255,0.035363875329494476
256,0.01163419522345066
257,0.012292103841900826
258,0.023981330916285515
259,0.004529168363660574
260,0.013750780373811722
261,0.05420834198594093
262,0.02509906329214573
263,0.025284424424171448
264,0.0275118425488472
265,0.00959829892963171
266,0.017498446628451347
267,0.03141198679804802
268,0.02490806020796299
269,0.023101281374692917
270,0.057263556867837906
271,0.007622868288308382
272,0.004581529647111893
273,0.036325618624687195
274,0.027378374710679054
275,0.023430636152625084
276,0.044980473816394806
277,0.036291804164648056
278,0.005139896180480719
279,0.0034738220274448395
280,0.002824201248586178
281,0.03895549848675728
282,0.013852082192897797
283,0.020922278985381126
284,0.012578691355884075
285,0.010344289243221283
286,0.006743128411471844
287,0.024567367509007454
288,0.018565073609352112
289,0.01252772193402052
290,0.0365951769053936
291,0.02643916942179203
292,0.009110082872211933
293,0.0016318208072334528
294,0.0015107671497389674
295,0.023742472752928734
296,0.009502703323960304
297,0.009734689258038998
298,0.02105388231575489
299,0.04536303132772446
300,0.02875007875263691
301,0.04473022371530533
302,0.03532310947775841
303,0.04386294633150101
304,0.03505652770400047
305,0.042923737317323685
306,0.01685977540910244
307,0.061973936855793
308,0.04086628556251526
309,0.011583872139453888
310,0.04654008150100708
311,0.04598139971494675
312,0.008257612586021423
313,0.02255599945783615
314,0.05501354858279228
315,0.023118726909160614
316,0.0017090385081246495
317,0.059647273272275925
318,0.0358886681497097
319,0.0006287883152253926
320,0.026627957820892334
321,0.03256937488913536
322,0.03095807135105133
323,0.002121260156854987
324,0.04238443449139595
325,0.05117425695061684
326,0.013315420597791672
327,0.04030471667647362
328,0.006548980250954628
329,0.008045351132750511
330,0.025205496698617935
331,0.01282481849193573
332,0.0020564175210893154
333,0.0018457447877153754
334,0.029048478230834007
335,0.012733624316751957
336,0.016729114577174187
337,0.009729227051138878
338,0.016200534999370575
339,0.009196515195071697
340,0.018555844202637672
341,0.019800739362835884
342,0.01255358848720789
343,0.03858436644077301
344,0.0018655960448086262
345,0.039015993475914
346,0.016802433878183365
347,0.008391098119318485
348,0.014981970191001892
349,0.006831259001046419
350,0.02501065842807293
351,0.010615561157464981
352,0.008274630643427372
353,0.006093049421906471
354,0.012925838120281696
355,0.018919512629508972
356,0.013968291692435741
357,0.04364161565899849
358,0.0008383219828829169
359,0.034334875643253326
360,0.008579877205193043
361,0.020204147323966026
362,0.011303509585559368
363,0.032594773918390274
364,0.01586882583796978
365,0.0009805095614865422
366,0.018219690769910812
367,0.0208183191716671
368,0.0127934031188488
369,0.010321426205337048
370,0.02480061911046505
371,0.026302173733711243
372,0.022952787578105927
373,0.03926551342010498
374,0.0005759538616985083
375,0.05952347815036774
376,0.015168359503149986
377,0.05185341089963913
378,0.027113690972328186
379,0.05103280767798424
380,0.00853006076067686
381,0.041166674345731735
382,0.004498869180679321
383,0.006790429353713989
384,0.0010708756744861603
385,0.005236117634922266
386,0.010629953816533089
387,0.004961633123457432
