step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8025774955749512,0.8025753498077393,0.010604549199342728,0.0,0.0,0.0002,2.2978320121765137,False,240,"MATR_b2c43,MATR_b3c36,MATR_b1c18,MATR_b1c4,MATR_b4c22,MATR_b2c23,MATR_b1c17,MATR_b4c9,MATR_b1c5,MATR_b2c37,MATR_b3c1,MATR_b3c21,MATR_b1c35","MATR_b1c45,MATR_b1c27,MATR_b4c4,MATR_b2c45,MATR_b1c7,MATR_b4c32,MATR_b1c40,MATR_b1c38",486.0,964.0,,0.1629951959475875
2,0.8105475306510925,0.8105456829071045,0.00458375783637166,0.0,0.0,0.0004,0.8103941082954407,False,180,"MATR_b2c45,MATR_b1c11,MATR_b2c31,MATR_b3c12,MATR_b3c27,MATR_b1c18,MATR_b4c3,MATR_b4c37,MATR_b4c33,MATR_b4c26,MATR_b1c42,MATR_b1c28,MATR_b1c38,MATR_b1c35,MATR_b1c1,MATR_b1c25","MATR_b4c6,MATR_b4c29,MATR_b1c32,MATR_b2c26,MATR_b3c14,MATR_b1c37,MATR_b4c40,MATR_b3c35",470.0,1091.0,,0.31364464992657304
3,0.8262664079666138,0.8262625932693481,0.006319370120763779,0.0,0.0,0.0006,1.4111417531967163,False,240,"MATR_b3c36,MATR_b1c40,MATR_b2c42,MATR_b4c3,MATR_b1c30,MATR_b1c18,MATR_b1c5,MATR_b1c21,MATR_b3c12,MATR_b2c30,MATR_b1c14,MATR_b4c14,MATR_b3c41,MATR_b4c34,MATR_b1c9,MATR_b2c2","MATR_b1c15,MATR_b1c7,MATR_b1c38,MATR_b3c24,MATR_b3c35,MATR_b1c32,MATR_b1c45,MATR_b2c22",512.0,1091.0,,0.43661603098735213
4,2.709888458251953,2.7098827362060547,0.007236473727971315,0.0,0.0,0.0008,,True,100,"MATR_b3c41,MATR_b1c39,MATR_b2c21,MATR_b4c4,MATR_b3c35,MATR_b1c15,MATR_b4c21,MATR_b1c45,MATR_b4c25,MATR_b2c20,MATR_b1c6,MATR_b1c7,MATR_b1c3","MATR_b4c42,MATR_b2c11,MATR_b2c45,MATR_b3c5,MATR_b3c0,MATR_b2c46,MATR_b4c33,MATR_b1c0",428.0,1858.0,,0.5375304720364511
5,0.7653728723526001,0.7653650641441345,0.007824701257050037,0.0,0.0,0.001,1.175675630569458,False,140,"MATR_b4c38,MATR_b3c4,MATR_b3c44,MATR_b1c42,MATR_b4c28,MATR_b3c20,MATR_b3c1,MATR_b4c21,MATR_b2c5,MATR_b1c21,MATR_b2c31,MATR_b3c39,MATR_b2c35","MATR_b4c15,MATR_b3c35,MATR_b4c11,MATR_b2c10,MATR_b3c27,MATR_b4c39,MATR_b1c44,MATR_b4c34",560.0,1091.0,,0.6433933856897056
6,1.0918654203414917,1.0918176174163818,0.03987465798854828,0.0,0.0,0.0012,2.9261183738708496,False,240,"MATR_b1c14,MATR_b1c37,MATR_b3c31,MATR_b4c29,MATR_b1c4,MATR_b2c23,MATR_b1c9,MATR_b3c24,MATR_b3c27,MATR_b3c41,MATR_b1c3","MATR_b1c21,MATR_b2c33,MATR_b2c26,MATR_b1c5,MATR_b2c42,MATR_b1c40,MATR_b3c40,MATR_b1c15",465.0,1071.0,,0.7031851350329816
7,1.0322586297988892,1.0321578979492188,0.07195743918418884,0.0,0.0,0.0014,4.559495449066162,False,100,"MATR_b2c21,MATR_b1c14,MATR_b1c23,MATR_b4c21,MATR_b2c35,MATR_b4c36,MATR_b2c30,MATR_b3c44","MATR_b1c32,MATR_b3c20,MATR_b4c15,MATR_b2c43,MATR_b4c9,MATR_b4c6,MATR_b2c19,MATR_b4c25",442.0,811.0,,0.7487935037352145
8,0.823100745677948,0.8229508399963379,0.09368905425071716,0.0,0.0,0.0016,0.973414957523346,False,200,"MATR_b3c4,MATR_b1c3,MATR_b3c30,MATR_b4c37,MATR_b3c0,MATR_b1c2,MATR_b3c25,MATR_b4c26","MATR_b1c42,MATR_b1c25,MATR_b1c11,MATR_b3c8,MATR_b4c38,MATR_b2c21,MATR_b2c20,MATR_b4c15",488.0,1055.0,,0.8060963940806687
9,0.7777657508850098,0.7777458429336548,0.011074475012719631,0.0,0.0,0.0018,2.18271803855896,False,100,"MATR_b1c11,MATR_b3c27,MATR_b2c5,MATR_b3c21,MATR_b1c28,MATR_b4c3,MATR_b1c17,MATR_b3c8,MATR_b3c30,MATR_b4c11,MATR_b2c25","MATR_b3c4,MATR_b3c25,MATR_b1c40,MATR_b1c18,MATR_b4c40,MATR_b1c44,MATR_b4c22,MATR_b1c15",614.0,1045.0,,0.8399178879335523
10,1.1720341444015503,1.1719932556152344,0.020421240478754044,0.0,0.0,0.002,3.354503631591797,False,120,"MATR_b1c35,MATR_b2c30,MATR_b1c37,MATR_b1c44,MATR_b3c27,MATR_b4c36,MATR_b2c47,MATR_b3c25","MATR_b2c24,MATR_b2c23,MATR_b3c12,MATR_b1c9,MATR_b3c20,MATR_b4c9,MATR_b1c45,MATR_b2c46",428.0,1052.0,,0.8804843677207828
11,0.8494781851768494,0.8494335412979126,0.020303545519709587,0.0,0.0,0.0022,1.3759452104568481,False,120,"MATR_b2c30,MATR_b1c26,MATR_b4c3,MATR_b1c39,MATR_b3c0,MATR_b1c0,MATR_b2c19,MATR_b4c4,MATR_b4c6,MATR_b4c40,MATR_b3c1","MATR_b1c15,MATR_b1c28,MATR_b3c5,MATR_b3c25,MATR_b4c38,MATR_b2c46,MATR_b1c18,MATR_b3c8",428.0,1055.0,,0.9171823360957205
12,1.2711091041564941,1.271086573600769,0.009386975318193436,0.0,0.0,0.0024,2.642052412033081,False,100,"MATR_b2c2,MATR_b1c4,MATR_b2c33,MATR_b2c30,MATR_b4c38,MATR_b4c21,MATR_b4c14,MATR_b2c11,MATR_b1c30,MATR_b2c35,MATR_b4c12,MATR_b3c27,MATR_b1c44,MATR_b3c36,MATR_b2c47","MATR_b3c24,MATR_b4c11,MATR_b3c17,MATR_b3c0,MATR_b2c20,MATR_b4c37,MATR_b4c42,MATR_b2c42",465.0,1313.0,,0.9602489657700062
