step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
884,2.517303705215454,2.251756429672241,1.5019644498825073,0.1768,328.4316101074219,False,1024.0,1024.0,16,MATR_b3c41|MATR_b3c22|MATR_b2c39|MATR_b1c24|MATR_b3c38|MATR_b1c32|MATR_b1c44|MATR_b2c42|MATR_b3c19|MATR_b4c43|MATR_b2c39|MATR_b2c0|MATR_b3c19|MATR_b4c19|MATR_b4c41|MATR_b2c34,474|746|280|214|626|193|427|379|606|589|358|83|358|783|756|366,1|0.75|0.25|0.25|0.75|0.75|0|0.75|1|0.5|0|0|0.5|0.25|0|0,16,127,113,128,0.3939060727272727,0.9773519999999999,-7.239790439605713,0.7093380689620972,-2.56640625,0.7998046875,0.12335097044706345,1.9529720544815063,0.3756569027900696,1.7537992000579834,0.3821103870868683,1.6976253986358643,0.419189453125,65.5927734375,178.0,0.0001,,1293.2463871638756,,
885,0.8199111819267273,0.7054497599601746,0.6466748118400574,0.177,131.57656860351562,False,1024.0,1024.0,16,MATR_b3c19|MATR_b4c26|MATR_b4c39|MATR_b2c44|MATR_b2c34|MATR_b2c43|MATR_b3c38|MATR_b3c0|MATR_b1c17|MATR_b1c23|MATR_b4c28|MATR_b1c45|MATR_b2c1|MATR_b1c28|MATR_b2c31|MATR_b2c28,892|173|314|367|256|203|1264|503|449|437|261|439|73|498|261|280,0.75|0.25|1|0.75|0|0.75|0.25|0.75|0|0.25|0.25|0|0.25|0.75|0|0.25,9,104,97,128,0.4820003818181818,0.971930909090909,-6.039554119110107,0.635478675365448,-1.828125,0.7685546875,0.10753444582223892,1.43603515625,0.3753518760204315,1.7562217712402344,0.38102850317955017,1.6952333450317383,0.3876953125,65.58984375,178.0,0.0001,,1294.6576231040526,,
886,1.026355504989624,0.6705073118209839,2.0081729888916016,0.1772,26.685420989990234,False,1024.0,1024.0,16,MATR_b3c44|MATR_b4c17|MATR_b2c45|MATR_b4c40|MATR_b2c20|MATR_b4c20|MATR_b1c41|MATR_b4c41|MATR_b2c27|MATR_b1c44|MATR_b4c38|MATR_b1c44|MATR_b2c28|MATR_b3c39|MATR_b1c20|MATR_b1c24,325|265|402|277|370|274|756|682|355|287|395|236|142|474|349|384,0.5|0|0.25|1|1|0.5|0.5|1|0.25|1|0.5|0.25|1|0.25|0.75|1,10,77,112,128,0.3939060727272727,0.9792267272727271,-7.239790439605713,0.7348802089691162,-2.41015625,0.81884765625,0.10046426951885223,1.8549317121505737,0.37795132398605347,1.7578376531600952,0.38102850317955017,1.7008167505264282,0.605712890625,65.58642578125,178.0,0.0001,,1296.135088572977,,
887,1.23324716091156,1.0615911483764648,0.9676212072372437,0.1774,150.53404235839844,False,1024.0,1024.0,16,MATR_b1c28|MATR_b3c27|MATR_b4c16|MATR_b2c42|MATR_b3c26|MATR_b1c20|MATR_b3c22|MATR_b1c40|MATR_b2c26|MATR_b1c1|MATR_b3c4|MATR_b2c5|MATR_b3c25|MATR_b2c46|MATR_b2c10|MATR_b4c33,545|348|697|246|537|333|339|425|297|1648|351|117|340|340|185|370,0|1|0|1|0.75|0.75|0.5|0.25|0.5|0.75|1|0.5|0|0.25|0.25|0.25,9,107,109,128,0.6817360363636363,0.9739119999999999,-3.3182661533355713,0.6624699831008911,-1.93359375,0.724609375,0.1059664860367775,1.6084342002868652,0.37687918543815613,1.761070728302002,0.38350510597229004,1.6840876340866089,0.481201171875,65.5908203125,178.0,0.0001,,1297.6864486790728,,
888,0.7452707290649414,0.5833294987678528,0.911831259727478,0.1776,50.560367584228516,False,1024.0,1024.0,16,MATR_b4c28|MATR_b2c28|MATR_b4c39|MATR_b4c33|MATR_b2c28|MATR_b1c16|MATR_b2c43|MATR_b2c43|MATR_b1c24|MATR_b2c27|MATR_b4c44|MATR_b1c43|MATR_b3c22|MATR_b3c11|MATR_b1c16|MATR_b1c45,306|319|437|238|344|481|187|361|785|313|400|291|288|542|482|385,0.5|0.25|0|0.25|1|0.25|1|0|0.25|0.25|0|0.5|0.75|0.75|0.5|0.75,11,128,126,128,0.5859904363636363,0.9740628181818182,-4.62274694442749,0.6645247936248779,-2.00390625,0.83984375,0.10083475708961487,1.544157862663269,0.37718525528907776,1.7651151418685913,0.3802572786808014,1.7008167505264282,0.434326171875,65.5927734375,178.0,0.0001,,1298.980878121918,,
889,0.9656623601913452,0.8238547444343567,0.7975682020187378,0.1778,20.704553604125977,False,1024.0,1024.0,16,MATR_b2c11|MATR_b1c20|MATR_b4c26|MATR_b1c31|MATR_b4c0|MATR_b4c30|MATR_b3c22|MATR_b2c0|MATR_b2c2|MATR_b3c38|MATR_b2c35|MATR_b4c39|MATR_b2c13|MATR_b1c26|MATR_b4c4|MATR_b4c20,329|165|243|195|605|273|476|217|369|1138|199|309|332|287|469|351,1|1|0|0.75|0|0.5|0|0.25|0.5|0.75|0|1|0|0.5|0|0.5,23,119,95,128,0.22817332727272724,0.991475909090909,-9.497807502746582,0.9017685055732727,-3.10546875,0.802734375,0.12200837582349777,2.643224000930786,0.37642043828964233,1.761070728302002,0.3821103870868683,1.6880650520324707,0.41943359375,65.591796875,178.0,0.0001,,1300.3836442348547,,
890,1.063874363899231,0.8674039840698242,1.1037662029266357,0.178,10.683125495910645,False,1024.0,1024.0,16,MATR_b4c31|MATR_b1c36|MATR_b1c41|MATR_b2c39|MATR_b3c34|MATR_b2c42|MATR_b2c17|MATR_b2c17|MATR_b4c41|MATR_b1c39|MATR_b2c5|MATR_b2c38|MATR_b2c14|MATR_b3c10|MATR_b1c23|MATR_b3c35,575|515|767|376|459|241|127|402|330|436|195|369|188|748|757|657,0|0.75|0.5|0.25|0.5|0.25|0.75|1|0.25|0.5|0.5|0.5|0.5|1|0.75|0,9,103,104,128,0.23376573636363635,0.9748690909090909,-9.421613693237305,0.6755098104476929,-2.9609375,0.8212890625,0.12827768921852112,2.457794189453125,0.3767262101173401,1.763496994972229,0.380103200674057,1.7112044095993042,0.49658203125,65.58984375,178.0,0.0001,,1301.7391026108526,,
891,1.0218353271484375,0.8221571445465088,1.1205286979675293,0.1782,29.53609848022461,False,1024.0,1024.0,16,MATR_b2c43|MATR_b3c21|MATR_b1c15|MATR_b1c16|MATR_b4c16|MATR_b3c38|MATR_b2c14|MATR_b4c19|MATR_b3c25|MATR_b2c25|MATR_b3c4|MATR_b1c0|MATR_b2c26|MATR_b4c41|MATR_b1c15|MATR_b4c37,156|522|446|427|672|680|375|238|369|144|242|1009|383|452|213|272,0.75|0.5|0.75|0|0|1|0.5|0.25|0.75|1|0.75|0.25|1|1|0.5|0.25,14,124,115,128,0.3939060727272727,0.9769454545454545,-7.239790439605713,0.7037991285324097,-2.291015625,0.70654296875,0.08977340906858444,1.91205632686615,0.37642043828964233,1.766734004020691,0.3788723051548004,1.7104045152664185,0.57470703125,65.5927734375,178.0,0.0001,,1303.4774226208683,,
892,0.9697943329811096,0.8252876400947571,0.810015082359314,0.1784,29.348552703857422,False,1024.0,1024.0,16,MATR_b4c2|MATR_b4c35|MATR_b4c39|MATR_b3c34|MATR_b3c4|MATR_b1c40|MATR_b2c31|MATR_b1c32|MATR_b3c0|MATR_b1c23|MATR_b4c41|MATR_b4c24|MATR_b4c37|MATR_b3c28|MATR_b1c38|MATR_b1c16,305|619|343|792|688|652|188|552|647|541|717|861|572|298|129|574,0|1|0.25|0|0.5|0.75|0.75|1|0|0|0.25|1|0|0.25|0|0.75,22,126,128,128,0.3939060727272727,0.9761830909090908,-7.239790439605713,0.6934123039245605,-2.375,0.6787109375,0.1150791272521019,1.8270021677017212,0.37733837962150574,1.7659245729446411,0.3805656135082245,1.746538758277893,0.40380859375,65.5927734375,178.0,0.0001,,1305.0995645299554,,
893,1.0033602714538574,0.8510019779205322,0.8530700206756592,0.1786,44.80418014526367,False,1024.0,1024.0,16,MATR_b3c44|MATR_b4c4|MATR_b1c9|MATR_b2c36|MATR_b4c30|MATR_b2c29|MATR_b3c40|MATR_b4c17|MATR_b2c28|MATR_b3c38|MATR_b2c47|MATR_b2c0|MATR_b1c41|MATR_b2c36|MATR_b2c45|MATR_b1c1,683|513|345|239|268|332|560|200|222|609|368|67|698|354|119|1059,0|0.5|1|0|1|0.5|0.5|0|1|0.75|0|0|0.75|0.5|0.25|0.5,28,119,128,128,0.22817332727272724,0.9819188181818181,-9.497807502746582,0.7715584635734558,-2.50390625,0.6748046875,0.143027201294899,1.9899508953094482,0.37580952048301697,1.773214340209961,0.3805656135082245,1.6992207765579224,0.450439453125,65.591796875,178.0,0.0001,,1306.7765339799225,,
