step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.3959230184555054,1.3959187269210815,0.021524697542190552,0.0,0.0,0.0002,inf,True,260,"MATR_b3c20,MATR_b2c45,MATR_b3c8,MATR_b3c30,MATR_b3c41,MATR_b2c17,MATR_b4c15,MATR_b2c3,MATR_b1c29,MATR_b3c40,MATR_b4c42,MATR_b1c39,MATR_b1c20,MATR_b2c25,MATR_b3c6,MATR_b4c1","MATR_b2c33,MATR_b2c19,MATR_b2c36,MATR_b4c28,MATR_b2c22,MATR_b4c14,MATR_b3c19,MATR_b2c46",428.0,1152.0,,0.185750228818506
2,5.510566234588623,5.510552883148193,0.033897802233695984,0.0,0.0,0.0004,,True,160,"MATR_b2c38,MATR_b1c24,MATR_b1c5,MATR_b2c40,MATR_b1c16,MATR_b3c22,MATR_b1c7,MATR_b2c19,MATR_b3c30,MATR_b2c3,MATR_b3c18,MATR_b4c19,MATR_b2c2,MATR_b1c41,MATR_b2c30","MATR_b3c24,MATR_b3c0,MATR_b1c1,MATR_b4c37,MATR_b1c0,MATR_b4c5,MATR_b1c19,MATR_b2c12",456.0,2154.0,,0.33269858406856656
3,0.8919539451599121,0.891938328742981,0.025987818837165833,0.0,0.0,0.0006,1.2218564748764038,False,280,"MATR_b1c29,MATR_b2c44,MATR_b1c19,MATR_b2c22,MATR_b3c31,MATR_b4c33,MATR_b1c21,MATR_b4c25,MATR_b3c41,MATR_b4c11","MATR_b3c30,MATR_b2c30,MATR_b4c15,MATR_b4c37,MATR_b1c5,MATR_b3c22,MATR_b1c18,MATR_b4c42",480.0,1071.0,,0.41704321885481477
4,0.9624642133712769,0.9624359607696533,0.03532308712601662,0.0,0.0,0.0008,1.5891293287277222,False,160,"MATR_b2c42,MATR_b1c0,MATR_b4c11,MATR_b2c40,MATR_b3c41,MATR_b1c34,MATR_b1c31,MATR_b1c39,MATR_b4c36","MATR_b2c13,MATR_b3c18,MATR_b1c42,MATR_b3c8,MATR_b3c31,MATR_b4c21,MATR_b2c29,MATR_b1c11",482.0,1143.0,,0.5003123772330582
5,0.8629944324493408,0.8629817366600037,0.012679455801844597,0.0,0.0,0.001,2.1953115463256836,False,300,"MATR_b3c6,MATR_b1c29,MATR_b1c34,MATR_b2c30,MATR_b3c15,MATR_b1c41,MATR_b3c5,MATR_b3c22,MATR_b4c0,MATR_b2c44,MATR_b2c46,MATR_b4c29,MATR_b3c8","MATR_b2c33,MATR_b2c38,MATR_b3c41,MATR_b1c37,MATR_b3c0,MATR_b4c42,MATR_b4c13,MATR_b1c6",464.0,1007.0,,0.5932633089832962
6,2.7109127044677734,2.7108547687530518,0.048317041248083115,0.0,0.0,0.0012,8.909862518310547,False,280,"MATR_b4c0,MATR_b3c31,MATR_b4c7,MATR_b1c24,MATR_b2c21,MATR_b1c20,MATR_b4c42,MATR_b2c30,MATR_b2c4","MATR_b1c21,MATR_b1c5,MATR_b3c20,MATR_b3c7,MATR_b2c2,MATR_b4c28,MATR_b2c12,MATR_b4c1",437.0,1834.0,,0.6582011459395289
7,1.2350850105285645,1.2349647283554077,0.08590954542160034,0.0,0.0,0.0014,5.419950008392334,False,280,"MATR_b1c31,MATR_b2c41,MATR_b3c33,MATR_b3c4,MATR_b1c11,MATR_b1c14,MATR_b2c2,MATR_b4c15,MATR_b1c20","MATR_b4c33,MATR_b4c14,MATR_b2c37,MATR_b3c24,MATR_b2c46,MATR_b2c35,MATR_b4c31,MATR_b4c5",428.0,913.0,,0.7395221409387887
8,0.8562888503074646,0.8562829494476318,0.003705105744302273,0.0,0.0,0.0016,1.1337960958480835,False,220,"MATR_b3c15,MATR_b3c12,MATR_b4c15,MATR_b2c3,MATR_b3c10,MATR_b1c37,MATR_b4c3,MATR_b2c12,MATR_b4c6,MATR_b4c4,MATR_b1c35,MATR_b3c14,MATR_b2c44,MATR_b3c5,MATR_b2c33,MATR_b1c1","MATR_b4c16,MATR_b4c36,MATR_b4c5,MATR_b2c36,MATR_b1c39,MATR_b2c45,MATR_b4c18,MATR_b4c37",486.0,913.0,,0.8378173629753292
9,1.156423568725586,1.1563935279846191,0.016698911786079407,0.0,0.0,0.0018,1.60622239112854,False,180,"MATR_b2c25,MATR_b3c5,MATR_b2c12,MATR_b1c1,MATR_b4c6,MATR_b3c7,MATR_b1c35,MATR_b2c22,MATR_b1c36,MATR_b1c20,MATR_b4c44,MATR_b2c13,MATR_b2c4,MATR_b1c24","MATR_b2c24,MATR_b4c14,MATR_b4c35,MATR_b2c34,MATR_b4c21,MATR_b2c41,MATR_b3c25,MATR_b4c18",428.0,1081.0,,0.9105376820079982
10,0.8660688400268555,0.866064190864563,0.002320520579814911,0.0,0.0,0.002,0.8665916323661804,False,220,"MATR_b1c30,MATR_b2c24,MATR_b2c6,MATR_b3c14,MATR_b4c9,MATR_b3c33,MATR_b2c4,MATR_b3c38,MATR_b4c11,MATR_b3c19,MATR_b4c33,MATR_b2c36,MATR_b4c40,MATR_b2c45,MATR_b2c42","MATR_b4c37,MATR_b4c21,MATR_b3c20,MATR_b1c16,MATR_b3c36,MATR_b4c7,MATR_b2c21,MATR_b1c9",488.0,1052.0,,0.9961168919689953
