fold,seed,model,alpha,beta,metric,mean,std,num_cells
0,42,soh_only_anp,0.5,1.0,interval_width_95,0.09912479694377907,0.07892144560580823,34
0,42,soh_only_anp,0.5,1.0,inference_latency_ms,0.6387290603015572,0.004672360393501696,34
0,42,soh_only_anp,0.7,0.0,future_rmse,0.018735221669887746,0.013837386997078987,34
0,42,soh_only_anp,0.7,0.0,current_soh_abs_error,0.001597829167532594,0.0024405237259585255,34
0,42,soh_only_anp,0.7,0.0,nll,-3.06357653694945,0.8072908585954752,34
0,42,soh_only_anp,0.7,0.0,coverage_95,0.9135206328240826,0.20139775817348016,34
0,42,soh_only_anp,0.7,0.0,interval_width_95,0.07772798076701917,0.05902510025559719,34
0,42,soh_only_anp,0.7,0.0,inference_latency_ms,0.6396437320611713,0.0061080557370757,34
0,42,soh_only_anp,0.7,0.25,future_rmse,0.018735221669887746,0.013837386997078987,34
0,42,soh_only_anp,0.7,0.25,current_soh_abs_error,0.001597829167532594,0.0024405237259585255,34
0,42,soh_only_anp,0.7,0.25,nll,-3.06357653694945,0.8072908585954752,34
0,42,soh_only_anp,0.7,0.25,coverage_95,0.9135206328240826,0.20139775817348016,34
0,42,soh_only_anp,0.7,0.25,interval_width_95,0.07772798076701917,0.05902510025559719,34
0,42,soh_only_anp,0.7,0.25,inference_latency_ms,0.6396437320611713,0.0061080557370757,34
0,42,soh_only_anp,0.7,0.5,future_rmse,0.018735221669887746,0.013837386997078987,34
0,42,soh_only_anp,0.7,0.5,current_soh_abs_error,0.001597829167532594,0.0024405237259585255,34
0,42,soh_only_anp,0.7,0.5,nll,-3.06357653694945,0.8072908585954752,34
0,42,soh_only_anp,0.7,0.5,coverage_95,0.9135206328240826,0.20139775817348016,34
0,42,soh_only_anp,0.7,0.5,interval_width_95,0.07772798076701917,0.05902510025559719,34
0,42,soh_only_anp,0.7,0.5,inference_latency_ms,0.6396437320611713,0.0061080557370757,34
0,42,soh_only_anp,0.7,0.75,future_rmse,0.018735221669887746,0.013837386997078987,34
0,42,soh_only_anp,0.7,0.75,current_soh_abs_error,0.001597829167532594,0.0024405237259585255,34
0,42,soh_only_anp,0.7,0.75,nll,-3.06357653694945,0.8072908585954752,34
0,42,soh_only_anp,0.7,0.75,coverage_95,0.9135206328240826,0.20139775817348016,34
0,42,soh_only_anp,0.7,0.75,interval_width_95,0.07772798076701917,0.05902510025559719,34
0,42,soh_only_anp,0.7,0.75,inference_latency_ms,0.6396437320611713,0.0061080557370757,34
0,42,soh_only_anp,0.7,1.0,future_rmse,0.018735221669887746,0.013837386997078987,34
0,42,soh_only_anp,0.7,1.0,current_soh_abs_error,0.001597829167532594,0.0024405237259585255,34
0,42,soh_only_anp,0.7,1.0,nll,-3.06357653694945,0.8072908585954752,34
0,42,soh_only_anp,0.7,1.0,coverage_95,0.9135206328240826,0.20139775817348016,34
0,42,soh_only_anp,0.7,1.0,interval_width_95,0.07772798076701917,0.05902510025559719,34
0,42,soh_only_anp,0.7,1.0,inference_latency_ms,0.6396437320611713,0.0061080557370757,34
