iteration,source,alpha
10,CALCE_CX2_16.pkl,0.0
10,CALCE_CX2_33.pkl,5.516700957456989e-21
10,CALCE_CX2_34.pkl,0.0
10,CALCE_CX2_35.pkl,0.044675253331661224
10,CALCE_CX2_36.pkl,0.14315776526927948
10,CALCE_CX2_38.pkl,0.8121669888496399
20,CALCE_CX2_16.pkl,0.0
20,CALCE_CX2_33.pkl,5.489172564385809e-21
20,CALCE_CX2_34.pkl,0.0
20,CALCE_CX2_35.pkl,0.04469584673643112
20,CALCE_CX2_36.pkl,0.14307819306850433
20,CALCE_CX2_38.pkl,0.8122259378433228
30,CALCE_CX2_16.pkl,0.0
30,CALCE_CX2_33.pkl,5.721181378129161e-21
30,CALCE_CX2_34.pkl,0.0
30,CALCE_CX2_35.pkl,0.04489968344569206
30,CALCE_CX2_36.pkl,0.14314879477024078
30,CALCE_CX2_38.pkl,0.8119515180587769
40,CALCE_CX2_16.pkl,1.542392506427229e-18
40,CALCE_CX2_33.pkl,1.8621185960918646e-18
40,CALCE_CX2_34.pkl,0.0009234978351742029
40,CALCE_CX2_35.pkl,0.04454514756798744
40,CALCE_CX2_36.pkl,0.1426447033882141
40,CALCE_CX2_38.pkl,0.8118866682052612
50,CALCE_CX2_16.pkl,1.4873299881817179e-18
50,CALCE_CX2_33.pkl,1.797965569709549e-18
50,CALCE_CX2_34.pkl,0.0010116350604221225
50,CALCE_CX2_35.pkl,0.044490549713373184
50,CALCE_CX2_36.pkl,0.14259245991706848
50,CALCE_CX2_38.pkl,0.8119053840637207
60,CALCE_CX2_16.pkl,1.5578123938161363e-18
60,CALCE_CX2_33.pkl,1.881165670466817e-18
60,CALCE_CX2_34.pkl,0.0007822916377335787
60,CALCE_CX2_35.pkl,0.04457920417189598
60,CALCE_CX2_36.pkl,0.14271759986877441
60,CALCE_CX2_38.pkl,0.8119208812713623
70,CALCE_CX2_16.pkl,1.5807503189973848e-18
70,CALCE_CX2_33.pkl,1.908663635569917e-18
70,CALCE_CX2_34.pkl,0.0008842091192491353
70,CALCE_CX2_35.pkl,0.04457729682326317
70,CALCE_CX2_36.pkl,0.14267955720424652
70,CALCE_CX2_38.pkl,0.8118589520454407
80,CALCE_CX2_16.pkl,1.5757332617870976e-18
80,CALCE_CX2_33.pkl,1.9024792197201645e-18
80,CALCE_CX2_34.pkl,0.0010650396579876542
80,CALCE_CX2_35.pkl,0.044547099620103836
80,CALCE_CX2_36.pkl,0.14260093867778778
80,CALCE_CX2_38.pkl,0.811786949634552
90,CALCE_CX2_16.pkl,1.613198960066615e-18
90,CALCE_CX2_33.pkl,1.947015451080632e-18
90,CALCE_CX2_34.pkl,0.001340931048616767
90,CALCE_CX2_35.pkl,0.04452703148126602
90,CALCE_CX2_36.pkl,0.14250418543815613
90,CALCE_CX2_38.pkl,0.8116278648376465
100,CALCE_CX2_16.pkl,1.6011608972145542e-18
100,CALCE_CX2_33.pkl,1.9347411247661108e-18
100,CALCE_CX2_34.pkl,0.0017795752501115203
100,CALCE_CX2_35.pkl,0.044456515461206436
100,CALCE_CX2_36.pkl,0.14233556389808655
100,CALCE_CX2_38.pkl,0.8114283680915833
