horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,33,504.6903246784521,419.7030511079405,504.6903246784521,419.7030511079405,73.95419835308078,363.097363309655,0.2727272727272727,488.3034537152387
80,ok,,16,33,226.99295109783733,149.5540584354726,226.99295109783733,149.5540584354726,21.46290454875535,75.76478019357387,0.6363636363636364,334.2517477979849
100,ok,,16,33,133.8278188082966,105.04548436606294,133.8278188082966,105.04548436606294,14.632809579179876,-14.102645620073728,0.5454545454545454,227.14894177784916
120,ok,,16,33,130.94816808160323,92.39894881082648,130.94816808160323,92.39894881082648,13.229171255175306,5.20565589887186,0.6363636363636364,202.3023710236554
140,ok,,16,33,109.03171667899787,72.69977397752308,109.03171667899787,72.69977397752308,11.276290738577963,6.658769500858539,0.6363636363636364,164.52262570708623
160,ok,,16,33,108.4294053321819,74.47527507587843,108.4294053321819,74.47527507587843,11.51334780507407,15.917189158852551,0.6060606060606061,145.61805830689815
180,ok,,16,33,111.39891090381487,76.13389526719754,111.39891090381487,76.13389526719754,11.823806492926558,27.00321780986055,0.6060606060606061,136.02536779064167
200,ok,,16,33,122.90984813036575,78.05194547280271,122.90984813036575,78.05194547280271,12.196018253349914,28.691313153109704,0.5757575757575758,128.71897874768683
220,ok,,16,33,125.5638149755937,77.29030461438289,125.5638149755937,77.29030461438289,12.534232561528116,26.189620535863934,0.5151515151515151,122.70864586181148
240,ok,,16,33,128.6427558056115,75.14683530625486,128.6427558056115,75.14683530625486,12.86028592681455,29.792354679766795,0.5151515151515151,120.5552782007329
260,ok,,16,33,122.48002318777306,71.6740248833257,122.48002318777306,71.6740248833257,13.53196686949003,21.407981539143755,0.6060606060606061,114.51643466521584
280,ok,,16,33,127.87780254313287,72.1059440603467,127.87780254313287,72.1059440603467,16.91677210661706,20.538529353236886,0.5757575757575758,114.12956432554537
300,ok,,16,32,130.21761603359337,72.60268845518213,130.21761603359337,72.60268845518213,11.902195162068278,17.34999285110802,0.65625,114.92628749811749
320,ok,,16,32,125.86392713875851,73.9813786583386,125.86392713875851,73.9813786583386,13.275787919561067,2.3695148582534262,0.53125,114.71303386051041
340,ok,,16,32,116.10854680760612,69.21202768007456,116.10854680760612,69.21202768007456,13.332671361681648,-2.2997283352081883,0.65625,115.8774599284359
360,ok,,16,32,121.81333346128665,78.30938902336746,121.81333346128665,78.30938902336746,16.601022249082746,-22.305936155152956,0.5,115.09031312507878
380,ok,,16,32,126.54556734476914,81.62887737224824,126.54556734476914,81.62887737224824,18.379663280775787,-25.41746963354727,0.5625,115.85740734899744
400,ok,,16,32,129.93230589085434,82.12244148590253,129.93230589085434,82.12244148590253,19.733626054587322,-23.982184399580674,0.59375,123.97121250393744
420,ok,,16,32,148.0039062216354,114.03311521854275,148.0039062216354,114.03311521854275,34.69946736451733,-73.23843223153423,0.4375,128.08000384840295
440,ok,,16,32,159.61632305192245,125.30437463292898,159.61632305192245,125.30437463292898,50.981644912489045,-80.81904865401162,0.40625,134.4661354738502
460,ok,,16,32,163.6873560636048,135.28662009016227,163.6873560636048,135.28662009016227,257.8259837308906,-96.10459367175997,0.21875,139.13556673721223
480,ok,,16,28,175.97356797534172,152.78077873579414,175.97356797534172,152.78077873579414,177.44336979907558,-112.07344005616827,0.17857142857142858,149.8940994336588
500,ok,,16,25,169.1670954845034,148.86438030194057,169.1670954845034,148.86438030194057,83.3462033648041,-142.6468217227089,0.24,156.28276559074752
520,ok,,16,24,229.68889839764356,199.46410225820514,229.68889839764356,199.46410225820514,58.41230257188755,-199.46410225820514,0.041666666666666664,167.28646911836793
540,ok,,16,24,285.7232325830142,237.05865488839447,285.7232325830142,237.05865488839447,76.6412583777028,-237.05865488839447,0.041666666666666664,164.63063941411772
560,ok,,16,24,303.9029229360335,253.5113322341506,303.9029229360335,253.5113322341506,98.40200353726478,-253.5113322341506,0.041666666666666664,175.28730933127065
580,ok,,16,24,310.17765229159846,262.9143922885908,310.17765229159846,262.9143922885908,142.92647987788982,-262.9143922885908,0.041666666666666664,182.64942978533827
600,ok,,16,23,328.7635944952302,284.3652515583381,328.7635944952302,284.3652515583381,165.65849296362782,-284.3652515583381,0.0,195.9890137769741
