horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,33,164.80109832008134,101.56981924136693,164.80109832008134,101.56981924136693,12.26523448020571,-29.115894014807733,0.8484848484848485,357.758417781228
80,ok,,8,33,138.88916115476718,101.13165747565809,138.88916115476718,101.13165747565809,13.220811813047288,-26.120700030789173,0.7575757575757576,290.82246780816854
100,ok,,8,33,117.10907478087591,87.47729736179267,117.10907478087591,87.47729736179267,12.2159398029528,-28.689452016882665,0.7575757575757576,243.33957105776443
120,ok,,8,33,117.2675217756788,86.23007396762216,117.2675217756788,86.23007396762216,11.821089820541703,-38.6264375793318,0.7575757575757576,210.5296488126974
140,ok,,8,33,114.7526027080575,80.1672876446644,114.7526027080575,80.1672876446644,11.039272151681208,-47.969971114489546,0.7575757575757576,192.42292600385616
160,ok,,8,33,101.86462483652019,71.89112182592707,101.86462483652019,71.89112182592707,10.85852316738354,-18.059966279358886,0.7272727272727273,193.5104853194346
180,ok,,8,33,77.72794242575316,58.42359403943382,77.72794242575316,58.42359403943382,10.211738269426453,11.261360760717894,0.7272727272727273,185.54240358334974
200,ok,,8,33,76.96099028602158,56.84987883165754,76.96099028602158,56.84987883165754,9.665307093209364,-6.025742534975517,0.7272727272727273,159.67864518701958
220,ok,,8,33,74.74605692299865,53.17477231705735,74.74605692299865,53.17477231705735,9.773090084774461,8.42782671359716,0.696969696969697,159.29851058679037
240,ok,,8,33,65.75641590375993,50.758405190791756,65.75641590375993,50.758405190791756,9.933657522024793,-16.21141494950843,0.7575757575757576,148.21395140523248
260,ok,,8,33,55.64644157385396,43.91910164573669,55.64644157385396,43.91910164573669,10.130674437293024,-3.7413804330566336,0.7575757575757576,145.52011870510955
280,ok,,8,33,52.194858765232624,40.80549297301313,52.194858765232624,40.80549297301313,11.510963552256525,-7.954199538706027,0.7272727272727273,140.36723892800336
300,ok,,8,32,63.78134995796482,52.0192302478005,63.78134995796482,52.0192302478005,10.961365639323395,-24.01543615378673,0.65625,119.52863680133268
320,ok,,8,32,53.519868990606156,38.761504476277324,53.519868990606156,38.761504476277324,9.402931386317336,7.639203301249207,0.6875,113.62278462033402
340,ok,,8,32,59.8486684306151,45.04145834117148,59.8486684306151,45.04145834117148,10.40959998947966,-23.01846918064956,0.65625,98.2168763393664
360,ok,,8,32,64.65852403983423,45.52260031498383,64.65852403983423,45.52260031498383,10.998876035459295,-15.943142325840906,0.6875,98.36365081559043
380,ok,,8,32,53.5929997383485,40.427587145249184,53.5929997383485,40.427587145249184,12.11156708099672,2.5181905366412387,0.59375,98.57459447273183
400,ok,,8,32,54.347456301561,41.10741085980996,54.347456301561,41.10741085980996,13.45063120663807,2.1080367405922082,0.53125,90.01721246994512
420,ok,,8,32,58.02118153526675,46.650781787994774,58.02118153526675,46.650781787994774,18.41221893040484,-9.379990437565873,0.46875,85.16212280731546
440,ok,,8,32,62.22357578289777,47.22036547942631,62.22357578289777,47.22036547942631,20.39750156718311,8.46118950437275,0.53125,86.56354710801537
460,ok,,8,32,59.54825013056202,43.664973911537075,59.54825013056202,43.664973911537075,74.98307707201269,-2.8666589611532665,0.53125,82.073621946233
480,ok,,8,28,90.24088228797592,61.93907191243766,90.24088228797592,61.93907191243766,33.79012081344214,24.799772753101774,0.5,91.6790820156962
500,ok,,8,25,63.28360225440148,45.66824117389612,63.28360225440148,45.66824117389612,19.192353985674988,-24.10965239388589,0.56,86.22664454412585
520,ok,,8,24,56.61124374130665,44.770506253230735,56.61124374130665,44.770506253230735,14.649899336707021,-11.426945961765545,0.4583333333333333,88.37761276783836
540,ok,,8,24,57.86915515881538,45.466759965817936,57.86915515881538,45.466759965817936,16.72930144477052,-12.877168060337828,0.5,88.02906804527022
560,ok,,8,24,59.189550880650785,49.60234677884113,59.189550880650785,49.60234677884113,20.101524860337015,0.6676110715059357,0.4583333333333333,89.01913554816498
580,ok,,8,24,58.99064395669525,45.79231304219797,58.99064395669525,45.79231304219797,24.40956707480312,-11.079299982088221,0.5,84.32389374396446
600,ok,,8,23,61.92188527593072,48.71020359283691,61.92188527593072,48.71020359283691,29.5838304982066,-7.141177345099476,0.4782608695652174,87.80027144907385
