step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.9322218894958496,2.9322142601013184,0.03796329349279404,0.0,0.0,0.0002,,True,100,"MATR_b3c34,MATR_b4c20,MATR_b3c4,MATR_b2c31,MATR_b4c39,MATR_b2c18,MATR_b1c25,MATR_b1c26,MATR_b2c43,MATR_b4c24,MATR_b4c1,MATR_b4c26,MATR_b3c27,MATR_b3c13,MATR_b2c28","MATR_b3c25,MATR_b1c31,MATR_b1c4,MATR_b1c3,MATR_b2c0,MATR_b1c37,MATR_b1c30,MATR_b2c17",299.0,1705.0,,0.15851368801668286
2,1.054075002670288,1.0540685653686523,0.016006456688046455,0.0,0.0,0.0004,1.016606330871582,False,240,"MATR_b4c14,MATR_b4c2,MATR_b1c3,MATR_b3c10,MATR_b3c6,MATR_b4c7,MATR_b4c22,MATR_b2c11,MATR_b1c27,MATR_b3c4,MATR_b2c13,MATR_b3c34,MATR_b2c44","MATR_b3c1,MATR_b1c42,MATR_b4c41,MATR_b3c35,MATR_b2c28,MATR_b1c15,MATR_b3c9,MATR_b1c35",508.0,1091.0,,0.29847250413149595
3,2.1593921184539795,2.1593849658966064,0.011948248371481895,0.0,0.0,0.0006,6.151072978973389,False,240,"MATR_b4c8,MATR_b3c18,MATR_b1c3,MATR_b1c5,MATR_b4c7,MATR_b2c45,MATR_b2c27,MATR_b4c28,MATR_b4c17,MATR_b3c28,MATR_b4c42,MATR_b3c36,MATR_b3c6,MATR_b4c2,MATR_b2c32","MATR_b3c15,MATR_b1c36,MATR_b3c9,MATR_b4c19,MATR_b4c6,MATR_b3c4,MATR_b2c12,MATR_b1c4",456.0,1705.0,,0.43591167498379946
4,4.273236274719238,4.273139476776123,0.12115798890590668,0.0,0.0,0.0008,,True,280,"MATR_b2c0,MATR_b1c17,MATR_b4c26,MATR_b2c44,MATR_b2c19,MATR_b1c32,MATR_b3c8,MATR_b4c20,MATR_b4c42,MATR_b3c29,MATR_b1c29","MATR_b1c37,MATR_b3c26,MATR_b3c38,MATR_b4c0,MATR_b1c19,MATR_b1c6,MATR_b1c30,MATR_b1c0",633.0,1932.0,,0.5477306749671698
5,1.1203001737594604,1.120275616645813,0.024497874081134796,0.0,0.0,0.001,3.9469122886657715,False,100,"MATR_b1c16,MATR_b3c13,MATR_b1c32,MATR_b2c47,MATR_b4c39,MATR_b2c27,MATR_b1c38,MATR_b3c35,MATR_b2c38,MATR_b3c18,MATR_b1c5,MATR_b1c15,MATR_b3c15,MATR_b2c17","MATR_b1c37,MATR_b2c14,MATR_b4c15,MATR_b3c29,MATR_b1c6,MATR_b1c33,MATR_b1c40,MATR_b2c13",482.0,964.0,,0.6230228547938168
6,1.190160870552063,1.1900818347930908,0.06586919724941254,0.0,0.0,0.0012,4.830076694488525,False,180,"MATR_b4c22,MATR_b2c18,MATR_b1c19,MATR_b1c33,MATR_b1c26,MATR_b2c12,MATR_b3c33,MATR_b1c40,MATR_b3c18","MATR_b1c30,MATR_b1c35,MATR_b4c31,MATR_b4c34,MATR_b1c15,MATR_b2c19,MATR_b3c21,MATR_b2c44",455.0,891.0,,0.679714597761631
7,1.0986229181289673,1.0985968112945557,0.01862390711903572,0.0,0.0,0.0014,1.4958395957946777,False,100,"MATR_b3c29,MATR_b1c33,MATR_b2c38,MATR_b3c24,MATR_b4c41,MATR_b2c13,MATR_b4c26,MATR_b3c25,MATR_b1c26","MATR_b2c45,MATR_b1c40,MATR_b3c1,MATR_b4c6,MATR_b1c35,MATR_b3c21,MATR_b2c44,MATR_b4c40",455.0,1061.0,,0.7196317659690976
8,0.9309760332107544,0.9309382438659668,0.023625414818525314,0.0,0.0,0.0016,1.1916536092758179,False,200,"MATR_b2c14,MATR_b4c39,MATR_b1c43,MATR_b2c11,MATR_b4c1,MATR_b1c17,MATR_b3c28,MATR_b1c15,MATR_b2c31,MATR_b2c0,MATR_b4c30,MATR_b3c24","MATR_b3c14,MATR_b1c6,MATR_b3c1,MATR_b3c36,MATR_b4c43,MATR_b4c40,MATR_b2c17,MATR_b1c32",493.0,1061.0,,0.7806810089387
9,1.647270679473877,1.6472240686416626,0.025887291878461838,0.0,0.0,0.0018,3.531510829925537,False,280,"MATR_b1c25,MATR_b2c18,MATR_b1c34,MATR_b2c45,MATR_b4c31,MATR_b4c30,MATR_b4c42,MATR_b3c24,MATR_b1c37,MATR_b1c16,MATR_b2c31,MATR_b4c19","MATR_b2c27,MATR_b1c41,MATR_b1c29,MATR_b1c15,MATR_b2c0,MATR_b3c33,MATR_b1c19,MATR_b1c38",299.0,1282.0,,0.8404025519266725
10,1.9092612266540527,1.9092236757278442,0.01874675415456295,0.0,0.0,0.002,4.169033050537109,False,200,"MATR_b4c34,MATR_b1c38,MATR_b1c17,MATR_b3c35,MATR_b1c24,MATR_b2c17,MATR_b2c31,MATR_b1c43","MATR_b3c16,MATR_b4c41,MATR_b3c40,MATR_b3c27,MATR_b2c19,MATR_b1c33,MATR_b2c20,MATR_b4c19",460.0,1635.0,,0.8978698081336915
11,0.9203783869743347,0.9203653335571289,0.0059306006878614426,0.0,0.0,0.0022,1.2840772867202759,False,180,"MATR_b1c40,MATR_b2c45,MATR_b1c27,MATR_b4c41,MATR_b2c20,MATR_b4c17,MATR_b4c39,MATR_b3c14,MATR_b3c6,MATR_b1c29,MATR_b4c34,MATR_b3c16","MATR_b4c44,MATR_b1c37,MATR_b4c43,MATR_b3c22,MATR_b3c24,MATR_b2c39,MATR_b1c30,MATR_b1c32",458.0,1000.0,,0.9508774229325354
12,2.3198037147521973,2.319779634475708,0.010009733028709888,0.0,0.0,0.0024,6.295172214508057,False,120,"MATR_b2c26,MATR_b4c41,MATR_b4c44,MATR_b3c38,MATR_b4c30,MATR_b2c11,MATR_b1c33,MATR_b1c17,MATR_b4c0,MATR_b3c24,MATR_b4c28,MATR_b3c21,MATR_b3c25,MATR_b3c26","MATR_b3c9,MATR_b1c31,MATR_b4c26,MATR_b1c0,MATR_b1c15,MATR_b3c41,MATR_b3c13,MATR_b4c31",476.0,1858.0,,0.9942316459491849
13,0.8417088985443115,0.8416991829872131,0.0037254681810736656,0.0,0.0,0.0026,1.7503834962844849,False,120,"MATR_b1c19,MATR_b2c37,MATR_b2c18,MATR_b4c7,MATR_b3c35,MATR_b1c34,MATR_b3c10,MATR_b1c0,MATR_b2c22,MATR_b1c35,MATR_b1c37,MATR_b3c39","MATR_b1c25,MATR_b1c15,MATR_b1c31,MATR_b3c27,MATR_b2c45,MATR_b3c36,MATR_b1c16,MATR_b1c30",486.0,921.0,,1.0421093408949673
14,1.039756417274475,1.0397260189056396,0.01085144653916359,0.0,0.0,0.0028,1.4735952615737915,False,180,"MATR_b4c42,MATR_b1c33,MATR_b4c26,MATR_b1c25,MATR_b4c15,MATR_b4c23,MATR_b1c37,MATR_b4c41,MATR_b3c36,MATR_b3c8,MATR_b4c40,MATR_b2c12,MATR_b1c43","MATR_b3c4,MATR_b2c38,MATR_b4c31,MATR_b1c32,MATR_b2c32,MATR_b1c42,MATR_b3c14,MATR_b4c12",464.0,1045.0,,1.0912778968922794
