fast_step,mae,rmse,r2,r2_nan_reason,max_absolute_error,final_cycle_absolute_error,pre_eol_mae,post_eol_mae,prediction_point_count,true_eol_cycle,predicted_eol_cycle_discrete,predicted_eol_cycle_interpolated,true_rul,predicted_rul,signed_rul_error,absolute_rul_error,relative_absolute_rul_error,crossing_found,adaptation_mode
1,0.034725092948890784,0.04071215550718576,0.5667296613575772,,0.08182007961866866,0.05857934539200371,0.01642192624366918,0.03765805475358147,572,579,538.0,537.1138709677418,79.0,38.0,-41.0,41.0,0.5189873417721519,True,fast_1
3,0.06335228813525959,0.06563310137876852,-0.12604726029423063,,0.10322172221360681,0.02482654635788506,0.09252301054239453,0.05867787217143878,572,579,501.0,500.3602694285691,79.0,1.0,-78.0,78.0,0.9873417721518988,True,fast_3
5,0.039339737037700245,0.04994433186099973,0.34794657502709636,,0.10968805131135462,0.08094648535369331,0.09748111804404017,0.030022964016400328,572,579,501.0,500.3394584407067,79.0,1.0,-78.0,78.0,0.9873417721518988,True,fast_5
10,0.053131642271143954,0.06517878361547824,-0.11051203032472867,,0.14424694356141565,0.04859987909911567,0.1295487247647835,0.04088630856526663,572,579,501.0,500.2592984746509,79.0,1.0,-78.0,78.0,0.9873417721518988,True,fast_10
15,0.08403663414152505,0.09664457051156569,-1.441550356333984,,0.18858657592682015,0.18683044130919868,0.09761888324034546,0.08186016826159237,572,579,501.0,500.3499734450462,79.0,1.0,-78.0,78.0,0.9873417721518988,True,fast_15
20,0.06276644307454293,0.07526445862217013,-0.48078037259322026,,0.1449422072782911,0.1431282561552375,0.112412079296808,0.0548110571484599,572,579,501.0,500.3103253848633,79.0,1.0,-78.0,78.0,0.9873417721518988,True,fast_20
