step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.1299784183502197,2.129976749420166,0.008118714205920696,0.0,0.0,0.0002,,True,140,"MATR_b2c41,MATR_b1c26,MATR_b2c14,MATR_b1c15,MATR_b3c27,MATR_b2c45,MATR_b3c8,MATR_b2c31,MATR_b1c40,MATR_b1c5,MATR_b1c44,MATR_b2c13,MATR_b1c20,MATR_b2c23","MATR_b4c41,MATR_b3c31,MATR_b1c7,MATR_b4c38,MATR_b1c0,MATR_b2c40,MATR_b4c28,MATR_b1c38",498.0,1858.0,,0.154540513176471
2,4.364616394042969,4.364604473114014,0.030057890340685844,0.0,0.0,0.0004,,True,220,"MATR_b1c27,MATR_b2c24,MATR_b2c26,MATR_b3c36,MATR_b3c25,MATR_b1c30,MATR_b4c25,MATR_b3c12,MATR_b1c32,MATR_b1c9,MATR_b2c13,MATR_b1c28","MATR_b4c41,MATR_b1c20,MATR_b4c4,MATR_b3c27,MATR_b1c0,MATR_b2c14,MATR_b1c40,MATR_b1c1",484.0,2154.0,,0.26522301929071546
3,0.9233651161193848,0.9233611226081848,0.006691033020615578,0.0,0.0,0.0006,1.4496684074401855,False,100,"MATR_b2c26,MATR_b1c27,MATR_b1c24,MATR_b3c17,MATR_b4c29,MATR_b2c19,MATR_b1c0,MATR_b3c25,MATR_b3c4,MATR_b2c40,MATR_b2c13,MATR_b4c28,MATR_b3c41","MATR_b4c37,MATR_b1c44,MATR_b4c15,MATR_b4c3,MATR_b2c20,MATR_b3c14,MATR_b3c1,MATR_b2c31",491.0,1061.0,,0.361341399140656
4,1.439354658126831,1.4393435716629028,0.0138445645570755,0.0,0.0,0.0008,2.238309144973755,False,240,"MATR_b2c24,MATR_b1c32,MATR_b2c21,MATR_b2c11,MATR_b1c15,MATR_b1c9,MATR_b1c20,MATR_b3c44","MATR_b2c33,MATR_b2c41,MATR_b1c14,MATR_b1c18,MATR_b3c21,MATR_b1c3,MATR_b1c5,MATR_b3c5",428.0,1431.0,,0.45020738104358315
5,0.8526278138160706,0.8526175022125244,0.01031638216227293,0.0,0.0,0.001,1.22358238697052,False,120,"MATR_b2c24,MATR_b4c28,MATR_b2c22,MATR_b2c40,MATR_b1c37,MATR_b2c30,MATR_b4c9,MATR_b1c32,MATR_b4c15,MATR_b3c21,MATR_b2c33,MATR_b2c3","MATR_b3c8,MATR_b3c27,MATR_b2c37,MATR_b3c12,MATR_b2c25,MATR_b3c24,MATR_b3c40,MATR_b1c21",460.0,930.0,,0.5362197002395988
6,1.0916270017623901,1.091617465019226,0.007969440892338753,0.0,0.0,0.0012,4.286405563354492,False,220,"MATR_b3c33,MATR_b4c21,MATR_b3c0,MATR_b2c21,MATR_b2c46,MATR_b4c37,MATR_b4c40,MATR_b4c9,MATR_b4c3,MATR_b2c10,MATR_b2c37,MATR_b1c23,MATR_b3c4,MATR_b4c34,MATR_b2c5","MATR_b2c35,MATR_b2c11,MATR_b3c14,MATR_b2c13,MATR_b1c39,MATR_b4c42,MATR_b2c43,MATR_b2c2",437.0,856.0,,0.6588153671473265
7,0.7387371063232422,0.7386870980262756,0.03572991117835045,0.0,0.0,0.0014,1.9235161542892456,False,220,"MATR_b4c11,MATR_b2c30,MATR_b3c15,MATR_b4c12,MATR_b2c21,MATR_b1c7,MATR_b4c34,MATR_b1c44,MATR_b2c20,MATR_b1c35","MATR_b4c42,MATR_b4c39,MATR_b1c14,MATR_b4c9,MATR_b3c12,MATR_b4c3,MATR_b1c30,MATR_b3c40",442.0,930.0,,0.7245780029334128
8,3.625044107437134,3.62497615814209,0.04240266606211662,0.0,0.0,0.0016,13.96705436706543,False,160,"MATR_b2c24,MATR_b2c5,MATR_b1c23,MATR_b1c3,MATR_b1c26,MATR_b1c32,MATR_b4c15,MATR_b1c11,MATR_b1c18","MATR_b4c42,MATR_b3c15,MATR_b1c1,MATR_b3c17,MATR_b1c15,MATR_b4c39,MATR_b2c43,MATR_b4c11",461.0,2154.0,,0.7633064961992204
9,3.517007827758789,3.5169177055358887,0.05011060833930969,0.0,0.0,0.0018,12.30612564086914,False,200,"MATR_b3c41,MATR_b3c39,MATR_b1c1,MATR_b3c21,MATR_b2c24,MATR_b4c42,MATR_b2c46,MATR_b4c36,MATR_b4c32,MATR_b1c21","MATR_b1c20,MATR_b3c24,MATR_b1c2,MATR_b1c9,MATR_b2c40,MATR_b1c45,MATR_b4c34,MATR_b2c22",498.0,2237.0,,0.8282786891795695
10,1.5843003988265991,1.584274411201477,0.013015897944569588,0.0,0.0,0.002,2.5431153774261475,False,140,"MATR_b4c26,MATR_b1c42,MATR_b4c15,MATR_b2c10,MATR_b4c40,MATR_b1c28,MATR_b3c0,MATR_b2c26,MATR_b2c19,MATR_b2c22,MATR_b1c25,MATR_b1c4","MATR_b1c21,MATR_b3c20,MATR_b2c37,MATR_b2c33,MATR_b2c14,MATR_b3c39,MATR_b1c3,MATR_b3c5",477.0,1431.0,,0.8891770779155195
