step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.2811377048492432,1.2811203002929688,0.08718797564506531,0.0,0.0,0.0002,2.3876476287841797,False,280,"MATR_b1c35,MATR_b4c35,MATR_b1c44,MATR_b1c31,MATR_b4c11,MATR_b1c42,MATR_b1c19,MATR_b2c28,MATR_b4c38,MATR_b4c19,MATR_b4c5,MATR_b1c17,MATR_b2c25","MATR_b2c4,MATR_b4c29,MATR_b3c39,MATR_b4c27,MATR_b2c17,MATR_b4c42,MATR_b2c19,MATR_b3c1",443.0,1154.0,,0.16424440406262875
2,2.7782046794891357,2.7781970500946045,0.01884646713733673,0.0,0.0,0.0004,,True,140,"MATR_b4c32,MATR_b3c24,MATR_b1c9,MATR_b3c28,MATR_b4c37,MATR_b4c38,MATR_b3c7,MATR_b1c25,MATR_b3c35,MATR_b2c26,MATR_b4c4,MATR_b4c10,MATR_b1c42","MATR_b2c28,MATR_b2c24,MATR_b4c22,MATR_b2c43,MATR_b2c40,MATR_b3c38,MATR_b2c25,MATR_b3c33",460.0,1932.0,,0.28929496416822076
3,1.379231333732605,1.3792212009429932,0.016818832606077194,0.0,0.0,0.0006,5.86939811706543,False,140,"MATR_b4c5,MATR_b4c18,MATR_b1c36,MATR_b2c32,MATR_b4c32,MATR_b2c39,MATR_b3c19,MATR_b2c18,MATR_b1c20,MATR_b2c22,MATR_b2c12,MATR_b3c44,MATR_b4c11,MATR_b4c26,MATR_b3c31,MATR_b1c17","MATR_b3c34,MATR_b1c33,MATR_b3c26,MATR_b4c38,MATR_b3c39,MATR_b1c5,MATR_b3c17,MATR_b4c10",754.0,1313.0,,0.41651470493525267
4,0.9608915448188782,0.960878849029541,0.01590118557214737,0.0,0.0,0.0008,1.308272361755371,False,240,"MATR_b4c8,MATR_b4c42,MATR_b2c44,MATR_b1c1,MATR_b1c43,MATR_b2c39,MATR_b1c42,MATR_b2c19,MATR_b4c16,MATR_b1c33,MATR_b1c31,MATR_b2c0","MATR_b2c43,MATR_b3c22,MATR_b4c10,MATR_b4c23,MATR_b3c18,MATR_b1c19,MATR_b1c35,MATR_b1c32",461.0,1143.0,,0.5139354378916323
5,1.638659119606018,1.6385834217071533,0.07572164386510849,0.0,0.0,0.001,5.885931968688965,False,140,"MATR_b4c32,MATR_b4c22,MATR_b3c18,MATR_b1c31,MATR_b1c1,MATR_b1c20,MATR_b1c25,MATR_b3c13,MATR_b3c20,MATR_b1c42","MATR_b3c11,MATR_b4c11,MATR_b1c34,MATR_b2c1,MATR_b2c0,MATR_b4c25,MATR_b1c9,MATR_b2c14",147.0,1052.0,,0.5803035870194435
6,1.7707178592681885,1.770676612854004,0.03441263735294342,0.0,0.0,0.0012,3.5434908866882324,False,260,"MATR_b1c1,MATR_b1c33,MATR_b1c19,MATR_b1c26,MATR_b4c3,MATR_b4c5,MATR_b1c25,MATR_b1c44,MATR_b3c35,MATR_b4c25,MATR_b4c35,MATR_b2c46","MATR_b4c37,MATR_b1c4,MATR_b3c11,MATR_b4c30,MATR_b4c6,MATR_b3c34,MATR_b1c18,MATR_b2c12",456.0,1705.0,,0.6634896360337734
7,1.2609710693359375,1.2608988285064697,0.05161723867058754,0.0,0.0,0.0014,5.920625686645508,False,280,"MATR_b4c29,MATR_b1c42,MATR_b2c39,MATR_b1c44,MATR_b3c29,MATR_b3c44,MATR_b3c36,MATR_b2c42,MATR_b1c4,MATR_b4c3,MATR_b1c26,MATR_b2c44","MATR_b2c43,MATR_b2c24,MATR_b4c8,MATR_b2c32,MATR_b2c14,MATR_b2c46,MATR_b2c4,MATR_b1c34",428.0,742.0,,0.7274943608790636
8,1.1168690919876099,1.1168068647384644,0.0389275997877121,0.0,0.0,0.0016,2.17995548248291,False,300,"MATR_b4c44,MATR_b3c17,MATR_b3c31,MATR_b4c35,MATR_b2c14,MATR_b4c32,MATR_b2c32,MATR_b4c11,MATR_b1c5,MATR_b1c28,MATR_b1c32,MATR_b2c10,MATR_b4c22","MATR_b2c40,MATR_b3c44,MATR_b1c14,MATR_b2c19,MATR_b4c8,MATR_b4c27,MATR_b3c3,MATR_b1c20",460.0,1113.0,,0.8077585101127625
9,0.8795779347419739,0.8795450925827026,0.01824108511209488,0.0,0.0,0.0018,1.6457226276397705,False,220,"MATR_b4c9,MATR_b4c33,MATR_b3c7,MATR_b4c29,MATR_b4c15,MATR_b2c38,MATR_b2c27,MATR_b2c18,MATR_b2c29","MATR_b4c34,MATR_b3c26,MATR_b1c19,MATR_b4c8,MATR_b1c26,MATR_b4c6,MATR_b2c32,MATR_b2c22",512.0,1025.0,,0.8833663640543818
10,1.8766188621520996,1.8765701055526733,0.02435380592942238,0.0,0.0,0.002,4.3402814865112305,False,180,"MATR_b3c19,MATR_b4c13,MATR_b2c43,MATR_b3c26,MATR_b3c31,MATR_b3c3,MATR_b1c44,MATR_b4c44,MATR_b1c33","MATR_b3c34,MATR_b3c20,MATR_b4c3,MATR_b2c24,MATR_b2c17,MATR_b1c4,MATR_b4c5,MATR_b2c27",467.0,1705.0,,0.9228202141821384
11,2.2977652549743652,2.297739267349243,0.011782005429267883,0.0,0.0,0.0022,6.636186122894287,False,180,"MATR_b4c39,MATR_b2c27,MATR_b1c44,MATR_b1c42,MATR_b3c44,MATR_b2c29,MATR_b2c25,MATR_b3c26,MATR_b2c40,MATR_b1c32,MATR_b4c15,MATR_b3c13,MATR_b2c28,MATR_b1c18","MATR_b3c38,MATR_b1c25,MATR_b3c19,MATR_b2c17,MATR_b1c16,MATR_b4c5,MATR_b2c24,MATR_b2c10",493.0,1932.0,,0.9722476731985807
12,1.0038115978240967,1.0037457942962646,0.027414122596383095,0.0,0.0,0.0024,2.909700632095337,False,180,"MATR_b4c9,MATR_b3c17,MATR_b2c42,MATR_b4c34,MATR_b1c1,MATR_b3c19,MATR_b3c38,MATR_b1c43,MATR_b3c36,MATR_b3c28,MATR_b3c39,MATR_b1c5,MATR_b3c22","MATR_b2c4,MATR_b4c32,MATR_b2c26,MATR_b1c29,MATR_b1c20,MATR_b1c35,MATR_b2c32,MATR_b1c42",443.0,915.0,,1.0153008098714054
13,1.7297782897949219,1.7296724319458008,0.040710531175136566,0.0,0.0,0.0026,3.244781494140625,False,160,"MATR_b2c42,MATR_b2c31,MATR_b1c27,MATR_b4c15,MATR_b4c13,MATR_b3c45,MATR_b4c34,MATR_b2c30,MATR_b4c22,MATR_b3c7","MATR_b1c4,MATR_b1c28,MATR_b4c8,MATR_b4c32,MATR_b2c46,MATR_b2c11,MATR_b3c22,MATR_b3c11",428.0,1705.0,,1.0754939508624375
