horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,34,250.9263678661687,139.0556694043193,250.9263678661687,139.0556694043193,15.949406898341694,-81.03477607752951,0.8235294117647058,391.5141492912253
80,ok,,8,34,199.61542091927762,114.61644724287319,199.61542091927762,114.61644724287319,15.238499574698643,-22.228888957196773,0.9117647058823529,393.6496985532721
100,ok,,8,34,136.50251346763784,95.64213202330131,136.50251346763784,95.64213202330131,14.80932579765625,25.357093167776995,0.8529411764705882,370.541010810214
120,ok,,8,34,132.53119591658313,98.95652886938976,132.53119591658313,98.95652886938976,15.184488574443181,6.645520565452521,0.7941176470588235,287.02819273009
140,ok,,8,34,140.710405034573,94.92881656900065,140.710405034573,94.92881656900065,14.572640210266046,-4.125729371140477,0.7352941176470589,266.5172384673583
160,ok,,8,34,152.23552054298577,96.98423074272914,152.23552054298577,96.98423074272914,14.687919732363858,-13.884368872799127,0.7647058823529411,233.4737293637083
180,ok,,8,34,170.33423552157024,106.38411466486207,170.33423552157024,106.38411466486207,17.387673388643954,49.88753024069447,0.7647058823529411,261.8010844874473
200,ok,,8,34,135.81745718570517,87.25758726234703,135.81745718570517,87.25758726234703,14.41589751776943,4.327639840513774,0.7647058823529411,221.13593405219513
220,ok,,8,34,149.25608380291123,93.85076928033341,149.25608380291123,93.85076928033341,16.56271267142526,37.56256249544039,0.8235294117647058,238.89751744474162
240,ok,,8,34,107.47773917563744,72.48774536939027,107.47773917563744,72.48774536939027,13.215994535699965,-8.47915171300522,0.8235294117647058,213.66451573183002
260,ok,,8,34,101.18836594487158,66.41336632107016,101.18836594487158,66.41336632107016,13.411183992823862,-0.6249015566793131,0.8235294117647058,213.33614746156067
280,ok,,8,34,95.12016024785017,68.16659087541292,95.12016024785017,68.16659087541292,15.629646340891068,15.665153843138516,0.8235294117647058,205.74362741282337
300,ok,,8,34,91.85668290071403,66.56839624443303,91.85668290071403,66.56839624443303,17.8533069116161,-3.3186069776620304,0.7647058823529411,172.57238934229414
320,ok,,8,34,90.66096178963696,71.19356955131533,90.66096178963696,71.19356955131533,29.988051569325275,25.437134502782964,0.6764705882352942,173.2335050322897
340,ok,,8,33,81.85704198213767,59.954541253212405,81.85704198213767,59.954541253212405,15.180641199245287,6.297699085651063,0.8181818181818182,167.86394641951568
360,ok,,8,33,82.49885280171655,59.29100198301838,82.49885280171655,59.29100198301838,16.75802132928176,7.811908804414481,0.7272727272727273,160.9830015087548
380,ok,,8,33,83.50341594206131,61.41125538199166,83.50341594206131,61.41125538199166,20.06833111170147,20.47091328575357,0.6666666666666666,165.50832891723843
400,ok,,8,33,82.87808009546838,60.38642731501955,82.87808009546838,60.38642731501955,23.15518339213116,14.153074049186861,0.6666666666666666,156.9946979531398
420,ok,,8,33,78.33811443645928,55.26922288731508,78.33811443645928,55.26922288731508,35.52072600538956,13.037546575352069,0.696969696969697,147.58211062032248
440,ok,,8,32,81.2922351099956,55.86578960718894,81.2922351099956,55.86578960718894,23.579044410092408,3.0763855294297056,0.65625,137.06121787449342
460,ok,,8,31,83.17371571884601,61.75515724520086,83.17371571884601,61.75515724520086,21.746156482465672,19.79574241433735,0.7096774193548387,153.24822494943479
480,ok,,8,31,80.59964928892892,56.786111595338774,80.59964928892892,56.786111595338774,22.519096562270928,7.8140626764345065,0.7096774193548387,135.26134991801894
500,ok,,8,30,96.7356249497199,62.89693246975464,96.7356249497199,62.89693246975464,26.265194434999877,-3.9338975485612613,0.6666666666666666,128.2901428559315
520,ok,,8,28,87.67983129613563,65.70360307549375,87.67983129613563,65.70360307549375,38.83769315928985,10.482762386657637,0.5357142857142857,135.3194593160247
540,ok,,8,27,84.70312226401302,64.42303116817939,84.70312226401302,64.42303116817939,24.61450964685823,13.368942604732634,0.5925925925925926,135.98624005852201
560,ok,,8,27,87.32043882596699,62.776558943672434,87.32043882596699,62.776558943672434,25.053324158388307,3.800570086801229,0.6296296296296297,130.57046488113923
580,ok,,8,27,83.66510694578956,59.787248373671545,83.66510694578956,59.787248373671545,27.29342396530737,3.42223515858983,0.5925925925925926,123.28848196744985
600,ok,,8,27,91.18000853712665,59.34334178136416,91.18000853712665,59.34334178136416,29.720504917526696,-11.229569960277058,0.5925925925925926,121.36151619999079
