step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.2811377048492432,1.2811203002929688,0.08718797564506531,0.0,0.0,0.0002,2.3876476287841797,False,280,"MATR_b1c35,MATR_b4c35,MATR_b1c44,MATR_b1c31,MATR_b4c11,MATR_b1c42,MATR_b1c19,MATR_b2c28,MATR_b4c38,MATR_b4c19,MATR_b4c5,MATR_b1c17,MATR_b2c25","MATR_b2c4,MATR_b4c29,MATR_b3c39,MATR_b4c27,MATR_b2c17,MATR_b4c42,MATR_b2c19,MATR_b3c1",443.0,1154.0,,0.16637825826182961
2,2.727851390838623,2.727843761444092,0.019044015556573868,0.0,0.0,0.0004,,True,140,"MATR_b4c32,MATR_b3c24,MATR_b1c9,MATR_b3c28,MATR_b4c37,MATR_b4c38,MATR_b3c7,MATR_b1c25,MATR_b3c35,MATR_b2c26,MATR_b4c4,MATR_b4c10,MATR_b1c42","MATR_b2c28,MATR_b2c24,MATR_b4c22,MATR_b2c43,MATR_b2c40,MATR_b3c38,MATR_b2c25,MATR_b3c33",460.0,1932.0,,0.29172760620713234
3,1.405834674835205,1.4058244228363037,0.0170686487108469,0.0,0.0,0.0006,5.843237400054932,False,140,"MATR_b4c5,MATR_b4c18,MATR_b1c36,MATR_b2c32,MATR_b4c32,MATR_b2c39,MATR_b3c19,MATR_b2c18,MATR_b1c20,MATR_b2c22,MATR_b2c12,MATR_b3c44,MATR_b4c11,MATR_b4c26,MATR_b3c31,MATR_b1c17","MATR_b3c34,MATR_b1c33,MATR_b3c26,MATR_b4c38,MATR_b3c39,MATR_b1c5,MATR_b3c17,MATR_b4c10",754.0,1313.0,,0.4201427581720054
4,0.9719387888908386,0.9719257354736328,0.016334552317857742,0.0,0.0,0.0008,1.4179186820983887,False,240,"MATR_b4c8,MATR_b4c42,MATR_b2c44,MATR_b1c1,MATR_b1c43,MATR_b2c39,MATR_b1c42,MATR_b2c19,MATR_b4c16,MATR_b1c33,MATR_b1c31,MATR_b2c0","MATR_b2c43,MATR_b3c22,MATR_b4c10,MATR_b4c23,MATR_b3c18,MATR_b1c19,MATR_b1c35,MATR_b1c32",461.0,1143.0,,0.5186124020256102
5,1.6124420166015625,1.6123652458190918,0.07679015398025513,0.0,0.0,0.001,5.538203239440918,False,140,"MATR_b4c32,MATR_b4c22,MATR_b3c18,MATR_b1c31,MATR_b1c1,MATR_b1c20,MATR_b1c25,MATR_b3c13,MATR_b3c20,MATR_b1c42","MATR_b3c11,MATR_b4c11,MATR_b1c34,MATR_b2c1,MATR_b2c0,MATR_b4c25,MATR_b1c9,MATR_b2c14",147.0,1052.0,,0.5854122890159488
6,1.7404673099517822,1.740426778793335,0.033753931522369385,0.0,0.0,0.0012,3.293949604034424,False,260,"MATR_b1c1,MATR_b1c33,MATR_b1c19,MATR_b1c26,MATR_b4c3,MATR_b4c5,MATR_b1c25,MATR_b1c44,MATR_b3c35,MATR_b4c25,MATR_b4c35,MATR_b2c46","MATR_b4c37,MATR_b1c4,MATR_b3c11,MATR_b4c30,MATR_b4c6,MATR_b3c34,MATR_b1c18,MATR_b2c12",456.0,1705.0,,0.6690071681514382
7,1.2444339990615845,1.2443606853485107,0.05234410613775253,0.0,0.0,0.0014,5.387970924377441,False,280,"MATR_b4c29,MATR_b1c42,MATR_b2c39,MATR_b1c44,MATR_b3c29,MATR_b3c44,MATR_b3c36,MATR_b2c42,MATR_b1c4,MATR_b4c3,MATR_b1c26,MATR_b2c44","MATR_b2c43,MATR_b2c24,MATR_b4c8,MATR_b2c32,MATR_b2c14,MATR_b2c46,MATR_b2c4,MATR_b1c34",428.0,742.0,,0.7335207723081112
8,1.1090424060821533,1.1089797019958496,0.03918178007006645,0.0,0.0,0.0016,1.882584571838379,False,300,"MATR_b4c44,MATR_b3c17,MATR_b3c31,MATR_b4c35,MATR_b2c14,MATR_b4c32,MATR_b2c32,MATR_b4c11,MATR_b1c5,MATR_b1c28,MATR_b1c32,MATR_b2c10,MATR_b4c22","MATR_b2c40,MATR_b3c44,MATR_b1c14,MATR_b2c19,MATR_b4c8,MATR_b4c27,MATR_b3c3,MATR_b1c20",460.0,1113.0,,0.8141627702862024
9,0.9000733494758606,0.9000402092933655,0.018424585461616516,0.0,0.0,0.0018,1.683388352394104,False,220,"MATR_b4c9,MATR_b4c33,MATR_b3c7,MATR_b4c29,MATR_b4c15,MATR_b2c38,MATR_b2c27,MATR_b2c18,MATR_b2c29","MATR_b4c34,MATR_b3c26,MATR_b1c19,MATR_b4c8,MATR_b1c26,MATR_b4c6,MATR_b2c32,MATR_b2c22",512.0,1025.0,,0.890275452286005
10,1.8198864459991455,1.8198424577713013,0.02201598882675171,0.0,0.0,0.002,3.6621525287628174,False,180,"MATR_b3c19,MATR_b4c13,MATR_b2c43,MATR_b3c26,MATR_b3c31,MATR_b3c3,MATR_b1c44,MATR_b4c44,MATR_b1c33","MATR_b3c34,MATR_b3c20,MATR_b4c3,MATR_b2c24,MATR_b2c17,MATR_b1c4,MATR_b4c5,MATR_b2c27",467.0,1705.0,,0.929916512221098
11,2.2000863552093506,2.200061798095703,0.011155469343066216,0.0,0.0,0.0022,5.719364166259766,False,180,"MATR_b4c39,MATR_b2c27,MATR_b1c44,MATR_b1c42,MATR_b3c44,MATR_b2c29,MATR_b2c25,MATR_b3c26,MATR_b2c40,MATR_b1c32,MATR_b4c15,MATR_b3c13,MATR_b2c28,MATR_b1c18","MATR_b3c38,MATR_b1c25,MATR_b3c19,MATR_b2c17,MATR_b1c16,MATR_b4c5,MATR_b2c24,MATR_b2c10",493.0,1932.0,,0.9794624769128859
12,0.9999995827674866,0.9999355673789978,0.02667553722858429,0.0,0.0,0.0024,2.5014431476593018,False,180,"MATR_b4c9,MATR_b3c17,MATR_b2c42,MATR_b4c34,MATR_b1c1,MATR_b3c19,MATR_b3c38,MATR_b1c43,MATR_b3c36,MATR_b3c28,MATR_b3c39,MATR_b1c5,MATR_b3c22","MATR_b2c4,MATR_b4c32,MATR_b2c26,MATR_b1c29,MATR_b1c20,MATR_b1c35,MATR_b2c32,MATR_b1c42",443.0,915.0,,1.0225866623222828
