method,adaptation_step,count,mae_cycles,median_absolute_error_cycles,rmse_cycles,mape_percent,mean_bias_cycles,within_10_percent_accuracy,within_15_percent_accuracy,r2,max_absolute_error_cycles,general_domain_accuracy,specific_domain_accuracy,general_representation_change,specific_representation_change,mean_absolute_specific_residual,y_general_mae_cycles
hybrid,0,6,459.9625651041667,345.1656494140625,647.08699229976,31.61581155927221,101.82283528645833,0.5,0.5,-0.5399805813121819,1376.3984375,0.1111111111111111,0.3333333333333333,-9.934107758624576e-09,-1.9868215517249155e-08,30.576814651489254,455.7972412109375
hybrid,1,6,457.71368408203125,341.68658447265625,646.75880520139,31.45689498142908,97.53216552734375,0.5,0.5,-0.5384188945508126,1374.63916015625,0.1111111111111111,0.3333333333333333,-9.934107758624576e-09,0.0001545051782159,31.65049171447754,455.078104654948
hybrid,2,6,455.77439371744794,338.69146728515625,646.5892400226259,31.322450121394652,93.92034912109375,0.5,0.5,-0.5376123246927826,1373.46435546875,0.1111111111111111,0.3333333333333333,-9.934107758624576e-09,0.0005386670818552,32.60977554321289,455.2777506510417
hybrid,5,6,451.38804117838544,332.140869140625,646.7091540083376,31.028345957367765,86.07033284505208,0.5,0.5,-0.5381826970659687,1372.33544921875,0.1111111111111111,0.3333333333333333,-9.934107758624576e-09,0.0022742252331227,34.853694915771484,455.896728515625
hybrid,10,6,446.88824462890625,325.936767578125,647.967164572716,30.752072318687144,78.85316975911458,0.5,0.5,-0.544172815338797,1375.016357421875,0.1111111111111111,0.3333333333333333,-9.934107758624576e-09,0.0055493614636361,37.35832214355469,456.9556884765625
