horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,34,472.83450391478056,417.4617663002644,472.83450391478056,417.4617663002644,68.1898260161434,360.36244088811736,0.35294117647058826,658.2484177167813
80,ok,,8,34,302.4783211863676,251.80098171098192,302.4783211863676,251.80098171098192,39.801891801441805,204.02519918941806,0.4117647058823529,490.44916038698796
100,ok,,8,34,153.33534245122138,103.07254487068994,153.33534245122138,103.07254487068994,15.215805259235912,20.7652530673641,0.7941176470588235,341.14655163093425
120,ok,,8,34,142.63743730765265,104.05999097693017,142.63743730765265,104.05999097693017,15.639213623756312,-0.8138482993805483,0.7647058823529411,274.2013994022483
140,ok,,8,34,165.61300497479553,109.1707054568346,165.61300497479553,109.1707054568346,16.908936968463443,15.479335492835924,0.7058823529411765,263.53085137063414
160,ok,,8,34,185.51200434447162,111.4097824071544,185.51200434447162,111.4097824071544,16.604897085593326,1.1469159311020676,0.6470588235294118,239.2478285178446
180,ok,,8,34,196.0363727202597,119.84181654866707,196.0363727202597,119.84181654866707,19.36022501233483,48.68428168560859,0.6764705882352942,260.18966353183185
200,ok,,8,34,179.03008710230748,107.7289900133309,179.03008710230748,107.7289900133309,17.361146665221664,6.761864820127946,0.6176470588235294,231.36193352610186
220,ok,,8,34,187.75092927373706,112.85194096142284,187.75092927373706,112.85194096142284,19.648377178183395,35.89236539580741,0.6176470588235294,243.45347806118255
240,ok,,8,34,165.9196378935413,104.71046503985914,165.9196378935413,104.71046503985914,18.285870051736016,15.619625835256556,0.6176470588235294,225.7495451752034
260,ok,,8,34,170.32009914505528,105.04405147115378,170.32009914505528,105.04405147115378,19.596329794696576,25.14236510206287,0.6470588235294118,233.92590987048908
280,ok,,8,34,169.63020693169776,103.67221491827631,169.63020693169776,103.67221491827631,20.761320236065366,25.810994356390047,0.6470588235294118,238.51189897909302
300,ok,,8,34,151.70681982431162,98.29684076059127,151.70681982431162,98.29684076059127,20.317473032152144,22.38459148698982,0.6470588235294118,225.8394969434162
320,ok,,8,34,151.19225639371237,96.69166949231133,151.19225639371237,96.69166949231133,23.903913852824445,21.337893328722,0.6764705882352942,222.4473865923842
340,ok,,8,33,141.30647967081794,92.71868376585564,141.30647967081794,92.71868376585564,20.916853735795424,12.148700690278542,0.7272727272727273,218.404564093256
360,ok,,8,33,126.84637320709695,84.35887314249155,126.84637320709695,84.35887314249155,20.036544256677733,-8.726848466406492,0.7272727272727273,210.72513696884062
380,ok,,8,33,120.0190356349971,82.55710908014473,120.0190356349971,82.55710908014473,21.559097145651343,-7.325111580104783,0.7575757575757576,210.11717060629883
400,ok,,8,33,115.37344457132419,78.25369764893973,115.37344457132419,78.25369764893973,22.508571125070127,-17.91809628142403,0.7878787878787878,207.76577071293974
420,ok,,8,33,115.91880554123154,78.12647152828993,115.91880554123154,78.12647152828993,31.897280229030173,-23.475121959779504,0.8181818181818182,203.2381692857476
440,ok,,8,32,112.61516280748081,79.33610700147807,112.61516280748081,79.33610700147807,24.723959791332252,-36.05772995545473,0.71875,202.82892293670884
460,ok,,8,31,119.0294586746436,84.06248042464586,119.0294586746436,84.06248042464586,25.723139742389534,-44.305053476602026,0.7096774193548387,204.63027760762824
480,ok,,8,31,133.68482754809068,97.0586616458781,133.68482754809068,97.0586616458781,46.1395756316422,-78.07190902256814,0.4838709677419355,196.64241816997972
500,ok,,8,30,150.85471845748472,106.38657711645277,150.85471845748472,106.38657711645277,65.70265231186491,-93.65519563447172,0.43333333333333335,192.77429762714453
520,ok,,8,28,167.02266271203592,123.5061445644538,167.02266271203592,123.5061445644538,48.381543484228146,-119.32028790213796,0.35714285714285715,191.14260009492082
540,ok,,8,27,211.44396249104145,169.61289300440404,211.44396249104145,169.61289300440404,58.21191071855859,-169.61289300440404,0.14814814814814814,179.39648985112143
560,ok,,8,27,212.53992764532973,172.23103276670003,212.53992764532973,172.23103276670003,67.77264781276841,-172.23103276670003,0.14814814814814814,178.28107833436874
580,ok,,8,27,242.241674781107,207.0961511770195,242.241674781107,207.0961511770195,94.49158932222934,-207.0961511770195,0.0,163.08466040691712
600,ok,,8,27,290.98700310174866,248.94800823610288,290.98700310174866,248.94800823610288,135.11094116112287,-248.94800823610288,0.0,149.88347289635922
