step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8574550747871399,0.8574533462524414,0.008737130090594292,0.0,0.0,0.0002,1.5698177814483643,False,100,"MATR_b1c41,MATR_b3c22,MATR_b1c43,MATR_b4c39,MATR_b2c45,MATR_b3c40,MATR_b1c24,MATR_b4c23,MATR_b4c37,MATR_b2c29,MATR_b3c0,MATR_b3c38,MATR_b2c46,MATR_b2c28","MATR_b3c5,MATR_b4c20,MATR_b1c26,MATR_b4c28,MATR_b1c33,MATR_b2c44,MATR_b3c8,MATR_b2c39",455.0,868.0,,0.25565115129575133
2,1.6687607765197754,1.668756127357483,0.01169077679514885,0.0,0.0,0.0004,,True,600,"MATR_b1c31,MATR_b4c4,MATR_b4c40,MATR_b1c29,MATR_b3c8,MATR_b3c25,MATR_b4c14,MATR_b3c44,MATR_b4c0,MATR_b3c40,MATR_b3c0,MATR_b1c7","MATR_b3c13,MATR_b2c47,MATR_b3c12,MATR_b4c20,MATR_b4c35,MATR_b1c15,MATR_b3c27,MATR_b3c16",712.0,1635.0,,0.5275996061973274
3,0.9463248252868652,0.9463092088699341,0.025993235409259796,0.0,0.0,0.0006,1.0326484441757202,False,100,"MATR_b4c0,MATR_b1c44,MATR_b2c31,MATR_b1c9,MATR_b4c5,MATR_b3c44,MATR_b1c0,MATR_b3c34,MATR_b3c28,MATR_b4c2","MATR_b2c27,MATR_b4c22,MATR_b4c8,MATR_b3c41,MATR_b3c22,MATR_b2c13,MATR_b1c36,MATR_b4c19",467.0,1000.0,,0.708294422365725
4,1.2484524250030518,1.248445749282837,0.008417502045631409,0.0,0.0,0.0008,4.093473434448242,False,320,"MATR_b3c12,MATR_b2c25,MATR_b2c10,MATR_b2c43,MATR_b2c36,MATR_b3c10,MATR_b3c27,MATR_b2c47,MATR_b2c45,MATR_b1c15,MATR_b4c38,MATR_b3c41,MATR_b4c26,MATR_b1c45,MATR_b1c16","MATR_b2c17,MATR_b1c26,MATR_b4c43,MATR_b4c25,MATR_b2c46,MATR_b2c14,MATR_b1c23,MATR_b2c35",428.0,1012.0,,0.9162246342748404
5,2.9197840690612793,2.9197397232055664,0.044410914182662964,0.0,0.0,0.001,,True,100,"MATR_b2c45,MATR_b4c24,MATR_b1c38,MATR_b3c27,MATR_b1c40,MATR_b3c39,MATR_b2c46,MATR_b3c26","MATR_b3c38,MATR_b2c4,MATR_b2c32,MATR_b2c44,MATR_b4c30,MATR_b4c4,MATR_b3c34,MATR_b2c36",443.0,1932.0,,1.025425347033888
6,1.0462369918823242,1.0461963415145874,0.033873315900564194,0.0,0.0,0.0012,2.30674409866333,False,440,"MATR_b2c36,MATR_b3c34,MATR_b3c4,MATR_b4c40,MATR_b1c28,MATR_b2c39,MATR_b1c44,MATR_b1c9,MATR_b3c41,MATR_b3c44,MATR_b4c28,MATR_b2c43","MATR_b1c7,MATR_b1c24,MATR_b4c0,MATR_b4c23,MATR_b4c35,MATR_b2c11,MATR_b1c32,MATR_b4c30",476.0,1081.0,,1.140359157230705
7,0.9584335684776306,0.9583999514579773,0.024001000449061394,0.0,0.0,0.0014,1.3698976039886475,False,400,"MATR_b4c43,MATR_b3c27,MATR_b4c40,MATR_b2c31,MATR_b4c8,MATR_b1c36,MATR_b3c35,MATR_b3c41","MATR_b1c29,MATR_b1c41,MATR_b1c16,MATR_b2c43,MATR_b2c23,MATR_b4c2,MATR_b3c21,MATR_b1c40",461.0,1049.0,,1.2251950153149664
8,0.8900676369667053,0.8900128602981567,0.03423401713371277,0.0,0.0,0.0016,2.5329184532165527,False,480,"MATR_b3c0,MATR_b4c4,MATR_b2c34,MATR_b2c45,MATR_b1c44,MATR_b3c16,MATR_b2c20,MATR_b1c33","MATR_b4c2,MATR_b3c25,MATR_b2c47,MATR_b1c23,MATR_b3c28,MATR_b4c28,MATR_b1c9,MATR_b3c21",539.0,1052.0,,1.3071281011216342
9,0.9286928772926331,0.928676426410675,0.009152913466095924,0.0,0.0,0.0018,2.4879298210144043,False,420,"MATR_b1c9,MATR_b4c24,MATR_b3c27,MATR_b4c37,MATR_b1c29,MATR_b3c11,MATR_b3c39,MATR_b2c10,MATR_b1c7,MATR_b4c31,MATR_b1c45,MATR_b1c16,MATR_b4c43,MATR_b2c18","MATR_b3c26,MATR_b4c8,MATR_b2c23,MATR_b3c13,MATR_b4c22,MATR_b2c31,MATR_b1c36,MATR_b4c33",491.0,1025.0,,1.4234158932231367
10,3.5642189979553223,3.5641627311706543,0.02810528129339218,0.0,0.0,0.002,13.317951202392578,False,600,"MATR_b1c24,MATR_b4c41,MATR_b3c41,MATR_b3c8,MATR_b1c33,MATR_b4c20,MATR_b2c47,MATR_b3c11,MATR_b3c22","MATR_b3c19,MATR_b4c14,MATR_b4c24,MATR_b4c19,MATR_b1c44,MATR_b1c1,MATR_b1c17,MATR_b3c13",607.0,2154.0,,1.5514434520155191
11,1.0906730890274048,1.090653896331787,0.008697537705302238,0.0,0.0,0.0022,1.1632574796676636,False,460,"MATR_b2c18,MATR_b4c39,MATR_b4c38,MATR_b1c16,MATR_b2c10,MATR_b1c40,MATR_b3c0,MATR_b1c36,MATR_b2c6","MATR_b4c0,MATR_b2c14,MATR_b4c4,MATR_b3c11,MATR_b2c42,MATR_b4c17,MATR_b3c34,MATR_b2c20",465.0,1156.0,,1.6461591832339764
12,1.2112840414047241,1.211266040802002,0.007486533373594284,0.0,0.0,0.0024,1.0167460441589355,False,160,"MATR_b2c17,MATR_b1c31,MATR_b2c44,MATR_b3c41,MATR_b1c33,MATR_b1c24,MATR_b4c41,MATR_b2c31,MATR_b2c20,MATR_b3c26,MATR_b4c28,MATR_b4c37,MATR_b2c46,MATR_b1c15,MATR_b2c29","MATR_b3c0,MATR_b3c21,MATR_b2c5,MATR_b4c33,MATR_b3c34,MATR_b4c24,MATR_b4c4,MATR_b2c18",479.0,1156.0,,1.6924726171419024
13,2.815385580062866,2.815349578857422,0.013838018290698528,0.0,0.0,0.0026,10.11242389678955,False,300,"MATR_b3c10,MATR_b4c14,MATR_b2c39,MATR_b1c1,MATR_b3c25,MATR_b3c21,MATR_b2c6,MATR_b2c25,MATR_b3c19,MATR_b4c27,MATR_b3c8,MATR_b1c7","MATR_b1c9,MATR_b3c38,MATR_b4c37,MATR_b4c40,MATR_b2c13,MATR_b3c5,MATR_b4c0,MATR_b1c29",482.0,1932.0,,1.7529232199303806
14,0.7589784264564514,0.7589623332023621,0.005747614894062281,0.0,0.0,0.0028,1.970619559288025,False,500,"MATR_b1c16,MATR_b1c31,MATR_b3c12,MATR_b4c28,MATR_b1c29,MATR_b1c28,MATR_b1c7,MATR_b4c22,MATR_b3c8,MATR_b3c28,MATR_b4c23,MATR_b4c43,MATR_b4c30,MATR_b4c40,MATR_b4c5,MATR_b1c45","MATR_b1c32,MATR_b4c8,MATR_b3c27,MATR_b2c36,MATR_b3c13,MATR_b3c44,MATR_b4c39,MATR_b1c23",534.0,1012.0,,1.8540020203217864
