epoch,task_balanced_teacher_forced_mse,task_balanced_recursive_mse,gradient_norm,learning_rate,elapsed_seconds
46,0.01485094769547383,0.018326391465961933,0.08634171634912491,0.001,104.14083318412304
47,0.014440893040349087,0.018535254523158073,0.025772113353013992,0.001,106.3535405290313
48,0.014473204500973225,0.01908970174069206,0.05874696746468544,0.001,108.68690355215222
49,0.015058219898492098,0.01981046989870568,0.12533004581928253,0.001,110.90809379704297
50,0.01548336073756218,0.020498820502931874,0.17848162353038788,0.001,113.12370506115258
51,0.01593881620404621,0.02098661575776835,0.2161194235086441,0.001,115.3493073049467
52,0.01638649543747306,0.02116716676391661,0.24338318407535553,0.001,117.68072416400537
53,0.01631019722359876,0.02102765712576608,0.24837450683116913,0.001,119.89312123111449
54,0.016241538571193814,0.02062914101406932,0.2403906285762787,0.001,122.2151141220238
55,0.016063667911415298,0.020074796862900257,0.2245873063802719,0.001,124.43214406003244
56,0.015556988461563984,0.01949060126207769,0.19018644094467163,0.001,126.64868191513233
57,0.015105037949979305,0.018977234760920208,0.15377777814865112,0.001,128.97802676004358
58,0.014780886781712374,0.018599065796782572,0.11436504125595093,0.001,131.19476230698638
59,0.014339754280323783,0.01838138575355212,0.06816999614238739,0.001,133.41444238298573
60,0.014338096681361398,0.018309781327843666,0.031750842928886414,0.001,135.75117279402912
61,0.01437771087512374,0.01834801274041335,0.021800827234983444,0.001,137.97138990601525
62,0.01429925657187899,0.018450044561177492,0.047812093049287796,0.001,140.30479312106036
63,0.014486583570639292,0.0185698374795417,0.07211577147245407,0.001,142.52097210707143
64,0.014480937272310257,0.0186698652493457,0.09335702657699585,0.001,144.7414845970925
65,0.014664808909098307,0.018727989867329597,0.10209529846906662,0.001,147.07372208498418
66,0.0146917006932199,0.018735026009380817,0.10766338557004929,0.001,149.28878196398728
67,0.014631981495767832,0.018694029189646244,0.10659685730934143,0.001,151.5123654899653
68,0.014483872335404158,0.01861253520473838,0.110580213367939,0.001,153.8512575449422
69,0.014522891957312822,0.018510610796511173,0.09705150127410889,0.001,156.0773678040132
70,0.01430472219362855,0.018407695926725864,0.08620002865791321,0.001,158.41280787903816
71,0.014250777351359526,0.018322990120699007,0.07099640369415283,0.001,160.64343423000537
72,0.014196935575455427,0.018271508471419413,0.04914667457342148,0.001,162.86225814395584
73,0.014004412728051344,0.018259271203229826,0.03459147363901138,0.001,165.20364210708067
74,0.013995816620687643,0.018284193860987823,0.021471835672855377,0.001,167.4248783190269
75,0.014015607070177794,0.01833598983163635,0.024775413796305656,0.001,169.6393468840979
76,0.013962458275879422,0.01839941351984938,0.037375565618276596,0.001,171.97802307317033
77,0.014000062675525745,0.018457909890760977,0.05017240718007088,0.001,174.2077917761635
78,0.014186523311461011,0.01849736909692486,0.060659561306238174,0.001,176.53598049096763
79,0.014182368759065866,0.018508974617968004,0.06834057718515396,0.001,178.7538191920612
80,0.014152540282035867,0.018492921100308497,0.06768248975276947,0.001,180.9730319250375
81,0.013941861456260085,0.018454509632041056,0.06480084359645844,0.001,183.3158851370681
82,0.013946161838248372,0.01840298033008973,0.05849507451057434,0.001,185.5476205269806
83,0.013978842568273345,0.01834661482522885,0.054315999150276184,0.001,187.7667380119674
84,0.013995728455483913,0.018295092197755974,0.04338383302092552,0.001,190.10832101409324
85,0.013730275522296628,0.018254846800118685,0.03258154168725014,0.001,192.33048984012567
86,0.013778664559746781,0.018227689278622467,0.026425721123814583,0.001,194.55137794511393
87,0.01400334807112813,0.01821285579353571,0.02149447239935398,0.001,196.89210960804485
88,0.013765092783917984,0.01820772762099902,0.02232949063181877,0.001,199.11566434404813
89,0.013830685677627722,0.018207910005003214,0.02282588556408882,0.001,201.45056928205304
90,0.013767361175268888,0.01820954370001952,0.026439182460308075,0.001,203.66965917800553
91,0.013740777038037777,0.01820907648652792,0.033714525401592255,0.001,205.89407958113588
92,0.013644724463423094,0.018204931790630024,0.035587817430496216,0.001,208.23062069900334
93,0.013758726107577482,0.018197566115607817,0.033540382981300354,0.001,210.45846717106178
94,0.013629067378739515,0.018188351144393284,0.03302082419395447,0.001,212.78847016510554
95,0.013577582004169622,0.01817929372191429,0.031704846769571304,0.001,215.0130687591154
96,0.013473155132184425,0.018172460608184338,0.028080472722649574,0.001,217.22879081196152
97,0.013827247389902672,0.018169088599582512,0.02087331749498844,0.001,219.56936923600733
98,0.013505727052688599,0.01816927470887701,0.021685292944312096,0.001,221.79127203812823
99,0.013545496389269829,0.018172281173368294,0.020533164963126183,0.001,224.01102836802602
100,0.01361601846292615,0.018176672824968893,0.021328706294298172,0.001,226.35452997498214
101,0.013509469572454691,0.018180424037079018,0.024378513917326927,0.001,228.58089968306012
102,0.013563867968817553,0.018181800687064726,0.02651975303888321,0.001,230.91039955895394
103,0.013431090473507842,0.01818028309692939,0.02636103332042694,0.001,233.1224345411174
104,0.013404236640781164,0.018174695161481697,0.029588112607598305,0.001,235.32824777113274
105,0.0133193862469246,0.018165352288633585,0.029560402035713196,0.001,237.65589853702113
106,0.01319768923955659,0.01815306767821312,0.02881997637450695,0.001,239.85680566704832
107,0.013241017935797572,0.018138301093131304,0.029119430109858513,0.001,242.17945477599278
108,0.013131889747455716,0.018122813043495018,0.025952834635972977,0.001,244.39656363800168
109,0.013222520317261418,0.01810730326299866,0.024875063449144363,0.001,246.6127182270866
110,0.013160732264320055,0.018092574551701546,0.023161180317401886,0.001,248.9469150621444
111,0.013100933594008287,0.018079171578089397,0.021272964775562286,0.001,251.15549341705628
112,0.013125961258386573,0.018066877033561468,0.020780742168426514,0.001,253.36660690209828
113,0.01295037823729217,0.01805541959280769,0.021644053980708122,0.001,255.70108478609473
114,0.013283512632672986,0.018043914809823036,0.020321005955338478,0.001,257.9173398660496
115,0.013167470615978042,0.018032400713612635,0.020641615614295006,0.001,260.13707810710184
116,0.012938638217747211,0.01802076632156968,0.021307848393917084,0.001,262.48257087916136
117,0.01306622801348567,0.01800907077267766,0.020691685378551483,0.001,264.7130943159573
118,0.012979028591265282,0.017997201066464186,0.02068280428647995,0.001,267.04995090398006
119,0.012945894539977113,0.017985132212440174,0.020698798820376396,0.001,269.2882787131239
120,0.012719333715115985,0.01797301120435198,0.021258139982819557,0.001,271.51956492708996
121,0.01279887417331338,0.01796111309279998,0.02109919860959053,0.001,273.74360667495057
122,0.012778742782150706,0.017948904850830633,0.02120688557624817,0.001,276.0868590150494
123,0.012799582909792662,0.017936709181716044,0.020857369527220726,0.001,278.3087171691004
124,0.012791862633700172,0.017922905273735523,0.023398108780384064,0.001,280.5308535329532
125,0.012603634813179573,0.017907582223415375,0.023412207141518593,0.001,282.8723230820615
126,0.01261972263455391,0.01789066071311633,0.022761764004826546,0.001,285.09741480113007
127,0.012671907587597767,0.017870977986603975,0.025216419249773026,0.001,287.3198734060861
128,0.01254014833830297,0.01784898480400443,0.024264005944132805,0.001,289.66552283009514
129,0.012574740685522556,0.01782452641054988,0.025096174329519272,0.001,291.8958048520144
130,0.012386951285103956,0.017798300366848707,0.023907557129859924,0.001,294.23150802915916
131,0.012565167931218943,0.017771221231669188,0.02171250805258751,0.001,296.4572864479851
132,0.01254559657536447,0.017742515075951815,0.023557022213935852,0.001,298.67968253116123
133,0.012374953677256903,0.017713433286796015,0.021372513845562935,0.001,301.0188878569752
134,0.012337143532931805,0.017683911447723705,0.02141304314136505,0.001,303.24539040611126
135,0.012259518106778463,0.017653810946891706,0.021595995873212814,0.001,305.46732218703255
136,0.012314336296791831,0.017623296317954857,0.021139154210686684,0.001,307.8088681381196
137,0.012245108606293797,0.017592548703153927,0.020907750353217125,0.001,310.0371686250437
138,0.012297801673412323,0.01756099130337437,0.021830247715115547,0.001,312.3745228359476
139,0.01204284280538559,0.01752903141702215,0.02111862041056156,0.001,314.6027831649408
140,0.012094662835200628,0.01749639663224419,0.020946212112903595,0.001,316.8301458840724
141,0.012070342743148407,0.017462975500772398,0.020793961361050606,0.001,319.17567984806374
142,0.01203367734948794,0.017429052231212456,0.020807068794965744,0.001,321.39698905404657
143,0.012069766952966651,0.017394311570872862,0.02107369713485241,0.001,323.73983412911184
144,0.01196914678439498,0.01735867311557134,0.021249374374747276,0.001,325.96518615004607
145,0.011740452221905192,0.01732119545340538,0.02300236187875271,0.001,328.1903574010357
146,0.011841587256640196,0.017281186922142904,0.02371484600007534,0.001,330.52705126907676
147,0.01174604861686627,0.017238734134783346,0.022912144660949707,0.001,332.7538161461707
148,0.011631052242591977,0.01719306331748764,0.024930274114012718,0.001,334.97126967809163
149,0.011671973780418435,0.017144700822730858,0.022871771827340126,0.001,337.3143662051298
150,0.01146684594762822,0.017093442380428314,0.022425523027777672,0.001,339.54038945701905
151,0.011481424793601036,0.0170389652873079,0.023181697353720665,0.001,341.76684861211106
152,0.011335804592818022,0.016981396668901045,0.023119013756513596,0.001,344.1080615611281
153,0.011405144352465868,0.01692031743004918,0.023940902203321457,0.001,346.33643602207303
154,0.011318518314510584,0.016856095443169277,0.02379513904452324,0.001,348.5591045690235
155,0.011176240630447865,0.016789076228936512,0.02345966175198555,0.001,350.88832745095715
156,0.011293127744769057,0.01671824200699727,0.024496164172887802,0.001,353.1086958220694
157,0.01115580586095651,0.01664425292983651,0.023254312574863434,0.001,355.4436173560098
158,0.010787168828149637,0.016567289518813293,0.023019110783934593,0.001,357.66703359014355
159,0.01092207587013642,0.016487917086730402,0.02189890667796135,0.001,359.88616851414554
160,0.010740347982694706,0.016405973738680284,0.02171190083026886,0.001,362.10887616616674
161,0.0109128604332606,0.016320299822837114,0.024518804624676704,0.001,364.4666381520219
162,0.01072305697016418,0.016231645985196035,0.021807439625263214,0.001,366.6925006969832
163,0.010471099599575004,0.0161403624030451,0.022360732778906822,0.001,368.9218172279652
164,0.010426240274682641,0.016045428191622097,0.023521745577454567,0.001,371.26259623700753
165,0.010491489510362348,0.01594657637178898,0.023485593497753143,0.001,373.49165175203234
166,0.010394117329269648,0.015842666073391836,0.026162363588809967,0.001,375.7204607720487
167,0.010298566039030751,0.015733564117302496,0.02681267447769642,0.001,378.07457138504833
168,0.010197696586449942,0.015620153242101273,0.024799084290862083,0.001,380.298294425942
169,0.009967276360839605,0.01550210484613975,0.026105379685759544,0.001,382.63813565694727
170,0.010082553218429288,0.0153788598254323,0.026629487052559853,0.001,384.8569268891588
171,0.009782039327546954,0.01525156075755755,0.023761209100484848,0.001,387.08077533193864
172,0.009801964353149136,0.015118512169768413,0.025003638118505478,0.001,389.4228668520227
173,0.009557358532523116,0.014979136642068624,0.027929093688726425,0.001,391.6500346050598
174,0.009427450830116868,0.014833042398095131,0.02631673589348793,0.001,393.99317914806306
175,0.009325196190426746,0.014680552917222181,0.02276267111301422,0.001,396.2097825461533
176,0.009307740178580085,0.014520416191468636,0.030224133282899857,0.001,398.4318534131162
177,0.009260710328817368,0.014353735061983267,0.025513794273138046,0.001,400.7752476320602
178,0.009058364278947314,0.014179570289949575,0.028503362089395523,0.001,402.9949480181094
179,0.009012200326348344,0.013997420979042849,0.029852958396077156,0.001,405.33282077196054
180,0.00886692184334,0.013806118785093227,0.032403819262981415,0.001,407.5488272111397
181,0.00875635949584345,0.013605571196724972,0.031332097947597504,0.001,409.77865870995447
182,0.008527263145272931,0.01339418115094304,0.030423855409026146,0.001,412.1210358359385
183,0.008444244507700205,0.013172505578647057,0.028429895639419556,0.001,414.33520555403084
184,0.008440445254867276,0.012940178625285625,0.03267396241426468,0.001,416.5556928629521
185,0.008141967157522837,0.012698397195587555,0.030377406626939774,0.001,418.89230036595836
186,0.007981280330568552,0.012446295469999313,0.03306162729859352,0.001,421.11208127299324
187,0.007641486280287306,0.012184230145066977,0.030152959749102592,0.001,423.4446650319733
188,0.0075963076669722795,0.011911498537907997,0.03385430946946144,0.001,425.6704630621243
189,0.007201790732021133,0.011628318267563978,0.03249011188745499,0.001,428.01605530199595
190,0.007395790346587698,0.011332430100689331,0.03616172447800636,0.001,430.2353691251483
191,0.007038694806396961,0.01102558639831841,0.03608350828289986,0.001,432.4638701239601
192,0.007061283647393187,0.010708003460119167,0.042824942618608475,0.001,434.8094556371216
193,0.006574600391710798,0.010383459972217679,0.04050111025571823,0.001,437.0334563581273
194,0.0064783944593121605,0.01005184588332971,0.043092913925647736,0.001,439.25597552303225
195,0.0063400868481645984,0.009714461552600065,0.047171514481306076,0.001,441.5988868700806
196,0.006121336404855053,0.009372308229406675,0.03941425681114197,0.001,443.82121036807075
197,0.0058224613312631845,0.00902733113616705,0.04174991697072983,0.001,446.04605331108905
198,0.005664388610360523,0.008680581968898574,0.04401543363928795,0.001,448.3822510151658
199,0.0053503077166775865,0.0083334407924364,0.04253719747066498,0.001,450.60563522810116
200,0.005233235890045762,0.007986246918638548,0.0390123687684536,0.001,452.83365305210464
201,0.004985136018755536,0.007642241117234032,0.04654218629002571,0.001,455.1811303670984
202,0.004723882884718478,0.007304858959590395,0.046812254935503006,0.001,457.40880168112926
203,0.004549879503125946,0.006977139661709468,0.04516289383172989,0.001,459.6448260610923
204,0.004384509714630743,0.006659767241217196,0.04677726700901985,0.001,461.9892948430497
205,0.004143389291130006,0.0063544693402945995,0.046506769955158234,0.001,464.2078990091104
206,0.003914659726433456,0.006062392572251459,0.041265908628702164,0.001,466.4314658001531
207,0.0038078882498666644,0.005782410618849099,0.04052148014307022,0.001,468.77589101414196
208,0.0035894025932066143,0.005514935745547215,0.03894586116075516,0.001,471.0041971071623
209,0.0034047836088575423,0.005258250283077359,0.04158146306872368,0.001,473.2349070289638
210,0.0032807833243471882,0.005011669864567618,0.03935132920742035,0.001,475.5809192529414
211,0.003098058048635721,0.004776116382951538,0.0355001762509346,0.001,477.81515210215
212,0.0030189237440936267,0.004551491777723034,0.04042781516909599,0.001,480.0478455941193
213,0.002811306000997623,0.004340769373811781,0.035702183842659,0.001,482.39829487912357
214,0.002666341528917352,0.00414285552687943,0.03768062964081764,0.001,484.61579296714626
215,0.002595825935713947,0.003954659157898277,0.040088362991809845,0.001,486.8130661479663
216,0.0023584767283561328,0.0037793864612467587,0.03614920377731323,0.001,489.13982675713487
217,0.0023111704407104603,0.003618478678011646,0.036746714264154434,0.001,491.3382255290635
218,0.0022048120542118945,0.0034794751166676483,0.027352429926395416,0.001,493.5318121330347
219,0.0020971295889467,0.0033506640853981176,0.037511084228754044,0.001,495.8540929129813
220,0.0020044645837818584,0.0032395433518104255,0.02845967747271061,0.001,498.07855378999375
221,0.0019160610584852595,0.0031434030000430844,0.026215191930532455,0.001,500.42241610307246
222,0.001890927873319015,0.0030617371667176485,0.02266131155192852,0.001,502.64779308997095
223,0.0018451949969554942,0.0029902412788942456,0.023041173815727234,0.001,504.8852578790393
224,0.0018342770248030622,0.0029268229263834655,0.027369702234864235,0.001,507.2263231910765
225,0.0017943079001270235,0.00286626893406113,0.01848805509507656,0.001,509.4572028571274
226,0.0017932000725219648,0.002814836800098419,0.016831008717417717,0.001,511.80189178395085
227,0.0017342182788221787,0.002773456023229907,0.02638241834938526,0.001,514.0279609381687
228,0.0016851163236424327,0.0027320613929380975,0.014661296270787716,0.001,516.2522585301194
229,0.0016389478114433587,0.002696538266415397,0.011266726069152355,0.001,518.6009229421616
230,0.0016678190149832517,0.002670722179270039,0.014999487437307835,0.001,520.8250376970973
231,0.0016565524953572701,0.0026479760611740253,0.009209133684635162,0.001,523.0536048931535
232,0.0016190876485779881,0.0026291290026468537,0.020134037360548973,0.001,525.3946262961254
233,0.001581764091194297,0.002617126447148621,0.0076670260168612,0.001,527.612012861995
234,0.0015703216389132042,0.002599403824812422,0.009314820170402527,0.001,529.8285478081089
235,0.0015407924947794527,0.0025843289331533015,0.019592367112636566,0.001,532.1693717599846
236,0.0015604613387646775,0.0026038019956710436,0.016953494399785995,0.001,534.397207077127
237,0.0015666481340304017,0.0025630006760669253,0.024215390905737877,0.001,536.7345908191055
238,0.0015613193390890956,0.002559225521205614,0.010499578900635242,0.001,538.9516436611302
239,0.001575253651632617,0.002585174127792319,0.033209484070539474,0.001,541.175060518086
240,0.001559976430144161,0.0025354058210117123,0.038137856870889664,0.001,543.3968524271622
241,0.0015412377639828871,0.002526260291536649,0.02182362973690033,0.001,545.7444974731188
242,0.0015337592728125553,0.002544695841303716,0.014251360669732094,0.001,547.9416189279873
243,0.0015621265047229826,0.0025106086977757514,0.027458539232611656,0.001,550.1335935371462
244,0.0015236596809700131,0.002501131248815606,0.021148573607206345,0.001,552.4602760670241
245,0.0015215167853360374,0.002514236509644737,0.011007706634700298,0.001,554.6626915391535
246,0.0015326161810662597,0.002485465413580338,0.02455335482954979,0.001,556.9891160400584
247,0.0015353597797608625,0.0024797465885058045,0.022780003026127815,0.001,559.1999154970981
248,0.0015062363527249545,0.0025025467621162534,0.006086188368499279,0.001,561.3978516729549
249,0.0015179711335804313,0.0024635849986225367,0.027701662853360176,0.001,563.7126304451376
250,0.0015120904912085582,0.0024549292090038457,0.023987241089344025,0.001,565.9242097639944
251,0.0014936737619185199,0.0024628233707820377,0.008687067776918411,0.001,568.1616558299866
252,0.0015135053448223819,0.002442285263290008,0.014082670211791992,0.001,570.4948938470334
253,0.0014681148847254615,0.002434035860157261,0.006638799794018269,0.001,572.7229481369723
254,0.0014795137394685298,0.002439343680938085,0.012995158322155476,0.001,574.9499190021306
255,0.0014966258701557915,0.0024209641463433704,0.015446560457348824,0.001,577.2988847030792
256,0.0014936024284300704,0.0024177992017939687,0.015215969644486904,0.001,579.5293037099764
257,0.0014887310001843919,0.0024303583001407483,0.0064427293837070465,0.001,581.8753298360389
258,0.0014899915937955182,0.002414356063430508,0.026112917810678482,0.001,584.0950680151582
259,0.0015294500044547021,0.002433574370418986,0.04651233181357384,0.001,586.3182454479393
260,0.0014929217771471788,0.0024033248191699386,0.02828419953584671,0.001,588.6561488029547
261,0.001499122940003872,0.0023929424739132323,0.008047444745898247,0.001,590.8965180581436
262,0.0014936378962981205,0.0024131497484631836,0.03458733856678009,0.001,593.2353549620602
263,0.0014669306110590696,0.0023796428188992045,0.030916685238480568,0.001,595.4537602011114
264,0.0014682784870577355,0.0023752812994644046,0.015689173713326454,0.001,597.6763882890809
265,0.001462077770459776,0.0024178336413266757,0.02207910269498825,0.001,600.0329679979477
266,0.0014993429940659553,0.002367318646671871,0.03724518045783043,0.001,602.2518961660098
267,0.0014628352558550735,0.0023722886689938605,0.014490021392703056,0.001,604.477226531133
268,0.00148122744091476,0.002415312124261012,0.03679288551211357,0.001,606.818028195994
269,0.0014793149700077872,0.0023576715029776096,0.04181884974241257,0.001,609.0498683601618
270,0.001440920993142451,0.0023566256859339774,0.00912298634648323,0.001,611.3915602019988
271,0.001488217831744502,0.0023620816064067185,0.0262313075363636,0.001,613.6234086321201
272,0.0014621698064729571,0.002352215330271671,0.015235193073749542,0.001,615.8494576630183
273,0.0014570462711465855,0.0023491724471872053,0.009638731367886066,0.001,618.1900381189771
274,0.0014351511490531266,0.0023704980655262866,0.03453398868441582,0.001,620.4024365730584
275,0.0014329067198559642,0.0023473395655552545,0.025423776358366013,0.001,622.7288782200776
276,0.0014606130910882105,0.0023648726637475193,0.01486340630799532,0.001,624.9387846740428
277,0.0014836586778983474,0.0023832348136541746,0.056404370814561844,0.001,627.1496627640445
278,0.0014530798556127895,0.0023305425226377943,0.046093158423900604,0.001,629.4780654499773
279,0.0014451032329816371,0.002338093026385953,0.009495384991168976,0.001,631.6872449330986
280,0.0014342327873843412,0.002365559591756513,0.03771261125802994,0.001,633.8965510709677
281,0.0014518892858177423,0.002322040149010718,0.03763851895928383,0.001,636.2474011019804
282,0.0014118451217655092,0.0023445608482385674,0.004194896202534437,0.001,638.45994087914
283,0.001456207421142608,0.0023438851543081305,0.044870033860206604,0.001,640.6745887401048
284,0.0014431184875623633,0.00232065391416351,0.030869942158460617,0.001,643.0112051730976
285,0.0014117680936275672,0.002331283234525472,0.012936931103467941,0.001,645.2269010939635
286,0.0014151654322631657,0.0023331885458901525,0.045793116092681885,0.001,647.4348879819736
287,0.0014088932075537741,0.0023133461169588068,0.028724228963255882,0.001,649.7606770801358
288,0.001400155257821704,0.0023552350661096475,0.019383151084184647,0.001,651.9697265950963
289,0.0014368105136478941,0.002336038121332725,0.061817143112421036,0.001,654.294213074958
290,0.001412350752313311,0.0023199192558725676,0.03453346714377403,0.001,656.523206820013
291,0.0013993775258616854,0.0023451929446309805,0.0254360418766737,0.001,658.7400216800161
292,0.0014439669709342222,0.002305119084970405,0.05879155546426773,0.001,661.0712361070327
293,0.0014015716830423723,0.0023031276650726795,0.023211443796753883,0.001,663.2938476600684
294,0.0014157941526112456,0.0023088391753844917,0.019994715228676796,0.001,665.5078576900996
295,0.0014038753579370677,0.002289789010925839,0.035341426730155945,0.001,667.8380730459467
296,0.0013978980520429711,0.0023013955409017703,0.006112865637987852,0.001,670.0542157141026
297,0.0013916948907232534,0.002307941186397026,0.028312845155596733,0.001,672.2615175021347
298,0.001418347160021464,0.0022849361800278225,0.03972525894641876,0.001,674.6036122301593
299,0.0014055795909371227,0.002284073387272656,0.013115293346345425,0.001,676.8214823270682
300,0.0013649387110490352,0.0022900691449952624,0.012564919888973236,0.001,679.147697918117
301,0.001380714908009395,0.0022813117636057236,0.02645777352154255,0.001,681.3884588170331
302,0.001378300958701099,0.0022795672606055937,0.011754047125577927,0.001,683.6157156119589
303,0.0013760363217443228,0.002279107090240965,0.008404038846492767,0.001,685.9563192380592
304,0.0013790784966355811,0.00227496123018985,0.013783162459731102,0.001,688.1883556731045
305,0.0014001704015148182,0.002273788287614783,0.005730595905333757,0.001,690.5348240300082
306,0.001355818899658819,0.0022734406132561467,0.003983484581112862,0.001,692.7592792380601
307,0.0013658340030815452,0.0022839634330011904,0.011486697942018509,0.001,694.9918497579638
308,0.0013702235009986907,0.002279599333026757,0.031428854912519455,0.001,697.3397049671039
309,0.0013650436788642157,0.002268105687107891,0.024733325466513634,0.001,699.5754635289777
310,0.0013590100958632927,0.002279257266006122,0.005144466646015644,0.001,701.7927260361612
311,0.0013883275096304715,0.002279747937185069,0.026243101805448532,0.001,704.1441408109386
312,0.0013654290426832933,0.0022645294472264745,0.025179514661431313,0.001,706.3657715681475
313,0.0013494021453273792,0.0022859314922243357,0.00604489678516984,0.001,708.7165221089963
314,0.0013481413091843326,0.0022716374175312617,0.033470116555690765,0.001,710.9473499390297
315,0.001355531916487962,0.0022615103516727686,0.02219591662287712,0.001,713.1826514170971
316,0.0013602124915147822,0.0022777508517416814,0.006074081175029278,0.001,715.5340922761243
317,0.001361589558655396,0.002275650214869529,0.030946744605898857,0.001,717.7613825330045
318,0.001381175621645525,0.002266081418686857,0.03384573385119438,0.001,719.9970147139393
319,0.0013457142825548847,0.0022579295521912477,0.022745277732610703,0.001,722.2374442301225
320,0.0013610324046264093,0.0022578802697050073,0.0038385263178497553,0.001,724.5934337440412
321,0.0013302747878090788,0.002256965128860126,0.0063568539917469025,0.001,726.8306110810954
322,0.0013453349044236045,0.0022564813843928277,0.005971021484583616,0.001,729.1799384879414
323,0.001360571477562189,0.002263920789118856,0.01187857799232006,0.001,731.4152566150296
324,0.0013439162091041605,0.0022587396476107338,0.022011274471879005,0.001,733.6211810850073
325,0.0013199685393677403,0.0022530320566147566,0.01722884550690651,0.001,735.9337687620427
326,0.0013605681500242401,0.002257250132970512,0.004535322077572346,0.001,738.1406571820844
327,0.0013300253291769575,0.00225678972977524,0.01568019948899746,0.001,740.3369085181039
328,0.0013268387604815264,0.0022508680315998695,0.0179645624011755,0.001,742.6781190300826
329,0.0013326078963776429,0.002251940565959861,0.007547974120825529,0.001,744.9017378950957
330,0.0013465299756110956,0.002249418272792051,0.010262257419526577,0.001,747.1227346421219
331,0.0013183899670063208,0.0022485426743514836,0.0075646741315722466,0.001,749.4762136519421
332,0.001310861116508022,0.0022481726676536105,0.004246617667376995,0.001,751.703152111033
333,0.001327544586577763,0.0022498902399092913,0.008285092189908028,0.001,753.9302733601071
334,0.0013329229841474444,0.002267001177339504,0.01933317631483078,0.001,756.2761101571377
