epoch,source,teacher_forced_mse,recursive_mse,source_weight
17,CALCE_CX2_33.pkl,0.09077993035316467,0.07347996532917023,0.16666666666666666
17,CALCE_CX2_34.pkl,0.07772453129291534,0.06199871748685837,0.16666666666666666
17,CALCE_CX2_35.pkl,0.10563097894191742,0.08753705024719238,0.16666666666666666
17,CALCE_CX2_36.pkl,0.06916254758834839,0.0532294437289238,0.16666666666666666
17,CALCE_CX2_38.pkl,0.0720406323671341,0.06029703840613365,0.16666666666666666
18,CALCE_CX2_16.pkl,0.08195976167917252,0.06093086302280426,0.16666666666666666
18,CALCE_CX2_33.pkl,0.061638906598091125,0.04518692567944527,0.16666666666666666
18,CALCE_CX2_34.pkl,0.05278448760509491,0.03758944943547249,0.16666666666666666
18,CALCE_CX2_35.pkl,0.07376816868782043,0.055394724011421204,0.16666666666666666
18,CALCE_CX2_36.pkl,0.04512283578515053,0.03113512136042118,0.16666666666666666
18,CALCE_CX2_38.pkl,0.051000092178583145,0.042229507118463516,0.16666666666666666
19,CALCE_CX2_16.pkl,0.05087911710143089,0.030069546774029732,0.16666666666666666
19,CALCE_CX2_33.pkl,0.03725823014974594,0.02407638356089592,0.16666666666666666
19,CALCE_CX2_34.pkl,0.03135496750473976,0.02100651152431965,0.16666666666666666
19,CALCE_CX2_35.pkl,0.04603813961148262,0.029802978038787842,0.16666666666666666
19,CALCE_CX2_36.pkl,0.026190416887402534,0.01725330948829651,0.16666666666666666
19,CALCE_CX2_38.pkl,0.03516283631324768,0.03304118290543556,0.16666666666666666
20,CALCE_CX2_16.pkl,0.024311885237693787,0.010309643112123013,0.16666666666666666
20,CALCE_CX2_33.pkl,0.01954023726284504,0.015566570684313774,0.16666666666666666
20,CALCE_CX2_34.pkl,0.016954075545072556,0.017722975462675095,0.16666666666666666
20,CALCE_CX2_35.pkl,0.023811830207705498,0.016133170574903488,0.16666666666666666
20,CALCE_CX2_36.pkl,0.014078449457883835,0.017092520371079445,0.16666666666666666
20,CALCE_CX2_38.pkl,0.026747044175863266,0.03829549252986908,0.16666666666666666
21,CALCE_CX2_16.pkl,0.007886236533522606,0.008009410463273525,0.16666666666666666
21,CALCE_CX2_33.pkl,0.012346060015261173,0.025432661175727844,0.16666666666666666
21,CALCE_CX2_34.pkl,0.014266841113567352,0.03324734419584274,0.16666666666666666
21,CALCE_CX2_35.pkl,0.012479592114686966,0.020435070618987083,0.16666666666666666
21,CALCE_CX2_36.pkl,0.013301609084010124,0.03600595146417618,0.16666666666666666
21,CALCE_CX2_38.pkl,0.029721613973379135,0.06306551396846771,0.16666666666666666
22,CALCE_CX2_16.pkl,0.006053283344954252,0.021919654682278633,0.16666666666666666
22,CALCE_CX2_33.pkl,0.019550403580069542,0.04984131455421448,0.16666666666666666
22,CALCE_CX2_34.pkl,0.02500958926975727,0.06254976242780685,0.16666666666666666
22,CALCE_CX2_35.pkl,0.015306800603866577,0.04005752503871918,0.16666666666666666
22,CALCE_CX2_36.pkl,0.027106089517474174,0.06824865937232971,0.16666666666666666
22,CALCE_CX2_38.pkl,0.04745137691497803,0.10036356002092361,0.16666666666666666
23,CALCE_CX2_16.pkl,0.01592187024652958,0.03537937253713608,0.16666666666666666
23,CALCE_CX2_33.pkl,0.037092044949531555,0.06890849024057388,0.16666666666666666
23,CALCE_CX2_34.pkl,0.04536840319633484,0.08424406498670578,0.16666666666666666
23,CALCE_CX2_35.pkl,0.029900576919317245,0.05657121166586876,0.16666666666666666
23,CALCE_CX2_36.pkl,0.04975526034832001,0.09152553975582123,0.16666666666666666
23,CALCE_CX2_38.pkl,0.07333292067050934,0.12634354829788208,0.16666666666666666
24,CALCE_CX2_16.pkl,0.025744512677192688,0.036391545087099075,0.16666666666666666
24,CALCE_CX2_33.pkl,0.05013403296470642,0.07028613984584808,0.16666666666666666
24,CALCE_CX2_34.pkl,0.062314651906490326,0.08581245690584183,0.16666666666666666
24,CALCE_CX2_35.pkl,0.04193481430411339,0.05777667090296745,0.16666666666666666
24,CALCE_CX2_36.pkl,0.06667861342430115,0.0932096615433693,0.16666666666666666
24,CALCE_CX2_38.pkl,0.08967925608158112,0.1282089501619339,0.16666666666666666
25,CALCE_CX2_16.pkl,0.026534929871559143,0.027588913217186928,0.16666666666666666
25,CALCE_CX2_33.pkl,0.05099659040570259,0.05811862275004387,0.16666666666666666
25,CALCE_CX2_34.pkl,0.06215653941035271,0.07210150361061096,0.16666666666666666
25,CALCE_CX2_35.pkl,0.042532555758953094,0.04713452234864235,0.16666666666666666
25,CALCE_CX2_36.pkl,0.06771236658096313,0.07857093214988708,0.16666666666666666
25,CALCE_CX2_38.pkl,0.09471707791090012,0.11195681989192963,0.16666666666666666
26,CALCE_CX2_16.pkl,0.020582223311066628,0.016641100868582726,0.16666666666666666
26,CALCE_CX2_33.pkl,0.043017566204071045,0.04179830476641655,0.16666666666666666
26,CALCE_CX2_34.pkl,0.05170875042676926,0.05330560728907585,0.16666666666666666
26,CALCE_CX2_35.pkl,0.034540560096502304,0.033260151743888855,0.16666666666666666
26,CALCE_CX2_36.pkl,0.058186523616313934,0.05828915536403656,0.16666666666666666
26,CALCE_CX2_38.pkl,0.08107152581214905,0.08909578621387482,0.16666666666666666
27,CALCE_CX2_16.pkl,0.012658541090786457,0.008877239190042019,0.16666666666666666
27,CALCE_CX2_33.pkl,0.031417328864336014,0.027958810329437256,0.16666666666666666
27,CALCE_CX2_34.pkl,0.04020290449261665,0.03666368126869202,0.16666666666666666
27,CALCE_CX2_35.pkl,0.02541217766702175,0.02219533361494541,0.16666666666666666
27,CALCE_CX2_36.pkl,0.04337793216109276,0.03996828570961952,0.16666666666666666
27,CALCE_CX2_38.pkl,0.06551497429609299,0.06785707920789719,0.16666666666666666
28,CALCE_CX2_16.pkl,0.006809007376432419,0.006035997066646814,0.16666666666666666
28,CALCE_CX2_33.pkl,0.0212862528860569,0.019186265766620636,0.16666666666666666
28,CALCE_CX2_34.pkl,0.027981406077742577,0.02515329234302044,0.16666666666666666
28,CALCE_CX2_35.pkl,0.016984719783067703,0.01613898202776909,0.16666666666666666
28,CALCE_CX2_36.pkl,0.030196532607078552,0.026820925995707512,0.16666666666666666
28,CALCE_CX2_38.pkl,0.05171811208128929,0.05186040699481964,0.16666666666666666
29,CALCE_CX2_16.pkl,0.004597126040607691,0.007483111694455147,0.16666666666666666
29,CALCE_CX2_33.pkl,0.014829421415925026,0.015298648737370968,0.16666666666666666
29,CALCE_CX2_34.pkl,0.019223857671022415,0.018800834193825722,0.16666666666666666
29,CALCE_CX2_35.pkl,0.012488747015595436,0.014701358042657375,0.16666666666666666
29,CALCE_CX2_36.pkl,0.02083318866789341,0.01899835094809532,0.16666666666666666
29,CALCE_CX2_38.pkl,0.04083964601159096,0.041473954916000366,0.16666666666666666
30,CALCE_CX2_16.pkl,0.005921512376517057,0.011713650077581406,0.16666666666666666
30,CALCE_CX2_33.pkl,0.012105324305593967,0.014981286600232124,0.16666666666666666
30,CALCE_CX2_34.pkl,0.014808135107159615,0.016379978507757187,0.16666666666666666
30,CALCE_CX2_35.pkl,0.011391346342861652,0.016478408128023148,0.16666666666666666
30,CALCE_CX2_36.pkl,0.015041778795421124,0.01532614417374134,0.16666666666666666
30,CALCE_CX2_38.pkl,0.03216392919421196,0.035615015774965286,0.16666666666666666
31,CALCE_CX2_16.pkl,0.00936746783554554,0.017230108380317688,0.16666666666666666
31,CALCE_CX2_33.pkl,0.011943836696445942,0.01677708327770233,0.16666666666666666
31,CALCE_CX2_34.pkl,0.013009748421609402,0.016453081741929054,0.16666666666666666
31,CALCE_CX2_35.pkl,0.013068776577711105,0.019991841167211533,0.16666666666666666
31,CALCE_CX2_36.pkl,0.012172085233032703,0.014376815408468246,0.16666666666666666
31,CALCE_CX2_38.pkl,0.027939602732658386,0.03287583962082863,0.16666666666666666
32,CALCE_CX2_16.pkl,0.014043000526726246,0.022890575230121613,0.16666666666666666
32,CALCE_CX2_33.pkl,0.013486571609973907,0.01950274594128132,0.16666666666666666
32,CALCE_CX2_34.pkl,0.013154243119060993,0.01781858317553997,0.16666666666666666
32,CALCE_CX2_35.pkl,0.01600334420800209,0.02407473511993885,0.16666666666666666
32,CALCE_CX2_36.pkl,0.01135849766433239,0.014936438761651516,0.16666666666666666
32,CALCE_CX2_38.pkl,0.026149405166506767,0.032023027539253235,0.16666666666666666
33,CALCE_CX2_16.pkl,0.018574843183159828,0.027937043458223343,0.16666666666666666
33,CALCE_CX2_33.pkl,0.015881383791565895,0.022331267595291138,0.16666666666666666
33,CALCE_CX2_34.pkl,0.014472710900008678,0.019618147984147072,0.16666666666666666
33,CALCE_CX2_35.pkl,0.019436247646808624,0.027930306270718575,0.16666666666666666
33,CALCE_CX2_36.pkl,0.01215007808059454,0.016127118840813637,0.16666666666666666
33,CALCE_CX2_38.pkl,0.02609671652317047,0.03214582800865173,0.16666666666666666
34,CALCE_CX2_16.pkl,0.022781668230891228,0.03192567080259323,0.16666666666666666
34,CALCE_CX2_33.pkl,0.017924979329109192,0.02474421262741089,0.16666666666666666
34,CALCE_CX2_34.pkl,0.01591222546994686,0.021299315616488457,0.16666666666666666
34,CALCE_CX2_35.pkl,0.02267041988670826,0.031073706224560738,0.16666666666666666
34,CALCE_CX2_36.pkl,0.013140271417796612,0.01737568899989128,0.16666666666666666
34,CALCE_CX2_38.pkl,0.02612392231822014,0.032635390758514404,0.16666666666666666
35,CALCE_CX2_16.pkl,0.026077046990394592,0.03463944420218468,0.16666666666666666
35,CALCE_CX2_33.pkl,0.02019251137971878,0.026455208659172058,0.16666666666666666
35,CALCE_CX2_34.pkl,0.017571866512298584,0.022543901577591896,0.16666666666666666
35,CALCE_CX2_35.pkl,0.02561589702963829,0.03325016424059868,0.16666666666666666
35,CALCE_CX2_36.pkl,0.014093978330492973,0.018344873562455177,0.16666666666666666
35,CALCE_CX2_38.pkl,0.02674953266978264,0.03312123566865921,0.16666666666666666
36,CALCE_CX2_16.pkl,0.028604280203580856,0.036022260785102844,0.16666666666666666
36,CALCE_CX2_33.pkl,0.021628133952617645,0.02734551765024662,0.16666666666666666
36,CALCE_CX2_34.pkl,0.018784107640385628,0.023204559460282326,0.16666666666666666
36,CALCE_CX2_35.pkl,0.027199655771255493,0.03436972573399544,0.16666666666666666
36,CALCE_CX2_36.pkl,0.014957635663449764,0.018870262429118156,0.16666666666666666
36,CALCE_CX2_38.pkl,0.027217188850045204,0.03340894356369972,0.16666666666666666
37,CALCE_CX2_16.pkl,0.029701795428991318,0.03612782433629036,0.16666666666666666
37,CALCE_CX2_33.pkl,0.02206406742334366,0.027413567528128624,0.16666666666666666
37,CALCE_CX2_34.pkl,0.019062582403421402,0.023254361003637314,0.16666666666666666
37,CALCE_CX2_35.pkl,0.02807670645415783,0.03445637598633766,0.16666666666666666
37,CALCE_CX2_36.pkl,0.015695076435804367,0.018909942358732224,0.16666666666666666
37,CALCE_CX2_38.pkl,0.02732139453291893,0.03343008831143379,0.16666666666666666
38,CALCE_CX2_16.pkl,0.029659617692232132,0.03508324921131134,0.16666666666666666
38,CALCE_CX2_33.pkl,0.02237626165151596,0.026738084852695465,0.16666666666666666
38,CALCE_CX2_34.pkl,0.019047047942876816,0.02274978533387184,0.16666666666666666
38,CALCE_CX2_35.pkl,0.02824166789650917,0.03361126407980919,0.16666666666666666
38,CALCE_CX2_36.pkl,0.015520929358899593,0.01850716583430767,0.16666666666666666
38,CALCE_CX2_38.pkl,0.02778344228863716,0.03320466727018356,0.16666666666666666
39,CALCE_CX2_16.pkl,0.028665699064731598,0.033066801726818085,0.16666666666666666
39,CALCE_CX2_33.pkl,0.021787965670228004,0.02545364946126938,0.16666666666666666
39,CALCE_CX2_34.pkl,0.01877667009830475,0.0218050479888916,0.16666666666666666
39,CALCE_CX2_35.pkl,0.027715083211660385,0.03198928013443947,0.16666666666666666
39,CALCE_CX2_36.pkl,0.015113209374248981,0.017764199525117874,0.16666666666666666
39,CALCE_CX2_38.pkl,0.027147291228175163,0.0328139029443264,0.16666666666666666
40,CALCE_CX2_16.pkl,0.02720530703663826,0.03028595820069313,0.16666666666666666
40,CALCE_CX2_33.pkl,0.020903633907437325,0.023728586733341217,0.16666666666666666
40,CALCE_CX2_34.pkl,0.017817767336964607,0.020570335909724236,0.16666666666666666
40,CALCE_CX2_35.pkl,0.026239696890115738,0.029776809737086296,0.16666666666666666
40,CALCE_CX2_36.pkl,0.014672867953777313,0.01682046428322792,0.16666666666666666
40,CALCE_CX2_38.pkl,0.0266091488301754,0.032378360629081726,0.16666666666666666
41,CALCE_CX2_16.pkl,0.024689611047506332,0.026983944699168205,0.16666666666666666
41,CALCE_CX2_33.pkl,0.01946077309548855,0.021762322634458542,0.16666666666666666
41,CALCE_CX2_34.pkl,0.01688043214380741,0.019224535673856735,0.16666666666666666
41,CALCE_CX2_35.pkl,0.024159235879778862,0.02719360776245594,0.16666666666666666
41,CALCE_CX2_36.pkl,0.01375661138445139,0.015842683613300323,0.16666666666666666
41,CALCE_CX2_38.pkl,0.026476485654711723,0.032043617218732834,0.16666666666666666
42,CALCE_CX2_16.pkl,0.02163722738623619,0.02342218905687332,0.16666666666666666
42,CALCE_CX2_33.pkl,0.017615988850593567,0.01976565271615982,0.16666666666666666
42,CALCE_CX2_34.pkl,0.01579691283404827,0.01795482076704502,0.16666666666666666
42,CALCE_CX2_35.pkl,0.02193283475935459,0.024473873898386955,0.16666666666666666
42,CALCE_CX2_36.pkl,0.012986942194402218,0.015004036016762257,0.16666666666666666
42,CALCE_CX2_38.pkl,0.02604563534259796,0.0319584459066391,0.16666666666666666
43,CALCE_CX2_16.pkl,0.018981613218784332,0.019840199500322342,0.16666666666666666
43,CALCE_CX2_33.pkl,0.016128676012158394,0.0179295614361763,0.16666666666666666
43,CALCE_CX2_34.pkl,0.014506550505757332,0.016929443925619125,0.16666666666666666
43,CALCE_CX2_35.pkl,0.019987616688013077,0.021831100806593895,0.16666666666666666
43,CALCE_CX2_36.pkl,0.012171042151749134,0.014459313824772835,0.16666666666666666
43,CALCE_CX2_38.pkl,0.025546059012413025,0.032254189252853394,0.16666666666666666
44,CALCE_CX2_16.pkl,0.015964990481734276,0.01645982265472412,0.16666666666666666
44,CALCE_CX2_33.pkl,0.014488479122519493,0.016419773921370506,0.16666666666666666
44,CALCE_CX2_34.pkl,0.01371716521680355,0.01628793589770794,0.16666666666666666
44,CALCE_CX2_35.pkl,0.017621979117393494,0.019457045942544937,0.16666666666666666
44,CALCE_CX2_36.pkl,0.011743315495550632,0.014332588762044907,0.16666666666666666
44,CALCE_CX2_38.pkl,0.025782400742173195,0.03302786871790886,0.16666666666666666
45,CALCE_CX2_16.pkl,0.01336405985057354,0.013472788967192173,0.16666666666666666
45,CALCE_CX2_33.pkl,0.013035965152084827,0.015358902513980865,0.16666666666666666
45,CALCE_CX2_34.pkl,0.013097896240651608,0.016120756044983864,0.16666666666666666
45,CALCE_CX2_35.pkl,0.015357009135186672,0.01750638708472252,0.16666666666666666
45,CALCE_CX2_36.pkl,0.011475563049316406,0.014695332385599613,0.16666666666666666
45,CALCE_CX2_38.pkl,0.026421425864100456,0.03431764990091324,0.16666666666666666
46,CALCE_CX2_16.pkl,0.010708756744861603,0.011013622395694256,0.16666666666666666
46,CALCE_CX2_33.pkl,0.012350712902843952,0.014802069403231144,0.16666666666666666
46,CALCE_CX2_34.pkl,0.013184662908315659,0.016446026042103767,0.16666666666666666
46,CALCE_CX2_35.pkl,0.013784956187009811,0.016071176156401634,0.16666666666666666
46,CALCE_CX2_36.pkl,0.011805876158177853,0.015543879941105843,0.16666666666666666
46,CALCE_CX2_38.pkl,0.027270721271634102,0.036081574857234955,0.16666666666666666
47,CALCE_CX2_16.pkl,0.008811337873339653,0.009135988540947437,0.16666666666666666
47,CALCE_CX2_33.pkl,0.01153236348181963,0.014723170548677444,0.16666666666666666
47,CALCE_CX2_34.pkl,0.012838935479521751,0.017200591042637825,0.16666666666666666
47,CALCE_CX2_35.pkl,0.012776927091181278,0.015162325464189053,0.16666666666666666
47,CALCE_CX2_36.pkl,0.012634729035198689,0.016793226823210716,0.16666666666666666
47,CALCE_CX2_38.pkl,0.028051065281033516,0.038196224719285965,0.16666666666666666
48,CALCE_CX2_16.pkl,0.007184410467743874,0.007823526859283447,0.16666666666666666
48,CALCE_CX2_33.pkl,0.011466811411082745,0.015020318329334259,0.16666666666666666
48,CALCE_CX2_34.pkl,0.013539453968405724,0.018242938444018364,0.16666666666666666
48,CALCE_CX2_35.pkl,0.011840320192277431,0.014717529527842999,0.16666666666666666
48,CALCE_CX2_36.pkl,0.013189487159252167,0.01827840320765972,0.16666666666666666
48,CALCE_CX2_38.pkl,0.029618743807077408,0.040455494076013565,0.16666666666666666
49,CALCE_CX2_16.pkl,0.006171701475977898,0.006998667027801275,0.16666666666666666
49,CALCE_CX2_33.pkl,0.012091790325939655,0.015528258867561817,0.16666666666666666
49,CALCE_CX2_34.pkl,0.014135418459773064,0.019367242231965065,0.16666666666666666
49,CALCE_CX2_35.pkl,0.01172848790884018,0.014611935243010521,0.16666666666666666
49,CALCE_CX2_36.pkl,0.014510909095406532,0.01976947672665119,0.16666666666666666
49,CALCE_CX2_38.pkl,0.03171101212501526,0.04258723929524422,0.16666666666666666
50,CALCE_CX2_16.pkl,0.005496645346283913,0.006538394372910261,0.16666666666666666
50,CALCE_CX2_33.pkl,0.012168933637440205,0.016058679670095444,0.16666666666666666
50,CALCE_CX2_34.pkl,0.015203578397631645,0.02035507932305336,0.16666666666666666
50,CALCE_CX2_35.pkl,0.01139073446393013,0.014687161892652512,0.16666666666666666
50,CALCE_CX2_36.pkl,0.015444382093846798,0.021029958501458168,0.16666666666666666
50,CALCE_CX2_38.pkl,0.03319589048624039,0.044323649257421494,0.16666666666666666
51,CALCE_CX2_16.pkl,0.005122199188917875,0.0063188704662024975,0.16666666666666666
51,CALCE_CX2_33.pkl,0.012669001705944538,0.0164495762437582,0.16666666666666666
51,CALCE_CX2_34.pkl,0.01580597087740898,0.02102678082883358,0.16666666666666666
51,CALCE_CX2_35.pkl,0.011717519722878933,0.014798500575125217,0.16666666666666666
51,CALCE_CX2_36.pkl,0.016448715701699257,0.02186969481408596,0.16666666666666666
51,CALCE_CX2_38.pkl,0.03386949002742767,0.04545627161860466,0.16666666666666666
52,CALCE_CX2_16.pkl,0.004960601218044758,0.00625233119353652,0.16666666666666666
52,CALCE_CX2_33.pkl,0.012816105037927628,0.016596848145127296,0.16666666666666666
52,CALCE_CX2_34.pkl,0.016504699364304543,0.02127096988260746,0.16666666666666666
52,CALCE_CX2_35.pkl,0.011418024078011513,0.014849072322249413,0.16666666666666666
52,CALCE_CX2_36.pkl,0.01717386767268181,0.022172586992383003,0.16666666666666666
52,CALCE_CX2_38.pkl,0.0354456752538681,0.04586119204759598,0.16666666666666666
53,CALCE_CX2_16.pkl,0.0048664934001863,0.006298148538917303,0.16666666666666666
53,CALCE_CX2_33.pkl,0.012861502356827259,0.01648380234837532,0.16666666666666666
53,CALCE_CX2_34.pkl,0.0164731927216053,0.021082183346152306,0.16666666666666666
53,CALCE_CX2_35.pkl,0.011316373012959957,0.014810902997851372,0.16666666666666666
53,CALCE_CX2_36.pkl,0.017151135951280594,0.02193976566195488,0.16666666666666666
