epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.5974847674369812,0.5648315966129303,deterministic_post_update_meta_query_loss,0.9255849719047546,2.075854909592412,2.6039792271330953,0.001,0.8986124992370605,0.6808984279632568,0.9237954020500183,0.593017041683197,0.9210542440414429,0.5522704720497131,0.973557710647583,0.6354996562004089,0.9109048843383789,0.5257381200790405
2,0.5648977160453796,0.5336689829826355,deterministic_post_update_meta_query_loss,0.8858124017715454,2.029211379009104,5.482278433162719,0.001,0.8600080013275146,0.645682692527771,0.884773850440979,0.5605159997940063,0.8806636333465576,0.5208762288093567,0.9325948357582092,0.6019034385681152,0.8710218667984009,0.49551016092300415
3,0.5330822467803955,0.5029577672481537,deterministic_post_update_meta_query_loss,0.8464502692222595,1.9855643394970328,8.2927164810244,0.001,0.8223092555999756,0.6113406419754028,0.8459523916244507,0.5288583040237427,0.8425123691558838,0.4905778765678406,0.8913313150405884,0.5687171816825867,0.8301458358764648,0.46591734886169434
4,0.5017253160476685,0.4725762605667114,deterministic_post_update_meta_query_loss,0.8077774047851562,1.9447479531545306,11.117353673093021,0.001,0.782552182674408,0.5772522687911987,0.8068215847015381,0.49766501784324646,0.8033169507980347,0.4605505168437958,0.853183388710022,0.5364634990692139,0.793012797832489,0.43669503927230835
5,0.47065111994743347,0.4423761129379272,deterministic_post_update_meta_query_loss,0.7678722739219666,1.9057532097408234,14.023655651137233,0.001,0.7454046010971069,0.5436503291130066,0.7660773396492004,0.4666847586631775,0.7628215551376343,0.4308394491672516,0.8115864992141724,0.5043248534202576,0.7534712553024292,0.40775617957115173
6,0.4399319589138031,0.4121964693069458,deterministic_post_update_meta_query_loss,0.7292415499687195,1.8689328749273924,16.86366858612746,0.001,0.7060998678207397,0.5104187726974487,0.7285137176513672,0.4360327422618866,0.7261096239089966,0.40180665254592896,0.771557092666626,0.4723440408706665,0.7139273881912231,0.3790574371814728
7,0.40914803743362427,0.3818943738937378,deterministic_post_update_meta_query_loss,0.6909402012825012,1.8337568113838494,19.720913992030546,0.001,0.6684465408325195,0.4762330949306488,0.690253734588623,0.40571704506874084,0.6862503886222839,0.37221378087997437,0.7338114976882935,0.44035202264785767,0.6759388446807861,0.35122406482696533
8,0.3785260021686554,0.351348078250885,deterministic_post_update_meta_query_loss,0.6519883275032043,1.7982879307977413,22.672501739114523,0.001,0.6300770044326782,0.4432859718799591,0.6519551277160645,0.374819815158844,0.6471558809280396,0.34345462918281555,0.6921590566635132,0.40850287675857544,0.638594388961792,0.3225666880607605
9,0.3475287854671478,0.32046192288398745,deterministic_post_update_meta_query_loss,0.6096274852752686,1.761646555190405,25.51875847298652,0.001,0.5876977443695068,0.4092218577861786,0.6085038185119629,0.3440574109554291,0.6041666269302368,0.31390565633773804,0.6498010754585266,0.3759423494338989,0.5979682207107544,0.2945166528224945
10,0.31604239344596863,0.2891678363084793,deterministic_post_update_meta_query_loss,0.5690213441848755,1.723594147383546,28.366314741084352,0.001,0.5494361519813538,0.3739745616912842,0.5676605701446533,0.3130839765071869,0.5664656162261963,0.2842848300933838,0.6060734987258911,0.3430519700050354,0.5554706454277039,0.2658166289329529
11,0.2844381034374237,0.2574317276477814,deterministic_post_update_meta_query_loss,0.5263066291809082,1.6820057863261166,31.219760795123875,0.001,0.5057051181793213,0.3388373553752899,0.5246989130973816,0.2812301814556122,0.5215568542480469,0.2547190487384796,0.5635164380073547,0.3102119565010071,0.5160559415817261,0.23719197511672974
12,0.25257590413093567,0.22527062594890596,deterministic_post_update_meta_query_loss,0.48334890604019165,1.6356596646580779,34.17158411303535,0.001,0.464507520198822,0.3038145899772644,0.48379093408584595,0.24951088428497314,0.480002224445343,0.22472915053367615,0.5191869735717773,0.276665598154068,0.4692568778991699,0.20815925300121307
13,0.22048485279083252,0.1927729994058609,deterministic_post_update_meta_query_loss,0.4376424252986908,1.5820318843031078,37.0259565981105,0.001,0.4220964014530182,0.26769810914993286,0.43753576278686523,0.217668816447258,0.4339272379875183,0.19489671289920807,0.46839022636413574,0.24313263595104218,0.4262625575065613,0.1790279895067215
14,0.1880161464214325,0.16013195216655732,deterministic_post_update_meta_query_loss,0.39237460494041443,1.5184443489448254,39.9009383271914,0.001,0.3750936686992645,0.23082102835178375,0.39065122604370117,0.18509794771671295,0.3912782669067383,0.16488529741764069,0.42406749725341797,0.20862947404384613,0.38078224658966064,0.15064698457717896
15,0.15563644468784332,0.1277141347527504,deterministic_post_update_meta_query_loss,0.3449954688549042,1.4391361893837087,42.74857815913856,0.001,0.3315161168575287,0.19366423785686493,0.3441852033138275,0.15368105471134186,0.34091976284980774,0.13528254628181458,0.373704195022583,0.17433159053325653,0.3346521258354187,0.12122277170419693
16,0.12320192158222198,0.09618066549301148,deterministic_post_update_meta_query_loss,0.2968599200248718,1.3361095757964703,45.713130332995206,0.001,0.28387579321861267,0.15573430061340332,0.2939712405204773,0.12138109654188156,0.2923309803009033,0.10514187812805176,0.3249419033527374,0.13939128816127777,0.28917959332466125,0.09436101466417313
17,0.0924542024731636,0.06666723042726516,deterministic_post_update_meta_query_loss,0.2456948608160019,1.20535846122278,48.56817680411041,0.001,0.23352260887622833,0.11885061860084534,0.24687202274799347,0.0912037342786789,0.24168257415294647,0.07787658274173737,0.27018702030181885,0.10601507127285004,0.23621004819869995,0.0683249980211258
18,0.06375721096992493,0.04108204431831837,deterministic_post_update_meta_query_loss,0.195389986038208,1.0291428988816482,51.42078639403917,0.001,0.18620193004608154,0.0834125503897667,0.19460943341255188,0.06281084567308426,0.19266507029533386,0.052984707057476044,0.21432679891586304,0.07439284771680832,0.18914663791656494,0.04518510028719902
19,0.03910520300269127,0.022459360584616662,deterministic_post_update_meta_query_loss,0.14345242083072662,0.788747216107724,54.38068871712312,0.001,0.13458684086799622,0.052023351192474365,0.14139845967292786,0.038355130702257156,0.13960504531860352,0.0319225899875164,0.16094641387462616,0.04676196724176407,0.14072532951831818,0.02646295540034771
20,0.021176530048251152,0.015088826790452004,deterministic_post_update_meta_query_loss,0.09509479254484177,0.45543003198396353,57.23595305415802,0.001,0.0835971087217331,0.02563413791358471,0.09793958067893982,0.02103264443576336,0.09436916559934616,0.018481438979506493,0.1094127744436264,0.025494514033198357,0.09015531837940216,0.015239907428622246
21,0.013987580314278603,0.022814047522842884,deterministic_post_update_meta_query_loss,0.052697595208883286,0.013632894982208247,60.094327656086534,0.001,0.046983376145362854,0.009316948242485523,0.05136018618941307,0.014025635085999966,0.0512365847826004,0.016367115080356598,0.06297468394041061,0.014460449106991291,0.05093314126133919,0.015767749398946762
22,0.021130118519067764,0.041856662929058076,deterministic_post_update_meta_query_loss,0.02235392853617668,0.5428489869240659,62.95981236314401,0.001,0.01841948926448822,0.006582234986126423,0.023916227743029594,0.021739546209573746,0.022330734878778458,0.028788460418581963,0.027758091688156128,0.017983660101890564,0.01934509351849556,0.0305566918104887
23,0.0383448600769043,0.05753770284354687,deterministic_post_update_meta_query_loss,0.007966502569615841,1.0609111904998048,65.91262619406916,0.001,0.006946311332285404,0.015880275517702103,0.008608471602201462,0.03930099308490753,0.007507424335926771,0.04929622635245323,0.009909801185131073,0.032409269362688065,0.006860501132905483,0.05483753979206085
24,0.052643071860075,0.060523875430226325,deterministic_post_update_meta_query_loss,0.0039139422588050365,1.3587241096539138,68.76834648801014,0.001,0.004245971795171499,0.02539234794676304,0.003021886106580496,0.053606804460287094,0.0041834451258182526,0.06665144115686417,0.004086097702383995,0.044634681195020676,0.004032309167087078,0.07293009757995605
